SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
130324	Cal	15	1	silver	1	1	1	0	-	NA	-1	4.247	0.852	10	
130324	Cal	15	2	tennis	0	1	0	0	-	NA	-1	0.016	3.764	10	
130324	Cal	15	3	quarter	0	0	1	0	-	NA	-1	5.888	0.677	10	
130324	Cal	15	4	mountain	1	1	1	0	-	NA	-1	5.993	0.592	10	
130324	Cal	15	5	juice	0	0	1	0	-	NA	-1	4.591	0.956	10	
130324	Cal	15	6	nephew	0	0	1	0	-	NA	-1	3.73	0.833	10	
130324	Cal	15	7	spoon	0	0	1	0	-	NA	-1	4.84	0.693	10	
130324	Cal	15	8	deer	1	1	1	0	-	NA	-1	5.009	0.922	10	
130324	Cal	15	9	corn	0	1	0	0	-	NA	-1	5.935	0.817	10	
130324	Cal	15	10	gray	1	1	1	0	-	NA	-1	5.803	0.595	10	
130324	Cal	15	11	flute	0	0	1	0	-	NA	-1	3.822	0.528	10	
130324	Cal	15	12	cousin	0	0	1	0	-	NA	-1	3.526	0.956	10	
130324	Cal	15	13	boat	1	1	1	0	-	NA	-1	4.654	0.861	10	
130324	Cal	15	14	island	1	1	1	0	-	NA	-1	4.824	0.593	10	
130324	Cal	15	15	screw	0	1	0	0	-	NA	-1	6.679	0.668	10	
130324	Prac1	2	1	cabin	0	0	1	0	Y	y	1	4.854	2.479	8.137368247838223	
130324	Prac1	2	2	egg	1	1	1	0	P	p	1	3.366	0.756	8.137368247838223	
130324	Prac2	2	1	robe	0	1	0	0	H	h	1	3.61	1.526	8.137368247838223	
130324	Prac2	2	2	garlic	0	0	1	0	L	l	1	3.544	1.038	8.137368247838223	
130324	3	3	1	rabbit	0	0	1	0	F	-	0	2.966	1.116	8.137368247838223	
130324	3	3	2	door	1	1	1	0	S	h	0	3.252	0.869	8.137368247838223	
130324	3	3	3	emerald	1	1	1	0	T	t	1	4.75	1.018	8.137368247838223	
130324	4	5	1	sweater	0	0	1	0	N	n	1	3.574	0.725	8.137368247838223	
130324	4	5	2	gasoline	0	0	1	0	F	s	0	3.502	0.952	8.137368247838223	
130324	4	5	3	hail	1	1	1	0	S	y	0	3.404	0.71	8.137368247838223	
130324	4	5	4	inch	1	0	0	0	K	h	0	0.176	1.911	8.137368247838223	
130324	4	5	5	bureau	1	0	0	0	Q	q	1	3.231	1.368	8.137368247838223	
130324	5	2	1	doctor	1	1	1	0	N	n	1	2.796	1.005	8.137368247838223	
130324	5	2	2	baseball	1	1	1	0	J	j	1	4.527	1.908	8.137368247838223	
130324	6	5	1	perch	0	NA	0	1	L	-	0	8.137368247838223	0	8.137368247838223	
130324	6	5	2	professor	1	1	1	0	H	h	1	2.659	0.742	8.137368247838223	
130324	6	5	3	toe	0	0	1	0	P	-	0	3.061	0.655	8.137368247838223	
130324	6	5	4	pine	0	1	0	0	R	-	0	3.249	0.819	8.137368247838223	
130324	6	5	5	sock	1	1	1	0	N	n	1	2.906	0.928	8.137368247838223	
130324	7	6	1	week	0	0	1	0	Q	n	0	2.718	0.599	8.137368247838223	
130324	7	6	2	pound	1	1	1	0	S	-	0	2.812	0.739	8.137368247838223	
130324	7	6	3	daisy	0	0	1	0	K	-	0	2.515	0.817	8.137368247838223	
130324	7	6	4	poem	1	1	1	0	F	-	0	3.501	0.9	8.137368247838223	
130324	7	6	5	orange	1	1	1	0	R	-	0	3.118	0.85	8.137368247838223	
130324	7	6	6	rose	1	1	1	0	Y	y	1	2.237	0.599	8.137368247838223	
130324	8	6	1	bed	0	0	1	0	T	n	0	3.189	0.809	8.137368247838223	
130324	8	6	2	hammer	1	0	0	0	Q	-	0	3.622	0.881	8.137368247838223	
130324	8	6	3	pepper	0	0	1	0	R	-	0	2.812	0.642	8.137368247838223	
130324	8	6	4	desert	0	0	1	0	F	-	0	3.032	0.72	8.137368247838223	
130324	8	6	5	harp	0	0	1	0	Y	-	0	3.093	0.608	8.137368247838223	
130324	8	6	6	track	1	1	1	0	L	l	1	3.472	1.056	8.137368247838223	
130324	9	2	1	plumber	1	1	1	0	T	t	1	3.214	0.788	8.137368247838223	
130324	9	2	2	coat	0	0	1	0	L	l	1	2.704	0.547	8.137368247838223	
130324	10	4	1	foot	0	0	1	0	Y	y	1	3.585	1.626	8.137368247838223	
130324	10	4	2	velvet	0	1	0	0	P	-	0	3.876	0.662	8.137368247838223	
130324	10	4	3	parrot	1	1	1	0	S	-	0	2.578	0.57	8.137368247838223	
130324	10	4	4	valley	1	1	1	0	N	s	0	0.114	1.787	8.137368247838223	
130324	11	3	1	pear	0	0	1	0	N	-	0	3.795	0.72	8.137368247838223	
130324	11	3	2	wolf	1	1	1	0	S	n	0	3.655	0.41	8.137368247838223	
130324	11	3	3	hour	1	1	1	0	R	r	1	3.064	0.89	8.137368247838223	
130324	12	4	1	bee	1	1	1	0	Q	-	0	3.124	0.644	8.137368247838223	
130324	12	4	2	carpenter	0	0	1	0	S	h	0	3.544	0.674	8.137368247838223	
130324	12	4	3	windows	1	1	1	0	J	j	1	4.046	0.856	8.137368247838223	
130324	12	4	4	canary	0	1	0	0	R	r	1	3.561	0.674	8.137368247838223	
