Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
155522	SqPrac1	2	1	NA	NA	NA	NA	NA	3	3	1	NA	NA	10	
155522	SqPrac1	2	2	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
155522	SqPrac2	3	1	NA	NA	NA	NA	NA	6	6	1	NA	NA	10	
155522	SqPrac2	3	2	NA	NA	NA	NA	NA	16	16	1	NA	NA	10	
155522	SqPrac2	3	3	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
155522	Symm1	6	1	pracsymm2.bmp	symmetric	1	1	0	NA	NA	NA	1.843	1.247	10	
155522	Symm1	6	2	pracsymm10.bmp	nonsymmetric	1	0	0	NA	NA	NA	4.068	1.902	10	
155522	Symm1	6	3	pracsymm9.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.521	1.506	10	
155522	Symm1	6	4	pracsymm4.bmp	symmetric	1	1	0	NA	NA	NA	3.351	1.057	10	
155522	Symm1	6	5	pracsymm5.bmp	symmetric	1	1	0	NA	NA	NA	2.829	0.897	10	
155522	Symm1	6	6	pracsymm11.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.548	0.96	10	
155522	CombPrac1	2	1	pracsymm13.bmp	nonsymmetric	0	1	0	10	10	1	1.554	1.47	10	
155522	CombPrac1	2	2	pracsymm12.bmp	nonsymmetric	0	1	0	9	9	1	1.465	0.991	10	
155522	CombPrac2	3	1	pracsymm8.bmp	nonsymmetric	0	1	0	12	12	1	1.827	0.942	10	
155522	CombPrac2	3	2	pracsymm1.bmp	symmetric	1	1	0	5	5	1	1.812	0.857	10	
155522	CombPrac2	3	3	pracsymm15.bmp	nonsymmetric	0	1	0	3	3	1	2.335	0.766	10	
155522	1	3	1	symm44.bmp	nonsymmetric	0	1	0	7	7	1	0.965	0.818	5.935664914297172	
155522	1	3	2	symm47.bmp	nonsymmetric	0	1	0	4	4	1	1	0.822	5.935664914297172	
155522	1	3	3	symm31.bmp	nonsymmetric	0	1	0	1	1	1	1.89	1.401	5.935664914297172	
155522	2	4	1	symm18.bmp	symmetric	0	0	0	10	10	1	2.945	1.276	5.935664914297172	
155522	2	4	2	symm20.bmp	symmetric	1	1	0	4	9	0	1.157	0.806	5.935664914297172	
155522	2	4	3	symm9.bmp	symmetric	1	1	0	6	4	0	1.177	0.841	5.935664914297172	
155522	2	4	4	symm42.bmp	nonsymmetric	0	1	0	15	15	1	2.014	0.742	5.935664914297172	
155522	3	5	1	symm36.bmp	nonsymmetric	0	1	0	6	6	1	2.66	0.905	5.935664914297172	
155522	3	5	2	symm21.bmp	symmetric	1	1	0	5	5	1	1.047	1.25	5.935664914297172	
155522	3	5	3	symm33.bmp	nonsymmetric	1	0	0	11	11	1	3.21	0.96	5.935664914297172	
155522	3	5	4	symm13.bmp	symmetric	1	1	0	4	4	1	1.093	0.683	5.935664914297172	
155522	3	5	5	symm14.bmp	symmetric	1	1	0	9	9	1	2.014	0.755	5.935664914297172	
155522	4	5	1	symm46.bmp	nonsymmetric	0	1	0	12	6	0	1.118	0.786	5.935664914297172	
155522	4	5	2	symm45.bmp	nonsymmetric	0	1	0	11	12	0	1.748	1.76	5.935664914297172	
155522	4	5	3	symm29.bmp	nonsymmetric	1	0	0	7	9	0	1.8	2.648	5.935664914297172	
155522	4	5	4	symm7.bmp	symmetric	1	1	0	2	4	0	1.003	0.628	5.935664914297172	
155522	4	5	5	symm24.bmp	symmetric	1	1	0	15	11	0	0.871	0.715	5.935664914297172	
155522	5	2	1	symm6.bmp	symmetric	1	1	0	4	4	1	1.71	0.836	5.935664914297172	
155522	5	2	2	symm3.bmp	symmetric	1	1	0	7	7	1	1.952	0.829	5.935664914297172	
155522	6	4	1	symm15.bmp	symmetric	1	1	0	15	7	0	1.756	0.628	5.935664914297172	
155522	6	4	2	symm17.bmp	symmetric	1	1	0	7	15	0	1.249	0.67	5.935664914297172	
155522	6	4	3	symm5.bmp	symmetric	1	1	0	11	11	1	1.047	0.696	5.935664914297172	
155522	6	4	4	symm37.bmp	nonsymmetric	0	1	0	1	5	0	0.975	0.787	5.935664914297172	
155522	7	3	1	symm32.bmp	nonsymmetric	0	1	0	6	6	1	0.969	0.874	5.935664914297172	
155522	7	3	2	symm1.bmp	symmetric	1	1	0	9	9	1	0.822	0.719	5.935664914297172	
155522	7	3	3	symm16.bmp	symmetric	1	1	0	13	13	1	1.532	0.731	5.935664914297172	
155522	8	2	1	symm40.bmp	nonsymmetric	0	1	0	16	16	1	1.082	0.696	5.935664914297172	
155522	8	2	2	symm12.bmp	symmetric	1	1	0	14	14	1	1.531	0.947	5.935664914297172	
155522	9	5	1	symm2.bmp	symmetric	1	1	0	12	8	0	1.625	0.804	5.935664914297172	
155522	9	5	2	symm41.bmp	nonsymmetric	0	1	0	8	12	0	0.924	1.052	5.935664914297172	
155522	9	5	3	symm23.bmp	symmetric	1	1	0	15	14	0	0.993	0.862	5.935664914297172	
155522	9	5	4	symm28.bmp	nonsymmetric	0	1	0	3	3	1	0.86	1.344	5.935664914297172	
155522	9	5	5	symm4.bmp	symmetric	1	1	0	6	6	1	0.934	0.815	5.935664914297172	
