SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
135532	1	1	STUDY	calf	annoy	5	NA	NA	
135532	2	1	STUDY	child	leader	5	NA	NA	
135532	3	1	STUDY	highway	push	0	NA	NA	
135532	4	1	STUDY	closet	indoor	10	NA	NA	
135532	5	1	STUDY	rest	pole	10	NA	NA	
135532	6	1	STUDY	collect	loyalty	10	NA	NA	
135532	7	1	STUDY	percent	elk	10	NA	NA	
135532	8	1	STUDY	plant	worm	0	NA	NA	
135532	9	1	STUDY	things	relief	5	NA	NA	
135532	10	1	STUDY	chicken	beet	0	NA	NA	
135532	11	1	STUDY	chapel	wart	10	NA	NA	
135532	12	1	STUDY	kid	spoil	0	NA	NA	
135532	13	1	STUDY	bunch	bond	5	NA	NA	
135532	14	1	STUDY	fee	chowder	10	NA	NA	
135532	15	1	STUDY	crane	fool	0	NA	NA	
135532	16	1	STUDY	twist	produce	10	NA	NA	
135532	17	1	STUDY	cash	genius	0	NA	NA	
135532	18	1	STUDY	glue	force	5	NA	NA	
135532	19	1	STUDY	remind	foam	5	NA	NA	
135532	20	1	STUDY	replace	roach	5	NA	NA	
135532	21	1	STUDY	forest	knob	0	NA	NA	
135532	1	1	TEST	chicken	beet	0	beet	1	
135532	2	1	TEST	twist	produce	10	knob	0	
135532	3	1	TEST	highway	push	0	elk	0	
135532	4	1	TEST	closet	indoor	10	dark	0	
135532	5	1	TEST	crane	fool	0	skip	0	
135532	6	1	TEST	remind	foam	5	skip	0	
135532	7	1	TEST	child	leader	5	spoil	0	
135532	8	1	TEST	glue	force	5	skip	0	
135532	9	1	TEST	kid	spoil	0	spoil	1	
135532	10	1	TEST	rest	pole	10	roach	0	
135532	11	1	TEST	plant	worm	0	skip	0	
135532	12	1	TEST	bunch	bond	5	beet	0	
135532	13	1	TEST	things	relief	5	skip	0	
135532	14	1	TEST	cash	genius	0	skip	0	
135532	15	1	TEST	forest	knob	0	roach	0	
135532	16	1	TEST	chapel	wart	10	skip	0	
135532	17	1	TEST	percent	elk	10	skip	0	
135532	18	1	TEST	collect	loyalty	10	carry	0	
135532	19	1	TEST	calf	annoy	5	annoy	1	
135532	20	1	TEST	replace	roach	5	roach	1	
135532	21	1	TEST	fee	chowder	10	skip	0	
135532	1	2	STUDY	cave	senate	10	NA	NA	
135532	2	2	STUDY	climax	saucer	5	NA	NA	
135532	3	2	STUDY	town	depart	5	NA	NA	
135532	4	2	STUDY	grandma	stub	0	NA	NA	
135532	5	2	STUDY	letter	flea	0	NA	NA	
135532	6	2	STUDY	mission	thesis	10	NA	NA	
135532	7	2	STUDY	storage	stone	5	NA	NA	
135532	8	2	STUDY	assist	plaque	10	NA	NA	
135532	9	2	STUDY	board	funeral	5	NA	NA	
135532	10	2	STUDY	glance	kin	0	NA	NA	
135532	11	2	STUDY	bleach	ruin	0	NA	NA	
135532	12	2	STUDY	gown	nap	5	NA	NA	
135532	13	2	STUDY	mill	feast	10	NA	NA	
135532	14	2	STUDY	port	cinema	5	NA	NA	
135532	15	2	STUDY	rose	herb	10	NA	NA	
135532	16	2	STUDY	pray	scarf	5	NA	NA	
135532	17	2	STUDY	diamond	fasten	0	NA	NA	
135532	18	2	STUDY	hair	pub	0	NA	NA	
135532	19	2	STUDY	belong	broth	0	NA	NA	
135532	20	2	STUDY	garage	idiot	10	NA	NA	
135532	21	2	STUDY	dip	spray	10	NA	NA	
135532	1	2	TEST	letter	flea	0	skip	0	
135532	2	2	TEST	bleach	ruin	0	skip	0	
135532	3	2	TEST	glance	kin	0	skip	0	
135532	4	2	TEST	assist	plaque	10	stub	0	
135532	5	2	TEST	diamond	fasten	0	skip	0	
135532	6	2	TEST	port	cinema	5	skip	0	
135532	7	2	TEST	rose	herb	10	sauce	0	
135532	8	2	TEST	town	depart	5	senate	0	
135532	9	2	TEST	climax	saucer	5	skip	0	
135532	10	2	TEST	gown	nap	5	skip	0	
135532	11	2	TEST	dip	spray	10	skip	0	
135532	12	2	TEST	grandma	stub	0	stub	1	
135532	13	2	TEST	garage	idiot	10	idiot	1	
135532	14	2	TEST	mission	thesis	10	skip	0	
135532	15	2	TEST	board	funeral	5	skip	0	
135532	16	2	TEST	pray	scarf	5	skip	0	
135532	17	2	TEST	mill	feast	10	feast	1	
135532	18	2	TEST	storage	stone	5	skip	0	
135532	19	2	TEST	hair	pub	0	skip	0	
135532	20	2	TEST	belong	broth	0	skip	0	
135532	21	2	TEST	cave	senate	10	sauce	0	
135532	1	3	STUDY	entry	bowling	5	NA	NA	
135532	2	3	STUDY	balcony	latin	10	NA	NA	
135532	3	3	STUDY	lake	soak	10	NA	NA	
135532	4	3	STUDY	bath	mailman	0	NA	NA	
135532	5	3	STUDY	quit	defrost	5	NA	NA	
135532	6	3	STUDY	ritual	rope	5	NA	NA	
135532	7	3	STUDY	risk	zero	0	NA	NA	
135532	8	3	STUDY	nose	adverb	10	NA	NA	
135532	9	3	STUDY	cattle	jelly	10	NA	NA	
135532	10	3	STUDY	core	lettuce	0	NA	NA	
135532	11	3	STUDY	copy	bedroom	10	NA	NA	
135532	12	3	STUDY	cottage	inform	5	NA	NA	
135532	13	3	STUDY	pinch	fact	10	NA	NA	
135532	14	3	STUDY	begin	rubber	0	NA	NA	
135532	15	3	STUDY	biology	temper	5	NA	NA	
135532	16	3	STUDY	anger	decay	0	NA	NA	
135532	17	3	STUDY	flask	shiver	0	NA	NA	
135532	18	3	STUDY	fig	buyer	5	NA	NA	
135532	19	3	STUDY	rub	boiled	10	NA	NA	
135532	20	3	STUDY	intent	knuckle	0	NA	NA	
135532	21	3	STUDY	fault	elbow	5	NA	NA	
135532	1	3	TEST	fig	buyer	5	skip	0	
135532	2	3	TEST	pinch	fact	10	fault	0	
135532	3	3	TEST	cottage	inform	5	skip	0	
135532	4	3	TEST	biology	temper	5	skip	0	
135532	5	3	TEST	anger	decay	0	adverb	0	
135532	6	3	TEST	copy	bedroom	10	bedroom	1	
