SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
150404	1	1	STUDY	town	depart	5	NA	NA	
150404	2	1	STUDY	crane	fool	0	NA	NA	
150404	3	1	STUDY	cottage	inform	5	NA	NA	
150404	4	1	STUDY	plant	worm	0	NA	NA	
150404	5	1	STUDY	fig	buyer	5	NA	NA	
150404	6	1	STUDY	college	proverb	0	NA	NA	
150404	7	1	STUDY	need	faucet	5	NA	NA	
150404	8	1	STUDY	find	clown	5	NA	NA	
150404	9	1	STUDY	biology	temper	5	NA	NA	
150404	10	1	STUDY	rose	herb	10	NA	NA	
150404	11	1	STUDY	begin	rubber	0	NA	NA	
150404	12	1	STUDY	fail	toaster	5	NA	NA	
150404	13	1	STUDY	lake	soak	10	NA	NA	
150404	14	1	STUDY	flask	shiver	0	NA	NA	
150404	15	1	STUDY	cave	senate	10	NA	NA	
150404	16	1	STUDY	bath	mailman	0	NA	NA	
150404	17	1	STUDY	flight	grind	10	NA	NA	
150404	18	1	STUDY	pinch	fact	10	NA	NA	
150404	19	1	STUDY	killer	cracker	10	NA	NA	
150404	20	1	STUDY	essence	cure	10	NA	NA	
150404	21	1	STUDY	wrap	suede	0	NA	NA	
150404	1	1	TEST	need	faucet	5	facet	0	
150404	2	1	TEST	rose	herb	10	herb	1	
150404	3	1	TEST	town	depart	5	depart	1	
150404	4	1	TEST	plant	worm	0	soil	0	
150404	5	1	TEST	begin	rubber	0	clown	0	
150404	6	1	TEST	crane	fool	0	fool	1	
150404	7	1	TEST	cottage	inform	5	soil	0	
150404	8	1	TEST	find	clown	5	clown	1	
150404	9	1	TEST	college	proverb	0	proverb	1	
150404	10	1	TEST	cave	senate	10	senate	1	
150404	11	1	TEST	fig	buyer	5	plant	0	
150404	12	1	TEST	bath	mailman	0	soil	0	
150404	13	1	TEST	flight	grind	10	gind	0	
150404	14	1	TEST	wrap	suede	0	table	0	
150404	15	1	TEST	fail	toaster	5	test	0	
150404	16	1	TEST	flask	shiver	0	fish	0	
150404	17	1	TEST	pinch	fact	10	crown	0	
150404	18	1	TEST	lake	soak	10	soak	1	
150404	19	1	TEST	killer	cracker	10	beach	0	
150404	20	1	TEST	biology	temper	5	temper	1	
150404	21	1	TEST	essence	cure	10	cure	1	
150404	1	2	STUDY	climax	saucer	5	NA	NA	
150404	2	2	STUDY	knock	otter	10	NA	NA	
150404	3	2	STUDY	want	ascent	0	NA	NA	
150404	4	2	STUDY	closet	indoor	10	NA	NA	
150404	5	2	STUDY	veteran	raft	5	NA	NA	
150404	6	2	STUDY	bleach	ruin	0	NA	NA	
150404	7	2	STUDY	bacon	feud	10	NA	NA	
150404	8	2	STUDY	fault	elbow	5	NA	NA	
150404	9	2	STUDY	child	leader	5	NA	NA	
150404	10	2	STUDY	rock	milk	0	NA	NA	
150404	11	2	STUDY	hair	pub	0	NA	NA	
150404	12	2	STUDY	link	crisis	10	NA	NA	
150404	13	2	STUDY	copy	bedroom	10	NA	NA	
150404	14	2	STUDY	diamond	fasten	0	NA	NA	
150404	15	2	STUDY	word	apex	5	NA	NA	
150404	16	2	STUDY	date	laugh	10	NA	NA	
150404	17	2	STUDY	highway	push	0	NA	NA	
150404	18	2	STUDY	nerve	bumper	5	NA	NA	
150404	19	2	STUDY	forest	knob	0	NA	NA	
150404	20	2	STUDY	storage	stone	5	NA	NA	
150404	21	2	STUDY	balcony	latin	10	NA	NA	
150404	1	2	TEST	child	leader	5	leader	1	
150404	2	2	TEST	hair	pub	0	soil	0	
150404	3	2	TEST	knock	otter	10	otter	1	
150404	4	2	TEST	date	laugh	10	laugh	1	
150404	5	2	TEST	nerve	bumper	5	bumper	1	
150404	6	2	TEST	fault	elbow	5	soil	0	
150404	7	2	TEST	climax	saucer	5	saucer	1	
150404	8	2	TEST	storage	stone	5	room	0	
150404	9	2	TEST	copy	bedroom	10	bedroom	1	
150404	10	2	TEST	forest	knob	0	soil	0	
150404	11	2	TEST	want	ascent	0	tree	0	
150404	12	2	TEST	bleach	ruin	0	soil	0	
150404	13	2	TEST	balcony	latin	10	latin	1	
150404	14	2	TEST	bacon	feud	10	feud	1	
150404	15	2	TEST	veteran	raft	5	raft	1	
150404	16	2	TEST	highway	push	0	road	0	
150404	17	2	TEST	link	crisis	10	soil	0	
150404	18	2	TEST	rock	milk	0	milk	1	
