SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
150212	1	1	STUDY	bunch	bond	5	NA	NA	
150212	2	1	STUDY	blossom	please	10	NA	NA	
150212	3	1	STUDY	pinch	fact	10	NA	NA	
150212	4	1	STUDY	toy	casket	0	NA	NA	
150212	5	1	STUDY	calf	annoy	5	NA	NA	
150212	6	1	STUDY	intent	knuckle	0	NA	NA	
150212	7	1	STUDY	seven	ghetto	0	NA	NA	
150212	8	1	STUDY	nerve	bumper	5	NA	NA	
150212	9	1	STUDY	killer	cracker	10	NA	NA	
150212	10	1	STUDY	chapel	wart	10	NA	NA	
150212	11	1	STUDY	hat	inhale	5	NA	NA	
150212	12	1	STUDY	begin	rubber	0	NA	NA	
150212	13	1	STUDY	nose	adverb	10	NA	NA	
150212	14	1	STUDY	assist	plaque	10	NA	NA	
150212	15	1	STUDY	flight	grind	10	NA	NA	
150212	16	1	STUDY	caring	skirt	0	NA	NA	
150212	17	1	STUDY	taxi	nag	5	NA	NA	
150212	18	1	STUDY	glance	kin	0	NA	NA	
150212	19	1	STUDY	fault	elbow	5	NA	NA	
150212	20	1	STUDY	tank	dwarf	5	NA	NA	
150212	21	1	STUDY	pork	emperor	0	NA	NA	
150212	1	1	TEST	blossom	please	10	please	1	
150212	2	1	TEST	toy	casket	0	noun	0	
150212	3	1	TEST	seven	ghetto	0	saints	0	
150212	4	1	TEST	chapel	wart	10	wart	1	
150212	5	1	TEST	assist	plaque	10	plaque	1	
150212	6	1	TEST	tank	dwarf	5	seven	0	
150212	7	1	TEST	flight	grind	10	adverb	0	
150212	8	1	TEST	hat	inhale	5	frog	0	
150212	9	1	TEST	nose	adverb	10	adverb	1	
150212	10	1	TEST	bunch	bond	5	blossoms	0	
150212	11	1	TEST	taxi	nag	5	cab	0	
150212	12	1	TEST	caring	skirt	0	bear	0	
150212	13	1	TEST	killer	cracker	10	chapel	0	
150212	14	1	TEST	nerve	bumper	5	cells	0	
150212	15	1	TEST	pork	emperor	0	killer	0	
150212	16	1	TEST	intent	knuckle	0	verb	0	
150212	17	1	TEST	begin	rubber	0	start	0	
150212	18	1	TEST	fault	elbow	5	now	0	
150212	19	1	TEST	glance	kin	0	down	0	
150212	20	1	TEST	calf	annoy	5	milk	0	
150212	21	1	TEST	pinch	fact	10	gum	0	
150212	1	2	STUDY	want	ascent	0	NA	NA	
150212	2	2	STUDY	ritual	rope	5	NA	NA	
150212	3	2	STUDY	core	lettuce	0	NA	NA	
150212	4	2	STUDY	sleep	tread	5	NA	NA	
150212	5	2	STUDY	diamond	fasten	0	NA	NA	
150212	6	2	STUDY	date	laugh	10	NA	NA	
150212	7	2	STUDY	chicken	beet	0	NA	NA	
150212	8	2	STUDY	mission	thesis	10	NA	NA	
150212	9	2	STUDY	prison	loaf	10	NA	NA	
150212	10	2	STUDY	twist	produce	10	NA	NA	
150212	11	2	STUDY	fig	buyer	5	NA	NA	
150212	12	2	STUDY	collect	loyalty	10	NA	NA	
150212	13	2	STUDY	dip	spray	10	NA	NA	
150212	14	2	STUDY	need	faucet	5	NA	NA	
150212	15	2	STUDY	shrink	mafia	0	NA	NA	
150212	16	2	STUDY	pray	scarf	5	NA	NA	
150212	17	2	STUDY	crane	fool	0	NA	NA	
150212	18	2	STUDY	remind	foam	5	NA	NA	
150212	19	2	STUDY	bullet	walkway	5	NA	NA	
150212	20	2	STUDY	belong	broth	0	NA	NA	
150212	21	2	STUDY	bacon	feud	10	NA	NA	
150212	1	2	TEST	shrink	mafia	0	skip	0	
150212	2	2	TEST	diamond	fasten	0	skip	0	
150212	3	2	TEST	bullet	walkway	5	walkway	1	
150212	4	2	TEST	fig	buyer	5	buyer	1	
150212	5	2	TEST	prison	loaf	10	loaf	1	
150212	6	2	TEST	remind	foam	5	skip	0	
150212	7	2	TEST	sleep	tread	5	tread	1	
150212	8	2	TEST	chicken	beet	0	skip	0	
150212	9	2	TEST	dip	spray	10	spray	1	
150212	10	2	TEST	need	faucet	5	skip	0	
150212	11	2	TEST	ritual	rope	5	rope	1	
150212	12	2	TEST	mission	thesis	10	thesis	1	
150212	13	2	TEST	twist	produce	10	skip	0	
150212	14	2	TEST	collect	loyalty	10	loyalty	1	
150212	15	2	TEST	want	ascent	0	skip	0	
150212	16	2	TEST	pray	scarf	5	scarf	1	
150212	17	2	TEST	date	laugh	10	laugh	1	
150212	18	2	TEST	bacon	feud	10	feud	1	
150212	19	2	TEST	crane	fool	0	skip	0	
150212	20	2	TEST	belong	broth	0	skip	0	
150212	21	2	TEST	core	lettuce	0	skip	0	
150212	1	3	STUDY	grip	beach	10	NA	NA	
150212	2	3	STUDY	college	proverb	0	NA	NA	
150212	3	3	STUDY	visit	glove	5	NA	NA	
150212	4	3	STUDY	balcony	latin	10	NA	NA	
150212	5	3	STUDY	rub	boiled	10	NA	NA	
150212	6	3	STUDY	flask	shiver	0	NA	NA	
150212	7	3	STUDY	copy	bedroom	10	NA	NA	
150212	8	3	STUDY	things	relief	5	NA	NA	
150212	9	3	STUDY	rest	pole	10	NA	NA	
150212	10	3	STUDY	factor	spike	0	NA	NA	
150212	11	3	STUDY	smother	surgery	10	NA	NA	
150212	12	3	STUDY	kid	spoil	0	NA	NA	
150212	13	3	STUDY	cattle	jelly	10	NA	NA	
150212	14	3	STUDY	highway	push	0	NA	NA	
150212	15	3	STUDY	replace	roach	5	NA	NA	
150212	16	3	STUDY	veteran	raft	5	NA	NA	
150212	17	3	STUDY	storage	stone	5	NA	NA	
150212	18	3	STUDY	process	joker	0	NA	NA	
150212	19	3	STUDY	bleach	ruin	0	NA	NA	
150212	20	3	STUDY	cottage	inform	5	NA	NA	
150212	21	3	STUDY	fail	toaster	5	NA	NA	
150212	1	3	TEST	smother	surgery	10	surgery	1	
150212	2	3	TEST	kid	spoil	0	spoil	1	
150212	3	3	TEST	copy	bedroom	10	skip	0	
150212	4	3	TEST	grip	beach	10	beach	1	
150212	5	3	TEST	things	relief	5	relief	1	
150212	6	3	TEST	cattle	jelly	10	jelly	1	
150212	7	3	TEST	veteran	raft	5	raft	1	
150212	8	3	TEST	flask	shiver	0	skip	0	
150212	9	3	TEST	rub	boiled	10	skip	0	
150212	10	3	TEST	replace	roach	5	skip	0	
150212	11	3	TEST	visit	glove	5	skip	0	
150212	12	3	TEST	fail	toaster	5	toaster	1	
150212	13	3	TEST	storage	stone	5	stone	1	
