SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
165618	1	1	STUDY	assist	plaque	10	NA	NA	
165618	2	1	STUDY	highway	push	0	NA	NA	
165618	3	1	STUDY	things	relief	5	NA	NA	
165618	4	1	STUDY	link	crisis	10	NA	NA	
165618	5	1	STUDY	hair	pub	0	NA	NA	
165618	6	1	STUDY	flask	shiver	0	NA	NA	
165618	7	1	STUDY	bath	mailman	0	NA	NA	
165618	8	1	STUDY	mission	thesis	10	NA	NA	
165618	9	1	STUDY	tank	dwarf	5	NA	NA	
165618	10	1	STUDY	visit	glove	5	NA	NA	
165618	11	1	STUDY	killer	cracker	10	NA	NA	
165618	12	1	STUDY	retain	strap	0	NA	NA	
165618	13	1	STUDY	toy	casket	0	NA	NA	
165618	14	1	STUDY	essence	cure	10	NA	NA	
165618	15	1	STUDY	lake	soak	10	NA	NA	
165618	16	1	STUDY	climax	saucer	5	NA	NA	
165618	17	1	STUDY	wrap	suede	0	NA	NA	
165618	18	1	STUDY	biology	temper	5	NA	NA	
165618	19	1	STUDY	pray	scarf	5	NA	NA	
165618	20	1	STUDY	future	wrench	5	NA	NA	
165618	21	1	STUDY	collect	loyalty	10	NA	NA	
165618	1	1	TEST	wrap	suede	0	skip	0	
165618	2	1	TEST	tank	dwarf	5	dwarf	1	
165618	3	1	TEST	mission	thesis	10	plaque	0	
165618	4	1	TEST	collect	loyalty	10	skip	0	
165618	5	1	TEST	link	crisis	10	mission	0	
165618	6	1	TEST	pray	scarf	5	scarf	1	
165618	7	1	TEST	essence	cure	10	cure	1	
165618	8	1	TEST	assist	plaque	10	skip	0	
165618	9	1	TEST	retain	strap	0	google	0	
165618	10	1	TEST	visit	glove	5	glove	1	
165618	11	1	TEST	things	relief	5	skip	0	
165618	12	1	TEST	bath	mailman	0	and body	0	
165618	13	1	TEST	lake	soak	10	soak	1	
165618	14	1	TEST	future	wrench	5	rapper	0	
165618	15	1	TEST	climax	saucer	5	saucer	1	
165618	16	1	TEST	flask	shiver	0	booze	0	
165618	17	1	TEST	highway	push	0	skip	0	
165618	18	1	TEST	hair	pub	0	nails	0	
165618	19	1	TEST	toy	casket	0	skip	0	
165618	20	1	TEST	killer	cracker	10	cracker	1	
165618	21	1	TEST	biology	temper	5	rage	0	
165618	1	2	STUDY	grip	beach	10	NA	NA	
165618	2	2	STUDY	cash	genius	0	NA	NA	
165618	3	2	STUDY	blossom	please	10	NA	NA	
165618	4	2	STUDY	twist	produce	10	NA	NA	
165618	5	2	STUDY	caring	skirt	0	NA	NA	
165618	6	2	STUDY	garage	idiot	10	NA	NA	
165618	7	2	STUDY	calf	annoy	5	NA	NA	
165618	8	2	STUDY	replace	roach	5	NA	NA	
165618	9	2	STUDY	fig	buyer	5	NA	NA	
165618	10	2	STUDY	seven	ghetto	0	NA	NA	
165618	11	2	STUDY	glance	kin	0	NA	NA	
165618	12	2	STUDY	pinch	fact	10	NA	NA	
165618	13	2	STUDY	prison	loaf	10	NA	NA	
165618	14	2	STUDY	town	depart	5	NA	NA	
165618	15	2	STUDY	forest	knob	0	NA	NA	
165618	16	2	STUDY	shrink	mafia	0	NA	NA	
165618	17	2	STUDY	mill	feast	10	NA	NA	
165618	18	2	STUDY	hat	inhale	5	NA	NA	
165618	19	2	STUDY	begin	rubber	0	NA	NA	
165618	20	2	STUDY	need	faucet	5	NA	NA	
165618	21	2	STUDY	nerve	bumper	5	NA	NA	
165618	1	2	TEST	garage	idiot	10	idiot	1	
165618	2	2	TEST	calf	annoy	5	annoy	1	
165618	3	2	TEST	glance	kin	0	skip	0	
165618	4	2	TEST	mill	feast	10	feast	1	
165618	5	2	TEST	nerve	bumper	5	end	0	
165618	6	2	TEST	twist	produce	10	produce	1	
165618	7	2	TEST	grip	beach	10	beach	1	
165618	8	2	TEST	town	depart	5	depart	1	
165618	9	2	TEST	prison	loaf	10	loaf	1	
165618	10	2	TEST	seven	ghetto	0	skip	0	
165618	11	2	TEST	need	faucet	5	skip	0	
165618	12	2	TEST	replace	roach	5	furniture	0	
165618	13	2	TEST	caring	skirt	0	sharing	0	
165618	14	2	TEST	shrink	mafia	0	cold	0	
165618	15	2	TEST	pinch	fact	10	fact	1	
165618	16	2	TEST	hat	inhale	5	inhale	1	
165618	17	2	TEST	begin	rubber	0	skip	0	
165618	18	2	TEST	cash	genius	0	moenyu	0	
165618	19	2	TEST	fig	buyer	5	buyer	1	
165618	20	2	TEST	blossom	please	10	please	1	
165618	21	2	TEST	forest	knob	0	fire	0	
165618	1	3	STUDY	veteran	raft	5	NA	NA	
165618	2	3	STUDY	chicken	beet	0	NA	NA	
165618	3	3	STUDY	want	ascent	0	NA	NA	
165618	4	3	STUDY	date	laugh	10	NA	NA	
165618	5	3	STUDY	intent	knuckle	0	NA	NA	
165618	6	3	STUDY	cave	senate	10	NA	NA	
165618	7	3	STUDY	child	leader	5	NA	NA	
165618	8	3	STUDY	letter	flea	0	NA	NA	
165618	9	3	STUDY	fail	toaster	5	NA	NA	
165618	10	3	STUDY	nose	adverb	10	NA	NA	
165618	11	3	STUDY	process	joker	0	NA	NA	
165618	12	3	STUDY	fee	chowder	10	NA	NA	
165618	13	3	STUDY	cottage	inform	5	NA	NA	
165618	14	3	STUDY	gown	nap	5	NA	NA	
165618	15	3	STUDY	factor	spike	0	NA	NA	
165618	16	3	STUDY	pea	bathtub	10	NA	NA	
165618	17	3	STUDY	core	lettuce	0	NA	NA	
165618	18	3	STUDY	chapel	wart	10	NA	NA	
165618	19	3	STUDY	bunch	bond	5	NA	NA	
165618	20	3	STUDY	cattle	jelly	10	NA	NA	
165618	21	3	STUDY	remind	foam	5	NA	NA	
165618	1	3	TEST	date	laugh	10	laugh	1	
165618	2	3	TEST	chicken	beet	0	skip	0	
165618	3	3	TEST	letter	flea	0	skip	0	
165618	4	3	TEST	factor	spike	0	skip	0	
165618	5	3	TEST	process	joker	0	skip	0	
165618	6	3	TEST	fee	chowder	10	for 	0	
165618	7	3	TEST	pea	bathtub	10	bathtub	1	
165618	8	3	TEST	veteran	raft	5	raft	1	
165618	9	3	TEST	cave	senate	10	senate	1	
165618	10	3	TEST	cattle	jelly	10	jelly	1	
165618	11	3	TEST	nose	adverb	10	adverb	1	
165618	12	3	TEST	core	lettuce	0	skip	0	
165618	13	3	TEST	fail	toaster	5	toaster	1	
165618	14	3	TEST	child	leader	5	leader	1	
165618	15	3	TEST	intent	knuckle	0	skip	0	
165618	16	3	TEST	bunch	bond	5	bond	1	
165618	17	3	TEST	want	ascent	0	skip	0	
165618	18	3	TEST	gown	nap	5	nap	1	
165618	19	3	TEST	chapel	wart	10	skip	0	
165618	20	3	TEST	cottage	inform	5	inform	1	
165618	21	3	TEST	remind	foam	5	foam	1	
165618	1	4	STUDY	banner	glide	5	NA	NA	
165618	2	4	STUDY	grandma	stub	0	NA	NA	
165618	3	4	STUDY	bacon	feud	10	NA	NA	
165618	4	4	STUDY	balcony	latin	10	NA	NA	
165618	5	4	STUDY	entry	bowling	5	NA	NA	
165618	6	4	STUDY	storage	stone	5	NA	NA	
165618	7	4	STUDY	rest	pole	10	NA	NA	
165618	8	4	STUDY	fan	feature	0	NA	NA	
165618	9	4	STUDY	bullet	walkway	5	NA	NA	
165618	10	4	STUDY	college	proverb	0	NA	NA	
165618	11	4	STUDY	quit	defrost	5	NA	NA	
165618	12	4	STUDY	bias	sirloin	0	NA	NA	
165618	13	4	STUDY	plant	worm	0	NA	NA	
165618	14	4	STUDY	crane	fool	0	NA	NA	
165618	15	4	STUDY	taxi	nag	5	NA	NA	
165618	16	4	STUDY	board	funeral	5	NA	NA	
165618	17	4	STUDY	smother	surgery	10	NA	NA	
165618	18	4	STUDY	rub	boiled	10	NA	NA	
165618	19	4	STUDY	rock	milk	0	NA	NA	
165618	20	4	STUDY	rose	herb	10	NA	NA	
165618	21	4	STUDY	copy	bedroom	10	NA	NA	
165618	1	4	TEST	taxi	nag	5	nag	1	
165618	2	4	TEST	grandma	stub	0	skp	0	
165618	3	4	TEST	rock	milk	0	storage	0	
165618	4	4	TEST	crane	fool	0	skip	0	
165618	5	4	TEST	college	proverb	0	skip	0	
165618	6	4	TEST	plant	worm	0	skip[	0	
165618	7	4	TEST	rose	herb	10	herb	1	
165618	8	4	TEST	bacon	feud	10	fued	0	
165618	9	4	TEST	bullet	walkway	5	walkway	1	
165618	10	4	TEST	copy	bedroom	10	bedroom	1	
165618	11	4	TEST	rub	boiled	10	skip	0	
165618	12	4	TEST	smother	surgery	10	surgery	1	
165618	13	4	TEST	board	funeral	5	funeral	1	
165618	14	4	TEST	quit	defrost	5	job	0	
165618	15	4	TEST	rest	pole	10	easy	0	
165618	16	4	TEST	bias	sirloin	0	skip	0	
165618	17	4	TEST	entry	bowling	5	door	0	
165618	18	4	TEST	storage	stone	5	stone	1	
165618	19	4	TEST	banner	glide	5	glide	1	
165618	20	4	TEST	balcony	latin	10	latin	1	
165618	21	4	TEST	fan	feature	0	skip	0	
165618	1	5	STUDY	fault	elbow	5	NA	NA	
165618	2	5	STUDY	word	apex	5	NA	NA	
165618	3	5	STUDY	glue	force	5	NA	NA	
165618	4	5	STUDY	closet	indoor	10	NA	NA	
165618	5	5	STUDY	diamond	fasten	0	NA	NA	
165618	6	5	STUDY	port	cinema	5	NA	NA	
165618	7	5	STUDY	sleep	tread	5	NA	NA	
165618	8	5	STUDY	pork	emperor	0	NA	NA	
165618	9	5	STUDY	capital	figure	10	NA	NA	
165618	10	5	STUDY	flight	grind	10	NA	NA	
165618	11	5	STUDY	anger	decay	0	NA	NA	
165618	12	5	STUDY	knock	otter	10	NA	NA	
165618	13	5	STUDY	dip	spray	10	NA	NA	
165618	14	5	STUDY	leaf	toad	10	NA	NA	
165618	15	5	STUDY	percent	elk	10	NA	NA	
165618	16	5	STUDY	bleach	ruin	0	NA	NA	
165618	17	5	STUDY	risk	zero	0	NA	NA	
165618	18	5	STUDY	find	clown	5	NA	NA	
165618	19	5	STUDY	ritual	rope	5	NA	NA	
165618	20	5	STUDY	belong	broth	0	NA	NA	
165618	21	5	STUDY	kid	spoil	0	NA	NA	
165618	1	5	TEST	closet	indoor	10	indoor	1	
165618	2	5	TEST	bleach	ruin	0	skip	0	
165618	3	5	TEST	diamond	fasten	0	stone	0	
165618	4	5	TEST	belong	broth	0	skip	0	
165618	5	5	TEST	port	cinema	5	library	0	
165618	6	5	TEST	knock	otter	10	otter	1	
165618	7	5	TEST	word	apex	5	skip	0	
165618	8	5	TEST	glue	force	5	secure	0	
165618	9	5	TEST	pork	emperor	0	loin	0	
165618	10	5	TEST	ritual	rope	5	rope	1	
165618	11	5	TEST	sleep	tread	5	deprived	0	
165618	12	5	TEST	dip	spray	10	spray	1	
165618	13	5	TEST	risk	zero	0	reward	0	
165618	14	5	TEST	anger	decay	0	skip	0	
165618	15	5	TEST	fault	elbow	5	yours	0	
165618	16	5	TEST	leaf	toad	10	toad	1	
165618	17	5	TEST	kid	spoil	0	skip	0	
165618	18	5	TEST	flight	grind	10	hihg	0	
165618	19	5	TEST	percent	elk	10	elk	1	
165618	20	5	TEST	capital	figure	10	gain	0	
165618	21	5	TEST	find	clown	5	clown	1	
