SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
095600	Cal	15	1	silver	1	1	1	0	-	NA	-1	3.809	0.815	10	
095600	Cal	15	2	tennis	0	0	1	0	-	NA	-1	3.647	0.868	10	
095600	Cal	15	3	quarter	0	0	1	0	-	NA	-1	0.185	1.785	10	
095600	Cal	15	4	mountain	1	1	1	0	-	NA	-1	3.682	0.717	10	
095600	Cal	15	5	juice	0	0	1	0	-	NA	-1	2.592	0.874	10	
095600	Cal	15	6	nephew	0	0	1	0	-	NA	-1	4.183	0.915	10	
095600	Cal	15	7	spoon	0	0	1	0	-	NA	-1	2.998	0.653	10	
095600	Cal	15	8	deer	1	1	1	0	-	NA	-1	3.356	0.542	10	
095600	Cal	15	9	corn	0	1	0	0	-	NA	-1	4.527	0.724	10	
095600	Cal	15	10	gray	1	1	1	0	-	NA	-1	3.623	0.695	10	
095600	Cal	15	11	flute	0	0	1	0	-	NA	-1	2.28	0.567	10	
095600	Cal	15	12	cousin	0	0	1	0	-	NA	-1	3.526	0.472	10	
095600	Cal	15	13	boat	1	1	1	0	-	NA	-1	2.324	0.47	10	
095600	Cal	15	14	island	1	1	1	0	-	NA	-1	3.122	0.442	10	
095600	Cal	15	15	screw	0	1	0	0	-	NA	-1	4.368	0.397	10	
095600	Prac1	2	1	cabin	0	0	1	0	J	p	0	3.761	0.572	6.232785794510533	
095600	Prac1	2	2	egg	1	0	0	0	H	j	0	0.222	1.78	6.232785794510533	
095600	Prac2	2	1	robe	0	NA	0	1	T	t	1	6.232785794510533	0	6.232785794510533	
095600	Prac2	2	2	garlic	0	0	1	0	L	l	1	3.531	0.587	6.232785794510533	
095600	3	4	1	rabbit	0	0	1	0	F	f	1	2.611	0.627	6.232785794510533	
095600	3	4	2	door	1	1	1	0	H	h	1	3.421	1.319	6.232785794510533	
095600	3	4	3	emerald	1	1	1	0	S	s	1	3.862	0.692	6.232785794510533	
095600	3	4	4	sweater	0	0	1	0	R	r	1	3.28	0.737	6.232785794510533	
095600	4	5	1	gasoline	0	0	1	0	K	k	1	2.795	0.54	6.232785794510533	
095600	4	5	2	hail	1	1	1	0	R	r	1	3.731	0.551	6.232785794510533	
095600	4	5	3	inch	1	1	1	0	N	n	1	2.405	1.094	6.232785794510533	
095600	4	5	4	bureau	1	0	0	0	T	t	1	2.844	1.043	6.232785794510533	
095600	4	5	5	doctor	1	1	1	0	Y	y	1	3.642	0.515	6.232785794510533	
095600	5	6	1	baseball	1	1	1	0	Q	q	1	2.548	0.887	6.232785794510533	
095600	5	6	2	perch	0	0	1	0	R	r	1	2.703	0.649	6.232785794510533	
095600	5	6	3	professor	1	1	1	0	H	h	1	1.876	1.608	6.232785794510533	
095600	5	6	4	toe	0	0	1	0	S	s	1	2.564	0.455	6.232785794510533	
095600	5	6	5	pine	0	0	1	0	L	l	1	2.891	0.513	6.232785794510533	
095600	5	6	6	sock	1	1	1	0	K	k	1	3.984	0.47	6.232785794510533	
095600	6	3	1	week	0	0	1	0	Y	y	1	2.362	0.822	6.232785794510533	
095600	6	3	2	pound	1	1	1	0	S	s	1	1.641	0.85	6.232785794510533	
095600	6	3	3	daisy	0	0	1	0	T	t	1	2.033	0.553	6.232785794510533	
095600	7	2	1	poem	1	1	1	0	J	j	1	2.297	0.703	6.232785794510533	
095600	7	2	2	orange	1	1	1	0	H	h	1	1.911	0.409	6.232785794510533	
095600	8	4	1	rose	1	1	1	0	K	k	1	2.109	0.508	6.232785794510533	
095600	8	4	2	bed	0	0	1	0	F	f	1	1.983	0.693	6.232785794510533	
095600	8	4	3	hammer	1	1	1	0	Y	y	1	2.392	0.435	6.232785794510533	
095600	8	4	4	pepper	0	0	1	0	H	h	1	2.518	0.654	6.232785794510533	
095600	9	3	1	desert	0	0	1	0	Y	y	1	2.313	1.15	6.232785794510533	
095600	9	3	2	harp	0	0	1	0	K	k	1	2.316	0.755	6.232785794510533	
095600	9	3	3	track	1	1	1	0	P	p	1	2.344	0.657	6.232785794510533	
095600	10	2	1	plumber	1	1	1	0	T	t	1	2.966	0.55	6.232785794510533	
095600	10	2	2	coat	0	0	1	0	L	l	1	1.785	0.633	6.232785794510533	
095600	11	5	1	foot	0	0	1	0	P	p	1	4.452	1.086	6.232785794510533	
095600	11	5	2	velvet	0	0	1	0	J	j	1	2.192	1.276	6.232785794510533	
095600	11	5	3	parrot	1	1	1	0	Q	q	1	2.082	0.422	6.232785794510533	
095600	11	5	4	valley	1	1	1	0	F	f	1	2.72	0.483	6.232785794510533	
095600	11	5	5	pear	0	0	1	0	S	s	1	2.859	0.624	6.232785794510533	
095600	12	6	1	wolf	1	1	1	0	L	l	1	2.486	0.519	6.232785794510533	
095600	12	6	2	hour	1	1	1	0	K	k	1	2.253	0.533	6.232785794510533	
095600	12	6	3	bee	1	1	1	0	Q	q	1	3.578	0.385	6.232785794510533	
095600	12	6	4	carpenter	0	0	1	0	R	r	1	1.363	0.508	6.232785794510533	
095600	12	6	5	windows	1	1	1	0	T	t	1	2.657	0.394	6.232785794510533	
095600	12	6	6	canary	0	0	1	0	N	n	1	3.28	0.855	6.232785794510533	
