SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
135711	1	1	STUDY	need	faucet	5	NA	NA	
135711	2	1	STUDY	retain	strap	0	NA	NA	
135711	3	1	STUDY	seven	ghetto	0	NA	NA	
135711	4	1	STUDY	caring	skirt	0	NA	NA	
135711	5	1	STUDY	assist	plaque	10	NA	NA	
135711	6	1	STUDY	garage	idiot	10	NA	NA	
135711	7	1	STUDY	fan	feature	0	NA	NA	
135711	8	1	STUDY	bias	sirloin	0	NA	NA	
135711	9	1	STUDY	nose	adverb	10	NA	NA	
135711	10	1	STUDY	bunch	bond	5	NA	NA	
135711	11	1	STUDY	fail	toaster	5	NA	NA	
135711	12	1	STUDY	link	crisis	10	NA	NA	
135711	13	1	STUDY	nerve	bumper	5	NA	NA	
135711	14	1	STUDY	risk	zero	0	NA	NA	
135711	15	1	STUDY	biology	temper	5	NA	NA	
135711	16	1	STUDY	closet	indoor	10	NA	NA	
135711	17	1	STUDY	port	cinema	5	NA	NA	
135711	18	1	STUDY	anger	decay	0	NA	NA	
135711	19	1	STUDY	things	relief	5	NA	NA	
135711	20	1	STUDY	cave	senate	10	NA	NA	
135711	21	1	STUDY	rest	pole	10	NA	NA	
135711	1	1	TEST	need	faucet	5	fauset	0	
135711	2	1	TEST	nose	adverb	10	cave	0	
135711	3	1	TEST	bias	sirloin	0	cave	0	
135711	4	1	TEST	anger	decay	0	happy	0	
135711	5	1	TEST	assist	plaque	10	decline	0	
135711	6	1	TEST	fail	toaster	5	cave	0	
135711	7	1	TEST	bunch	bond	5	brunch	0	
135711	8	1	TEST	cave	senate	10	senate	1	
135711	9	1	TEST	garage	idiot	10	tennis	0	
135711	10	1	TEST	fan	feature	0	favorite	0	
135711	11	1	TEST	caring	skirt	0	giver	0	
135711	12	1	TEST	risk	zero	0	managment	0	
135711	13	1	TEST	retain	strap	0	information	0	
135711	14	1	TEST	biology	temper	5	test	0	
135711	15	1	TEST	port	cinema	5	dock	0	
135711	16	1	TEST	rest	pole	10	stop	0	
135711	17	1	TEST	things	relief	5	stuff	0	
135711	18	1	TEST	seven	ghetto	0	for	0	
135711	19	1	TEST	nerve	bumper	5	center	0	
135711	20	1	TEST	link	crisis	10	key	0	
135711	21	1	TEST	closet	indoor	10	container	0	
135711	1	2	STUDY	pea	bathtub	10	NA	NA	
135711	2	2	STUDY	diamond	fasten	0	NA	NA	
135711	3	2	STUDY	calf	annoy	5	NA	NA	
135711	4	2	STUDY	lake	soak	10	NA	NA	
135711	5	2	STUDY	intent	knuckle	0	NA	NA	
135711	6	2	STUDY	find	clown	5	NA	NA	
135711	7	2	STUDY	college	proverb	0	NA	NA	
135711	8	2	STUDY	belong	broth	0	NA	NA	
135711	9	2	STUDY	shrink	mafia	0	NA	NA	
135711	10	2	STUDY	grip	beach	10	NA	NA	
135711	11	2	STUDY	banner	glide	5	NA	NA	
135711	12	2	STUDY	fee	chowder	10	NA	NA	
135711	13	2	STUDY	knock	otter	10	NA	NA	
135711	14	2	STUDY	rock	milk	0	NA	NA	
135711	15	2	STUDY	visit	glove	5	NA	NA	
135711	16	2	STUDY	pork	emperor	0	NA	NA	
135711	17	2	STUDY	fault	elbow	5	NA	NA	
135711	18	2	STUDY	blossom	please	10	NA	NA	
135711	19	2	STUDY	fig	buyer	5	NA	NA	
135711	20	2	STUDY	percent	elk	10	NA	NA	
135711	21	2	STUDY	tank	dwarf	5	NA	NA	
135711	1	2	TEST	diamond	fasten	0	idk	0	
135711	2	2	TEST	grip	beach	10	bathtub	0	
135711	3	2	TEST	belong	broth	0	idk	0	
135711	4	2	TEST	calf	annoy	5	idk	0	
135711	5	2	TEST	lake	soak	10	soak	1	
135711	6	2	TEST	shrink	mafia	0	idk	0	
135711	7	2	TEST	pea	bathtub	10	otter	0	
135711	8	2	TEST	intent	knuckle	0	idk	0	
135711	9	2	TEST	fig	buyer	5	idk	0	
135711	10	2	TEST	fee	chowder	10	idk	0	
135711	11	2	TEST	visit	glove	5	idk	0	
135711	12	2	TEST	banner	glide	5	idk	0	
135711	13	2	TEST	blossom	please	10	idk	0	
135711	14	2	TEST	pork	emperor	0	idk	0	
135711	15	2	TEST	find	clown	5	idk	0	
135711	16	2	TEST	knock	otter	10	idk	0	
135711	17	2	TEST	rock	milk	0	idk	0	
135711	18	2	TEST	fault	elbow	5	idk	0	
