SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
135159	1	1	STUDY	pork	emperor	0	NA	NA	
135159	2	1	STUDY	tank	dwarf	5	NA	NA	
135159	3	1	STUDY	sleep	tread	5	NA	NA	
135159	4	1	STUDY	toy	casket	0	NA	NA	
135159	5	1	STUDY	diamond	fasten	0	NA	NA	
135159	6	1	STUDY	storage	stone	5	NA	NA	
135159	7	1	STUDY	factor	spike	0	NA	NA	
135159	8	1	STUDY	quit	defrost	5	NA	NA	
135159	9	1	STUDY	date	laugh	10	NA	NA	
135159	10	1	STUDY	collect	loyalty	10	NA	NA	
135159	11	1	STUDY	crane	fool	0	NA	NA	
135159	12	1	STUDY	cave	senate	10	NA	NA	
135159	13	1	STUDY	pea	bathtub	10	NA	NA	
135159	14	1	STUDY	closet	indoor	10	NA	NA	
135159	15	1	STUDY	plant	worm	0	NA	NA	
135159	16	1	STUDY	grip	beach	10	NA	NA	
135159	17	1	STUDY	nerve	bumper	5	NA	NA	
135159	18	1	STUDY	cottage	inform	5	NA	NA	
135159	19	1	STUDY	smother	surgery	10	NA	NA	
135159	20	1	STUDY	calf	annoy	5	NA	NA	
135159	21	1	STUDY	forest	knob	0	NA	NA	
135159	1	1	TEST	cave	senate	10	skip	0	
135159	2	1	TEST	plant	worm	0	animal	0	
135159	3	1	TEST	tank	dwarf	5	sdfa	0	
135159	4	1	TEST	storage	stone	5	cave	0	
135159	5	1	TEST	calf	annoy	5	ade	0	
135159	6	1	TEST	date	laugh	10	time	0	
135159	7	1	TEST	closet	indoor	10	door	0	
135159	8	1	TEST	collect	loyalty	10	fight	0	
135159	9	1	TEST	crane	fool	0	crow	0	
135159	10	1	TEST	smother	surgery	10	steal	0	
135159	11	1	TEST	forest	knob	0	apple	0	
135159	12	1	TEST	diamond	fasten	0	chicken	0	
135159	13	1	TEST	grip	beach	10	hand	0	
135159	14	1	TEST	pork	emperor	0	emperor	1	
135159	15	1	TEST	factor	spike	0	fear	0	
135159	16	1	TEST	nerve	bumper	5	cell	0	
135159	17	1	TEST	quit	defrost	5	yes	0	
135159	18	1	TEST	sleep	tread	5	turn	0	
135159	19	1	TEST	pea	bathtub	10	car	0	
135159	20	1	TEST	cottage	inform	5	castle	0	
135159	21	1	TEST	toy	casket	0	car	0	
135159	1	2	STUDY	find	clown	5	NA	NA	
135159	2	2	STUDY	things	relief	5	NA	NA	
135159	3	2	STUDY	visit	glove	5	NA	NA	
135159	4	2	STUDY	chicken	beet	0	NA	NA	
135159	5	2	STUDY	pinch	fact	10	NA	NA	
135159	6	2	STUDY	grandma	stub	0	NA	NA	
135159	7	2	STUDY	bullet	walkway	5	NA	NA	
135159	8	2	STUDY	college	proverb	0	NA	NA	
135159	9	2	STUDY	bacon	feud	10	NA	NA	
135159	10	2	STUDY	cash	genius	0	NA	NA	
135159	11	2	STUDY	hair	pub	0	NA	NA	
135159	12	2	STUDY	fig	buyer	5	NA	NA	
135159	13	2	STUDY	chapel	wart	10	NA	NA	
135159	14	2	STUDY	bunch	bond	5	NA	NA	
135159	15	2	STUDY	retain	strap	0	NA	NA	
135159	16	2	STUDY	flight	grind	10	NA	NA	
135159	17	2	STUDY	prison	loaf	10	NA	NA	
135159	18	2	STUDY	glue	force	5	NA	NA	
135159	19	2	STUDY	begin	rubber	0	NA	NA	
135159	20	2	STUDY	blossom	please	10	NA	NA	
135159	21	2	STUDY	leaf	toad	10	NA	NA	
135159	1	2	TEST	retain	strap	0	some	0	
135159	2	2	TEST	things	relief	5	steal	0	
135159	3	2	TEST	bullet	walkway	5	walkway	1	
135159	4	2	TEST	begin	rubber	0	start	0	
135159	5	2	TEST	cash	genius	0	safd	0	
135159	6	2	TEST	glue	force	5	gorilla	0	
135159	7	2	TEST	flight	grind	10	asdfsdgawsefg	0	
135159	8	2	TEST	college	proverb	0	cast	0	
135159	9	2	TEST	visit	glove	5	page	0	
135159	10	2	TEST	chapel	wart	10	gar	0	
135159	11	2	TEST	hair	pub	0	spray	0	
135159	12	2	TEST	bacon	feud	10	feud	1	
135159	13	2	TEST	blossom	please	10	skip	0	
135159	14	2	TEST	chicken	beet	0	tale	0	
135159	15	2	TEST	prison	loaf	10	hart	0	
135159	16	2	TEST	pinch	fact	10	law	0	
135159	17	2	TEST	fig	buyer	5	buyer	1	
135159	18	2	TEST	bunch	bond	5	oats	0	
135159	19	2	TEST	grandma	stub	0	person	0	
135159	20	2	TEST	find	clown	5	you	0	
135159	21	2	TEST	leaf	toad	10	tree	0	
135159	1	3	STUDY	copy	bedroom	10	NA	NA	
135159	2	3	STUDY	want	ascent	0	NA	NA	
135159	3	3	STUDY	risk	zero	0	NA	NA	
135159	4	3	STUDY	board	funeral	5	NA	NA	
135159	5	3	STUDY	town	depart	5	NA	NA	
135159	6	3	STUDY	pray	scarf	5	NA	NA	
135159	7	3	STUDY	ritual	rope	5	NA	NA	
135159	8	3	STUDY	anger	decay	0	NA	NA	
135159	9	3	STUDY	port	cinema	5	NA	NA	
135159	10	3	STUDY	rock	milk	0	NA	NA	
135159	11	3	STUDY	replace	roach	5	NA	NA	
135159	12	3	STUDY	killer	cracker	10	NA	NA	
135159	13	3	STUDY	essence	cure	10	NA	NA	
135159	14	3	STUDY	link	crisis	10	NA	NA	
135159	15	3	STUDY	fee	chowder	10	NA	NA	
135159	16	3	STUDY	percent	elk	10	NA	NA	
135159	17	3	STUDY	mill	feast	10	NA	NA	
135159	18	3	STUDY	wrap	suede	0	NA	NA	
135159	19	3	STUDY	need	faucet	5	NA	NA	
135159	20	3	STUDY	kid	spoil	0	NA	NA	
135159	21	3	STUDY	seven	ghetto	0	NA	NA	
135159	1	3	TEST	kid	spoil	0	cudi	0	
135159	2	3	TEST	anger	decay	0	skip	0	
135159	3	3	TEST	rock	milk	0	wall	0	
135159	4	3	TEST	replace	roach	5	skip	0	
135159	5	3	TEST	copy	bedroom	10	bedroom	1	
135159	6	3	TEST	pray	scarf	5	skip	0	
135159	7	3	TEST	mill	feast	10	rose	0	
135159	8	3	TEST	want	ascent	0	skip	0	
135159	9	3	TEST	board	funeral	5	skip	0	
135159	10	3	TEST	wrap	suede	0	suede	1	
135159	11	3	TEST	need	faucet	5	skip	0	
135159	12	3	TEST	town	depart	5	hall	0	
135159	13	3	TEST	seven	ghetto	0	eleven	0	
135159	14	3	TEST	port	cinema	5	injection	0	
135159	15	3	TEST	fee	chowder	10	feud	0	
135159	16	3	TEST	percent	elk	10	elk	1	
135159	17	3	TEST	essence	cure	10	cure	1	
135159	18	3	TEST	link	crisis	10	lerk	0	
135159	19	3	TEST	killer	cracker	10	queen	0	
135159	20	3	TEST	ritual	rope	5	suede	0	
135159	21	3	TEST	risk	zero	0	manager	0	
135159	1	4	STUDY	flask	shiver	0	NA	NA	
135159	2	4	STUDY	glance	kin	0	NA	NA	
135159	3	4	STUDY	letter	flea	0	NA	NA	
135159	4	4	STUDY	assist	plaque	10	NA	NA	
135159	5	4	STUDY	entry	bowling	5	NA	NA	
135159	6	4	STUDY	bleach	ruin	0	NA	NA	
135159	7	4	STUDY	balcony	latin	10	NA	NA	
135159	8	4	STUDY	intent	knuckle	0	NA	NA	
135159	9	4	STUDY	mission	thesis	10	NA	NA	
135159	10	4	STUDY	veteran	raft	5	NA	NA	
135159	11	4	STUDY	banner	glide	5	NA	NA	
135159	12	4	STUDY	fault	elbow	5	NA	NA	
135159	13	4	STUDY	rose	herb	10	NA	NA	
135159	14	4	STUDY	word	apex	5	NA	NA	
135159	15	4	STUDY	highway	push	0	NA	NA	
135159	16	4	STUDY	gown	nap	5	NA	NA	
135159	17	4	STUDY	rest	pole	10	NA	NA	
135159	18	4	STUDY	remind	foam	5	NA	NA	
135159	19	4	STUDY	lake	soak	10	NA	NA	
135159	20	4	STUDY	dip	spray	10	NA	NA	
135159	21	4	STUDY	fan	feature	0	NA	NA	
135159	1	4	TEST	veteran	raft	5	war	0	
135159	2	4	TEST	intent	knuckle	0	skip	0	
135159	3	4	TEST	letter	flea	0	skip	0	
135159	4	4	TEST	balcony	latin	10	rest	0	
135159	5	4	TEST	entry	bowling	5	level	0	
135159	6	4	TEST	word	apex	5	werd	0	
135159	7	4	TEST	mission	thesis	10	skip	0	
135159	8	4	TEST	highway	push	0	patrol	0	
135159	9	4	TEST	remind	foam	5	met	0	
135159	10	4	TEST	rose	herb	10	herb	1	
135159	11	4	TEST	fault	elbow	5	cause	0	
135159	12	4	TEST	banner	glide	5	flag	0	
135159	13	4	TEST	flask	shiver	0	star	0	
135159	14	4	TEST	lake	soak	10	star	0	
135159	15	4	TEST	glance	kin	0	lerk	0	
135159	16	4	TEST	bleach	ruin	0	detergent	0	
135159	17	4	TEST	assist	plaque	10	skip	0	
135159	18	4	TEST	rest	pole	10	elbow	0	
135159	19	4	TEST	gown	nap	5	from	0	
135159	20	4	TEST	dip	spray	10	spray	1	
135159	21	4	TEST	fan	feature	0	can	0	
135159	1	5	STUDY	shrink	mafia	0	NA	NA	
135159	2	5	STUDY	rub	boiled	10	NA	NA	
135159	3	5	STUDY	taxi	nag	5	NA	NA	
135159	4	5	STUDY	core	lettuce	0	NA	NA	
135159	5	5	STUDY	climax	saucer	5	NA	NA	
135159	6	5	STUDY	bias	sirloin	0	NA	NA	
135159	7	5	STUDY	knock	otter	10	NA	NA	
135159	8	5	STUDY	hat	inhale	5	NA	NA	
135159	9	5	STUDY	biology	temper	5	NA	NA	
135159	10	5	STUDY	future	wrench	5	NA	NA	
135159	11	5	STUDY	process	joker	0	NA	NA	
135159	12	5	STUDY	caring	skirt	0	NA	NA	
135159	13	5	STUDY	garage	idiot	10	NA	NA	
135159	14	5	STUDY	nose	adverb	10	NA	NA	
135159	15	5	STUDY	fail	toaster	5	NA	NA	
