SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
125416	Cal	15	1	7	*	7	2	51	51	1	4	1	1	0	-	NA	-1	2.05	1.121	10	
125416	Cal	15	2	6	/	2	4	7	7	1	1	1	1	0	-	NA	-1	2.06	0.901	10	
125416	Cal	15	3	7	*	9	-2	61	61	1	4	1	1	0	-	NA	-1	2.608	0.986	10	
125416	Cal	15	4	1	*	2	7	9	15	0	1	0	1	0	-	NA	-1	1.397	1.287	10	
125416	Cal	15	5	9	/	1	3	12	12	1	1	1	1	0	-	NA	-1	1.587	0.847	10	
125416	Cal	15	6	1	*	4	4	8	8	1	1	1	1	0	-	NA	-1	1.221	0.77	10	
125416	Cal	15	7	4	*	6	-7	17	14	0	3	0	1	0	-	NA	-1	3.123	1.003	10	
125416	Cal	15	8	6	*	8	-9	39	48	0	4	0	1	0	-	NA	-1	2.126	1.224	10	
125416	Cal	15	9	5	*	9	-2	43	43	1	4	1	1	0	-	NA	-1	3.09	0.777	10	
125416	Cal	15	10	9	/	9	8	9	4	0	1	0	1	0	-	NA	-1	1.686	1.297	10	
125416	Cal	15	11	4	*	9	-6	30	27	0	3	0	1	0	-	NA	-1	1.899	0.869	10	
125416	Cal	15	12	3	*	5	-7	8	11	0	2	0	1	0	-	NA	-1	2.436	1.306	10	
125416	Cal	15	13	8	/	4	-1	1	3	0	1	0	1	0	-	NA	-1	1.66	0.956	10	
125416	Cal	15	14	5	*	8	-3	37	37	1	4	1	1	0	-	NA	-1	2.015	0.798	10	
125416	Cal	15	15	6	*	7	-4	38	31	0	4	0	1	0	-	NA	-1	1.64	0.822	10	
125416	Prac1	2	1	6	/	3	7	9	13	0	1	0	1	0	L	l	1	2.26	2.209	4.534404871167854	
125416	Prac1	2	2	7	*	5	-9	26	26	1	3	NA	0	1	Q	q	1	4.534404871167854	0	4.534404871167854	
125416	Prac2	3	1	2	*	7	7	21	15	0	2	0	1	0	T	t	1	2.286	0.935	4.534404871167854	
125416	Prac2	3	2	2	*	9	6	24	25	0	2	0	1	0	F	f	1	2.031	0.903	4.534404871167854	
125416	Prac2	3	3	8	*	7	4	60	60	1	4	0	0	0	P	p	1	2.576	0.978	4.534404871167854	
125416	3	6	1	1	*	5	8	13	14	0	1	0	1	0	P	p	1	2.535	1.601	4.534404871167854	
125416	3	6	2	4	*	3	1	13	12	0	2	0	1	0	Y	y	1	2.015	0.967	4.534404871167854	
125416	3	6	3	7	/	7	9	10	9	0	1	0	1	0	T	t	1	2.623	1.904	4.534404871167854	
125416	3	6	4	1	*	9	6	15	15	1	1	1	1	0	Q	q	1	2.946	1.412	4.534404871167854	
125416	3	6	5	4	/	4	6	7	7	1	1	1	1	0	K	k	1	1.232	1.253	4.534404871167854	
125416	3	6	6	7	*	4	4	32	32	1	3	1	1	0	J	j	1	2.747	1.709	4.534404871167854	
125416	4	4	1	1	/	1	3	4	2	0	1	0	1	0	Y	y	1	1.795	1.079	4.534404871167854	
125416	4	4	2	2	/	1	3	5	8	0	1	0	1	0	J	j	1	1.328	1.172	4.534404871167854	
125416	4	4	3	3	/	1	1	4	4	1	1	1	1	0	K	k	1	1.552	0.698	4.534404871167854	
125416	4	4	4	2	*	5	1	11	11	1	2	1	1	0	S	s	1	1.722	0.987	4.534404871167854	
125416	5	3	1	8	*	6	-4	44	38	0	4	0	1	0	R	r	1	1.646	0.997	4.534404871167854	
125416	5	3	2	1	*	8	5	13	13	1	1	1	1	0	Q	q	1	1.381	0.823	4.534404871167854	
125416	5	3	3	7	*	8	-7	49	49	1	4	0	0	0	L	l	1	2.756	0.959	4.534404871167854	
125416	6	5	1	3	*	7	-9	12	8	0	3	NA	0	1	T	t	1	4.534404871167854	0	4.534404871167854	
125416	6	5	2	8	/	8	5	6	6	1	1	1	1	0	H	h	1	2.639	0.818	4.534404871167854	
125416	6	5	3	9	*	5	7	52	46	0	4	0	1	0	S	s	1	1.968	0.954	4.534404871167854	
125416	6	5	4	8	*	9	-7	65	65	1	4	0	0	0	F	f	1	1.78	1.307	4.534404871167854	
