SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
105525	1	1	STUDY	biology	temper	5	NA	NA	
105525	2	1	STUDY	belong	broth	0	NA	NA	
105525	3	1	STUDY	letter	flea	0	NA	NA	
105525	4	1	STUDY	fault	elbow	5	NA	NA	
105525	5	1	STUDY	quit	defrost	5	NA	NA	
105525	6	1	STUDY	retain	strap	0	NA	NA	
105525	7	1	STUDY	knock	otter	10	NA	NA	
105525	8	1	STUDY	grip	beach	10	NA	NA	
105525	9	1	STUDY	find	clown	5	NA	NA	
105525	10	1	STUDY	pray	scarf	5	NA	NA	
105525	11	1	STUDY	rose	herb	10	NA	NA	
105525	12	1	STUDY	bias	sirloin	0	NA	NA	
105525	13	1	STUDY	plant	worm	0	NA	NA	
105525	14	1	STUDY	cave	senate	10	NA	NA	
105525	15	1	STUDY	assist	plaque	10	NA	NA	
105525	16	1	STUDY	caring	skirt	0	NA	NA	
105525	17	1	STUDY	toy	casket	0	NA	NA	
105525	18	1	STUDY	prison	loaf	10	NA	NA	
105525	19	1	STUDY	garage	idiot	10	NA	NA	
105525	20	1	STUDY	remind	foam	5	NA	NA	
105525	21	1	STUDY	replace	roach	5	NA	NA	
105525	1	1	TEST	fault	elbow	5	skip	0	
105525	2	1	TEST	assist	plaque	10	skip	0	
105525	3	1	TEST	remind	foam	5	skip	0	
105525	4	1	TEST	belong	broth	0	otter	0	
105525	5	1	TEST	toy	casket	0	skip	0	
105525	6	1	TEST	cave	senate	10	skip	0	
105525	7	1	TEST	letter	flea	0	skip	0	
105525	8	1	TEST	find	clown	5	skip	0	
105525	9	1	TEST	grip	beach	10	skip	0	
105525	10	1	TEST	pray	scarf	5	skip	0	
105525	11	1	TEST	plant	worm	0	seed	0	
105525	12	1	TEST	rose	herb	10	herb	1	
105525	13	1	TEST	retain	strap	0	skip	0	
105525	14	1	TEST	replace	roach	5	skip	0	
105525	15	1	TEST	bias	sirloin	0	sirloin	1	
105525	16	1	TEST	prison	loaf	10	skip	0	
105525	17	1	TEST	garage	idiot	10	skip	0	
105525	18	1	TEST	biology	temper	5	skip	0	
105525	19	1	TEST	caring	skirt	0	skip	0	
105525	20	1	TEST	knock	otter	10	knot	0	
105525	21	1	TEST	quit	defrost	5	skip	0	
105525	1	2	STUDY	chapel	wart	10	NA	NA	
105525	2	2	STUDY	link	crisis	10	NA	NA	
105525	3	2	STUDY	glance	kin	0	NA	NA	
105525	4	2	STUDY	storage	stone	5	NA	NA	
105525	5	2	STUDY	cash	genius	0	NA	NA	
105525	6	2	STUDY	things	relief	5	NA	NA	
105525	7	2	STUDY	flight	grind	10	NA	NA	
105525	8	2	STUDY	core	lettuce	0	NA	NA	
105525	9	2	STUDY	child	leader	5	NA	NA	
105525	10	2	STUDY	bleach	ruin	0	NA	NA	
105525	11	2	STUDY	climax	saucer	5	NA	NA	
105525	12	2	STUDY	visit	glove	5	NA	NA	
105525	13	2	STUDY	copy	bedroom	10	NA	NA	
105525	14	2	STUDY	mill	feast	10	NA	NA	
105525	15	2	STUDY	cottage	inform	5	NA	NA	
105525	16	2	STUDY	hair	pub	0	NA	NA	
105525	17	2	STUDY	essence	cure	10	NA	NA	
105525	18	2	STUDY	bunch	bond	5	NA	NA	
105525	19	2	STUDY	rock	milk	0	NA	NA	
105525	20	2	STUDY	date	laugh	10	NA	NA	
105525	21	2	STUDY	risk	zero	0	NA	NA	
105525	1	2	TEST	glance	kin	0	skip	0	
105525	2	2	TEST	bunch	bond	5	skip	0	
105525	3	2	TEST	rock	milk	0	milk	1	
105525	4	2	TEST	storage	stone	5	stone	1	
105525	5	2	TEST	essence	cure	10	skip	0	
105525	6	2	TEST	mill	feast	10	skip	0	
105525	7	2	TEST	risk	zero	0	skip	0	
105525	8	2	TEST	climax	saucer	5	saucer	1	
105525	9	2	TEST	things	relief	5	skip	0	
105525	10	2	TEST	date	laugh	10	laugh	1	
105525	11	2	TEST	visit	glove	5	skip	0	
105525	12	2	TEST	cash	genius	0	skip	0	
105525	13	2	TEST	chapel	wart	10	skip	0	
105525	14	2	TEST	cottage	inform	5	skip	0	
105525	15	2	TEST	link	crisis	10	skip	0	
105525	16	2	TEST	hair	pub	0	skip	0	
105525	17	2	TEST	core	lettuce	0	skip	0	
105525	18	2	TEST	copy	bedroom	10	skip	0	
105525	19	2	TEST	bleach	ruin	0	ruin	1	
105525	20	2	TEST	child	leader	5	skip	0	
105525	21	2	TEST	flight	grind	10	skip	0	
105525	1	3	STUDY	collect	loyalty	10	NA	NA	
105525	2	3	STUDY	fail	toaster	5	NA	NA	
105525	3	3	STUDY	forest	knob	0	NA	NA	
105525	4	3	STUDY	taxi	nag	5	NA	NA	
105525	5	3	STUDY	entry	bowling	5	NA	NA	
105525	6	3	STUDY	word	apex	5	NA	NA	
105525	7	3	STUDY	board	funeral	5	NA	NA	
105525	8	3	STUDY	factor	spike	0	NA	NA	
105525	9	3	STUDY	pea	bathtub	10	NA	NA	
105525	10	3	STUDY	bullet	walkway	5	NA	NA	
105525	11	3	STUDY	shrink	mafia	0	NA	NA	
105525	12	3	STUDY	leaf	toad	10	NA	NA	
105525	13	3	STUDY	hat	inhale	5	NA	NA	
105525	14	3	STUDY	closet	indoor	10	NA	NA	
105525	15	3	STUDY	anger	decay	0	NA	NA	
105525	16	3	STUDY	fee	chowder	10	NA	NA	
105525	17	3	STUDY	bath	mailman	0	NA	NA	
105525	18	3	STUDY	seven	ghetto	0	NA	NA	
105525	19	3	STUDY	college	proverb	0	NA	NA	
105525	20	3	STUDY	percent	elk	10	NA	NA	
105525	21	3	STUDY	rub	boiled	10	NA	NA	
105525	1	3	TEST	fee	chowder	10	chowder	1	
105525	2	3	TEST	forest	knob	0	skip	0	
105525	3	3	TEST	leaf	toad	10	skip	0	
105525	4	3	TEST	board	funeral	5	funeral	1	
105525	5	3	TEST	percent	elk	10	skip	0	
105525	6	3	TEST	closet	indoor	10	indoor	1	
105525	7	3	TEST	taxi	nag	5	skip	0	
105525	8	3	TEST	pea	bathtub	10	skip	0	
105525	9	3	TEST	college	proverb	0	proverb	1	
105525	10	3	TEST	fail	toaster	5	skip	0	
105525	11	3	TEST	rub	boiled	10	skip	0	
105525	12	3	TEST	factor	spike	0	skip	0	
105525	13	3	TEST	bath	mailman	0	mailman	1	
105525	14	3	TEST	entry	bowling	5	skip	0	
105525	15	3	TEST	word	apex	5	skip	0	
105525	16	3	TEST	seven	ghetto	0	ghetto	1	
105525	17	3	TEST	collect	loyalty	10	skip	0	
105525	18	3	TEST	bullet	walkway	5	skip	0	
105525	19	3	TEST	hat	inhale	5	skip	0	
105525	20	3	TEST	shrink	mafia	0	skip	0	
105525	21	3	TEST	anger	decay	0	skip	0	
105525	1	4	STUDY	crane	fool	0	NA	NA	
105525	2	4	STUDY	dip	spray	10	NA	NA	
105525	3	4	STUDY	capital	figure	10	NA	NA	
105525	4	4	STUDY	diamond	fasten	0	NA	NA	
105525	5	4	STUDY	ritual	rope	5	NA	NA	
105525	6	4	STUDY	veteran	raft	5	NA	NA	
105525	7	4	STUDY	need	faucet	5	NA	NA	
105525	8	4	STUDY	town	depart	5	NA	NA	
105525	9	4	STUDY	chicken	beet	0	NA	NA	
105525	10	4	STUDY	balcony	latin	10	NA	NA	
105525	11	4	STUDY	killer	cracker	10	NA	NA	
105525	12	4	STUDY	grandma	stub	0	NA	NA	
105525	13	4	STUDY	blossom	please	10	NA	NA	
105525	14	4	STUDY	intent	knuckle	0	NA	NA	
105525	15	4	STUDY	gown	nap	5	NA	NA	
105525	16	4	STUDY	future	wrench	5	NA	NA	
105525	17	4	STUDY	process	joker	0	NA	NA	
105525	18	4	STUDY	pinch	fact	10	NA	NA	
105525	19	4	STUDY	fan	feature	0	NA	NA	
105525	20	4	STUDY	port	cinema	5	NA	NA	
105525	21	4	STUDY	mission	thesis	10	NA	NA	
105525	1	4	TEST	capital	figure	10	figure	1	
105525	2	4	TEST	process	joker	0	skip	0	
105525	3	4	TEST	pinch	fact	10	skip	0	
105525	4	4	TEST	town	depart	5	clown	0	
105525	5	4	TEST	mission	thesis	10	skip	0	
105525	6	4	TEST	killer	cracker	10	skip	0	
105525	7	4	TEST	chicken	beet	0	beet	1	
105525	8	4	TEST	blossom	please	10	skip	0	
105525	9	4	TEST	need	faucet	5	faucet	1	
105525	10	4	TEST	veteran	raft	5	raft	1	
105525	11	4	TEST	dip	spray	10	skip	0	
105525	12	4	TEST	diamond	fasten	0	skip	0	
105525	13	4	TEST	port	cinema	5	skip	0	
105525	14	4	TEST	crane	fool	0	skip	0	
105525	15	4	TEST	intent	knuckle	0	skip	0	
105525	16	4	TEST	balcony	latin	10	skip	0	
105525	17	4	TEST	grandma	stub	0	skip	0	
105525	18	4	TEST	ritual	rope	5	rope	1	
105525	19	4	TEST	fan	feature	0	skip	0	
105525	20	4	TEST	future	wrench	5	skip	0	
105525	21	4	TEST	gown	nap	5	skip	0	
105525	1	5	STUDY	lake	soak	10	NA	NA	
105525	2	5	STUDY	nerve	bumper	5	NA	NA	
105525	3	5	STUDY	calf	annoy	5	NA	NA	
105525	4	5	STUDY	bacon	feud	10	NA	NA	
105525	5	5	STUDY	banner	glide	5	NA	NA	
105525	6	5	STUDY	tank	dwarf	5	NA	NA	
105525	7	5	STUDY	kid	spoil	0	NA	NA	
105525	8	5	STUDY	nose	adverb	10	NA	NA	
105525	9	5	STUDY	sleep	tread	5	NA	NA	
105525	10	5	STUDY	highway	push	0	NA	NA	
105525	11	5	STUDY	pork	emperor	0	NA	NA	
105525	12	5	STUDY	begin	rubber	0	NA	NA	
105525	13	5	STUDY	fig	buyer	5	NA	NA	
105525	14	5	STUDY	smother	surgery	10	NA	NA	
105525	15	5	STUDY	flask	shiver	0	NA	NA	
105525	16	5	STUDY	want	ascent	0	NA	NA	
105525	17	5	STUDY	twist	produce	10	NA	NA	
105525	18	5	STUDY	glue	force	5	NA	NA	
105525	19	5	STUDY	rest	pole	10	NA	NA	
105525	20	5	STUDY	wrap	suede	0	NA	NA	
105525	21	5	STUDY	cattle	jelly	10	NA	NA	
105525	1	5	TEST	bacon	feud	10	feud	1	
105525	2	5	TEST	glue	force	5	skip	0	
105525	3	5	TEST	kid	spoil	0	spoil	1	
105525	4	5	TEST	wrap	suede	0	suede	1	
105525	5	5	TEST	sleep	tread	5	skip	0	
105525	6	5	TEST	begin	rubber	0	skip	0	
105525	7	5	TEST	fig	buyer	5	skip	0	
105525	8	5	TEST	rest	pole	10	skip	0	
105525	9	5	TEST	want	ascent	0	skip	0	
105525	10	5	TEST	lake	soak	10	soak	1	
105525	11	5	TEST	smother	surgery	10	surgery	1	
105525	12	5	TEST	pork	emperor	0	skip	0	
105525	13	5	TEST	highway	push	0	skip	0	
105525	14	5	TEST	nerve	bumper	5	skip	0	
105525	15	5	TEST	calf	annoy	5	skip	0	
105525	16	5	TEST	nose	adverb	10	adverb	1	
105525	17	5	TEST	twist	produce	10	skip	0	
105525	18	5	TEST	cattle	jelly	10	skip	0	
105525	19	5	TEST	tank	dwarf	5	dwarf	1	
105525	20	5	TEST	flask	shiver	0	skip	0	
105525	21	5	TEST	banner	glide	5	slide	0	
