SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
144352	Cal	15	1	7	*	7	-6	43	39	0	4	0	1	0	-	NA	-1	2.734	1.285	10	
144352	Cal	15	2	6	/	2	7	10	10	1	1	0	0	0	-	NA	-1	0.047	3.817	10	
144352	Cal	15	3	7	*	9	-6	57	57	1	4	NA	0	1	-	NA	-1	10	0	10	
144352	Cal	15	4	1	*	2	2	4	5	0	1	0	1	0	-	NA	-1	2.684	0.832	10	
144352	Cal	15	5	9	/	1	1	10	8	0	1	0	1	0	-	NA	-1	3.327	1.27	10	
144352	Cal	15	6	1	*	4	7	11	11	1	1	1	1	0	-	NA	-1	1.843	0.8	10	
144352	Cal	15	7	4	*	6	-7	17	17	1	3	0	0	0	-	NA	-1	2.935	2.721	10	
144352	Cal	15	8	6	*	8	-1	47	47	1	4	1	1	0	-	NA	-1	4.318	2.261	10	
144352	Cal	15	9	5	*	9	-7	38	31	0	4	0	1	0	-	NA	-1	2.529	0.903	10	
144352	Cal	15	10	9	/	9	4	5	5	1	1	1	1	0	-	NA	-1	1.867	0.747	10	
144352	Cal	15	11	4	*	9	4	40	32	0	3	0	1	0	-	NA	-1	1.97	0.968	10	
144352	Cal	15	12	3	*	5	6	21	21	1	2	1	1	0	-	NA	-1	2.281	0.786	10	
144352	Cal	15	13	8	/	4	6	8	11	0	1	0	1	0	-	NA	-1	3.231	0.912	10	
144352	Cal	15	14	5	*	8	4	44	47	0	4	0	1	0	-	NA	-1	2.235	0.86	10	
144352	Cal	15	15	6	*	7	8	50	41	0	4	0	1	0	-	NA	-1	3.128	0.753	10	
144352	Prac1	2	1	6	/	3	1	3	3	1	1	1	1	0	K	k	1	3.748	1.127	9.080760462923681	
144352	Prac1	2	2	7	*	5	-3	32	30	0	3	0	1	0	Y	y	1	3.282	0.837	9.080760462923681	
144352	Prac2	3	1	2	*	7	-1	13	13	1	2	1	1	0	F	f	1	1.609	0.772	9.080760462923681	
144352	Prac2	3	2	2	*	9	-5	13	12	0	2	0	1	0	Y	y	1	4.071	0.808	9.080760462923681	
144352	Prac2	3	3	8	*	7	1	57	63	0	4	0	1	0	S	s	1	6.164	0.771	9.080760462923681	
144352	3	6	1	1	*	5	7	12	12	1	1	1	1	0	T	t	1	1.594	0.74	9.080760462923681	
144352	3	6	2	4	*	3	-5	7	7	1	2	1	1	0	J	j	1	1.237	0.838	9.080760462923681	
144352	3	6	3	7	/	7	7	8	8	1	1	1	1	0	S	s	1	2.158	0.763	9.080760462923681	
144352	3	6	4	1	*	9	5	14	10	0	1	0	1	0	K	k	1	2.736	0.899	9.080760462923681	
144352	3	6	5	4	/	4	6	7	14	0	1	0	1	0	N	n	1	2.89	0.836	9.080760462923681	
144352	3	6	6	7	*	4	5	33	34	0	3	1	0	0	F	f	1	6.292	0.787	9.080760462923681	
144352	4	4	1	1	/	1	4	5	11	0	1	0	1	0	N	n	1	2.109	0.852	9.080760462923681	
144352	4	4	2	2	/	1	7	9	9	1	1	1	1	0	P	p	1	4.669	0.821	9.080760462923681	
144352	4	4	3	3	/	1	5	8	8	1	1	1	1	0	Y	y	1	2.13	0.684	9.080760462923681	
144352	4	4	4	2	*	5	-6	4	13	0	2	0	1	0	S	s	1	3.764	1.076	9.080760462923681	
144352	5	3	1	8	*	6	-5	43	46	0	4	0	1	0	Q	s	0	6.853	1.153	9.080760462923681	
144352	5	3	2	1	*	8	-1	7	10	0	1	0	1	0	S	s	1	6.716	0.777	9.080760462923681	
144352	5	3	3	7	*	8	1	57	57	1	4	1	1	0	Y	y	1	5.308	1.009	9.080760462923681	
144352	6	5	1	3	*	7	-4	17	17	1	3	1	1	0	Y	y	1	3.468	0.746	9.080760462923681	
144352	6	5	2	8	/	8	1	2	3	0	1	0	1	0	L	l	1	6.806	0.837	9.080760462923681	
144352	6	5	3	9	*	5	4	49	49	1	4	1	1	0	T	t	1	2.331	0.64	9.080760462923681	
144352	6	5	4	8	*	9	-3	69	62	0	4	0	1	0	Q	q	1	3.405	0.965	9.080760462923681	
144352	6	5	5	4	*	5	-6	14	14	1	3	1	1	0	S	s	1	5.541	0.717	9.080760462923681	
144352	7	7	1	5	*	7	5	40	48	0	3	0	1	0	S	s	1	1.813	1.013	9.080760462923681	
144352	7	7	2	4	*	4	-3	13	10	0	2	0	1	0	P	p	1	4.481	0.838	9.080760462923681	
144352	7	7	3	3	/	3	7	8	8	1	1	1	1	0	H	h	1	4.73	0.589	9.080760462923681	
144352	7	7	4	2	*	4	6	14	9	0	1	0	1	0	L	l	1	3.236	0.743	9.080760462923681	
144352	7	7	5	3	*	6	7	25	25	1	2	1	1	0	J	j	1	5.552	0.816	9.080760462923681	
144352	7	7	6	9	*	7	9	72	72	1	4	1	1	0	F	f	1	6.588	1.266	9.080760462923681	
144352	7	7	7	8	/	1	-6	2	4	0	1	0	1	0	T	p	0	2.375	0.891	9.080760462923681	
144352	8	5	1	3	*	3	4	13	20	0	1	0	1	0	F	f	1	3.781	0.938	9.080760462923681	
144352	8	5	2	6	*	5	-4	26	34	0	3	0	1	0	J	j	1	3.497	0.821	9.080760462923681	
144352	8	5	3	7	*	3	-7	14	14	1	3	1	1	0	Q	q	1	4.546	0.782	9.080760462923681	
144352	8	5	4	1	*	7	1	8	8	1	1	1	1	0	R	r	1	2.518	0.627	9.080760462923681	
144352	8	5	5	9	*	3	7	34	39	0	3	NA	0	1	N	n	1	9.080760462923681	0	9.080760462923681	
144352	9	4	1	8	*	3	-6	18	18	1	3	1	1	0	P	p	1	2.828	1.692	9.080760462923681	
144352	9	4	2	9	*	6	9	63	63	1	4	1	1	0	N	n	1	4.892	0.883	9.080760462923681	
144352	9	4	3	6	*	2	-6	6	9	0	2	0	1	0	F	f	1	4.06	0.865	9.080760462923681	
144352	9	4	4	8	*	5	-1	39	37	0	4	0	1	0	K	k	1	2.301	0.835	9.080760462923681	
144352	10	3	1	3	*	4	-3	9	9	1	2	1	1	0	P	p	1	4.642	0.685	9.080760462923681	
144352	10	3	2	9	/	3	-1	2	6	0	1	0	1	0	Q	q	1	5.078	0.818	9.080760462923681	
144352	10	3	3	6	*	4	8	32	31	0	3	0	1	0	J	j	1	3.138	0.73	9.080760462923681	
144352	11	6	1	4	*	7	8	36	34	0	3	0	1	0	Y	n	0	3.318	1.016	9.080760462923681	
144352	11	6	2	7	/	1	9	16	23	0	1	0	1	0	Q	q	1	7.722	1.046	9.080760462923681	
144352	11	6	3	5	*	3	3	18	18	1	2	1	1	0	R	r	1	3.517	0.763	9.080760462923681	
144352	11	6	4	8	*	8	-7	57	57	1	4	0	0	0	J	j	1	3.558	1.725	9.080760462923681	
144352	11	6	5	6	*	3	-1	17	17	1	2	1	1	0	L	l	1	3.246	0.752	9.080760462923681	
144352	11	6	6	5	*	5	-3	22	25	0	3	0	1	0	K	k	1	4.965	0.922	9.080760462923681	
144352	12	7	1	5	*	6	2	32	38	0	3	0	1	0	L	l	1	2.322	0.846	9.080760462923681	
144352	12	7	2	6	/	1	-2	4	4	1	1	1	1	0	F	f	1	3.421	0.76	9.080760462923681	
144352	12	7	3	3	*	2	8	14	17	0	1	0	1	0	T	t	1	3.077	0.742	9.080760462923681	
144352	12	7	4	5	*	4	9	29	22	0	3	0	1	0	S	s	1	3.1	0.75	9.080760462923681	
144352	12	7	5	8	*	2	-3	13	13	1	2	1	1	0	N	n	1	2.968	0.9	9.080760462923681	
144352	12	7	6	4	/	1	2	6	10	0	1	0	1	0	P	p	1	3.811	0.736	9.080760462923681	
144352	12	7	7	6	*	6	-2	34	34	1	3	1	1	0	H	h	1	5.231	0.72	9.080760462923681	
144352	13	6	1	4	*	8	-6	26	26	1	3	1	1	0	L	l	1	5.48	0.804	9.080760462923681	
144352	13	6	2	1	*	3	6	9	6	0	1	0	1	0	N	n	1	2.688	1.679	9.080760462923681	
144352	13	6	3	2	/	2	7	8	11	0	1	0	1	0	R	r	1	1.577	0.72	9.080760462923681	
144352	13	6	4	2	*	2	5	9	5	0	1	0	1	0	P	p	1	7.19	0.832	9.080760462923681	
144352	13	6	5	5	*	2	-5	5	5	1	2	1	1	0	F	f	1	6.544	0.925	9.080760462923681	
144352	13	6	6	4	*	2	5	13	13	1	1	1	1	0	K	k	1	4.827	0.743	9.080760462923681	
144352	14	5	1	9	*	2	7	25	25	1	2	1	1	0	K	k	1	1.564	0.615	9.080760462923681	
144352	14	5	2	1	*	6	-2	4	9	0	1	0	1	0	N	n	1	1.27	1.25	9.080760462923681	
144352	14	5	3	4	/	2	8	10	8	0	1	0	1	0	H	h	1	3.395	0.862	9.080760462923681	
144352	14	5	4	7	*	6	-2	40	40	1	4	1	1	0	F	f	1	4.138	0.698	9.080760462923681	
144352	14	5	5	9	*	4	-9	27	27	1	3	1	1	0	Q	q	1	7.29	1.481	9.080760462923681	
144352	15	3	1	7	*	2	7	21	21	1	2	1	1	0	R	r	1	5.153	0.734	9.080760462923681	
144352	15	3	2	8	/	2	4	8	8	1	1	1	1	0	S	s	1	3.997	0.607	9.080760462923681	
144352	15	3	3	5	/	1	9	14	9	0	1	0	1	0	N	n	1	3.122	1.21	9.080760462923681	
144352	16	7	1	6	*	9	2	56	55	0	4	NA	0	1	K	k	1	9.080760462923681	0	9.080760462923681	
144352	16	7	2	3	*	8	2	26	18	0	3	0	1	0	T	t	1	4.421	0.95	9.080760462923681	
144352	16	7	3	9	*	9	-5	76	76	1	4	1	1	0	Y	y	1	1.363	1.072	9.080760462923681	
144352	16	7	4	8	*	4	6	38	41	0	3	0	1	0	H	j	0	2.203	0.749	9.080760462923681	
144352	16	7	5	2	*	6	5	17	17	1	2	1	1	0	J	h	0	2.904	0.789	9.080760462923681	
144352	16	7	6	6	/	6	2	3	5	0	1	0	1	0	L	l	1	1.627	1.025	9.080760462923681	
144352	16	7	7	3	*	9	-7	20	20	1	3	1	1	0	R	r	1	5.588	0.779	9.080760462923681	
144352	17	4	1	2	*	3	9	15	8	0	1	0	1	0	Q	q	1	3.488	0.949	9.080760462923681	
144352	17	4	2	5	/	5	8	9	9	1	1	1	1	0	J	j	1	1.829	0.59	9.080760462923681	
144352	17	4	3	9	*	8	6	78	87	0	4	0	1	0	T	t	1	1.394	0.808	9.080760462923681	
144352	17	4	4	2	*	8	9	25	25	1	2	1	1	0	R	r	1	5.088	0.812	9.080760462923681	
