SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
145151	Cal	15	1	7	*	7	8	57	63	0	4	NA	0	1	-	NA	-1	10	0	10	
145151	Cal	15	2	6	/	2	4	7	13	0	1	0	1	0	-	NA	-1	5.868	1.095	10	
145151	Cal	15	3	7	*	9	-1	62	62	1	4	1	1	0	-	NA	-1	0.139	3.253	10	
145151	Cal	15	4	1	*	2	1	3	7	0	1	0	1	0	-	NA	-1	2.693	1.34	10	
145151	Cal	15	5	9	/	1	3	12	16	0	1	0	1	0	-	NA	-1	3.03	0.975	10	
145151	Cal	15	6	1	*	4	5	9	9	1	1	1	1	0	-	NA	-1	2.746	0.984	10	
145151	Cal	15	7	4	*	6	-4	20	20	1	3	1	1	0	-	NA	-1	3.134	1.09	10	
145151	Cal	15	8	6	*	8	-3	45	43	0	4	0	1	0	-	NA	-1	4.777	1.017	10	
145151	Cal	15	9	5	*	9	4	49	49	1	4	1	1	0	-	NA	-1	2.933	1.136	10	
145151	Cal	15	10	9	/	9	5	6	6	1	1	1	1	0	-	NA	-1	2.204	0.904	10	
145151	Cal	15	11	4	*	9	3	39	48	0	3	0	1	0	-	NA	-1	3.293	1.187	10	
145151	Cal	15	12	3	*	5	-1	14	12	0	2	0	1	0	-	NA	-1	2.945	1.115	10	
145151	Cal	15	13	8	/	4	5	7	7	1	1	1	1	0	-	NA	-1	2.519	0.677	10	
145151	Cal	15	14	5	*	8	-4	36	36	1	4	1	1	0	-	NA	-1	3.03	0.93	10	
145151	Cal	15	15	6	*	7	-7	35	36	0	4	0	1	0	-	NA	-1	5.623	1.253	10	
145151	Prac1	2	1	6	/	3	9	11	11	1	1	0	0	0	F	f	1	2.993	1.053	9.4707247446465	
145151	Prac1	2	2	7	*	5	9	44	37	0	3	0	1	0	S	s	1	3.059	0.792	9.4707247446465	
145151	Prac2	3	1	2	*	7	4	18	15	0	2	0	1	0	J	j	1	1.835	0.926	9.4707247446465	
145151	Prac2	3	2	2	*	9	-9	9	9	1	2	1	1	0	R	r	1	1.835	0.75	9.4707247446465	
145151	Prac2	3	3	8	*	7	-2	54	54	1	4	1	1	0	Q	q	1	3.621	1.228	9.4707247446465	
145151	3	6	1	1	*	5	-2	3	3	1	1	1	1	0	H	j	0	1.849	0.856	9.4707247446465	
145151	3	6	2	4	*	3	8	20	26	0	2	0	1	0	F	f	1	2.195	1.002	9.4707247446465	
145151	3	6	3	7	/	7	1	2	11	0	1	0	1	0	S	s	1	1.937	0.794	9.4707247446465	
145151	3	6	4	1	*	9	6	15	15	1	1	0	0	0	T	t	1	1.785	0.806	9.4707247446465	
145151	3	6	5	4	/	4	5	6	7	0	1	0	1	0	J	j	1	1.607	0.74	9.4707247446465	
145151	3	6	6	7	*	4	-5	23	23	1	3	0	0	0	L	l	1	2.717	1.002	9.4707247446465	
145151	4	4	1	1	/	1	2	3	3	1	1	1	1	0	F	f	1	1.655	0.681	9.4707247446465	
145151	4	4	2	2	/	1	7	9	1	0	1	0	1	0	P	p	1	2.486	1.39	9.4707247446465	
145151	4	4	3	3	/	1	3	6	6	1	1	1	1	0	K	k	1	0.049	1.542	9.4707247446465	
145151	4	4	4	2	*	5	-2	8	6	0	2	0	1	0	T	t	1	1.671	0.726	9.4707247446465	
145151	5	3	1	8	*	6	6	54	54	1	4	1	1	0	P	p	1	2.407	1.017	9.4707247446465	
145151	5	3	2	1	*	8	-3	5	12	0	1	0	1	0	T	t	1	1.333	0.657	9.4707247446465	
145151	5	3	3	7	*	8	-3	53	55	0	4	0	1	0	Y	y	1	1.733	0.788	9.4707247446465	
145151	6	5	1	3	*	7	-7	14	7	0	3	0	1	0	K	k	1	2.967	1.09	9.4707247446465	
145151	6	5	2	8	/	8	1	2	2	1	1	1	1	0	R	r	1	1.455	0.686	9.4707247446465	
145151	6	5	3	9	*	5	-9	36	38	0	4	0	1	0	S	s	1	2.792	1.1	9.4707247446465	
145151	6	5	4	8	*	9	1	73	73	1	4	1	1	0	F	-	0	3.68	0.87	9.4707247446465	
145151	6	5	5	4	*	5	-3	17	17	1	3	1	1	0	H	-	0	3.795	1.811	9.4707247446465	
145151	7	7	1	5	*	7	-4	31	31	1	3	1	1	0	N	n	1	1.686	0.651	9.4707247446465	
145151	7	7	2	4	*	4	-8	8	8	1	2	1	1	0	L	l	1	2.772	1.725	9.4707247446465	
145151	7	7	3	3	/	3	5	6	10	0	1	0	1	0	K	k	1	1.527	1.124	9.4707247446465	
145151	7	7	4	2	*	4	6	14	14	1	1	1	1	0	Q	q	1	1.787	0.755	9.4707247446465	
145151	7	7	5	3	*	6	-7	11	18	0	2	0	1	0	R	r	1	2.401	1.891	9.4707247446465	
145151	7	7	6	9	*	7	7	70	73	0	4	1	0	0	P	p	1	3.434	1.701	9.4707247446465	
145151	7	7	7	8	/	1	-4	4	5	0	1	0	1	0	Y	-	0	1.962	0.712	9.4707247446465	
145151	8	5	1	3	*	3	-1	8	8	1	1	0	0	0	H	h	1	1.989	1.097	9.4707247446465	
145151	8	5	2	6	*	5	-8	22	16	0	3	0	1	0	Q	q	1	3.749	0.812	9.4707247446465	
145151	8	5	3	7	*	3	9	30	30	1	3	1	1	0	N	n	1	2.081	0.611	9.4707247446465	
145151	8	5	4	1	*	7	4	11	3	0	1	0	1	0	Y	y	1	2.148	1.062	9.4707247446465	
145151	8	5	5	9	*	3	-8	19	19	1	3	0	0	0	L	l	1	3.309	0.809	9.4707247446465	
145151	9	4	1	8	*	3	7	31	22	0	3	0	1	0	Y	y	1	3.055	1.176	9.4707247446465	
