SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
135401	Cal	15	1	silver	1	1	1	0	-	NA	-1	3.45	1.129	10	
135401	Cal	15	2	tennis	0	0	1	0	-	NA	-1	4.464	0.834	10	
135401	Cal	15	3	quarter	0	0	1	0	-	NA	-1	6.916	0.793	10	
135401	Cal	15	4	mountain	1	1	1	0	-	NA	-1	5.119	0.828	10	
135401	Cal	15	5	juice	0	0	1	0	-	NA	-1	5.883	0.663	10	
135401	Cal	15	6	nephew	0	0	1	0	-	NA	-1	6.226	0.63	10	
135401	Cal	15	7	spoon	0	0	1	0	-	NA	-1	3.809	0.823	10	
135401	Cal	15	8	deer	1	1	1	0	-	NA	-1	3.278	0.737	10	
135401	Cal	15	9	corn	0	1	0	0	-	NA	-1	2.701	0.93	10	
135401	Cal	15	10	gray	1	1	1	0	-	NA	-1	3.418	0.514	10	
135401	Cal	15	11	flute	0	0	1	0	-	NA	-1	3.513	0.638	10	
135401	Cal	15	12	cousin	0	0	1	0	-	NA	-1	4.199	0.648	10	
135401	Cal	15	13	boat	1	1	1	0	-	NA	-1	4.277	0.612	10	
135401	Cal	15	14	island	1	1	1	0	-	NA	-1	5.323	0.596	10	
135401	Cal	15	15	screw	0	1	0	0	-	NA	-1	3.978	0.719	10	
135401	Prac1	2	1	cabin	0	1	0	0	N	n	1	2.548	0.853	8.140774212225473	
135401	Prac1	2	2	egg	1	1	1	0	S	s	1	2.581	1.021	8.140774212225473	
135401	Prac2	2	1	robe	0	1	0	0	L	l	1	3.717	0.65	8.140774212225473	
135401	Prac2	2	2	garlic	0	0	1	0	P	p	1	3.403	0.997	8.140774212225473	
135401	3	4	1	rabbit	0	0	1	0	S	s	1	3.826	0.943	8.140774212225473	
135401	3	4	2	door	1	1	1	0	L	l	1	3.453	0.8	8.140774212225473	
135401	3	4	3	emerald	1	1	1	0	N	n	1	3.39	1.312	8.140774212225473	
135401	3	4	4	sweater	0	0	1	0	H	h	1	4.151	0.783	8.140774212225473	
135401	4	5	1	gasoline	0	0	1	0	Y	n	0	2.779	0.671	8.140774212225473	
135401	4	5	2	hail	1	1	1	0	F	h	0	4.152	0.698	8.140774212225473	
135401	4	5	3	inch	1	1	1	0	H	h	1	5.779	1.96	8.140774212225473	
135401	4	5	4	bureau	1	0	0	0	S	s	1	5.448	0.604	8.140774212225473	
135401	4	5	5	doctor	1	1	1	0	Q	q	1	3.017	0.586	8.140774212225473	
135401	5	3	1	baseball	1	0	0	0	F	f	1	6.179	1.055	8.140774212225473	
135401	5	3	2	perch	0	1	0	0	L	l	1	5.247	0.807	8.140774212225473	
135401	5	3	3	professor	1	1	1	0	J	j	1	4.136	0.748	8.140774212225473	
135401	6	3	1	toe	0	0	1	0	H	f	0	3.174	0.731	8.140774212225473	
135401	6	3	2	pine	0	1	0	0	L	l	1	7.418	0.738	8.140774212225473	
135401	6	3	3	sock	1	1	1	0	T	t	1	5.108	1.463	8.140774212225473	
135401	7	6	1	week	0	0	1	0	S	s	1	2.719	0.967	8.140774212225473	
135401	7	6	2	pound	1	1	1	0	J	l	0	4.887	1.015	8.140774212225473	
135401	7	6	3	daisy	0	0	1	0	R	r	1	3.906	0.649	8.140774212225473	
135401	7	6	4	poem	1	1	1	0	L	l	1	6.244	0.741	8.140774212225473	
135401	7	6	5	orange	1	1	1	0	F	h	0	4.857	0.645	8.140774212225473	
135401	7	6	6	rose	1	1	1	0	K	k	1	6.355	0.714	8.140774212225473	
135401	8	4	1	bed	0	0	1	0	R	r	1	3.155	0.748	8.140774212225473	
135401	8	4	2	hammer	1	1	1	0	N	n	1	3.906	0.7	8.140774212225473	
135401	8	4	3	pepper	0	0	1	0	J	j	1	4.464	1.236	8.140774212225473	
135401	8	4	4	desert	0	0	1	0	F	f	1	5.352	1.33	8.140774212225473	
135401	9	5	1	harp	0	1	0	0	K	k	1	4.948	1.388	8.140774212225473	
135401	9	5	2	track	1	NA	0	1	Q	h	0	8.140774212225473	0	8.140774212225473	
135401	9	5	3	plumber	1	1	1	0	Y	i	0	4.828	2.395	8.140774212225473	
135401	9	5	4	coat	0	0	1	0	T	t	1	3.204	1.015	8.140774212225473	
135401	9	5	5	foot	0	0	1	0	J	j	1	5.432	0.912	8.140774212225473	
135401	10	2	1	velvet	0	1	0	0	Y	k	0	4.34	3.478	8.140774212225473	
135401	10	2	2	parrot	1	1	1	0	T	y	0	3.965	0.822	8.140774212225473	
135401	11	6	1	valley	1	1	1	0	R	r	1	3.053	0.674	8.140774212225473	
135401	11	6	2	pear	0	0	1	0	Q	h	0	3.578	1.492	8.140774212225473	
135401	11	6	3	wolf	1	NA	0	1	K	p	0	8.140774212225473	0	8.140774212225473	
135401	11	6	4	hour	1	1	1	0	F	k	0	4.203	0.535	8.140774212225473	
135401	11	6	5	bee	1	1	1	0	T	t	1	2.688	0.781	8.140774212225473	
135401	11	6	6	carpenter	0	0	1	0	P	p	1	2.81	0.681	8.140774212225473	
135401	12	2	1	windows	1	1	1	0	Y	y	1	6.279	0.99	8.140774212225473	
135401	12	2	2	canary	0	1	0	0	K	k	1	3.579	1.19	8.140774212225473	
