SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
145935	Cal	15	1	7	*	7	4	53	60	0	4	0	1	0	-	NA	-1	3.778	1.189	10	
145935	Cal	15	2	6	/	2	2	5	5	1	1	1	1	0	-	NA	-1	2.324	1.163	10	
145935	Cal	15	3	7	*	9	-9	54	45	0	4	0	1	0	-	NA	-1	5.603	1.118	10	
145935	Cal	15	4	1	*	2	1	3	8	0	1	0	1	0	-	NA	-1	1.997	1.307	10	
145935	Cal	15	5	9	/	1	-7	2	2	1	1	1	1	0	-	NA	-1	2.009	0.737	10	
145935	Cal	15	6	1	*	4	6	10	10	1	1	1	1	0	-	NA	-1	2.036	0.681	10	
145935	Cal	15	7	4	*	6	6	30	30	1	3	1	1	0	-	NA	-1	1.438	0.572	10	
145935	Cal	15	8	6	*	8	-8	40	40	1	4	1	1	0	-	NA	-1	3.19	1.033	10	
145935	Cal	15	9	5	*	9	-9	36	30	0	4	0	1	0	-	NA	-1	5.041	1.47	10	
145935	Cal	15	10	9	/	9	6	7	14	0	1	0	1	0	-	NA	-1	1.684	1.147	10	
145935	Cal	15	11	4	*	9	-5	31	24	0	3	0	1	0	-	NA	-1	3.168	1.363	10	
145935	Cal	15	12	3	*	5	6	21	26	0	2	0	1	0	-	NA	-1	2.621	1.061	10	
145935	Cal	15	13	8	/	4	6	8	8	1	1	1	1	0	-	NA	-1	2.057	1.484	10	
145935	Cal	15	14	5	*	8	-8	32	32	1	4	1	1	0	-	NA	-1	5.322	0.873	10	
145935	Cal	15	15	6	*	7	-2	40	37	0	4	0	1	0	-	NA	-1	3.138	1.085	10	
145935	Prac1	2	1	6	/	3	8	10	18	0	1	0	1	0	T	t	1	2.058	1.109	7.726682673574108	
145935	Prac1	2	2	7	*	5	8	43	43	1	3	1	1	0	H	h	1	3.876	2.864	7.726682673574108	
145935	Prac2	3	1	2	*	7	2	16	12	0	2	0	1	0	P	t	0	2.044	1.087	7.726682673574108	
145935	Prac2	3	2	2	*	9	-7	11	4	0	2	0	1	0	R	p	0	2.198	0.773	7.726682673574108	
145935	Prac2	3	3	8	*	7	1	57	57	1	4	1	1	0	N	n	1	2.528	1.233	7.726682673574108	
145935	3	6	1	1	*	5	-2	3	3	1	1	1	1	0	H	t	0	2.248	1.407	7.726682673574108	
145935	3	6	2	4	*	3	-4	8	8	1	2	1	1	0	N	h	0	2.181	1.075	7.726682673574108	
145935	3	6	3	7	/	7	5	6	12	0	1	0	1	0	R	s	0	1.531	1.242	7.726682673574108	
145935	3	6	4	1	*	9	2	11	11	1	1	1	1	0	T	n	0	1.569	0.984	7.726682673574108	
145935	3	6	5	4	/	4	4	5	10	0	1	0	1	0	S	p	0	1.355	0.849	7.726682673574108	
145935	3	6	6	7	*	4	1	29	31	0	3	0	1	0	Y	-	0	2.904	0.82	7.726682673574108	
145935	4	4	1	1	/	1	2	3	11	0	1	0	1	0	R	h	0	1.69	0.909	7.726682673574108	
145935	4	4	2	2	/	1	3	5	5	1	1	0	0	0	H	s	0	3.733	1.271	7.726682673574108	
145935	4	4	3	3	/	1	-1	2	10	0	1	0	1	0	Q	n	0	2.613	1.232	7.726682673574108	
145935	4	4	4	2	*	5	3	13	13	1	2	1	1	0	P	p	1	2.1	0.782	7.726682673574108	
145935	5	3	1	8	*	6	5	53	48	0	4	0	1	0	Q	q	1	2.81	0.868	7.726682673574108	
145935	5	3	2	1	*	8	-4	4	4	1	1	1	1	0	J	j	1	2.719	0.702	7.726682673574108	
145935	5	3	3	7	*	8	-6	50	57	0	4	1	0	0	Y	y	1	2.108	1.331	7.726682673574108	
145935	6	5	1	3	*	7	-8	13	10	0	3	0	1	0	H	h	1	3.388	1.537	7.726682673574108	
145935	6	5	2	8	/	8	7	8	8	1	1	1	1	0	T	q	0	1.202	0.929	7.726682673574108	
145935	6	5	3	9	*	5	-1	44	44	1	4	1	1	0	Q	n	0	1.732	1.95	7.726682673574108	
145935	6	5	4	8	*	9	-4	68	66	0	4	0	1	0	K	j	0	2.64	2.602	7.726682673574108	
145935	6	5	5	4	*	5	4	24	21	0	3	0	1	0	N	-	0	3.267	1.104	7.726682673574108	
145935	7	7	1	5	*	7	-9	26	26	1	3	0	0	0	Y	h	0	2.631	1.414	7.726682673574108	
145935	7	7	2	4	*	4	9	25	24	0	2	1	0	0	T	j	0	2.025	1.79	7.726682673574108	
145935	7	7	3	3	/	3	8	9	7	0	1	0	1	0	R	d	0	1.409	0.741	7.726682673574108	
145935	7	7	4	2	*	4	-2	6	4	0	1	0	1	0	J	e	0	2.444	0.986	7.726682673574108	
145935	7	7	5	3	*	6	6	24	24	1	2	1	1	0	Q	p	0	2.577	1.273	7.726682673574108	
145935	7	7	6	9	*	7	-8	55	55	1	4	0	0	0	P	h	0	1.749	0.909	7.726682673574108	
145935	7	7	7	8	/	1	7	15	15	1	1	0	0	0	H	-	0	1.296	1.037	7.726682673574108	
145935	8	5	1	3	*	3	-3	6	7	0	1	0	1	0	H	h	1	1.759	3.354	7.726682673574108	
145935	8	5	2	6	*	5	3	33	33	1	3	1	1	0	F	g	0	2.283	0.713	7.726682673574108	
145935	8	5	3	7	*	3	3	24	17	0	3	0	1	0	Y	e	0	2.701	1.131	7.726682673574108	
145935	8	5	4	1	*	7	9	16	16	1	1	1	1	0	T	q	0	2.456	1.353	7.726682673574108	
145935	8	5	5	9	*	3	-3	24	31	0	3	0	1	0	Q	q	1	2.451	1.443	7.726682673574108	
145935	9	4	1	8	*	3	2	26	26	1	3	1	1	0	Q	j	0	4.439	1.531	7.726682673574108	
145935	9	4	2	9	*	6	-6	48	50	0	4	1	0	0	N	n	1	2.202	1.387	7.726682673574108	
145935	9	4	3	6	*	2	-2	10	10	1	2	0	0	0	J	s	0	1.749	1.001	7.726682673574108	
145935	9	4	4	8	*	5	7	47	45	0	4	1	0	0	P	p	1	0.6	0.854	7.726682673574108	
145935	10	3	1	3	*	4	-4	8	16	0	2	0	1	0	J	s	0	3.22	0.792	7.726682673574108	
145935	10	3	2	9	/	3	-2	1	1	1	1	1	1	0	S	j	0	3.387	1.024	7.726682673574108	
145935	10	3	3	6	*	4	1	25	25	1	3	1	1	0	Y	y	1	1.843	0.578	7.726682673574108	
145935	11	6	1	4	*	7	3	31	31	1	3	1	1	0	N	n	1	1.986	1.056	7.726682673574108	
145935	11	6	2	7	/	1	6	13	13	1	1	1	1	0	T	t	1	2.68	0.727	7.726682673574108	
145935	11	6	3	5	*	3	9	24	19	0	2	0	1	0	H	h	1	3.488	1.399	7.726682673574108	
145935	11	6	4	8	*	8	1	65	65	1	4	1	1	0	R	r	1	3.725	1.269	7.726682673574108	
145935	11	6	5	6	*	3	7	25	33	0	2	0	1	0	L	l	1	3.856	0.821	7.726682673574108	
145935	11	6	6	5	*	5	5	30	26	0	3	0	1	0	Y	y	1	2.966	0.858	7.726682673574108	
145935	12	7	1	5	*	6	3	33	33	1	3	1	1	0	T	j	0	1.665	0.732	7.726682673574108	
145935	12	7	2	6	/	1	-3	3	3	1	1	1	1	0	H	h	1	2.049	1.618	7.726682673574108	
145935	12	7	3	3	*	2	6	12	12	1	1	1	1	0	L	d	0	2.545	0.66	7.726682673574108	
145935	12	7	4	5	*	4	1	21	16	0	3	0	1	0	F	b	0	3.512	1.425	7.726682673574108	
145935	12	7	5	8	*	2	-8	8	17	0	2	0	1	0	Y	p	0	2.29	1.056	7.726682673574108	
145935	12	7	6	4	/	1	7	11	9	0	1	0	1	0	S	r	0	2.226	1.32	7.726682673574108	
