SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
160121	1	1	STUDY	glue	force	5	NA	NA	
160121	2	1	STUDY	shrink	mafia	0	NA	NA	
160121	3	1	STUDY	bacon	feud	10	NA	NA	
160121	4	1	STUDY	anger	decay	0	NA	NA	
160121	5	1	STUDY	seven	ghetto	0	NA	NA	
160121	6	1	STUDY	crane	fool	0	NA	NA	
160121	7	1	STUDY	percent	elk	10	NA	NA	
160121	8	1	STUDY	wrap	suede	0	NA	NA	
160121	9	1	STUDY	need	faucet	5	NA	NA	
160121	10	1	STUDY	link	crisis	10	NA	NA	
160121	11	1	STUDY	blossom	please	10	NA	NA	
160121	12	1	STUDY	twist	produce	10	NA	NA	
160121	13	1	STUDY	bleach	ruin	0	NA	NA	
160121	14	1	STUDY	hat	inhale	5	NA	NA	
160121	15	1	STUDY	dip	spray	10	NA	NA	
160121	16	1	STUDY	cottage	inform	5	NA	NA	
160121	17	1	STUDY	town	depart	5	NA	NA	
160121	18	1	STUDY	belong	broth	0	NA	NA	
160121	19	1	STUDY	chapel	wart	10	NA	NA	
160121	20	1	STUDY	sleep	tread	5	NA	NA	
160121	21	1	STUDY	entry	bowling	5	NA	NA	
160121	1	1	TEST	entry	bowling	5	----	0	
160121	2	1	TEST	seven	ghetto	0	----	0	
160121	3	1	TEST	shrink	mafia	0	shrink	0	
160121	4	1	TEST	twist	produce	10	-----------	0	
160121	5	1	TEST	percent	elk	10	-----------	0	
160121	6	1	TEST	anger	decay	0	favor	0	
160121	7	1	TEST	chapel	wart	10	------	0	
160121	8	1	TEST	crane	fool	0	-------	0	
160121	9	1	TEST	glue	force	5	flue	0	
160121	10	1	TEST	cottage	inform	5	----	0	
160121	11	1	TEST	town	depart	5	-----	0	
160121	12	1	TEST	belong	broth	0	------	0	
160121	13	1	TEST	bacon	feud	10	-------------	0	
160121	14	1	TEST	bleach	ruin	0	-------------	0	
160121	15	1	TEST	sleep	tread	5	-----------------	0	
160121	16	1	TEST	link	crisis	10	-------------------	0	
160121	17	1	TEST	dip	spray	10	--------------------------	0	
160121	18	1	TEST	blossom	please	10	------------------	0	
160121	19	1	TEST	wrap	suede	0	-----------------------	0	
160121	20	1	TEST	hat	inhale	5	--------------------------	0	
160121	21	1	TEST	need	faucet	5	----------	0	
160121	1	2	STUDY	nose	adverb	10	NA	NA	
160121	2	2	STUDY	future	wrench	5	NA	NA	
160121	3	2	STUDY	biology	temper	5	NA	NA	
160121	4	2	STUDY	fig	buyer	5	NA	NA	
160121	5	2	STUDY	hair	pub	0	NA	NA	
