SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
143736	1	1	STUDY	forest	knob	0	NA	NA	
143736	2	1	STUDY	glue	force	5	NA	NA	
143736	3	1	STUDY	anger	decay	0	NA	NA	
143736	4	1	STUDY	tank	dwarf	5	NA	NA	
143736	5	1	STUDY	want	ascent	0	NA	NA	
143736	6	1	STUDY	mission	thesis	10	NA	NA	
143736	7	1	STUDY	seven	ghetto	0	NA	NA	
143736	8	1	STUDY	fail	toaster	5	NA	NA	
143736	9	1	STUDY	ritual	rope	5	NA	NA	
143736	10	1	STUDY	replace	roach	5	NA	NA	
143736	11	1	STUDY	knock	otter	10	NA	NA	
143736	12	1	STUDY	banner	glide	5	NA	NA	
143736	13	1	STUDY	crane	fool	0	NA	NA	
143736	14	1	STUDY	lake	soak	10	NA	NA	
143736	15	1	STUDY	chapel	wart	10	NA	NA	
143736	16	1	STUDY	shrink	mafia	0	NA	NA	
143736	17	1	STUDY	flight	grind	10	NA	NA	
143736	18	1	STUDY	closet	indoor	10	NA	NA	
143736	19	1	STUDY	mill	feast	10	NA	NA	
143736	20	1	STUDY	pork	emperor	0	NA	NA	
143736	21	1	STUDY	cottage	inform	5	NA	NA	
143736	1	1	TEST	anger	decay	0	feast	0	
143736	2	1	TEST	want	ascent	0	feast	0	
143736	3	1	TEST	tank	dwarf	5	mill	0	
143736	4	1	TEST	banner	glide	5	flag	0	
143736	5	1	TEST	chapel	wart	10	wart	1	
143736	6	1	TEST	pork	emperor	0	meat	0	
143736	7	1	TEST	shrink	mafia	0	lift	0	
143736	8	1	TEST	ritual	rope	5	chapel	0	
143736	9	1	TEST	flight	grind	10	grind	1	
143736	10	1	TEST	cottage	inform	5	sink	0	
143736	11	1	TEST	crane	fool	0	flight	0	
143736	12	1	TEST	knock	otter	10	bell	0	
143736	13	1	TEST	closet	indoor	10	indoor	1	
143736	14	1	TEST	forest	knob	0	flight	0	
143736	15	1	TEST	mission	thesis	10	out	0	
143736	16	1	TEST	glue	force	5	stick	0	
143736	17	1	TEST	lake	soak	10	sink	0	
143736	18	1	TEST	replace	roach	5	drown	0	
143736	19	1	TEST	fail	toaster	5	positive	0	
143736	20	1	TEST	mill	feast	10	sink	0	
143736	21	1	TEST	seven	ghetto	0	eight	0	
143736	1	2	STUDY	intent	knuckle	0	NA	NA	
143736	2	2	STUDY	collect	loyalty	10	NA	NA	
143736	3	2	STUDY	belong	broth	0	NA	NA	
143736	4	2	STUDY	gown	nap	5	NA	NA	
143736	5	2	STUDY	date	laugh	10	NA	NA	
143736	6	2	STUDY	leaf	toad	10	NA	NA	
143736	7	2	STUDY	copy	bedroom	10	NA	NA	
143736	8	2	STUDY	fan	feature	0	NA	NA	
143736	9	2	STUDY	cave	senate	10	NA	NA	
143736	10	2	STUDY	veteran	raft	5	NA	NA	
143736	11	2	STUDY	storage	stone	5	NA	NA	
143736	12	2	STUDY	things	relief	5	NA	NA	
143736	13	2	STUDY	bath	mailman	0	NA	NA	
143736	14	2	STUDY	bacon	feud	10	NA	NA	
143736	15	2	STUDY	fault	elbow	5	NA	NA	
143736	16	2	STUDY	biology	temper	5	NA	NA	
143736	17	2	STUDY	glance	kin	0	NA	NA	
143736	18	2	STUDY	begin	rubber	0	NA	NA	
143736	19	2	STUDY	bias	sirloin	0	NA	NA	
143736	20	2	STUDY	bullet	walkway	5	NA	NA	
143736	21	2	STUDY	pea	bathtub	10	NA	NA	
143736	1	2	TEST	fan	feature	0	feature	1	
143736	2	2	TEST	pea	bathtub	10	bathtub	1	
143736	3	2	TEST	leaf	toad	10	toad	1	
143736	4	2	TEST	glance	kin	0	garret	0	
143736	5	2	TEST	bias	sirloin	0	biology	0	
143736	6	2	TEST	biology	temper	5	temper	1	
143736	7	2	TEST	intent	knuckle	0	backup	0	
143736	8	2	TEST	date	laugh	10	laugh	1	
143736	9	2	TEST	copy	bedroom	10	cool	0	
143736	10	2	TEST	gown	nap	5	nap	1	
143736	11	2	TEST	begin	rubber	0	bored	0	
143736	12	2	TEST	fault	elbow	5	feature	0	
143736	13	2	TEST	veteran	raft	5	feature	0	
143736	14	2	TEST	bacon	feud	10	bias	0	
143736	15	2	TEST	bath	mailman	0	gown	0	
143736	16	2	TEST	storage	stone	5	store	0	
143736	17	2	TEST	bullet	walkway	5	gun	0	
143736	18	2	TEST	belong	broth	0	begin	0	
143736	19	2	TEST	collect	loyalty	10	brain	0	
143736	20	2	TEST	things	relief	5	though	0	
143736	21	2	TEST	cave	senate	10	crown	0	
143736	1	3	STUDY	quit	defrost	5	NA	NA	
143736	2	3	STUDY	future	wrench	5	NA	NA	
143736	3	3	STUDY	board	funeral	5	NA	NA	
143736	4	3	STUDY	nose	adverb	10	NA	NA	
143736	5	3	STUDY	wrap	suede	0	NA	NA	
143736	6	3	STUDY	rose	herb	10	NA	NA	
143736	7	3	STUDY	grip	beach	10	NA	NA	
143736	8	3	STUDY	bleach	ruin	0	NA	NA	
143736	9	3	STUDY	rock	milk	0	NA	NA	
143736	10	3	STUDY	remind	foam	5	NA	NA	
143736	11	3	STUDY	highway	push	0	NA	NA	
143736	12	3	STUDY	toy	casket	0	NA	NA	
143736	13	3	STUDY	town	depart	5	NA	NA	
143736	14	3	STUDY	flask	shiver	0	NA	NA	
143736	15	3	STUDY	garage	idiot	10	NA	NA	
143736	16	3	STUDY	pinch	fact	10	NA	NA	
143736	17	3	STUDY	sleep	tread	5	NA	NA	
143736	18	3	STUDY	prison	loaf	10	NA	NA	
143736	19	3	STUDY	hair	pub	0	NA	NA	
143736	20	3	STUDY	port	cinema	5	NA	NA	
143736	21	3	STUDY	rub	boiled	10	NA	NA	
143736	1	3	TEST	port	cinema	5	bored	0	
143736	2	3	TEST	flask	shiver	0	fact	0	
143736	3	3	TEST	town	depart	5	depart	1	
143736	4	3	TEST	board	funeral	5	funeral	1	
143736	5	3	TEST	toy	casket	0	basket	0	
143736	6	3	TEST	rose	herb	10	herb	1	
143736	7	3	TEST	grip	beach	10	beach	1	
143736	8	3	TEST	bleach	ruin	0	ruin	1	
143736	9	3	TEST	rub	boiled	10	help	0	
