Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
145523	SqPrac1	2	1	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
145523	SqPrac1	2	2	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
145523	SqPrac2	3	1	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
145523	SqPrac2	3	2	NA	NA	NA	NA	NA	3	3	1	NA	NA	10	
145523	SqPrac2	3	3	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
145523	Symm1	6	1	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	3.871	1.079	10	
145523	Symm1	6	2	pracsymm6.bmp	symmetric	1	1	0	NA	NA	NA	2.904	0.852	10	
145523	Symm1	6	3	pracsymm9.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.266	0.674	10	
145523	Symm1	6	4	pracsymm4.bmp	symmetric	1	1	0	NA	NA	NA	5.2	0.684	10	
145523	Symm1	6	5	pracsymm15.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.22	0.763	10	
145523	Symm1	6	6	pracsymm2.bmp	symmetric	1	1	0	NA	NA	NA	4.342	0.797	10	
145523	CombPrac1	2	1	pracsymm10.bmp	nonsymmetric	0	1	0	13	13	1	3.264	0.771	10	
145523	CombPrac1	2	2	pracsymm5.bmp	symmetric	1	1	0	6	6	1	2.264	0.952	10	
145523	CombPrac2	3	1	pracsymm8.bmp	nonsymmetric	0	1	0	8	8	1	2.351	0.913	10	
145523	CombPrac2	3	2	pracsymm1.bmp	symmetric	1	1	0	5	5	1	1.132	0.662	10	
145523	CombPrac2	3	3	pracsymm12.bmp	nonsymmetric	0	1	0	16	16	1	3.28	0.871	10	
145523	1	4	1	symm21.bmp	symmetric	1	1	0	14	14	1	1.596	0.662	7.073760498067738	
145523	1	4	2	symm3.bmp	symmetric	1	1	0	16	16	1	1.66	0.695	7.073760498067738	
145523	1	4	3	symm39.bmp	nonsymmetric	0	1	0	9	9	1	0.973	0.719	7.073760498067738	
145523	1	4	4	symm31.bmp	nonsymmetric	0	1	0	6	6	1	1.537	0.685	7.073760498067738	
145523	2	3	1	symm41.bmp	nonsymmetric	0	1	0	10	10	1	1.434	1.968	7.073760498067738	
145523	2	3	2	symm13.bmp	symmetric	1	1	0	2	2	1	1.646	0.632	7.073760498067738	
145523	2	3	3	symm1.bmp	symmetric	1	1	0	15	15	1	0.94	0.753	7.073760498067738	
145523	3	3	1	symm36.bmp	nonsymmetric	0	1	0	11	11	1	0.942	1.024	7.073760498067738	
145523	3	3	2	symm15.bmp	symmetric	1	1	0	16	16	1	0.877	0.678	7.073760498067738	
145523	3	3	3	symm20.bmp	symmetric	1	1	0	12	12	1	1.578	0.502	7.073760498067738	
145523	4	3	1	symm35.bmp	nonsymmetric	0	1	0	13	13	1	3.02	0.636	7.073760498067738	
145523	4	3	2	symm8.bmp	symmetric	1	1	0	5	5	1	0.813	0.528	7.073760498067738	
145523	4	3	3	symm11.bmp	symmetric	1	1	0	11	11	1	0.841	0.54	7.073760498067738	
145523	5	2	1	symm42.bmp	nonsymmetric	0	1	0	11	11	1	1.06	0.489	7.073760498067738	
145523	5	2	2	symm7.bmp	symmetric	1	1	0	14	14	1	0.801	0.591	7.073760498067738	
145523	6	5	1	symm28.bmp	nonsymmetric	0	1	0	15	15	1	0.904	0.708	7.073760498067738	
145523	6	5	2	symm48.bmp	nonsymmetric	0	1	0	9	9	1	1.099	0.548	7.073760498067738	
145523	6	5	3	symm29.bmp	nonsymmetric	0	1	0	8	8	1	0.985	0.605	7.073760498067738	
145523	6	5	4	symm5.bmp	symmetric	1	1	0	6	6	1	0.956	1.078	7.073760498067738	
145523	6	5	5	symm16.bmp	symmetric	1	1	0	13	14	0	1.033	1.038	7.073760498067738	
145523	7	4	1	symm19.bmp	symmetric	1	1	0	1	1	1	2.097	0.634	7.073760498067738	
145523	7	4	2	symm18.bmp	symmetric	1	1	0	2	3	0	1.159	0.713	7.073760498067738	
145523	7	4	3	symm22.bmp	symmetric	1	1	0	15	15	1	0.711	0.865	7.073760498067738	
145523	7	4	4	symm34.bmp	nonsymmetric	0	1	0	10	6	0	0.867	0.744	7.073760498067738	
145523	8	5	1	symm38.bmp	nonsymmetric	0	1	0	11	11	1	3.284	0.622	7.073760498067738	
145523	8	5	2	symm9.bmp	symmetric	1	1	0	12	12	1	0.987	0.622	7.073760498067738	
145523	8	5	3	symm44.bmp	nonsymmetric	0	1	0	14	14	1	0.759	0.72	7.073760498067738	
145523	8	5	4	symm10.bmp	symmetric	1	1	0	16	16	1	0.851	0.542	7.073760498067738	
145523	8	5	5	symm46.bmp	nonsymmetric	0	1	0	15	15	1	0.86	0.631	7.073760498067738	
145523	9	2	1	symm25.bmp	nonsymmetric	0	1	0	2	2	1	0.866	0.666	7.073760498067738	
145523	9	2	2	symm32.bmp	nonsymmetric	0	1	0	1	1	1	1.018	0.661	7.073760498067738	
145523	10	2	1	symm33.bmp	nonsymmetric	0	1	0	3	3	1	0.83	0.859	7.073760498067738	
