Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
143736	SqPrac1	2	1	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
143736	SqPrac1	2	2	NA	NA	NA	NA	NA	14	14	1	NA	NA	10	
143736	SqPrac2	3	1	NA	NA	NA	NA	NA	8	8	1	NA	NA	10	
143736	SqPrac2	3	2	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
143736	SqPrac2	3	3	NA	NA	NA	NA	NA	5	5	1	NA	NA	10	
143736	Symm1	6	1	pracsymm12.bmp	nonsymmetric	0	1	0	NA	NA	NA	3.728	0.95	10	
143736	Symm1	6	2	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	2.654	0.635	10	
143736	Symm1	6	3	pracsymm1.bmp	symmetric	1	1	0	NA	NA	NA	1.778	0.786	10	
143736	Symm1	6	4	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.722	0.801	10	
143736	Symm1	6	5	pracsymm13.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.123	0.642	10	
143736	Symm1	6	6	pracsymm4.bmp	symmetric	1	1	0	NA	NA	NA	2.874	0.561	10	
143736	CombPrac1	2	1	pracsymm10.bmp	nonsymmetric	1	0	0	12	12	1	2.593	0.759	10	
143736	CombPrac1	2	2	pracsymm6.bmp	symmetric	1	1	0	14	14	1	3.113	0.741	10	
143736	CombPrac2	3	1	pracsymm2.bmp	symmetric	0	0	0	15	15	1	5.259	0.741	10	
143736	CombPrac2	3	2	pracsymm3.bmp	symmetric	0	0	0	8	5	0	2.529	1.071	10	
143736	CombPrac2	3	3	pracsymm15.bmp	nonsymmetric	0	1	0	5	0	0	2.312	0.866	10	
143736	1	5	1	symm18.bmp	symmetric	1	1	0	6	6	1	4.479	0.635	6.041482221456665	
143736	1	5	2	symm23.bmp	symmetric	1	1	0	13	9	0	2.622	0.828	6.041482221456665	
143736	1	5	3	symm41.bmp	nonsymmetric	0	1	0	7	3	0	2.747	0.703	6.041482221456665	
143736	1	5	4	symm32.bmp	nonsymmetric	0	1	0	2	16	0	3.138	0.819	6.041482221456665	
143736	1	5	5	symm9.bmp	symmetric	1	1	0	16	0	0	1.245	0.441	6.041482221456665	
143736	2	2	1	symm20.bmp	symmetric	1	1	0	13	13	1	3.503	0.563	6.041482221456665	
143736	2	2	2	symm37.bmp	nonsymmetric	0	1	0	5	5	1	1.776	0.716	6.041482221456665	
143736	3	4	1	symm42.bmp	nonsymmetric	0	1	0	10	10	1	3.249	0.52	6.041482221456665	
143736	3	4	2	symm25.bmp	nonsymmetric	0	1	0	8	13	0	1.766	0.521	6.041482221456665	
143736	3	4	3	symm45.bmp	nonsymmetric	0	1	0	13	3	0	2.554	0.621	6.041482221456665	
143736	3	4	4	symm38.bmp	nonsymmetric	0	1	0	3	0	0	3.341	0.62	6.041482221456665	
143736	4	4	1	symm4.bmp	symmetric	1	1	0	13	13	1	4.86	0.512	6.041482221456665	
143736	4	4	2	symm29.bmp	nonsymmetric	0	1	0	6	undefined	0	2.311	0.688	6.041482221456665	
