SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
160005	1	1	STUDY	process	joker	0	NA	NA	
160005	2	1	STUDY	need	faucet	5	NA	NA	
160005	3	1	STUDY	cattle	jelly	10	NA	NA	
160005	4	1	STUDY	mill	feast	10	NA	NA	
160005	5	1	STUDY	cave	senate	10	NA	NA	
160005	6	1	STUDY	balcony	latin	10	NA	NA	
160005	7	1	STUDY	remind	foam	5	NA	NA	
160005	8	1	STUDY	belong	broth	0	NA	NA	
160005	9	1	STUDY	fault	elbow	5	NA	NA	
160005	10	1	STUDY	rock	milk	0	NA	NA	
160005	11	1	STUDY	entry	bowling	5	NA	NA	
160005	12	1	STUDY	shrink	mafia	0	NA	NA	
160005	13	1	STUDY	retain	strap	0	NA	NA	
160005	14	1	STUDY	twist	produce	10	NA	NA	
160005	15	1	STUDY	calf	annoy	5	NA	NA	
160005	16	1	STUDY	lake	soak	10	NA	NA	
160005	17	1	STUDY	board	funeral	5	NA	NA	
160005	18	1	STUDY	fan	feature	0	NA	NA	
160005	19	1	STUDY	rose	herb	10	NA	NA	
160005	20	1	STUDY	cottage	inform	5	NA	NA	
160005	21	1	STUDY	risk	zero	0	NA	NA	
160005	1	1	TEST	need	faucet	5	skip	0	
160005	2	1	TEST	retain	strap	0	memory	0	
160005	3	1	TEST	shrink	mafia	0	mafia	1	
160005	4	1	TEST	twist	produce	10	skip	0	
160005	5	1	TEST	board	funeral	5	funeral	1	
160005	6	1	TEST	fault	elbow	5	skip	0	
160005	7	1	TEST	remind	foam	5	skip	0	
160005	8	1	TEST	risk	zero	0	skip	0	
160005	9	1	TEST	fan	feature	0	skip	0	
160005	10	1	TEST	calf	annoy	5	sore	0	
160005	11	1	TEST	belong	broth	0	skip	0	
160005	12	1	TEST	cottage	inform	5	skip	0	
160005	13	1	TEST	process	joker	0	skip	0	
160005	14	1	TEST	rock	milk	0	skip	0	
160005	15	1	TEST	lake	soak	10	shore	0	
160005	16	1	TEST	mill	feast	10	ship	0	
160005	17	1	TEST	cave	senate	10	skip	0	
160005	18	1	TEST	balcony	latin	10	skip	0	
160005	19	1	TEST	entry	bowling	5	skip	0	
160005	20	1	TEST	cattle	jelly	10	skip	0	
160005	21	1	TEST	rose	herb	10	herb	1	
160005	1	2	STUDY	seven	ghetto	0	NA	NA	
160005	2	2	STUDY	future	wrench	5	NA	NA	
160005	3	2	STUDY	highway	push	0	NA	NA	
160005	4	2	STUDY	bacon	feud	10	NA	NA	
160005	5	2	STUDY	visit	glove	5	NA	NA	
160005	6	2	STUDY	kid	spoil	0	NA	NA	
160005	7	2	STUDY	intent	knuckle	0	NA	NA	
160005	8	2	STUDY	glue	force	5	NA	NA	
160005	9	2	STUDY	flask	shiver	0	NA	NA	
160005	10	2	STUDY	leaf	toad	10	NA	NA	
160005	11	2	STUDY	bullet	walkway	5	NA	NA	
160005	12	2	STUDY	letter	flea	0	NA	NA	
160005	13	2	STUDY	copy	bedroom	10	NA	NA	
160005	14	2	STUDY	chapel	wart	10	NA	NA	
160005	15	2	STUDY	grandma	stub	0	NA	NA	
160005	16	2	STUDY	tank	dwarf	5	NA	NA	
160005	17	2	STUDY	dip	spray	10	NA	NA	
160005	18	2	STUDY	port	cinema	5	NA	NA	
160005	19	2	STUDY	nerve	bumper	5	NA	NA	
160005	20	2	STUDY	garage	idiot	10	NA	NA	
160005	21	2	STUDY	pinch	fact	10	NA	NA	
160005	1	2	TEST	tank	dwarf	5	skip	0	
160005	2	2	TEST	pinch	fact	10	fact	1	
160005	3	2	TEST	highway	push	0	push	1	
160005	4	2	TEST	dip	spray	10	skip	0	
160005	5	2	TEST	garage	idiot	10	skip	0	
160005	6	2	TEST	grandma	stub	0	stub	1	
160005	7	2	TEST	leaf	toad	10	toad	1	
160005	8	2	TEST	intent	knuckle	0	skip	0	
160005	9	2	TEST	letter	flea	0	flea	1	
160005	10	2	TEST	bullet	walkway	5	walkaway	0	
160005	11	2	TEST	visit	glove	5	skip	0	
160005	12	2	TEST	copy	bedroom	10	skip	0	
160005	13	2	TEST	bacon	feud	10	skip	0	
160005	14	2	TEST	glue	force	5	force	1	
160005	15	2	TEST	port	cinema	5	cinema	1	
160005	16	2	TEST	nerve	bumper	5	bumper	1	
160005	17	2	TEST	future	wrench	5	skip	0	
160005	18	2	TEST	kid	spoil	0	skip	0	
160005	19	2	TEST	flask	shiver	0	shiver	1	
160005	20	2	TEST	chapel	wart	10	skip	0	
160005	21	2	TEST	seven	ghetto	0	skip	0	
160005	1	3	STUDY	grip	beach	10	NA	NA	
160005	2	3	STUDY	essence	cure	10	NA	NA	
160005	3	3	STUDY	storage	stone	5	NA	NA	
160005	4	3	STUDY	replace	roach	5	NA	NA	
160005	5	3	STUDY	diamond	fasten	0	NA	NA	
160005	6	3	STUDY	flight	grind	10	NA	NA	
160005	7	3	STUDY	anger	decay	0	NA	NA	
160005	8	3	STUDY	bias	sirloin	0	NA	NA	
160005	9	3	STUDY	wrap	suede	0	NA	NA	
160005	10	3	STUDY	smother	surgery	10	NA	NA	
160005	11	3	STUDY	veteran	raft	5	NA	NA	
160005	12	3	STUDY	town	depart	5	NA	NA	
160005	13	3	STUDY	bunch	bond	5	NA	NA	
160005	14	3	STUDY	quit	defrost	5	NA	NA	
160005	15	3	STUDY	fee	chowder	10	NA	NA	
160005	16	3	STUDY	begin	rubber	0	NA	NA	
160005	17	3	STUDY	mission	thesis	10	NA	NA	
160005	18	3	STUDY	toy	casket	0	NA	NA	
160005	19	3	STUDY	sleep	tread	5	NA	NA	
160005	20	3	STUDY	rub	boiled	10	NA	NA	
160005	21	3	STUDY	pork	emperor	0	NA	NA	
160005	1	3	TEST	begin	rubber	0	skip	0	
160005	2	3	TEST	bias	sirloin	0	sirloin	1	
160005	3	3	TEST	pork	emperor	0	emperor	1	
160005	4	3	TEST	fee	chowder	10	chowder	1	
160005	5	3	TEST	toy	casket	0	skip	0	
160005	6	3	TEST	anger	decay	0	skip	0	
160005	7	3	TEST	quit	defrost	5	skip	0	
160005	8	3	TEST	replace	roach	5	skip	0	
160005	9	3	TEST	town	depart	5	depart	1	
160005	10	3	TEST	veteran	raft	5	raft	1	
160005	11	3	TEST	diamond	fasten	0	skip	0	
160005	12	3	TEST	wrap	suede	0	skip	0	
160005	13	3	TEST	essence	cure	10	cure	1	
160005	14	3	TEST	grip	beach	10	skip	0	
160005	15	3	TEST	storage	stone	5	skip	0	
160005	16	3	TEST	flight	grind	10	skip	0	
160005	17	3	TEST	rub	boiled	10	skip	0	
160005	18	3	TEST	mission	thesis	10	skip	0	
160005	19	3	TEST	smother	surgery	10	skip	0	
160005	20	3	TEST	bunch	bond	5	bond	1	
160005	21	3	TEST	sleep	tread	5	trend	0	
160005	1	4	STUDY	link	crisis	10	NA	NA	
160005	2	4	STUDY	factor	spike	0	NA	NA	
160005	3	4	STUDY	nose	adverb	10	NA	NA	
160005	4	4	STUDY	things	relief	5	NA	NA	
160005	5	4	STUDY	pea	bathtub	10	NA	NA	
160005	6	4	STUDY	climax	saucer	5	NA	NA	
160005	7	4	STUDY	bleach	ruin	0	NA	NA	
160005	8	4	STUDY	caring	skirt	0	NA	NA	
160005	9	4	STUDY	core	lettuce	0	NA	NA	
160005	10	4	STUDY	taxi	nag	5	NA	NA	
160005	11	4	STUDY	prison	loaf	10	NA	NA	
160005	12	4	STUDY	closet	indoor	10	NA	NA	
160005	13	4	STUDY	capital	figure	10	NA	NA	
160005	14	4	STUDY	want	ascent	0	NA	NA	
160005	15	4	STUDY	word	apex	5	NA	NA	
160005	16	4	STUDY	blossom	please	10	NA	NA	
160005	17	4	STUDY	gown	nap	5	NA	NA	
160005	18	4	STUDY	cash	genius	0	NA	NA	
160005	19	4	STUDY	hair	pub	0	NA	NA	
160005	20	4	STUDY	ritual	rope	5	NA	NA	
160005	21	4	STUDY	biology	temper	5	NA	NA	
160005	1	4	TEST	blossom	please	10	please	1	
160005	2	4	TEST	word	apex	5	apex	1	
160005	3	4	TEST	cash	genius	0	rich	0	
160005	4	4	TEST	caring	skirt	0	skip	0	
160005	5	4	TEST	ritual	rope	5	rope	1	
160005	6	4	TEST	core	lettuce	0	skip	0	
160005	7	4	TEST	things	relief	5	relief	1	
160005	8	4	TEST	biology	temper	5	temper	1	
160005	9	4	TEST	bleach	ruin	0	ruin	1	
160005	10	4	TEST	want	ascent	0	skip	0	
160005	11	4	TEST	climax	saucer	5	skip	0	
160005	12	4	TEST	taxi	nag	5	skip	0	
160005	13	4	TEST	gown	nap	5	nap	1	
160005	14	4	TEST	closet	indoor	10	indoor	1	
160005	15	4	TEST	prison	loaf	10	loaf	1	
160005	16	4	TEST	pea	bathtub	10	bathtub	1	
160005	17	4	TEST	factor	spike	0	skip	0	
160005	18	4	TEST	nose	adverb	10	adverb	1	
160005	19	4	TEST	link	crisis	10	skip	0	
160005	20	4	TEST	capital	figure	10	skip	0	
160005	21	4	TEST	hair	pub	0	pub	1	
160005	1	5	STUDY	crane	fool	0	NA	NA	
160005	2	5	STUDY	percent	elk	10	NA	NA	
160005	3	5	STUDY	college	proverb	0	NA	NA	
160005	4	5	STUDY	glance	kin	0	NA	NA	
160005	5	5	STUDY	assist	plaque	10	NA	NA	
160005	6	5	STUDY	hat	inhale	5	NA	NA	
160005	7	5	STUDY	child	leader	5	NA	NA	
160005	8	5	STUDY	knock	otter	10	NA	NA	
160005	9	5	STUDY	forest	knob	0	NA	NA	
160005	10	5	STUDY	banner	glide	5	NA	NA	
160005	11	5	STUDY	collect	loyalty	10	NA	NA	
160005	12	5	STUDY	fig	buyer	5	NA	NA	
160005	13	5	STUDY	plant	worm	0	NA	NA	
160005	14	5	STUDY	killer	cracker	10	NA	NA	
160005	15	5	STUDY	pray	scarf	5	NA	NA	
160005	16	5	STUDY	chicken	beet	0	NA	NA	
160005	17	5	STUDY	rest	pole	10	NA	NA	
160005	18	5	STUDY	bath	mailman	0	NA	NA	
160005	19	5	STUDY	fail	toaster	5	NA	NA	
160005	20	5	STUDY	date	laugh	10	NA	NA	
160005	21	5	STUDY	find	clown	5	NA	NA	
160005	1	5	TEST	chicken	beet	0	beet	1	
160005	2	5	TEST	knock	otter	10	skip	0	
160005	3	5	TEST	plant	worm	0	worm	1	
160005	4	5	TEST	pray	scarf	5	scarf	1	
160005	5	5	TEST	banner	glide	5	glide	1	
160005	6	5	TEST	assist	plaque	10	skip	0	
160005	7	5	TEST	glance	kin	0	skip	0	
160005	8	5	TEST	forest	knob	0	skip	0	
160005	9	5	TEST	college	proverb	0	proverb	1	
160005	10	5	TEST	collect	loyalty	10	skip	0	
160005	11	5	TEST	percent	elk	10	elk	1	
160005	12	5	TEST	fail	toaster	5	toaster	1	
160005	13	5	TEST	date	laugh	10	laugh	1	
160005	14	5	TEST	killer	cracker	10	skip	0	
160005	15	5	TEST	child	leader	5	leader	1	
160005	16	5	TEST	fig	buyer	5	buyer	1	
160005	17	5	TEST	find	clown	5	clown	1	
160005	18	5	TEST	crane	fool	0	fool	1	
160005	19	5	TEST	hat	inhale	5	skip	0	
160005	20	5	TEST	bath	mailman	0	skip	0	
160005	21	5	TEST	rest	pole	10	skip	0	
