SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155543	1	1	STUDY	grandma	stub	0	NA	NA	
155543	2	1	STUDY	things	relief	5	NA	NA	
155543	3	1	STUDY	copy	bedroom	10	NA	NA	
155543	4	1	STUDY	visit	glove	5	NA	NA	
155543	5	1	STUDY	fail	toaster	5	NA	NA	
155543	6	1	STUDY	banner	glide	5	NA	NA	
155543	7	1	STUDY	pray	scarf	5	NA	NA	
155543	8	1	STUDY	grip	beach	10	NA	NA	
155543	9	1	STUDY	cash	genius	0	NA	NA	
155543	10	1	STUDY	sleep	tread	5	NA	NA	
155543	11	1	STUDY	smother	surgery	10	NA	NA	
155543	12	1	STUDY	highway	push	0	NA	NA	
155543	13	1	STUDY	capital	figure	10	NA	NA	
155543	14	1	STUDY	twist	produce	10	NA	NA	
155543	15	1	STUDY	core	lettuce	0	NA	NA	
155543	16	1	STUDY	date	laugh	10	NA	NA	
155543	17	1	STUDY	glance	kin	0	NA	NA	
155543	18	1	STUDY	caring	skirt	0	NA	NA	
155543	19	1	STUDY	retain	strap	0	NA	NA	
155543	20	1	STUDY	fee	chowder	10	NA	NA	
155543	21	1	STUDY	glue	force	5	NA	NA	
155543	1	1	TEST	grip	beach	10	sheer	0	
155543	2	1	TEST	sleep	tread	5	skip	0	
155543	3	1	TEST	glance	kin	0	sheer	0	
155543	4	1	TEST	visit	glove	5	skip	0	
155543	5	1	TEST	fee	chowder	10	chowder	1	
155543	6	1	TEST	core	lettuce	0	skip	0	
155543	7	1	TEST	pray	scarf	5	skip	0	
155543	8	1	TEST	twist	produce	10	skip	0	
155543	9	1	TEST	banner	glide	5	skip	0	
155543	10	1	TEST	things	relief	5	skip	0	
155543	11	1	TEST	caring	skirt	0	skip	0	
155543	12	1	TEST	date	laugh	10	skip	0	
155543	13	1	TEST	fail	toaster	5	skip	0	
155543	14	1	TEST	cash	genius	0	skip	0	
155543	15	1	TEST	capital	figure	10	skip	0	
155543	16	1	TEST	grandma	stub	0	skip	0	
155543	17	1	TEST	highway	push	0	skip	0	
