SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155148	1	1	STUDY	essence	cure	10	NA	NA	
155148	2	1	STUDY	tank	dwarf	5	NA	NA	
155148	3	1	STUDY	factor	spike	0	NA	NA	
155148	4	1	STUDY	blossom	please	10	NA	NA	
155148	5	1	STUDY	visit	glove	5	NA	NA	
155148	6	1	STUDY	bacon	feud	10	NA	NA	
155148	7	1	STUDY	fault	elbow	5	NA	NA	
155148	8	1	STUDY	knock	otter	10	NA	NA	
155148	9	1	STUDY	letter	flea	0	NA	NA	
155148	10	1	STUDY	pork	emperor	0	NA	NA	
155148	11	1	STUDY	cash	genius	0	NA	NA	
155148	12	1	STUDY	town	depart	5	NA	NA	
155148	13	1	STUDY	banner	glide	5	NA	NA	
155148	14	1	STUDY	future	wrench	5	NA	NA	
155148	15	1	STUDY	bias	sirloin	0	NA	NA	
155148	16	1	STUDY	biology	temper	5	NA	NA	
155148	17	1	STUDY	prison	loaf	10	NA	NA	
155148	18	1	STUDY	retain	strap	0	NA	NA	
155148	19	1	STUDY	closet	indoor	10	NA	NA	
155148	20	1	STUDY	begin	rubber	0	NA	NA	
155148	21	1	STUDY	rest	pole	10	NA	NA	
155148	1	1	TEST	town	depart	5	spike	0	
155148	2	1	TEST	visit	glove	5	factor	0	
155148	3	1	TEST	bias	sirloin	0	sirloin	1	
155148	4	1	TEST	blossom	please	10	visit	0	
155148	5	1	TEST	prison	loaf	10	fence	0	
155148	6	1	TEST	tank	dwarf	5	dwarf	1	
155148	7	1	TEST	fault	elbow	5	elbow	1	
155148	8	1	TEST	retain	strap	0	strap	1	
155148	9	1	TEST	banner	glide	5	flag	0	
155148	10	1	TEST	rest	pole	10	pike	0	
155148	11	1	TEST	letter	flea	0	skip	0	
155148	12	1	TEST	pork	emperor	0	skip	0	
155148	13	1	TEST	essence	cure	10	oil	0	
155148	14	1	TEST	bacon	feud	10	fraud	0	
155148	15	1	TEST	knock	otter	10	wood	0	
155148	16	1	TEST	biology	temper	5	skip	0	
155148	17	1	TEST	closet	indoor	10	indoor	1	
155148	18	1	TEST	future	wrench	5	skip	0	
155148	19	1	TEST	cash	genius	0	skip	0	
155148	20	1	TEST	factor	spike	0	bacon	0	
155148	21	1	TEST	begin	rubber	0	rubber	1	
155148	1	2	STUDY	seven	ghetto	0	NA	NA	
155148	2	2	STUDY	killer	cracker	10	NA	NA	
155148	3	2	STUDY	grandma	stub	0	NA	NA	
155148	4	2	STUDY	core	lettuce	0	NA	NA	
155148	5	2	STUDY	dip	spray	10	NA	NA	
155148	6	2	STUDY	rose	herb	10	NA	NA	
155148	7	2	STUDY	port	cinema	5	NA	NA	
155148	8	2	STUDY	nerve	bumper	5	NA	NA	
155148	9	2	STUDY	chicken	beet	0	NA	NA	
155148	10	2	STUDY	veteran	raft	5	NA	NA	
155148	11	2	STUDY	ritual	rope	5	NA	NA	
155148	12	2	STUDY	capital	figure	10	NA	NA	
155148	13	2	STUDY	highway	push	0	NA	NA	
155148	14	2	STUDY	percent	elk	10	NA	NA	
155148	15	2	STUDY	leaf	toad	10	NA	NA	
155148	16	2	STUDY	board	funeral	5	NA	NA	
155148	17	2	STUDY	twist	produce	10	NA	NA	
155148	18	2	STUDY	climax	saucer	5	NA	NA	
155148	19	2	STUDY	shrink	mafia	0	NA	NA	
155148	20	2	STUDY	flask	shiver	0	NA	NA	
155148	21	2	STUDY	remind	foam	5	NA	NA	
155148	1	2	TEST	highway	push	0	push	1	
155148	2	2	TEST	twist	produce	10	procedure	0	
155148	3	2	TEST	remind	foam	5	foam	1	
155148	4	2	TEST	core	lettuce	0	lettuce	1	
155148	5	2	TEST	seven	ghetto	0	ghetto	1	
155148	6	2	TEST	ritual	rope	5	rope	1	
155148	7	2	TEST	rose	herb	10	herb	1	
155148	8	2	TEST	climax	saucer	5	saucer	1	
155148	9	2	TEST	killer	cracker	10	cracker	1	
155148	10	2	TEST	nerve	bumper	5	bumper	1	
155148	11	2	TEST	port	cinema	5	skip	0	
155148	12	2	TEST	flask	shiver	0	shiver	1	
155148	13	2	TEST	percent	elk	10	elk	1	
155148	14	2	TEST	board	funeral	5	funeral	1	
155148	15	2	TEST	capital	figure	10	figure	1	
155148	16	2	TEST	leaf	toad	10	toad	1	
155148	17	2	TEST	grandma	stub	0	stub	1	
155148	18	2	TEST	chicken	beet	0	skip	0	
155148	19	2	TEST	dip	spray	10	spray	1	
155148	20	2	TEST	shrink	mafia	0	mafia	1	
