SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
125525	Cal	15	1	7	*	7	4	53	58	0	4	0	1	0	-	NA	-1	6.275	1.108	10	
125525	Cal	15	2	6	/	2	6	9	18	0	1	0	1	0	-	NA	-1	2.536	0.817	10	
125525	Cal	15	3	7	*	9	-5	58	58	1	4	1	1	0	-	NA	-1	7.181	0.858	10	
125525	Cal	15	4	1	*	2	8	10	10	1	1	1	1	0	-	NA	-1	1.153	1.195	10	
125525	Cal	15	5	9	/	1	8	17	17	1	1	1	1	0	-	NA	-1	1.844	1.639	10	
125525	Cal	15	6	1	*	4	2	6	9	0	1	0	1	0	-	NA	-1	1.609	1.507	10	
125525	Cal	15	7	4	*	6	-7	17	8	0	3	0	1	0	-	NA	-1	3.383	1.628	10	
125525	Cal	15	8	6	*	8	-5	43	37	0	4	0	1	0	-	NA	-1	3.138	0.817	10	
125525	Cal	15	9	5	*	9	-8	37	37	1	4	NA	0	1	-	NA	-1	10	0	10	
125525	Cal	15	10	9	/	9	4	5	5	1	1	0	0	0	-	NA	-1	2.508	1.521	10	
125525	Cal	15	11	4	*	9	-1	35	38	0	3	0	1	0	-	NA	-1	4.191	2.282	10	
125525	Cal	15	12	3	*	5	4	19	19	1	2	1	1	0	-	NA	-1	1.831	0.862	10	
125525	Cal	15	13	8	/	4	-1	1	1	1	1	1	1	0	-	NA	-1	1.984	0.719	10	
125525	Cal	15	14	5	*	8	8	48	45	0	4	0	1	0	-	NA	-1	1.704	0.928	10	
125525	Cal	15	15	6	*	7	-9	33	33	1	4	1	1	0	-	NA	-1	5.603	1.086	10	
125525	Prac1	2	1	6	/	3	9	11	10	0	1	0	1	0	H	h	1	2.337	1.513	10.699918588863104	
125525	Prac1	2	2	7	*	5	7	42	42	1	3	0	0	0	L	l	1	3.885	1.366	10.699918588863104	
125525	Prac2	3	1	2	*	7	-7	7	3	0	2	0	1	0	N	n	1	1.829	0.958	10.699918588863104	
125525	Prac2	3	2	2	*	9	2	20	20	1	2	1	1	0	F	l	0	2.271	0.819	10.699918588863104	
125525	Prac2	3	3	8	*	7	4	60	60	1	4	1	1	0	P	p	1	6.008	1.073	10.699918588863104	
125525	3	6	1	1	*	5	-3	2	2	1	1	1	1	0	S	s	1	1.872	0.572	10.699918588863104	
125525	3	6	2	4	*	3	-2	10	19	0	2	0	1	0	Q	q	1	2.037	0.967	10.699918588863104	
125525	3	6	3	7	/	7	4	5	8	0	1	0	1	0	R	r	1	2.982	0.802	10.699918588863104	
125525	3	6	4	1	*	9	-7	2	7	0	1	0	1	0	Y	y	1	1.684	0.753	10.699918588863104	
125525	3	6	5	4	/	4	5	6	6	1	1	1	1	0	L	l	1	2.068	0.779	10.699918588863104	
125525	3	6	6	7	*	4	2	30	30	1	3	0	0	0	T	t	1	6.663	1.027	10.699918588863104	
125525	4	4	1	1	/	1	8	9	16	0	1	0	1	0	K	k	1	2.141	1.053	10.699918588863104	
125525	4	4	2	2	/	1	6	8	8	1	1	1	1	0	N	n	1	1.749	1.085	10.699918588863104	
125525	4	4	3	3	/	1	6	9	9	1	1	1	1	0	P	p	1	2.992	0.687	10.699918588863104	
125525	4	4	4	2	*	5	2	12	16	0	2	0	1	0	Y	y	1	2.466	0.988	10.699918588863104	
125525	5	3	1	8	*	6	-6	42	42	1	4	1	1	0	P	p	1	6.507	0.798	10.699918588863104	
125525	5	3	2	1	*	8	-7	1	1	1	1	1	1	0	T	t	1	1.141	0.626	10.699918588863104	
125525	5	3	3	7	*	8	5	61	55	0	4	0	1	0	J	j	1	3.46	1.249	10.699918588863104	
125525	6	5	1	3	*	7	-8	13	14	0	3	0	1	0	T	t	1	3.455	0.944	10.699918588863104	
125525	6	5	2	8	/	8	4	5	5	1	1	1	1	0	Y	y	1	1.759	0.723	10.699918588863104	
125525	6	5	3	9	*	5	9	54	56	0	4	0	1	0	H	h	1	4.279	1.142	10.699918588863104	
125525	6	5	4	8	*	9	-7	65	65	1	4	NA	0	1	Q	q	1	10.699918588863104	0	10.699918588863104	
125525	6	5	5	4	*	5	-7	13	13	1	3	1	1	0	K	k	1	3.489	0.789	10.699918588863104	
125525	7	7	1	5	*	7	1	36	36	1	3	1	1	0	H	h	1	3.581	1.021	10.699918588863104	
125525	7	7	2	4	*	4	9	25	17	0	2	0	1	0	N	n	1	2.822	1.024	10.699918588863104	
125525	7	7	3	3	/	3	7	8	8	1	1	1	1	0	T	t	1	1.529	0.817	10.699918588863104	
125525	7	7	4	2	*	4	-1	7	5	0	1	0	1	0	Q	q	1	3.098	1.194	10.699918588863104	
125525	7	7	5	3	*	6	1	19	19	1	2	1	1	0	J	j	1	3.09	0.841	10.699918588863104	
125525	7	7	6	9	*	7	3	66	73	0	4	0	1	0	Y	y	1	4.076	1.772	10.699918588863104	
125525	7	7	7	8	/	1	3	11	11	1	1	1	1	0	S	s	1	4.527	0.572	10.699918588863104	
125525	8	5	1	3	*	3	-8	1	1	1	1	1	1	0	Q	q	1	3.344	0.928	10.699918588863104	
125525	8	5	2	6	*	5	5	35	35	1	3	1	1	0	F	f	1	1.513	0.81	10.699918588863104	
125525	8	5	3	7	*	3	8	29	34	0	3	0	1	0	R	r	1	2.674	1.137	10.699918588863104	
125525	8	5	4	1	*	7	6	13	11	0	1	0	1	0	T	t	1	2.482	1.154	10.699918588863104	
125525	8	5	5	9	*	3	3	30	37	0	3	0	1	0	S	s	1	5.076	0.903	10.699918588863104	
125525	9	4	1	8	*	3	-1	23	23	1	3	1	1	0	S	s	1	4.316	0.799	10.699918588863104	
125525	9	4	2	9	*	6	4	58	58	1	4	0	0	0	P	p	1	3.173	1.209	10.699918588863104	
125525	9	4	3	6	*	2	8	20	26	0	2	0	1	0	L	l	1	2.772	1.164	10.699918588863104	
125525	9	4	4	8	*	5	-6	34	25	0	4	0	1	0	K	k	1	2.683	1.349	10.699918588863104	
125525	10	3	1	3	*	4	-2	10	10	1	2	1	1	0	H	h	1	1.32	0.684	10.699918588863104	
125525	10	3	2	9	/	3	-2	1	1	1	1	0	0	0	S	s	1	1.977	0.78	10.699918588863104	
125525	10	3	3	6	*	4	-9	15	23	0	3	0	1	0	R	r	1	3.464	1.281	10.699918588863104	
125525	11	6	1	4	*	7	-2	26	23	0	3	0	1	0	K	k	1	5.121	0.935	10.699918588863104	
125525	11	6	2	7	/	1	-6	1	4	0	1	0	1	0	F	f	1	2.413	1.04	10.699918588863104	
125525	11	6	3	5	*	3	-3	12	12	1	2	1	1	0	T	t	1	5.181	0.779	10.699918588863104	
125525	11	6	4	8	*	8	2	66	75	0	4	0	1	0	Q	q	1	2.248	0.841	10.699918588863104	
125525	11	6	5	6	*	3	1	19	19	1	2	1	1	0	H	h	1	1.781	0.84	10.699918588863104	
125525	11	6	6	5	*	5	-8	17	17	1	3	1	1	0	R	r	1	6.562	0.929	10.699918588863104	
125525	12	7	1	5	*	6	5	35	35	1	3	1	1	0	N	n	1	1.674	0.965	10.699918588863104	
125525	12	7	2	6	/	1	3	9	18	0	1	0	1	0	P	p	1	1.808	1.061	10.699918588863104	
125525	12	7	3	3	*	2	1	7	7	1	1	1	1	0	L	l	1	1.328	0.737	10.699918588863104	
125525	12	7	4	5	*	4	-8	12	12	1	3	1	1	0	J	j	1	1.652	0.984	10.699918588863104	
125525	12	7	5	8	*	2	-7	9	9	1	2	1	1	0	H	h	1	8.145	0.842	10.699918588863104	
125525	12	7	6	4	/	1	3	7	5	0	1	0	1	0	T	t	1	3.184	0.878	10.699918588863104	
125525	12	7	7	6	*	6	-1	35	37	0	3	0	1	0	F	f	1	2.981	1.021	10.699918588863104	
125525	13	6	1	4	*	8	-4	28	20	0	3	0	1	0	T	t	1	4.982	0.892	10.699918588863104	
125525	13	6	2	1	*	3	9	12	4	0	1	0	1	0	H	h	1	1.702	1.114	10.699918588863104	
125525	13	6	3	2	/	2	5	6	9	0	1	0	1	0	R	r	1	3.341	0.81	10.699918588863104	
125525	13	6	4	2	*	2	2	6	6	1	1	1	1	0	Y	y	1	3.544	0.772	10.699918588863104	
125525	13	6	5	5	*	2	-9	1	1	1	2	1	1	0	N	n	1	1.843	0.739	10.699918588863104	
125525	13	6	6	4	*	2	-5	3	3	1	1	1	1	0	Q	q	1	5.336	1.072	10.699918588863104	
125525	14	5	1	9	*	2	-8	10	10	1	2	1	1	0	R	r	1	1.428	0.748	10.699918588863104	
125525	14	5	2	1	*	6	-1	5	6	0	1	0	1	0	J	j	1	1.63	0.921	10.699918588863104	
125525	14	5	3	4	/	2	9	11	15	0	1	0	1	0	L	l	1	1.92	0.833	10.699918588863104	
125525	14	5	4	7	*	6	9	51	49	0	4	0	1	0	P	p	1	3.957	0.893	10.699918588863104	
125525	14	5	5	9	*	4	-3	33	33	1	3	1	1	0	H	h	1	3.695	0.775	10.699918588863104	
125525	15	3	1	7	*	2	6	20	13	0	2	0	1	0	H	h	1	3.53	1.07	10.699918588863104	
125525	15	3	2	8	/	2	-3	1	1	1	1	1	1	0	L	l	1	2.337	0.63	10.699918588863104	
