Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
154805	SqPrac1	2	1	NA	NA	NA	NA	NA	16	16	1	NA	NA	10	
154805	SqPrac1	2	2	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
154805	SqPrac2	3	1	NA	NA	NA	NA	NA	9	9	1	NA	NA	10	
154805	SqPrac2	3	2	NA	NA	NA	NA	NA	1	1	1	NA	NA	10	
154805	SqPrac2	3	3	NA	NA	NA	NA	NA	3	3	1	NA	NA	10	
154805	Symm1	6	1	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	1.061	0.818	10	
154805	Symm1	6	2	pracsymm12.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.343	0.755	10	
154805	Symm1	6	3	pracsymm13.bmp	nonsymmetric	1	0	0	NA	NA	NA	3.095	0.986	10	
154805	Symm1	6	4	pracsymm15.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.405	0.877	10	
154805	Symm1	6	5	pracsymm3.bmp	symmetric	1	1	0	NA	NA	NA	1.14	0.725	10	
154805	Symm1	6	6	pracsymm6.bmp	symmetric	1	1	0	NA	NA	NA	1.032	0.501	10	
154805	CombPrac1	2	1	pracsymm5.bmp	symmetric	1	1	0	3	3	1	2.156	0.676	10	
154805	CombPrac1	2	2	pracsymm11.bmp	nonsymmetric	0	1	0	11	11	1	3.029	0.806	10	
154805	CombPrac2	3	1	pracsymm8.bmp	nonsymmetric	0	1	0	15	15	1	3.082	0.861	10	
154805	CombPrac2	3	2	pracsymm14.bmp	nonsymmetric	0	1	0	8	8	1	1.641	0.876	10	
154805	CombPrac2	3	3	pracsymm2.bmp	symmetric	1	1	0	12	12	1	1.25	0.613	10	
154805	1	5	1	symm29.bmp	nonsymmetric	1	0	0	12	12	1	1.389	0.72	5.0645002497406235	
154805	1	5	2	symm3.bmp	symmetric	1	1	0	8	8	1	1.259	0.781	5.0645002497406235	
154805	1	5	3	symm9.bmp	symmetric	1	1	0	4	4	1	1.034	1.084	5.0645002497406235	
154805	1	5	4	symm32.bmp	nonsymmetric	0	1	0	14	14	1	1.792	0.716	5.0645002497406235	
154805	1	5	5	symm2.bmp	symmetric	1	1	0	11	11	1	1.845	0.738	5.0645002497406235	
154805	2	3	1	symm26.bmp	nonsymmetric	0	1	0	8	8	1	3.389	0.796	5.0645002497406235	
154805	2	3	2	symm31.bmp	nonsymmetric	0	1	0	2	2	1	2.358	0.89	5.0645002497406235	
154805	2	3	3	symm5.bmp	symmetric	1	1	0	14	14	1	1.843	0.672	5.0645002497406235	
