SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
145522	1	1	STUDY	grip	beach	10	NA	NA	
145522	2	1	STUDY	bacon	feud	10	NA	NA	
145522	3	1	STUDY	bullet	walkway	5	NA	NA	
145522	4	1	STUDY	fail	toaster	5	NA	NA	
145522	5	1	STUDY	diamond	fasten	0	NA	NA	
145522	6	1	STUDY	closet	indoor	10	NA	NA	
145522	7	1	STUDY	pea	bathtub	10	NA	NA	
145522	8	1	STUDY	ritual	rope	5	NA	NA	
145522	9	1	STUDY	process	joker	0	NA	NA	
145522	10	1	STUDY	taxi	nag	5	NA	NA	
145522	11	1	STUDY	kid	spoil	0	NA	NA	
145522	12	1	STUDY	lake	soak	10	NA	NA	
145522	13	1	STUDY	anger	decay	0	NA	NA	
145522	14	1	STUDY	chapel	wart	10	NA	NA	
145522	15	1	STUDY	mission	thesis	10	NA	NA	
145522	16	1	STUDY	wrap	suede	0	NA	NA	
145522	17	1	STUDY	begin	rubber	0	NA	NA	
145522	18	1	STUDY	glue	force	5	NA	NA	
145522	19	1	STUDY	retain	strap	0	NA	NA	
145522	20	1	STUDY	quit	defrost	5	NA	NA	
145522	21	1	STUDY	fig	buyer	5	NA	NA	
145522	1	1	TEST	bacon	feud	10	feud	1	
145522	2	1	TEST	kid	spoil	0	jug	0	
145522	3	1	TEST	retain	strap	0	soak	0	
145522	4	1	TEST	grip	beach	10	knowledge	0	
145522	5	1	TEST	mission	thesis	10	thesis	1	
145522	6	1	TEST	glue	force	5	force	1	
145522	7	1	TEST	bullet	walkway	5	walkway	1	
145522	8	1	TEST	wrap	suede	0	tub	0	
145522	9	1	TEST	begin	rubber	0	nag	0	
145522	10	1	TEST	process	joker	0	nag	0	
145522	11	1	TEST	diamond	fasten	0	ring	0	
145522	12	1	TEST	chapel	wart	10	wart	1	
145522	13	1	TEST	fail	toaster	5	nag	0	
145522	14	1	TEST	pea	bathtub	10	tub	0	
145522	15	1	TEST	ritual	rope	5	buyer	0	
145522	16	1	TEST	fig	buyer	5	buyer	1	
145522	17	1	TEST	closet	indoor	10	indoors	0	
145522	18	1	TEST	lake	soak	10	soak	1	
145522	19	1	TEST	taxi	nag	5	nag	1	
145522	20	1	TEST	anger	decay	0	soak	0	
145522	21	1	TEST	quit	defrost	5	force	0	
145522	1	2	STUDY	veteran	raft	5	NA	NA	
145522	2	2	STUDY	risk	zero	0	NA	NA	
145522	3	2	STUDY	port	cinema	5	NA	NA	
145522	4	2	STUDY	cash	genius	0	NA	NA	
145522	5	2	STUDY	word	apex	5	NA	NA	
145522	6	2	STUDY	fault	elbow	5	NA	NA	
145522	7	2	STUDY	cattle	jelly	10	NA	NA	
145522	8	2	STUDY	killer	cracker	10	NA	NA	
145522	9	2	STUDY	things	relief	5	NA	NA	
145522	10	2	STUDY	intent	knuckle	0	NA	NA	
145522	11	2	STUDY	assist	plaque	10	NA	NA	
145522	12	2	STUDY	rest	pole	10	NA	NA	
145522	13	2	STUDY	knock	otter	10	NA	NA	
145522	14	2	STUDY	shrink	mafia	0	NA	NA	
145522	15	2	STUDY	grandma	stub	0	NA	NA	
145522	16	2	STUDY	belong	broth	0	NA	NA	
145522	17	2	STUDY	flask	shiver	0	NA	NA	
145522	18	2	STUDY	copy	bedroom	10	NA	NA	
145522	19	2	STUDY	percent	elk	10	NA	NA	
145522	20	2	STUDY	replace	roach	5	NA	NA	
145522	21	2	STUDY	nerve	bumper	5	NA	NA	
145522	1	2	TEST	copy	bedroom	10	skip	0	
