SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
144850	Cal	15	1	7	*	7	8	57	57	1	4	1	1	0	-	NA	-1	5.21	0.788	10	
144850	Cal	15	2	6	/	2	9	12	12	1	1	1	1	0	-	NA	-1	3.072	0.708	10	
144850	Cal	15	3	7	*	9	5	68	68	1	4	1	1	0	-	NA	-1	3.356	0.742	10	
144850	Cal	15	4	1	*	2	2	4	4	1	1	1	1	0	-	NA	-1	1.906	0.532	10	
144850	Cal	15	5	9	/	1	4	13	13	1	1	1	1	0	-	NA	-1	0.08	4.529	10	
144850	Cal	15	6	1	*	4	6	10	1	0	1	0	1	0	-	NA	-1	1.485	0.978	10	
144850	Cal	15	7	4	*	6	-6	18	13	0	3	0	1	0	-	NA	-1	2.797	1.303	10	
144850	Cal	15	8	6	*	8	8	56	58	0	4	0	1	0	-	NA	-1	3.732	1.268	10	
144850	Cal	15	9	5	*	9	-9	36	37	0	4	0	1	0	-	NA	-1	3.218	1.015	10	
144850	Cal	15	10	9	/	9	7	8	1	0	1	0	1	0	-	NA	-1	3.668	0.815	10	
144850	Cal	15	11	4	*	9	-5	31	27	0	3	0	1	0	-	NA	-1	1.67	0.845	10	
144850	Cal	15	12	3	*	5	-5	10	11	0	2	0	1	0	-	NA	-1	1.22	0.838	10	
144850	Cal	15	13	8	/	4	6	8	1	0	1	0	1	0	-	NA	-1	1.933	0.711	10	
144850	Cal	15	14	5	*	8	8	48	48	1	4	1	1	0	-	NA	-1	2.685	1.26	10	
144850	Cal	15	15	6	*	7	1	43	43	1	4	1	1	0	-	NA	-1	1.391	0.787	10	
144850	Prac1	2	1	6	/	3	1	3	3	1	1	1	1	0	F	f	1	2.892	0.777	6.599656343359133	
144850	Prac1	2	2	7	*	5	-7	28	37	0	3	0	1	0	K	k	1	3.36	1.905	6.599656343359133	
144850	Prac2	3	1	2	*	7	7	21	21	1	2	1	1	0	K	k	1	2.482	0.628	6.599656343359133	
144850	Prac2	3	2	2	*	9	6	24	24	1	2	1	1	0	N	n	1	4.419	1.3	6.599656343359133	
144850	Prac2	3	3	8	*	7	2	58	53	0	4	0	1	0	J	j	1	1.652	0.824	6.599656343359133	
144850	3	6	1	1	*	5	1	6	6	1	1	1	1	0	J	j	1	1.44	0.577	6.599656343359133	
144850	3	6	2	4	*	3	-8	4	3	0	2	0	1	0	N	n	1	2.486	0.829	6.599656343359133	
144850	3	6	3	7	/	7	1	2	8	0	1	0	1	0	K	k	1	1.614	0.759	6.599656343359133	
144850	3	6	4	1	*	9	-4	5	5	1	1	1	1	0	Y	y	1	1.504	0.8	6.599656343359133	
144850	3	6	5	4	/	4	6	7	7	1	1	1	1	0	Q	q	1	2.331	1.027	6.599656343359133	
144850	3	6	6	7	*	4	-4	24	21	0	3	0	1	0	S	p	0	2.638	0.728	6.599656343359133	
144850	4	4	1	1	/	1	5	6	6	1	1	1	1	0	R	r	1	2.453	0.562	6.599656343359133	
144850	4	4	2	2	/	1	-1	1	9	0	1	0	1	0	P	p	1	2.441	0.795	6.599656343359133	
144850	4	4	3	3	/	1	8	11	5	0	1	0	1	0	Y	y	1	1.831	0.772	6.599656343359133	
144850	4	4	4	2	*	5	-8	2	2	1	2	1	1	0	N	n	1	1.658	0.627	6.599656343359133	
144850	5	3	1	8	*	6	7	55	58	0	4	0	1	0	S	s	1	4.437	1.418	6.599656343359133	
144850	5	3	2	1	*	8	-7	1	1	1	1	1	1	0	N	n	1	1.438	0.553	6.599656343359133	
144850	5	3	3	7	*	8	-1	55	55	1	4	1	1	0	F	f	1	0.016	3.704	6.599656343359133	
144850	6	5	1	3	*	7	2	23	18	0	3	0	1	0	N	n	1	3.249	1.396	6.599656343359133	
144850	6	5	2	8	/	8	5	6	5	0	1	0	1	0	S	s	1	1.832	1.021	6.599656343359133	
144850	6	5	3	9	*	5	1	46	46	1	4	1	1	0	P	p	1	1.783	0.702	6.599656343359133	
144850	6	5	4	8	*	9	6	78	78	1	4	0	0	0	L	l	1	2.846	0.788	6.599656343359133	
144850	6	5	5	4	*	5	6	26	26	1	3	1	1	0	K	k	1	1.376	0.57	6.599656343359133	
144850	7	7	1	5	*	7	-5	30	30	1	3	1	1	0	S	s	1	2.358	0.605	6.599656343359133	
144850	7	7	2	4	*	4	1	17	9	0	2	0	1	0	F	f	1	1.487	0.768	6.599656343359133	
144850	7	7	3	3	/	3	8	9	3	0	1	0	1	0	K	k	1	1.487	0.841	6.599656343359133	
144850	7	7	4	2	*	4	7	15	15	1	1	1	1	0	T	t	1	1.296	0.634	6.599656343359133	
144850	7	7	5	3	*	6	8	26	25	0	2	0	1	0	J	j	1	2.158	0.799	6.599656343359133	
144850	7	7	6	9	*	7	-9	54	54	1	4	1	1	0	H	f	0	4.933	0.71	6.599656343359133	
144850	7	7	7	8	/	1	8	16	16	1	1	1	1	0	P	p	1	5.854	0.641	6.599656343359133	
144850	8	5	1	3	*	3	3	12	14	0	1	0	1	0	Q	q	1	1.718	0.815	6.599656343359133	
144850	8	5	2	6	*	5	9	39	45	0	3	0	1	0	K	k	1	1.408	0.743	6.599656343359133	
144850	8	5	3	7	*	3	-3	18	18	1	3	1	1	0	R	r	1	1.863	0.79	6.599656343359133	
144850	8	5	4	1	*	7	-5	2	3	0	1	0	1	0	N	n	1	1.594	0.724	6.599656343359133	
144850	8	5	5	9	*	3	7	34	34	1	3	0	0	0	Y	y	1	2.734	0.801	6.599656343359133	
144850	9	4	1	8	*	3	6	30	39	0	3	0	1	0	K	k	1	4.214	1.09	6.599656343359133	
144850	9	4	2	9	*	6	-8	46	46	1	4	1	1	0	R	r	1	2.8	1.001	6.599656343359133	
144850	9	4	3	6	*	2	5	17	21	0	2	0	1	0	P	p	1	1.63	0.842	6.599656343359133	
144850	9	4	4	8	*	5	-8	32	32	1	4	1	1	0	S	s	1	1.521	1.017	6.599656343359133	
144850	10	3	1	3	*	4	-6	6	6	1	2	1	1	0	P	p	1	2.39	0.709	6.599656343359133	
144850	10	3	2	9	/	3	5	8	15	0	1	0	1	0	Q	q	1	1.577	1.223	6.599656343359133	
144850	10	3	3	6	*	4	8	32	32	1	3	1	1	0	F	f	1	3.314	1.064	6.599656343359133	
144850	11	6	1	4	*	7	-9	19	28	0	3	0	1	0	K	k	1	4.881	1.098	6.599656343359133	
144850	11	6	2	7	/	1	7	14	21	0	1	0	1	0	T	t	1	2.642	0.727	6.599656343359133	
144850	11	6	3	5	*	3	-8	7	12	0	2	0	1	0	N	n	1	2.047	0.703	6.599656343359133	
144850	11	6	4	8	*	8	3	67	67	1	4	0	0	0	R	r	1	2.236	0.799	6.599656343359133	
144850	11	6	5	6	*	3	9	27	27	1	2	1	1	0	P	p	1	2.971	1.037	6.599656343359133	
144850	11	6	6	5	*	5	5	30	30	1	3	1	1	0	J	j	1	2.298	0.69	6.599656343359133	
144850	12	7	1	5	*	6	6	36	29	0	3	0	1	0	L	l	1	1.562	1.037	6.599656343359133	
144850	12	7	2	6	/	1	3	9	1	0	1	0	1	0	T	t	1	1.439	0.88	6.599656343359133	
144850	12	7	3	3	*	2	1	7	7	1	1	1	1	0	N	n	1	1.346	0.623	6.599656343359133	
144850	12	7	4	5	*	4	7	27	19	0	3	0	1	0	Q	q	1	2.077	0.819	6.599656343359133	
144850	12	7	5	8	*	2	-8	8	8	1	2	1	1	0	Y	y	1	3.92	0.684	6.599656343359133	
144850	12	7	6	4	/	1	-3	1	1	1	1	1	1	0	F	f	1	2.065	0.64	6.599656343359133	
144850	12	7	7	6	*	6	7	43	43	1	3	1	1	0	K	k	1	5.805	0.678	6.599656343359133	
144850	13	6	1	4	*	8	-6	26	35	0	3	0	1	0	R	r	1	4.591	0.896	6.599656343359133	
144850	13	6	2	1	*	3	-1	2	2	1	1	1	1	0	T	t	1	1.785	0.66	6.599656343359133	
144850	13	6	3	2	/	2	8	9	6	0	1	0	1	0	P	p	1	1.267	0.782	6.599656343359133	
144850	13	6	4	2	*	2	-2	2	2	1	1	1	1	0	J	j	1	0.206	2.27	6.599656343359133	
144850	13	6	5	5	*	2	-8	2	2	1	2	1	1	0	N	n	1	2.037	0.691	6.599656343359133	
144850	13	6	6	4	*	2	9	17	9	0	1	0	1	0	Q	q	1	2.108	0.811	6.599656343359133	
144850	14	5	1	9	*	2	1	19	19	1	2	1	1	0	Y	y	1	1.042	0.937	6.599656343359133	
144850	14	5	2	1	*	6	1	7	9	0	1	0	1	0	K	k	1	2.52	1.202	6.599656343359133	
144850	14	5	3	4	/	2	-1	1	6	0	1	0	1	0	N	n	1	4.03	0.857	6.599656343359133	
144850	14	5	4	7	*	6	7	49	51	0	4	0	1	0	H	h	1	3.455	0.83	6.599656343359133	
144850	14	5	5	9	*	4	4	40	40	1	3	NA	0	1	S	s	1	6.599656343359133	0	6.599656343359133	
144850	15	3	1	7	*	2	9	23	22	0	2	0	1	0	P	p	1	1.881	1.68	6.599656343359133	
144850	15	3	2	8	/	2	-3	1	1	1	1	0	0	0	H	h	1	1.536	0.932	6.599656343359133	
144850	15	3	3	5	/	1	5	10	10	1	1	1	1	0	L	l	1	4.294	0.855	6.599656343359133	
144850	16	7	1	6	*	9	3	57	57	1	4	1	1	0	L	l	1	1.546	0.642	6.599656343359133	
144850	16	7	2	3	*	8	-2	22	22	1	3	1	1	0	S	s	1	1.905	1.469	6.599656343359133	
144850	16	7	3	9	*	9	-4	77	77	1	4	1	1	0	Y	y	1	2.093	2.552	6.599656343359133	
144850	16	7	4	8	*	4	2	34	30	0	3	0	1	0	K	k	1	2.72	1.067	6.599656343359133	
144850	16	7	5	2	*	6	-3	9	9	1	2	1	1	0	R	r	1	1.533	0.566	6.599656343359133	
