SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
140352	Cal	15	1	silver	1	1	1	0	-	NA	-1	6.177	0.989	10	
140352	Cal	15	2	tennis	0	0	1	0	-	NA	-1	4.245	0.95	10	
140352	Cal	15	3	quarter	0	0	1	0	-	NA	-1	5.757	0.849	10	
140352	Cal	15	4	mountain	1	1	1	0	-	NA	-1	3.9	0.676	10	
140352	Cal	15	5	juice	0	0	1	0	-	NA	-1	3.746	1.147	10	
140352	Cal	15	6	nephew	0	0	1	0	-	NA	-1	6.404	0.859	10	
140352	Cal	15	7	spoon	0	0	1	0	-	NA	-1	4.977	0.808	10	
140352	Cal	15	8	deer	1	1	1	0	-	NA	-1	5.179	0.667	10	
140352	Cal	15	9	corn	0	NA	0	1	-	NA	-1	10	0	10	
140352	Cal	15	10	gray	1	1	1	0	-	NA	-1	4.078	0.897	10	
140352	Cal	15	11	flute	0	0	1	0	-	NA	-1	4.429	0.655	10	
140352	Cal	15	12	cousin	0	0	1	0	-	NA	-1	6.448	0.698	10	
140352	Cal	15	13	boat	1	1	1	0	-	NA	-1	2.8	0.535	10	
140352	Cal	15	14	island	1	1	1	0	-	NA	-1	3.496	0.503	10	
140352	Cal	15	15	screw	0	1	0	0	-	NA	-1	4.494	0.917	10	
140352	Prac1	2	1	cabin	0	0	1	0	H	h	1	4.464	1.104	9.907854791931818	
140352	Prac1	2	2	egg	1	1	1	0	Q	q	1	4.587	0.835	9.907854791931818	
140352	Prac2	2	1	robe	0	1	0	0	F	f	1	5.291	0.935	9.907854791931818	
140352	Prac2	2	2	garlic	0	0	1	0	Y	y	1	2.856	1.152	9.907854791931818	
140352	3	4	1	rabbit	0	0	1	0	H	h	1	3.424	0.966	9.907854791931818	
140352	3	4	2	door	1	1	1	0	J	j	1	4.22	0.83	9.907854791931818	
140352	3	4	3	emerald	1	1	1	0	Q	q	1	4.574	0.943	9.907854791931818	
140352	3	4	4	sweater	0	0	1	0	L	l	1	3.705	0.689	9.907854791931818	
140352	4	5	1	gasoline	0	0	1	0	R	r	1	3.625	1.217	9.907854791931818	
140352	4	5	2	hail	1	1	1	0	N	n	1	7.458	0.968	9.907854791931818	
140352	4	5	3	inch	1	1	1	0	T	q	0	6.426	1.214	9.907854791931818	
140352	4	5	4	bureau	1	0	0	0	Q	h	0	5.08	1.683	9.907854791931818	
140352	4	5	5	doctor	1	1	1	0	H	-	0	4.907	0.572	9.907854791931818	
140352	5	5	1	baseball	1	1	1	0	Y	y	1	3.574	0.615	9.907854791931818	
140352	5	5	2	perch	0	0	1	0	P	p	1	6.935	0.996	9.907854791931818	
140352	5	5	3	professor	1	1	1	0	L	l	1	4.743	0.756	9.907854791931818	
140352	5	5	4	toe	0	0	1	0	J	q	0	3.109	0.641	9.907854791931818	
140352	5	5	5	pine	0	1	0	0	N	n	1	1.623	4.294	9.907854791931818	
140352	6	2	1	sock	1	1	1	0	H	h	1	2.856	0.617	9.907854791931818	
140352	6	2	2	week	0	0	1	0	T	t	1	4.042	0.598	9.907854791931818	
140352	7	6	1	pound	1	1	1	0	F	f	1	2.603	0.591	9.907854791931818	
140352	7	6	2	daisy	0	0	1	0	P	p	1	3.512	3.986	9.907854791931818	
140352	7	6	3	poem	1	1	1	0	R	r	1	6.233	1.017	9.907854791931818	
140352	7	6	4	orange	1	1	1	0	N	n	1	2.872	0.625	9.907854791931818	
140352	7	6	5	rose	1	1	1	0	J	j	1	0.257	1.334	9.907854791931818	
140352	7	6	6	bed	0	0	1	0	H	h	1	6.752	0.572	9.907854791931818	
140352	8	3	1	hammer	1	1	1	0	Y	y	1	4.772	0.679	9.907854791931818	
140352	8	3	2	pepper	0	0	1	0	N	n	1	3.227	0.586	9.907854791931818	
140352	8	3	3	desert	0	0	1	0	R	r	1	2.845	1.541	9.907854791931818	
140352	9	3	1	harp	0	NA	0	1	H	h	1	9.907854791931818	0	9.907854791931818	
140352	9	3	2	track	1	1	1	0	P	p	1	3.374	0.425	9.907854791931818	
140352	9	3	3	plumber	1	1	1	0	T	t	1	3.965	0.631	9.907854791931818	
140352	10	6	1	coat	0	0	1	0	J	j	1	2.184	0.534	9.907854791931818	
140352	10	6	2	foot	0	1	0	0	K	k	1	4.894	3.831	9.907854791931818	
140352	10	6	3	velvet	0	0	1	0	T	t	1	5.43	0.7	9.907854791931818	
140352	10	6	4	parrot	1	1	1	0	Y	y	1	4.089	0.832	9.907854791931818	
140352	10	6	5	valley	1	1	1	0	R	r	1	3.503	0.846	9.907854791931818	
140352	10	6	6	pear	0	0	1	0	N	n	1	4.738	0.885	9.907854791931818	
140352	11	4	1	wolf	1	1	1	0	N	n	1	3.508	0.528	9.907854791931818	
140352	11	4	2	hour	1	1	1	0	Q	q	1	3.247	0.677	9.907854791931818	
140352	11	4	3	bee	1	1	1	0	Y	y	1	2.467	0.519	9.907854791931818	
140352	11	4	4	carpenter	0	0	1	0	H	h	1	2.167	0.534	9.907854791931818	
140352	12	2	1	windows	1	1	1	0	T	t	1	3.097	0.436	9.907854791931818	
140352	12	2	2	canary	0	0	1	0	F	f	1	5.503	0.998	9.907854791931818	
