SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155743	1	1	STUDY	kid	spoil	0	NA	NA	
155743	2	1	STUDY	cash	genius	0	NA	NA	
155743	3	1	STUDY	sleep	tread	5	NA	NA	
155743	4	1	STUDY	blossom	please	10	NA	NA	
155743	5	1	STUDY	entry	bowling	5	NA	NA	
155743	6	1	STUDY	capital	figure	10	NA	NA	
155743	7	1	STUDY	chapel	wart	10	NA	NA	
155743	8	1	STUDY	bunch	bond	5	NA	NA	
155743	9	1	STUDY	process	joker	0	NA	NA	
155743	10	1	STUDY	college	proverb	0	NA	NA	
155743	11	1	STUDY	veteran	raft	5	NA	NA	
155743	12	1	STUDY	remind	foam	5	NA	NA	
155743	13	1	STUDY	pray	scarf	5	NA	NA	
155743	14	1	STUDY	highway	push	0	NA	NA	
155743	15	1	STUDY	calf	annoy	5	NA	NA	
155743	16	1	STUDY	grip	beach	10	NA	NA	
155743	17	1	STUDY	rest	pole	10	NA	NA	
155743	18	1	STUDY	plant	worm	0	NA	NA	
155743	19	1	STUDY	belong	broth	0	NA	NA	
155743	20	1	STUDY	cattle	jelly	10	NA	NA	
155743	21	1	STUDY	collect	loyalty	10	NA	NA	
155743	1	1	TEST	belong	broth	0	know	0	
155743	2	1	TEST	cattle	jelly	10	cat	0	
155743	3	1	TEST	pray	scarf	5	spray	0	
155743	4	1	TEST	veteran	raft	5	hard	0	
155743	5	1	TEST	capital	figure	10	cat	0	
155743	6	1	TEST	grip	beach	10	grass	0	
155743	7	1	TEST	entry	bowling	5	park	0	
155743	8	1	TEST	calf	annoy	5	cat	0	
155743	9	1	TEST	sleep	tread	5	bed	0	
155743	10	1	TEST	rest	pole	10	rat	0	
155743	11	1	TEST	bunch	bond	5	bound	0	
155743	12	1	TEST	highway	push	0	hike	0	
155743	13	1	TEST	cash	genius	0	cat	0	
155743	14	1	TEST	collect	loyalty	10	cow	0	
155743	15	1	TEST	chapel	wart	10	capital	0	
155743	16	1	TEST	blossom	please	10	boy	0	
155743	17	1	TEST	process	joker	0	prince	0	
155743	18	1	TEST	plant	worm	0	pig	0	
155743	19	1	TEST	college	proverb	0	cat	0	
155743	20	1	TEST	remind	foam	5	soil	0	
155743	21	1	TEST	kid	spoil	0	spoil	1	
155743	1	2	STUDY	bullet	walkway	5	NA	NA	
155743	2	2	STUDY	fault	elbow	5	NA	NA	
155743	3	2	STUDY	bath	mailman	0	NA	NA	
155743	4	2	STUDY	essence	cure	10	NA	NA	
155743	5	2	STUDY	closet	indoor	10	NA	NA	
155743	6	2	STUDY	storage	stone	5	NA	NA	
155743	7	2	STUDY	ritual	rope	5	NA	NA	
155743	8	2	STUDY	fan	feature	0	NA	NA	
155743	9	2	STUDY	knock	otter	10	NA	NA	
155743	10	2	STUDY	link	crisis	10	NA	NA	
155743	11	2	STUDY	crane	fool	0	NA	NA	
155743	12	2	STUDY	visit	glove	5	NA	NA	
155743	13	2	STUDY	toy	casket	0	NA	NA	
155743	14	2	STUDY	hat	inhale	5	NA	NA	
155743	15	2	STUDY	bacon	feud	10	NA	NA	
155743	16	2	STUDY	bias	sirloin	0	NA	NA	
155743	17	2	STUDY	rose	herb	10	NA	NA	
155743	18	2	STUDY	rock	milk	0	NA	NA	
155743	19	2	STUDY	tank	dwarf	5	NA	NA	
155743	20	2	STUDY	shrink	mafia	0	NA	NA	
155743	21	2	STUDY	leaf	toad	10	NA	NA	
155743	1	2	TEST	toy	casket	0	toil	0	
155743	2	2	TEST	crane	fool	0	cure	0	
155743	3	2	TEST	fault	elbow	5	elbow	1	
155743	4	2	TEST	shrink	mafia	0	shark	0	
155743	5	2	TEST	tank	dwarf	5	dwarf	1	
155743	6	2	TEST	bath	mailman	0	bed	0	
155743	7	2	TEST	rock	milk	0	rash	0	
155743	8	2	TEST	knock	otter	10	clock	0	
155743	9	2	TEST	essence	cure	10	cure	1	
155743	10	2	TEST	rose	herb	10	sock	0	
155743	11	2	TEST	ritual	rope	5	rose	0	
155743	12	2	TEST	link	crisis	10	right	0	
155743	13	2	TEST	bias	sirloin	0	boy	0	
155743	14	2	TEST	storage	stone	5	stone	1	
155743	15	2	TEST	visit	glove	5	virus	0	
155743	16	2	TEST	fan	feature	0	body	0	
155743	17	2	TEST	bacon	feud	10	cat	0	
155743	18	2	TEST	bullet	walkway	5	ballet	0	
155743	19	2	TEST	hat	inhale	5	have	0	
155743	20	2	TEST	leaf	toad	10	life	0	
155743	21	2	TEST	closet	indoor	10	indoor	1	
155743	1	3	STUDY	mission	thesis	10	NA	NA	
155743	2	3	STUDY	chicken	beet	0	NA	NA	
155743	3	3	STUDY	assist	plaque	10	NA	NA	
155743	4	3	STUDY	future	wrench	5	NA	NA	
155743	5	3	STUDY	town	depart	5	NA	NA	
155743	6	3	STUDY	bleach	ruin	0	NA	NA	
155743	7	3	STUDY	caring	skirt	0	NA	NA	
155743	8	3	STUDY	nose	adverb	10	NA	NA	
155743	9	3	STUDY	flight	grind	10	NA	NA	
155743	10	3	STUDY	find	clown	5	NA	NA	
155743	11	3	STUDY	pea	bathtub	10	NA	NA	
155743	12	3	STUDY	letter	flea	0	NA	NA	
155743	13	3	STUDY	pork	emperor	0	NA	NA	
155743	14	3	STUDY	copy	bedroom	10	NA	NA	
155743	15	3	STUDY	fig	buyer	5	NA	NA	
155743	16	3	STUDY	percent	elk	10	NA	NA	
155743	17	3	STUDY	anger	decay	0	NA	NA	
155743	18	3	STUDY	port	cinema	5	NA	NA	
155743	19	3	STUDY	glue	force	5	NA	NA	
155743	20	3	STUDY	word	apex	5	NA	NA	
155743	21	3	STUDY	retain	strap	0	NA	NA	
155743	1	3	TEST	caring	skirt	0	carp	0	
155743	2	3	TEST	assist	plaque	10	cling	0	
155743	3	3	TEST	bleach	ruin	0	coy	0	
155743	4	3	TEST	flight	grind	10	fleech	0	
155743	5	3	TEST	letter	flea	0	leather	0	
155743	6	3	TEST	glue	force	5	clue	0	
155743	7	3	TEST	fig	buyer	5	like	0	
155743	8	3	TEST	copy	bedroom	10	coy	0	
