Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
150404	SqPrac1	2	1	NA	NA	NA	NA	NA	5	5	1	NA	NA	10	
150404	SqPrac1	2	2	NA	NA	NA	NA	NA	4	4	1	NA	NA	10	
150404	SqPrac2	3	1	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
150404	SqPrac2	3	2	NA	NA	NA	NA	NA	16	16	1	NA	NA	10	
150404	SqPrac2	3	3	NA	NA	NA	NA	NA	6	6	1	NA	NA	10	
150404	Symm1	6	1	pracsymm13.bmp	nonsymmetric	0	1	0	NA	NA	NA	5.288	1.459	10	
150404	Symm1	6	2	pracsymm12.bmp	nonsymmetric	1	0	0	NA	NA	NA	2.091	1.053	10	
150404	Symm1	6	3	pracsymm8.bmp	nonsymmetric	0	1	0	NA	NA	NA	6.851	0.982	10	
150404	Symm1	6	4	pracsymm1.bmp	symmetric	1	1	0	NA	NA	NA	2.857	0.723	10	
150404	Symm1	6	5	pracsymm9.bmp	nonsymmetric	0	1	0	NA	NA	NA	3	0.915	10	
150404	Symm1	6	6	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.983	1.246	10	
150404	CombPrac1	2	1	pracsymm15.bmp	nonsymmetric	0	1	0	16	15	0	4.601	0.976	10	
150404	CombPrac1	2	2	pracsymm5.bmp	symmetric	1	1	0	15	0	0	3.086	1.023	10	
150404	CombPrac2	3	1	pracsymm7.bmp	symmetric	1	1	0	6	6	1	2.53	1.002	10	
150404	CombPrac2	3	2	pracsymm6.bmp	symmetric	1	1	0	7	7	1	2.03	0.836	10	
150404	CombPrac2	3	3	pracsymm4.bmp	symmetric	1	1	0	5	5	1	3.46	0.765	10	
150404	1	4	1	symm35.bmp	nonsymmetric	0	1	0	8	8	1	3.264	1.101	8.443839026471723	
150404	1	4	2	symm17.bmp	symmetric	1	1	0	7	7	1	2.874	0.956	8.443839026471723	
150404	1	4	3	symm18.bmp	symmetric	1	1	0	3	3	1	2.904	1.128	8.443839026471723	
150404	1	4	4	symm45.bmp	nonsymmetric	0	1	0	14	14	1	3.163	0.948	8.443839026471723	
150404	2	4	1	symm41.bmp	nonsymmetric	0	1	0	12	12	1	2.687	2.041	8.443839026471723	
150404	2	4	2	symm20.bmp	symmetric	1	1	0	8	15	0	2.591	1.053	8.443839026471723	
150404	2	4	3	symm43.bmp	nonsymmetric	0	1	0	15	5	0	2.023	1.35	8.443839026471723	
150404	2	4	4	symm46.bmp	nonsymmetric	0	1	0	5	8	0	3.59	1.307	8.443839026471723	
150404	3	2	1	symm42.bmp	nonsymmetric	0	1	0	11	11	1	5.871	0.929	8.443839026471723	
150404	3	2	2	symm38.bmp	nonsymmetric	0	1	0	5	5	1	4.662	1.164	8.443839026471723	
150404	4	5	1	symm4.bmp	symmetric	1	1	0	16	6	0	2.015	1.001	8.443839026471723	
150404	4	5	2	symm10.bmp	symmetric	1	1	0	4	9	0	2.633	0.842	8.443839026471723	
150404	4	5	3	symm21.bmp	symmetric	1	1	0	5	5	1	3.389	0.809	8.443839026471723	
150404	4	5	4	symm37.bmp	nonsymmetric	0	1	0	10	4	0	3.998	1.281	8.443839026471723	
150404	4	5	5	symm31.bmp	nonsymmetric	0	1	0	9	16	0	5.742	0.724	8.443839026471723	
150404	5	3	1	symm44.bmp	nonsymmetric	0	1	0	12	12	1	3.765	0.819	8.443839026471723	
150404	5	3	2	symm14.bmp	symmetric	1	1	0	16	16	1	3.168	0.962	8.443839026471723	
150404	5	3	3	symm22.bmp	symmetric	1	1	0	13	13	1	2.975	0.934	8.443839026471723	
150404	6	2	1	symm30.bmp	nonsymmetric	1	0	0	8	9	0	2.095	0.692	8.443839026471723	
150404	6	2	2	symm27.bmp	nonsymmetric	1	0	0	9	8	0	3.249	0.817	8.443839026471723	
150404	7	5	1	symm40.bmp	nonsymmetric	0	1	0	4	12	0	4.84	0.846	8.443839026471723	
150404	7	5	2	symm3.bmp	symmetric	1	1	0	5	11	0	1.963	0.909	8.443839026471723	
