Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
140352	SqPrac1	2	1	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
140352	SqPrac1	2	2	NA	NA	NA	NA	NA	6	6	1	NA	NA	10	
140352	SqPrac2	3	1	NA	NA	NA	NA	NA	9	9	1	NA	NA	10	
140352	SqPrac2	3	2	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
140352	SqPrac2	3	3	NA	NA	NA	NA	NA	13	13	1	NA	NA	10	
140352	Symm1	6	1	pracsymm6.bmp	symmetric	1	1	0	NA	NA	NA	3.424	1.057	10	
140352	Symm1	6	2	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	5.433	0.606	10	
140352	Symm1	6	3	pracsymm4.bmp	symmetric	1	1	0	NA	NA	NA	1.297	0.521	10	
140352	Symm1	6	4	pracsymm9.bmp	nonsymmetric	0	1	0	NA	NA	NA	0.891	0.71	10	
140352	Symm1	6	5	pracsymm13.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.009	0.418	10	
140352	Symm1	6	6	pracsymm2.bmp	symmetric	1	1	0	NA	NA	NA	0.991	0.556	10	
140352	CombPrac1	2	1	pracsymm1.bmp	symmetric	1	1	0	7	7	1	1.786	0.746	10	
140352	CombPrac1	2	2	pracsymm15.bmp	nonsymmetric	0	1	0	10	10	1	1.873	0.683	10	
140352	CombPrac2	3	1	pracsymm12.bmp	nonsymmetric	0	1	0	9	9	1	2.101	1.003	10	
140352	CombPrac2	3	2	pracsymm8.bmp	nonsymmetric	0	1	0	12	12	1	1.047	0.556	10	
140352	CombPrac2	3	3	pracsymm11.bmp	nonsymmetric	0	1	0	14	14	1	1.858	0.531	10	
140352	1	4	1	symm6.bmp	symmetric	1	1	0	7	8	0	2.129	0.761	6.245164078239119	
140352	1	4	2	symm18.bmp	symmetric	1	1	0	3	3	1	1.936	0.612	6.245164078239119	
140352	1	4	3	symm12.bmp	symmetric	1	1	0	10	10	1	1.411	0.614	6.245164078239119	
140352	1	4	4	symm36.bmp	nonsymmetric	0	1	0	14	14	1	0.916	0.642	6.245164078239119	
140352	2	2	1	symm20.bmp	symmetric	1	1	0	1	1	1	2.004	0.697	6.245164078239119	
140352	2	2	2	symm43.bmp	nonsymmetric	0	1	0	6	6	1	0.821	0.559	6.245164078239119	
