SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155400	1	STUDY	party	friend	5	NA	NA	
155400	2	STUDY	sleeve	jacket	10	NA	NA	
155400	3	STUDY	beat	blend	10	NA	NA	
155400	4	STUDY	grow	rise	0	NA	NA	
155400	5	STUDY	circus	lion	10	NA	NA	
155400	6	STUDY	grove	group	0	NA	NA	
155400	7	STUDY	bead	rain	10	NA	NA	
155400	8	STUDY	damp	stink	0	NA	NA	
155400	9	STUDY	mask	scuba	10	NA	NA	
155400	10	STUDY	saint	priest	0	NA	NA	
155400	11	STUDY	stalk	kill	5	NA	NA	
155400	12	STUDY	throw	move	5	NA	NA	
155400	13	STUDY	tumble	mat	10	NA	NA	
155400	14	STUDY	paint	smell	0	NA	NA	
155400	15	STUDY	snake	ugly	10	NA	NA	
155400	16	STUDY	beer	taste	0	NA	NA	
155400	17	STUDY	math	test	0	NA	NA	
155400	18	STUDY	dawn	night	0	NA	NA	
155400	19	STUDY	stare	rude	5	NA	NA	
155400	20	STUDY	tomato	hot	10	NA	NA	
155400	21	STUDY	marry	family	5	NA	NA	
155400	22	STUDY	maid	honor	5	NA	NA	
155400	23	STUDY	pig	dirt	10	NA	NA	
155400	24	STUDY	coin	bill	0	NA	NA	
155400	25	STUDY	grave	bad	10	NA	NA	
155400	26	STUDY	tale	end	5	NA	NA	
155400	27	STUDY	demand	take	5	NA	NA	
155400	28	STUDY	peel	apple	5	NA	NA	
155400	29	STUDY	taboo	norm	0	NA	NA	
155400	30	STUDY	collar	blouse	0	NA	NA	
155400	31	STUDY	dizzy	confuse	10	NA	NA	
155400	32	STUDY	piano	man	10	NA	NA	
155400	33	STUDY	build	add	0	NA	NA	
155400	34	STUDY	search	lost	0	NA	NA	
155400	35	STUDY	spool	pool	0	NA	NA	
155400	36	STUDY	contact	apart	5	NA	NA	
155400	37	STUDY	marsh	field	10	NA	NA	
155400	38	STUDY	barrel	drum	5	NA	NA	
155400	39	STUDY	coast	float	10	NA	NA	
155400	40	STUDY	vacate	evacuate	0	NA	NA	
155400	41	STUDY	shame	abuse	5	NA	NA	
155400	42	STUDY	cost	lot	5	NA	NA	
155400	43	STUDY	curve	girl	10	NA	NA	
155400	44	STUDY	shop	keeper	5	NA	NA	
155400	45	STUDY	crowd	big	10	NA	NA	
155400	46	STUDY	support	love	0	NA	NA	
155400	47	STUDY	choose	freedom	5	NA	NA	
155400	48	STUDY	stay	home	10	NA	NA	
155400	49	STUDY	space	black	0	NA	NA	
155400	50	STUDY	defeat	battle	5	NA	NA	
155400	51	STUDY	chief	major	5	NA	NA	
155400	52	STUDY	artist	picture	0	NA	NA	
155400	53	STUDY	bath	house	5	NA	NA	
155400	54	STUDY	student	stress	10	NA	NA	
155400	1	TEST	grove	group	0	chip	0	
155400	2	TEST	stalk	kill	5	kill	1	
155400	3	TEST	tumble	mat	10	tip	0	
155400	4	TEST	bath	house	5	robe	0	
155400	5	TEST	grave	bad	10	bad	1	
155400	6	TEST	maid	honor	5	honor	1	
155400	7	TEST	circus	lion	10	bow	0	
155400	8	TEST	curve	girl	10	point	0	
155400	9	TEST	dawn	night	0	dusk	0	
155400	10	TEST	peel	apple	5	banana	0	
155400	11	TEST	sleeve	jacket	10	long	0	
155400	12	TEST	coast	float	10	shop	0	
155400	13	TEST	snake	ugly	10	ugly	1	
155400	14	TEST	stay	home	10	here	0	
155400	15	TEST	mask	scuba	10	task	0	
155400	16	TEST	paint	smell	0	smell	1	
155400	17	TEST	barrel	drum	5	bowl	0	
155400	18	TEST	collar	blouse	0	white	0	
155400	19	TEST	marsh	field	10	mallow	0	
155400	20	TEST	contact	apart	5	apart	1	
155400	21	TEST	student	stress	10	visa	0	
155400	22	TEST	tale	end	5	end	1	
155400	23	TEST	piano	man	10	man	1	
155400	24	TEST	stare	rude	5	rude	1	
155400	25	TEST	shop	keeper	5	a lot	0	
155400	26	TEST	beat	blend	10	blend	1	
155400	27	TEST	spool	pool	0	fool	0	
155400	28	TEST	grow	rise	0	grump	0	
155400	29	TEST	taboo	norm	0	show	0	
155400	30	TEST	vacate	evacuate	0	vary	0	
155400	31	TEST	cost	lot	5	money	0	
155400	32	TEST	tomato	hot	10	hot	1	
155400	33	TEST	damp	stink	0	door	0	
155400	34	TEST	beer	taste	0	taste	1	
155400	35	TEST	bead	rain	10	blend	0	
155400	36	TEST	shame	abuse	5	guilt	0	
155400	37	TEST	choose	freedom	5	chair	0	
155400	38	TEST	dizzy	confuse	10	drink	0	
155400	39	TEST	defeat	battle	5	purpose	0	
155400	40	TEST	chief	major	5	officer	0	
155400	41	TEST	support	love	0	sport	0	
155400	42	TEST	marry	family	5	family	1	
155400	43	TEST	demand	take	5	curve	0	
155400	44	TEST	space	black	0	chase	0	
155400	45	TEST	build	add	0	man	0	
155400	46	TEST	party	friend	5	friend	1	
155400	47	TEST	pig	dirt	10	smell	0	
155400	48	TEST	coin	bill	0	bill	1	
155400	49	TEST	search	lost	0	found	0	
155400	50	TEST	artist	picture	0	paint	0	
155400	51	TEST	saint	priest	0	daint	0	
155400	52	TEST	throw	move	5	move	1	
155400	53	TEST	crowd	big	10	people	0	
155400	54	TEST	math	test	0	test	1	
