SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
135312	Cal	15	1	silver	1	1	1	0	-	NA	-1	6.664	1.235	10	
135312	Cal	15	2	tennis	0	0	1	0	-	NA	-1	5.337	0.857	10	
135312	Cal	15	3	quarter	0	0	1	0	-	NA	-1	8.564	0.867	10	
135312	Cal	15	4	mountain	1	1	1	0	-	NA	-1	4.495	1.016	10	
135312	Cal	15	5	juice	0	0	1	0	-	NA	-1	4.385	0.86	10	
135312	Cal	15	6	nephew	0	0	1	0	-	NA	-1	5.977	0.818	10	
135312	Cal	15	7	spoon	0	0	1	0	-	NA	-1	3.733	0.912	10	
135312	Cal	15	8	deer	1	1	1	0	-	NA	-1	5.525	1.153	10	
135312	Cal	15	9	corn	0	0	1	0	-	NA	-1	5.494	1.1	10	
135312	Cal	15	10	gray	1	1	1	0	-	NA	-1	5.012	0.832	10	
135312	Cal	15	11	flute	0	0	1	0	-	NA	-1	3.566	0.749	10	
135312	Cal	15	12	cousin	0	0	1	0	-	NA	-1	4.464	0.814	10	
135312	Cal	15	13	boat	1	1	1	0	-	NA	-1	3.106	0.724	10	
135312	Cal	15	14	island	1	1	1	0	-	NA	-1	4.513	0.898	10	
135312	Cal	15	15	screw	0	1	0	0	-	NA	-1	5.867	0.682	10	
135312	Prac1	2	1	cabin	0	0	1	0	R	r	1	4.109	1.438	9.565516858462656	
135312	Prac1	2	2	egg	1	1	1	0	K	k	1	2.143	0.872	9.565516858462656	
135312	Prac2	2	1	robe	0	0	1	0	J	j	1	3.236	1.297	9.565516858462656	
135312	Prac2	2	2	garlic	0	0	1	0	F	f	1	4.426	0.94	9.565516858462656	
135312	3	3	1	rabbit	0	0	1	0	J	j	1	2.81	1.167	9.565516858462656	
135312	3	3	2	door	1	1	1	0	S	s	1	2.905	0.909	9.565516858462656	
135312	3	3	3	emerald	1	1	1	0	P	p	1	3.967	0.998	9.565516858462656	
135312	4	4	1	sweater	0	0	1	0	Y	y	1	4.016	0.884	9.565516858462656	
135312	4	4	2	gasoline	0	0	1	0	F	f	1	4.563	0.971	9.565516858462656	
135312	4	4	3	hail	1	1	1	0	R	r	1	5.028	1.085	9.565516858462656	
135312	4	4	4	inch	1	NA	0	1	N	n	1	9.565516858462656	0	9.565516858462656	
135312	5	2	1	bureau	1	0	0	0	Q	r	0	3.592	0.943	9.565516858462656	
135312	5	2	2	doctor	1	1	1	0	T	t	1	4.401	0.641	9.565516858462656	
135312	6	3	1	baseball	1	1	1	0	P	r	0	2.656	0.976	9.565516858462656	
135312	6	3	2	perch	0	0	1	0	H	h	1	5.122	0.879	9.565516858462656	
135312	6	3	3	professor	1	1	1	0	Y	y	1	3.966	0.649	9.565516858462656	
135312	7	4	1	toe	0	0	1	0	Q	q	1	2.423	1.013	9.565516858462656	
135312	7	4	2	pine	0	0	1	0	L	r	0	2.687	2.958	9.565516858462656	
135312	7	4	3	sock	1	1	1	0	P	t	0	3.077	1.219	9.565516858462656	
135312	7	4	4	week	0	0	1	0	H	h	1	5.841	0.814	9.565516858462656	
135312	8	2	1	pound	1	0	0	0	H	h	1	2.703	0.664	9.565516858462656	
135312	8	2	2	daisy	0	0	1	0	S	s	1	3.89	1.209	9.565516858462656	
135312	9	6	1	poem	1	1	1	0	N	n	1	2.954	0.775	9.565516858462656	
135312	9	6	2	orange	1	1	1	0	K	k	1	4.497	0.786	9.565516858462656	
135312	9	6	3	rose	1	1	1	0	F	f	1	3.094	0.851	9.565516858462656	
135312	9	6	4	bed	0	0	1	0	J	j	1	3.654	0.729	9.565516858462656	
135312	9	6	5	hammer	1	1	1	0	L	l	1	3.078	0.622	9.565516858462656	
135312	9	6	6	pepper	0	1	0	0	P	p	1	5.884	0.927	9.565516858462656	
135312	10	6	1	desert	0	0	1	0	T	t	1	3.171	1.191	9.565516858462656	
135312	10	6	2	harp	0	0	1	0	S	s	1	3.797	1.017	9.565516858462656	
135312	10	6	3	track	1	1	1	0	R	r	1	3.689	1.293	9.565516858462656	
135312	10	6	4	plumber	1	1	1	0	L	l	1	5.762	0.737	9.565516858462656	
135312	10	6	5	coat	0	0	1	0	J	j	1	4.245	0.635	9.565516858462656	
135312	10	6	6	foot	0	0	1	0	P	p	1	6.825	0.742	9.565516858462656	
135312	11	5	1	velvet	0	0	1	0	T	t	1	4.187	0.649	9.565516858462656	
135312	11	5	2	parrot	1	1	1	0	F	f	1	2.501	0.762	9.565516858462656	
135312	11	5	3	valley	1	1	1	0	H	h	1	3.778	0.921	9.565516858462656	
135312	11	5	4	pear	0	0	1	0	J	j	1	2.999	0.931	9.565516858462656	
135312	11	5	5	wolf	1	1	1	0	R	r	1	3.48	0.859	9.565516858462656	
135312	12	5	1	hour	1	1	1	0	H	h	1	2.676	1.054	9.565516858462656	
135312	12	5	2	bee	1	1	1	0	F	j	0	3.357	0.674	9.565516858462656	
135312	12	5	3	carpenter	0	0	1	0	L	f	0	3.325	0.555	9.565516858462656	
135312	12	5	4	windows	1	1	1	0	R	r	1	6.869	0.517	9.565516858462656	
135312	12	5	5	canary	0	0	1	0	Y	y	1	3.124	0.61	9.565516858462656	
