SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
145624	Cal	15	1	7	*	7	8	57	59	0	4	0	1	0	-	NA	-1	3.015	1.168	10	
145624	Cal	15	2	6	/	2	4	7	13	0	1	0	1	0	-	NA	-1	1.813	1.087	10	
145624	Cal	15	3	7	*	9	8	71	79	0	4	0	1	0	-	NA	-1	2.513	1.088	10	
145624	Cal	15	4	1	*	2	2	4	4	1	1	1	1	0	-	NA	-1	1.967	1	10	
145624	Cal	15	5	9	/	1	1	10	10	1	1	1	1	0	-	NA	-1	1.875	0.876	10	
145624	Cal	15	6	1	*	4	9	13	6	0	1	0	1	0	-	NA	-1	1.686	1.494	10	
145624	Cal	15	7	4	*	6	-9	15	23	0	3	0	1	0	-	NA	-1	1.626	1.942	10	
145624	Cal	15	8	6	*	8	-1	47	42	0	4	0	1	0	-	NA	-1	1.254	1.261	10	
145624	Cal	15	9	5	*	9	3	48	48	1	4	1	1	0	-	NA	-1	0.813	1.184	10	
145624	Cal	15	10	9	/	9	2	3	3	1	1	1	1	0	-	NA	-1	0.735	2.598	10	
145624	Cal	15	11	4	*	9	9	45	52	0	3	0	1	0	-	NA	-1	1.075	1.303	10	
145624	Cal	15	12	3	*	5	8	23	23	1	2	1	1	0	-	NA	-1	1.469	0.744	10	
145624	Cal	15	13	8	/	4	4	6	6	1	1	1	1	0	-	NA	-1	1.048	1.651	10	
145624	Cal	15	14	5	*	8	-7	33	33	1	4	1	1	0	-	NA	-1	0.688	2.241	10	
145624	Cal	15	15	6	*	7	2	44	44	1	4	1	1	0	-	NA	-1	2.358	0.691	10	
145624	Prac1	2	1	6	/	3	4	6	14	0	1	0	1	0	H	h	1	1.312	0.952	4.385298443995071	
145624	Prac1	2	2	7	*	5	-7	28	28	1	3	0	0	0	P	p	1	1.83	1.056	4.385298443995071	
145624	Prac2	3	1	2	*	7	-6	8	8	1	2	1	1	0	R	h	0	3.139	0.764	4.385298443995071	
145624	Prac2	3	2	2	*	9	9	27	27	1	2	1	1	0	Q	q	1	0.223	1.544	4.385298443995071	
145624	Prac2	3	3	8	*	7	9	65	72	0	4	NA	0	1	H	h	1	4.385298443995071	0	4.385298443995071	
145624	3	6	1	1	*	5	4	9	9	1	1	1	1	0	P	p	1	1.412	0.875	4.385298443995071	
145624	3	6	2	4	*	3	7	19	20	0	2	0	1	0	J	j	1	1.734	0.983	4.385298443995071	
145624	3	6	3	7	/	7	6	7	16	0	1	0	1	0	K	k	1	1.393	1.159	4.385298443995071	
145624	3	6	4	1	*	9	9	18	18	1	1	1	1	0	S	s	1	2.608	0.711	4.385298443995071	
145624	3	6	5	4	/	4	3	4	5	0	1	0	1	0	L	l	1	1.896	1.059	4.385298443995071	
145624	3	6	6	7	*	4	2	30	30	1	3	0	0	0	Y	y	1	1.843	1.088	4.385298443995071	
145624	4	4	1	1	/	1	9	10	10	1	1	1	1	0	L	l	1	1.891	0.643	4.385298443995071	
145624	4	4	2	2	/	1	2	4	6	0	1	0	1	0	S	s	1	1.94	0.897	4.385298443995071	
145624	4	4	3	3	/	1	3	6	5	0	1	NA	0	1	H	h	1	4.385298443995071	0	4.385298443995071	
145624	4	4	4	2	*	5	-9	1	1	1	2	0	0	0	F	f	1	1.63	1.256	4.385298443995071	
145624	5	3	1	8	*	6	-5	43	36	0	4	0	1	0	L	l	1	1.985	0.797	4.385298443995071	
145624	5	3	2	1	*	8	-6	2	2	1	1	0	0	0	Y	y	1	1.516	1.185	4.385298443995071	
145624	5	3	3	7	*	8	8	64	66	0	4	0	1	0	H	h	1	1.25	1.251	4.385298443995071	
145624	6	5	1	3	*	7	7	28	30	0	3	0	1	0	T	t	1	2.311	0.885	4.385298443995071	
145624	6	5	2	8	/	8	3	4	13	0	1	0	1	0	K	k	1	1.205	1.163	4.385298443995071	
145624	6	5	3	9	*	5	-1	44	44	1	4	0	0	0	S	s	1	1.736	0.799	4.385298443995071	
145624	6	5	4	8	*	9	-8	64	64	1	4	0	0	0	F	f	1	2.181	1.241	4.385298443995071	
145624	6	5	5	4	*	5	1	21	17	0	3	NA	0	1	Q	q	1	4.385298443995071	0	4.385298443995071	
145624	7	7	1	5	*	7	-6	29	29	1	3	0	0	0	T	t	1	2.639	0.829	4.385298443995071	
145624	7	7	2	4	*	4	-2	14	14	1	2	0	0	0	P	p	1	1.113	1.423	4.385298443995071	
145624	7	7	3	3	/	3	7	8	8	1	1	1	1	0	L	l	1	1.078	1.404	4.385298443995071	
145624	7	7	4	2	*	4	-4	4	5	0	1	0	1	0	H	h	1	1.265	0.818	4.385298443995071	
145624	7	7	5	3	*	6	-2	16	16	1	2	1	1	0	N	y	0	1.19	0.926	4.385298443995071	
145624	7	7	6	9	*	7	-3	60	51	0	4	NA	0	1	Y	q	0	4.385298443995071	0	4.385298443995071	
145624	7	7	7	8	/	1	-7	1	6	0	1	1	0	0	Q	-	0	0.015	1.32	4.385298443995071	
145624	8	5	1	3	*	3	-2	7	12	0	1	0	1	0	L	l	1	2.39	0.819	4.385298443995071	
145624	8	5	2	6	*	5	-5	25	31	0	3	0	1	0	J	j	1	2.392	1.095	4.385298443995071	
145624	8	5	3	7	*	3	9	30	30	1	3	0	0	0	H	h	1	2.128	1.173	4.385298443995071	
145624	8	5	4	1	*	7	-2	5	10	0	1	0	1	0	K	k	1	1.892	1.593	4.385298443995071	
145624	8	5	5	9	*	3	-5	22	22	1	3	1	1	0	F	f	1	1.595	0.971	4.385298443995071	
145624	9	4	1	8	*	3	3	27	26	0	3	0	1	0	F	f	1	1.97	1.448	4.385298443995071	
145624	9	4	2	9	*	6	-5	49	49	1	4	1	1	0	R	r	1	1.081	2.054	4.385298443995071	
145624	9	4	3	6	*	2	-2	10	10	1	2	1	1	0	H	h	1	1.907	2.177	4.385298443995071	
145624	9	4	4	8	*	5	-6	34	39	0	4	0	1	0	K	k	1	2.233	1.468	4.385298443995071	
145624	10	3	1	3	*	4	-2	10	10	1	2	1	1	0	Y	y	1	1.798	1.053	4.385298443995071	
145624	10	3	2	9	/	3	9	12	9	0	1	0	1	0	P	p	1	0.938	2.144	4.385298443995071	
145624	10	3	3	6	*	4	-4	20	14	0	3	0	1	0	J	j	1	1.484	1.031	4.385298443995071	
145624	11	6	1	4	*	7	5	33	33	1	3	1	1	0	T	t	1	1.329	0.871	4.385298443995071	
145624	11	6	2	7	/	1	-6	1	1	1	1	1	1	0	K	k	1	1.597	1.204	4.385298443995071	
145624	11	6	3	5	*	3	5	20	26	0	2	0	1	0	J	j	1	1.598	0.988	4.385298443995071	
145624	11	6	4	8	*	8	4	68	68	1	4	1	1	0	N	n	1	2.281	0.737	4.385298443995071	
145624	11	6	5	6	*	3	3	21	29	0	2	0	1	0	P	p	1	2.313	0.972	4.385298443995071	
145624	11	6	6	5	*	5	2	27	18	0	3	0	1	0	H	h	1	1.797	0.868	4.385298443995071	
145624	12	7	1	5	*	6	3	33	37	0	3	0	1	0	R	r	1	1.191	0.812	4.385298443995071	
145624	12	7	2	6	/	1	1	7	4	0	1	0	1	0	P	p	1	1.331	0.855	4.385298443995071	
145624	12	7	3	3	*	2	3	9	9	1	1	1	1	0	Y	y	1	1.377	0.69	4.385298443995071	
145624	12	7	4	5	*	4	4	24	18	0	3	1	0	0	H	h	1	0.255	1.763	4.385298443995071	
145624	12	7	5	8	*	2	6	22	15	0	2	0	1	0	Q	q	1	1.942	1.045	4.385298443995071	
145624	12	7	6	4	/	1	5	9	9	1	1	1	1	0	N	n	1	1.848	0.654	4.385298443995071	
145624	12	7	7	6	*	6	5	41	41	1	3	1	1	0	K	k	1	1.33	1.137	4.385298443995071	
145624	13	6	1	4	*	8	5	37	43	0	3	0	1	0	P	p	1	1.688	0.897	4.385298443995071	
145624	13	6	2	1	*	3	5	8	8	1	1	1	1	0	S	s	1	1.485	0.664	4.385298443995071	
145624	13	6	3	2	/	2	5	6	3	0	1	0	1	0	K	k	1	1.189	1.078	4.385298443995071	
145624	13	6	4	2	*	2	-2	2	2	1	1	1	1	0	H	h	1	1.923	0.628	4.385298443995071	
145624	13	6	5	5	*	2	-6	4	5	0	2	1	0	0	L	l	1	0.147	1.872	4.385298443995071	
145624	13	6	6	4	*	2	-7	1	1	1	1	1	1	0	Q	q	1	2.828	0.689	4.385298443995071	
145624	14	5	1	9	*	2	4	22	16	0	2	0	1	0	Y	y	1	2.05	2.214	4.385298443995071	
145624	14	5	2	1	*	6	7	13	19	0	1	0	1	0	F	f	1	1.832	0.92	4.385298443995071	
145624	14	5	3	4	/	2	-1	1	1	1	1	1	1	0	L	l	1	1.097	0.722	4.385298443995071	
145624	14	5	4	7	*	6	7	49	49	1	4	1	1	0	S	s	1	1.827	1.529	4.385298443995071	
145624	14	5	5	9	*	4	-2	34	36	0	3	0	1	0	R	r	1	1.564	2.053	4.385298443995071	
145624	15	3	1	7	*	2	-8	6	6	1	2	1	1	0	Q	q	1	1.47	0.746	4.385298443995071	
145624	15	3	2	8	/	2	2	6	1	0	1	0	1	0	T	t	1	1.817	1.778	4.385298443995071	
145624	15	3	3	5	/	1	-3	2	2	1	1	1	1	0	L	l	1	1.331	1.436	4.385298443995071	
145624	16	7	1	6	*	9	-2	52	45	0	4	0	1	0	H	h	1	1.395	0.992	4.385298443995071	
145624	16	7	2	3	*	8	-3	21	21	1	3	1	1	0	F	f	1	1.175	1.258	4.385298443995071	
145624	16	7	3	9	*	9	6	87	94	0	4	0	1	0	T	t	1	1.172	1.173	4.385298443995071	
145624	16	7	4	8	*	4	-4	28	37	0	3	0	1	0	S	s	1	1.911	2.24	4.385298443995071	
