SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
152936	1	STUDY	tumble	mat	10	NA	NA	
152936	2	STUDY	tomato	hot	10	NA	NA	
152936	3	STUDY	choose	freedom	5	NA	NA	
152936	4	STUDY	search	lost	0	NA	NA	
152936	5	STUDY	coin	bill	0	NA	NA	
152936	6	STUDY	support	love	0	NA	NA	
152936	7	STUDY	bead	rain	10	NA	NA	
152936	8	STUDY	math	test	0	NA	NA	
152936	9	STUDY	saint	priest	0	NA	NA	
152936	10	STUDY	collar	blouse	0	NA	NA	
152936	11	STUDY	circus	lion	10	NA	NA	
152936	12	STUDY	piano	man	10	NA	NA	
152936	13	STUDY	shop	keeper	5	NA	NA	
152936	14	STUDY	grave	bad	10	NA	NA	
152936	15	STUDY	contact	apart	5	NA	NA	
152936	16	STUDY	build	add	0	NA	NA	
152936	17	STUDY	beer	taste	0	NA	NA	
152936	18	STUDY	stare	rude	5	NA	NA	
152936	19	STUDY	bath	house	5	NA	NA	
152936	20	STUDY	grow	rise	0	NA	NA	
152936	21	STUDY	crowd	big	10	NA	NA	
152936	22	STUDY	curve	girl	10	NA	NA	
152936	23	STUDY	taboo	norm	0	NA	NA	
152936	24	STUDY	dizzy	confuse	10	NA	NA	
152936	25	STUDY	stalk	kill	5	NA	NA	
152936	26	STUDY	marry	family	5	NA	NA	
152936	27	STUDY	shame	abuse	5	NA	NA	
152936	28	STUDY	dawn	night	0	NA	NA	
152936	29	STUDY	snake	ugly	10	NA	NA	
152936	30	STUDY	paint	smell	0	NA	NA	
152936	31	STUDY	marsh	field	10	NA	NA	
152936	32	STUDY	demand	take	5	NA	NA	
152936	33	STUDY	stay	home	10	NA	NA	
152936	34	STUDY	barrel	drum	5	NA	NA	
152936	35	STUDY	coast	float	10	NA	NA	
152936	36	STUDY	mask	scuba	10	NA	NA	
152936	37	STUDY	pig	dirt	10	NA	NA	
152936	38	STUDY	cost	lot	5	NA	NA	
152936	39	STUDY	student	stress	10	NA	NA	
152936	40	STUDY	party	friend	5	NA	NA	
152936	41	STUDY	chief	major	5	NA	NA	
152936	42	STUDY	beat	blend	10	NA	NA	
152936	43	STUDY	space	black	0	NA	NA	
152936	44	STUDY	throw	move	5	NA	NA	
152936	45	STUDY	damp	stink	0	NA	NA	
152936	46	STUDY	spool	pool	0	NA	NA	
152936	47	STUDY	artist	picture	0	NA	NA	
152936	48	STUDY	vacate	evacuate	0	NA	NA	
152936	49	STUDY	grove	group	0	NA	NA	
152936	50	STUDY	peel	apple	5	NA	NA	
152936	51	STUDY	sleeve	jacket	10	NA	NA	
152936	52	STUDY	maid	honor	5	NA	NA	
152936	53	STUDY	tale	end	5	NA	NA	
152936	54	STUDY	defeat	battle	5	NA	NA	
152936	1	TEST	student	stress	10	stress	1	
152936	2	TEST	throw	move	5	catch	0	
152936	3	TEST	piano	man	10	man	1	
152936	4	TEST	grow	rise	0	carry	0	
152936	5	TEST	contact	apart	5	dial	0	
152936	6	TEST	paint	smell	0	draw	0	
152936	7	TEST	tale	end	5	true	0	
152936	8	TEST	spool	pool	0	spoon	0	
152936	9	TEST	math	test	0	hard	0	
152936	10	TEST	vacate	evacuate	0	vacume	0	
152936	11	TEST	curve	girl	10	girl	1	
152936	12	TEST	defeat	battle	5	battle	1	
152936	13	TEST	coin	bill	0	bill	1	
152936	14	TEST	build	add	0	house	0	
152936	15	TEST	coast	float	10	toast	0	
152936	16	TEST	collar	blouse	0	sad	0	
152936	17	TEST	tomato	hot	10	love	0	
152936	18	TEST	taboo	norm	0	bad	0	
152936	19	TEST	stare	rude	5	share	0	
152936	20	TEST	saint	priest	0	priest	1	
152936	21	TEST	snake	ugly	10	eat	0	
152936	22	TEST	search	lost	0	found	0	
152936	23	TEST	grave	bad	10	bad	1	
152936	24	TEST	stay	home	10	move	0	
152936	25	TEST	artist	picture	0	piano	0	
152936	26	TEST	barrel	drum	5	cool	0	
152936	27	TEST	bead	rain	10	sleep	0	
152936	28	TEST	damp	stink	0	stupid	0	
152936	29	TEST	sleeve	jacket	10	dontknow	0	
152936	30	TEST	demand	take	5	supply	0	
152936	31	TEST	dawn	night	0	night	1	
152936	32	TEST	mask	scuba	10	skip	0	
152936	33	TEST	tumble	mat	10	numb	0	
152936	34	TEST	cost	lot	5	lot	1	
152936	35	TEST	space	black	0	free	0	
152936	36	TEST	peel	apple	5	skip	0	
152936	37	TEST	crowd	big	10	big	1	
152936	38	TEST	beat	blend	10	skip	0	
152936	39	TEST	choose	freedom	5	skip	0	
152936	40	TEST	shame	abuse	5	guilty	0	
152936	41	TEST	marry	family	5	family	1	
152936	42	TEST	circus	lion	10	lion	1	
152936	43	TEST	stalk	kill	5	skip	0	
152936	44	TEST	beer	taste	0	skip	0	
152936	45	TEST	shop	keeper	5	skip	0	
152936	46	TEST	marsh	field	10	skip	0	
152936	47	TEST	bath	house	5	skip	0	
152936	48	TEST	dizzy	confuse	10	messy	0	
152936	49	TEST	pig	dirt	10	dirty	0	
152936	50	TEST	chief	major	5	theif	0	
152936	51	TEST	grove	group	0	grivw	0	
152936	52	TEST	support	love	0	skip	0	
152936	53	TEST	party	friend	5	beer	0	
152936	54	TEST	maid	honor	5	what	0	
