SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
115717	Cal	15	1	7	*	7	-3	46	46	1	4	1	1	0	-	NA	-1	2.327	0.837	10	
115717	Cal	15	2	6	/	2	-1	2	5	0	1	0	1	0	-	NA	-1	2.092	1.054	10	
115717	Cal	15	3	7	*	9	1	64	68	0	4	0	1	0	-	NA	-1	2.243	0.913	10	
115717	Cal	15	4	1	*	2	5	7	7	1	1	1	1	0	-	NA	-1	2.033	0.724	10	
115717	Cal	15	5	9	/	1	1	10	10	1	1	1	1	0	-	NA	-1	1.517	0.649	10	
115717	Cal	15	6	1	*	4	4	8	4	0	1	0	1	0	-	NA	-1	1.63	0.949	10	
115717	Cal	15	7	4	*	6	7	31	23	0	3	0	1	0	-	NA	-1	3.036	0.779	10	
115717	Cal	15	8	6	*	8	1	49	49	1	4	1	1	0	-	NA	-1	2.923	0.761	10	
115717	Cal	15	9	5	*	9	-3	42	41	0	4	0	1	0	-	NA	-1	2.002	0.731	10	
115717	Cal	15	10	9	/	9	2	3	6	0	1	0	1	0	-	NA	-1	2.158	0.793	10	
115717	Cal	15	11	4	*	9	2	38	38	1	3	1	1	0	-	NA	-1	2.282	0.735	10	
115717	Cal	15	12	3	*	5	-9	6	6	1	2	1	1	0	-	NA	-1	3.817	0.665	10	
115717	Cal	15	13	8	/	4	5	7	4	0	1	0	1	0	-	NA	-1	1.734	1.249	10	
115717	Cal	15	14	5	*	8	7	47	47	1	4	1	1	0	-	NA	-1	1.64	0.591	10	
115717	Cal	15	15	6	*	7	8	50	43	0	4	0	1	0	-	NA	-1	2.701	0.682	10	
115717	Prac1	2	1	6	/	3	1	3	3	1	1	1	1	0	T	t	1	2.19	0.693	4.583349051948812	
115717	Prac1	2	2	7	*	5	7	42	33	0	3	0	1	0	N	n	1	3.688	0.848	4.583349051948812	
115717	Prac2	3	1	2	*	7	3	17	24	0	2	0	1	0	K	k	1	1.752	0.899	4.583349051948812	
115717	Prac2	3	2	2	*	9	9	27	27	1	2	NA	0	1	F	f	1	4.583349051948812	0	4.583349051948812	
115717	Prac2	3	3	8	*	7	-8	48	48	1	4	1	1	0	H	h	1	2.394	1.358	4.583349051948812	
115717	3	6	1	1	*	5	2	7	5	0	1	0	1	0	R	k	0	1.111	0.873	4.583349051948812	
115717	3	6	2	4	*	3	-4	8	8	1	2	NA	0	1	K	r	0	4.583349051948812	0	4.583349051948812	
115717	3	6	3	7	/	7	8	9	9	1	1	1	1	0	T	t	1	1.786	0.866	4.583349051948812	
115717	3	6	4	1	*	9	9	18	18	1	1	1	1	0	L	l	1	1.814	0.635	4.583349051948812	
115717	3	6	5	4	/	4	3	4	11	0	1	0	1	0	S	s	1	2.077	1.271	4.583349051948812	
115717	3	6	6	7	*	4	-7	21	29	0	3	NA	0	1	Q	q	1	4.583349051948812	0	4.583349051948812	
115717	4	4	1	1	/	1	6	7	2	0	1	0	1	0	P	p	1	2.249	0.831	4.583349051948812	
115717	4	4	2	2	/	1	6	8	17	0	1	0	1	0	Y	y	1	1.737	0.766	4.583349051948812	
115717	4	4	3	3	/	1	7	10	10	1	1	1	1	0	T	t	1	1.954	0.697	4.583349051948812	
115717	4	4	4	2	*	5	-7	3	3	1	2	1	1	0	Q	q	1	2.844	0.89	4.583349051948812	
115717	5	3	1	8	*	6	5	53	53	1	4	1	1	0	J	j	1	2.436	0.81	4.583349051948812	
115717	5	3	2	1	*	8	-3	5	8	0	1	0	1	0	P	p	1	2.235	0.933	4.583349051948812	
115717	5	3	3	7	*	8	2	58	55	0	4	0	1	0	T	t	1	2.548	0.904	4.583349051948812	
115717	6	5	1	3	*	7	4	25	25	1	3	1	1	0	R	r	1	1.89	0.809	4.583349051948812	
115717	6	5	2	8	/	8	9	10	10	1	1	1	1	0	S	s	1	2.673	0.809	4.583349051948812	
115717	6	5	3	9	*	5	-4	41	45	0	4	0	1	0	K	k	1	2.922	0.98	4.583349051948812	
115717	6	5	4	8	*	9	-4	68	63	0	4	0	1	0	H	h	1	2.532	0.903	4.583349051948812	
115717	6	5	5	4	*	5	4	24	27	0	3	0	1	0	F	f	1	3.047	1.072	4.583349051948812	
115717	7	7	1	5	*	7	3	38	38	1	3	1	1	0	T	t	1	1.316	0.992	4.583349051948812	
115717	7	7	2	4	*	4	9	25	25	1	2	1	1	0	H	h	1	1.986	0.746	4.583349051948812	
115717	7	7	3	3	/	3	1	2	7	0	1	0	1	0	Y	y	1	1.953	0.83	4.583349051948812	
115717	7	7	4	2	*	4	-7	1	10	0	1	0	1	0	S	s	1	2.595	0.738	4.583349051948812	
115717	7	7	5	3	*	6	-2	16	17	0	2	0	1	0	J	j	1	2.14	0.776	4.583349051948812	
115717	7	7	6	9	*	7	7	70	74	0	4	0	1	0	R	r	1	3.189	0.813	4.583349051948812	
115717	7	7	7	8	/	1	4	12	12	1	1	1	1	0	Q	q	1	2.943	1.378	4.583349051948812	
115717	8	5	1	3	*	3	7	16	16	1	1	1	1	0	R	r	1	1.991	1.052	4.583349051948812	
115717	8	5	2	6	*	5	-9	21	27	0	3	0	1	0	J	j	1	2.064	0.871	4.583349051948812	
115717	8	5	3	7	*	3	-4	17	17	1	3	1	1	0	S	s	1	2.552	0.951	4.583349051948812	
115717	8	5	4	1	*	7	4	11	11	1	1	1	1	0	K	k	1	1.547	1.052	4.583349051948812	
115717	8	5	5	9	*	3	4	31	33	0	3	0	1	0	P	p	1	2.642	0.726	4.583349051948812	
115717	9	4	1	8	*	3	-9	15	11	0	3	0	1	0	N	n	1	2.921	1.049	4.583349051948812	
115717	9	4	2	9	*	6	-8	46	52	0	4	0	1	0	F	f	1	1.924	1.629	4.583349051948812	
115717	9	4	3	6	*	2	-5	7	7	1	2	1	1	0	P	p	1	2.89	0.661	4.583349051948812	
115717	9	4	4	8	*	5	-2	38	38	1	4	1	1	0	R	r	1	1.625	0.624	4.583349051948812	
115717	10	3	1	3	*	4	-1	11	11	1	2	1	1	0	Q	q	1	1.91	0.642	4.583349051948812	
115717	10	3	2	9	/	3	-2	1	8	0	1	0	1	0	F	f	1	2.455	0.83	4.583349051948812	
115717	10	3	3	6	*	4	7	31	31	1	3	NA	0	1	K	k	1	4.583349051948812	0	4.583349051948812	
115717	11	6	1	4	*	7	6	34	34	1	3	1	1	0	T	t	1	3.343	1.108	4.583349051948812	
115717	11	6	2	7	/	1	2	9	9	1	1	1	1	0	N	n	1	1.923	0.976	4.583349051948812	
115717	11	6	3	5	*	3	-3	12	16	0	2	0	1	0	L	l	1	1.316	0.832	4.583349051948812	
115717	11	6	4	8	*	8	3	67	76	0	4	0	1	0	H	h	1	1.971	1.133	4.583349051948812	
115717	11	6	5	6	*	3	-3	15	10	0	2	0	1	0	K	k	1	2.469	0.798	4.583349051948812	
115717	11	6	6	5	*	5	-4	21	21	1	3	1	1	0	Q	q	1	3.249	0.787	4.583349051948812	
115717	12	7	1	5	*	6	-1	29	29	1	3	1	1	0	R	r	1	1.147	0.591	4.583349051948812	
115717	12	7	2	6	/	1	8	14	21	0	1	0	1	0	Q	q	1	2.953	0.9	4.583349051948812	
115717	12	7	3	3	*	2	-2	4	2	0	1	0	1	0	T	t	1	1.657	0.958	4.583349051948812	
115717	12	7	4	5	*	4	5	25	25	1	3	1	1	0	N	n	1	1.718	0.666	4.583349051948812	
115717	12	7	5	8	*	2	1	17	17	1	2	1	1	0	S	s	1	3.297	0.59	4.583349051948812	
115717	12	7	6	4	/	1	8	12	12	1	1	1	1	0	Y	y	1	2.281	0.637	4.583349051948812	
115717	12	7	7	6	*	6	-4	32	25	0	3	NA	0	1	P	p	1	4.583349051948812	0	4.583349051948812	
115717	13	6	1	4	*	8	3	35	39	0	3	0	1	0	L	l	1	2.14	0.911	4.583349051948812	
115717	13	6	2	1	*	3	-1	2	2	1	1	1	1	0	Q	q	1	2.844	0.909	4.583349051948812	
115717	13	6	3	2	/	2	4	5	10	0	1	0	1	0	S	s	1	1.488	0.731	4.583349051948812	
115717	13	6	4	2	*	2	-2	2	2	1	1	1	1	0	N	n	1	2.86	0.625	4.583349051948812	
115717	13	6	5	5	*	2	-5	5	5	1	2	1	1	0	K	k	1	2.298	0.888	4.583349051948812	
115717	13	6	6	4	*	2	-5	3	5	0	1	NA	0	1	T	t	1	4.583349051948812	0	4.583349051948812	
115717	14	5	1	9	*	2	-6	12	20	0	2	0	1	0	H	h	1	1.956	0.929	4.583349051948812	
115717	14	5	2	1	*	6	6	12	12	1	1	1	1	0	K	k	1	1.331	0.919	4.583349051948812	
115717	14	5	3	4	/	2	1	3	3	1	1	1	1	0	L	l	1	3.656	0.612	4.583349051948812	
115717	14	5	4	7	*	6	-5	37	37	1	4	NA	0	1	T	p	0	4.583349051948812	0	4.583349051948812	
115717	14	5	5	9	*	4	-1	35	28	0	3	0	1	0	Q	q	1	3.642	0.763	4.583349051948812	
115717	15	3	1	7	*	2	-2	12	18	0	2	0	1	0	H	h	1	1.643	0.892	4.583349051948812	
115717	15	3	2	8	/	2	-2	2	2	1	1	0	0	0	S	s	1	2.627	0.775	4.583349051948812	
115717	15	3	3	5	/	1	7	12	12	1	1	1	1	0	J	j	1	2.58	0.639	4.583349051948812	
115717	16	7	1	6	*	9	8	62	62	1	4	1	1	0	N	n	1	2.484	0.652	4.583349051948812	
115717	16	7	2	3	*	8	3	27	27	1	3	1	1	0	Q	q	1	1.986	1	4.583349051948812	
115717	16	7	3	9	*	9	7	88	88	1	4	1	1	0	T	t	1	2.033	0.735	4.583349051948812	
115717	16	7	4	8	*	4	1	33	36	0	3	NA	0	1	R	r	1	4.583349051948812	0	4.583349051948812	
115717	16	7	5	2	*	6	-5	7	12	0	2	0	1	0	K	k	1	2.923	1.165	4.583349051948812	
115717	16	7	6	6	/	6	7	8	8	1	1	1	1	0	H	h	1	2.158	0.728	4.583349051948812	
115717	16	7	7	3	*	9	-1	26	25	0	3	0	1	0	S	s	1	2.267	1.083	4.583349051948812	
115717	17	4	1	2	*	3	2	8	8	1	1	1	1	0	S	s	1	1.612	0.923	4.583349051948812	
115717	17	4	2	5	/	5	6	7	12	0	1	0	1	0	Y	y	1	1.265	0.849	4.583349051948812	
115717	17	4	3	9	*	8	8	80	89	0	4	0	1	0	F	f	1	3.077	0.94	4.583349051948812	
115717	17	4	4	2	*	8	4	20	20	1	2	1	1	0	K	k	1	3.638	0.746	4.583349051948812	
