SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
145532	1	STUDY	collar	blouse	0	NA	NA	
145532	2	STUDY	beat	blend	10	NA	NA	
145532	3	STUDY	cost	lot	5	NA	NA	
145532	4	STUDY	choose	freedom	5	NA	NA	
145532	5	STUDY	saint	priest	0	NA	NA	
145532	6	STUDY	coin	bill	0	NA	NA	
145532	7	STUDY	dizzy	confuse	10	NA	NA	
145532	8	STUDY	peel	apple	5	NA	NA	
145532	9	STUDY	party	friend	5	NA	NA	
145532	10	STUDY	build	add	0	NA	NA	
145532	11	STUDY	bead	rain	10	NA	NA	
145532	12	STUDY	artist	picture	0	NA	NA	
145532	13	STUDY	throw	move	5	NA	NA	
145532	14	STUDY	dawn	night	0	NA	NA	
145532	15	STUDY	coast	float	10	NA	NA	
145532	16	STUDY	damp	stink	0	NA	NA	
145532	17	STUDY	crowd	big	10	NA	NA	
145532	18	STUDY	chief	major	5	NA	NA	
145532	19	STUDY	barrel	drum	5	NA	NA	
145532	20	STUDY	tumble	mat	10	NA	NA	
145532	21	STUDY	search	lost	0	NA	NA	
145532	22	STUDY	bath	house	5	NA	NA	
145532	23	STUDY	demand	take	5	NA	NA	
145532	24	STUDY	shop	keeper	5	NA	NA	
145532	25	STUDY	grove	group	0	NA	NA	
145532	26	STUDY	curve	girl	10	NA	NA	
145532	27	STUDY	pig	dirt	10	NA	NA	
145532	28	STUDY	grave	bad	10	NA	NA	
145532	29	STUDY	tale	end	5	NA	NA	
145532	30	STUDY	tomato	hot	10	NA	NA	
145532	31	STUDY	mask	scuba	10	NA	NA	
145532	32	STUDY	support	love	0	NA	NA	
145532	33	STUDY	maid	honor	5	NA	NA	
145532	34	STUDY	taboo	norm	0	NA	NA	
145532	35	STUDY	piano	man	10	NA	NA	
145532	36	STUDY	stalk	kill	5	NA	NA	
145532	37	STUDY	spool	pool	0	NA	NA	
145532	38	STUDY	marsh	field	10	NA	NA	
145532	39	STUDY	sleeve	jacket	10	NA	NA	
145532	40	STUDY	stare	rude	5	NA	NA	
145532	41	STUDY	stay	home	10	NA	NA	
145532	42	STUDY	marry	family	5	NA	NA	
145532	43	STUDY	beer	taste	0	NA	NA	
145532	44	STUDY	math	test	0	NA	NA	
145532	45	STUDY	shame	abuse	5	NA	NA	
145532	46	STUDY	circus	lion	10	NA	NA	
145532	47	STUDY	defeat	battle	5	NA	NA	
145532	48	STUDY	paint	smell	0	NA	NA	
145532	49	STUDY	vacate	evacuate	0	NA	NA	
145532	50	STUDY	student	stress	10	NA	NA	
145532	51	STUDY	grow	rise	0	NA	NA	
145532	52	STUDY	contact	apart	5	NA	NA	
145532	53	STUDY	snake	ugly	10	NA	NA	
145532	54	STUDY	space	black	0	NA	NA	
145532	1	TEST	grave	bad	10	gone	0	
145532	2	TEST	grow	rise	0	rise	1	
145532	3	TEST	saint	priest	0	priest	1	
145532	4	TEST	party	friend	5	friend	1	
145532	5	TEST	coast	float	10	skip	0	
145532	6	TEST	shame	abuse	5	abuse	1	
145532	7	TEST	stay	home	10	leave	0	
145532	8	TEST	maid	honor	5	house	0	
145532	9	TEST	stare	rude	5	skip	0	
145532	10	TEST	artist	picture	0	skip	0	
145532	11	TEST	crowd	big	10	skip	0	
145532	12	TEST	throw	move	5	move	1	
145532	13	TEST	marry	family	5	family	1	
145532	14	TEST	math	test	0	test	1	
145532	15	TEST	coin	bill	0	skip	0	
145532	16	TEST	search	lost	0	skip	0	
145532	17	TEST	defeat	battle	5	win	0	
145532	18	TEST	student	stress	10	stress	1	
145532	19	TEST	bead	rain	10	rain	1	
145532	20	TEST	vacate	evacuate	0	skip	0	
145532	21	TEST	damp	stink	0	dry	0	
145532	22	TEST	contact	apart	5	skip	0	
145532	23	TEST	support	love	0	love	1	
145532	24	TEST	tumble	mat	10	fall	0	
145532	25	TEST	stalk	kill	5	kill	1	
145532	26	TEST	sleeve	jacket	10	jacket	1	
145532	27	TEST	beer	taste	0	taste	1	
145532	28	TEST	curve	girl	10	girl	1	
145532	29	TEST	mask	scuba	10	scuba	1	
145532	30	TEST	demand	take	5	skip	0	
145532	31	TEST	dawn	night	0	night	1	
145532	32	TEST	barrel	drum	5	drum	1	
145532	33	TEST	grove	group	0	skip	0	
145532	34	TEST	marsh	field	10	skip	0	
145532	35	TEST	cost	lot	5	amount	0	
145532	36	TEST	piano	man	10	man	1	
145532	37	TEST	shop	keeper	5	skip	0	
145532	38	TEST	tale	end	5	skip	0	
145532	39	TEST	spool	pool	0	skip	0	
145532	40	TEST	snake	ugly	10	bite	0	
145532	41	TEST	chief	major	5	cook	0	
145532	42	TEST	space	black	0	skip	0	
145532	43	TEST	beat	blend	10	skip	0	
145532	44	TEST	pig	dirt	10	skip	0	
145532	45	TEST	circus	lion	10	tiger	0	
145532	46	TEST	tomato	hot	10	hot	1	
145532	47	TEST	paint	smell	0	smell	1	
145532	48	TEST	taboo	norm	0	norm	1	
145532	49	TEST	dizzy	confuse	10	confuse	1	
145532	50	TEST	choose	freedom	5	freedom	1	
145532	51	TEST	peel	apple	5	skip	0	
145532	52	TEST	bath	house	5	house	1	
145532	53	TEST	collar	blouse	0	blouse	1	
145532	54	TEST	build	add	0	add	1	
