Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
132908	SqPrac1	2	1	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
132908	SqPrac1	2	2	NA	NA	NA	NA	NA	9	9	1	NA	NA	10	
132908	SqPrac2	3	1	NA	NA	NA	NA	NA	7	7	1	NA	NA	10	
132908	SqPrac2	3	2	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
132908	SqPrac2	3	3	NA	NA	NA	NA	NA	16	16	1	NA	NA	10	
132908	Symm1	6	1	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	3.15	1.225	10	
132908	Symm1	6	2	pracsymm12.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.356	0.791	10	
132908	Symm1	6	3	pracsymm4.bmp	symmetric	1	1	0	NA	NA	NA	0.956	0.659	10	
132908	Symm1	6	4	pracsymm13.bmp	nonsymmetric	0	1	0	NA	NA	NA	0.765	0.798	10	
132908	Symm1	6	5	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	0.735	0.812	10	
132908	Symm1	6	6	pracsymm9.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.048	1.035	10	
132908	CombPrac1	2	1	pracsymm5.bmp	symmetric	1	1	0	5	5	1	2.452	0.731	10	
132908	CombPrac1	2	2	pracsymm10.bmp	nonsymmetric	0	1	0	6	5	0	1.822	0.853	10	
132908	CombPrac2	3	1	pracsymm2.bmp	symmetric	1	1	0	14	14	1	1.467	1.231	10	
132908	CombPrac2	3	2	pracsymm11.bmp	nonsymmetric	0	1	0	13	13	1	0.885	0.705	10	
132908	CombPrac2	3	3	pracsymm8.bmp	nonsymmetric	0	1	0	8	8	1	3.913	1.228	10	
132908	1	5	1	symm27.bmp	nonsymmetric	1	0	0	14	14	1	0.948	1.026	5.6232790967689805	
132908	1	5	2	symm47.bmp	nonsymmetric	0	1	0	8	8	1	0.985	0.778	5.6232790967689805	
132908	1	5	3	symm9.bmp	symmetric	1	1	0	3	3	1	0.876	0.705	5.6232790967689805	
132908	1	5	4	symm6.bmp	symmetric	1	1	0	9	9	1	0.893	0.557	5.6232790967689805	
132908	1	5	5	symm10.bmp	symmetric	1	1	0	11	11	1	0.893	0.458	5.6232790967689805	
132908	2	2	1	symm34.bmp	nonsymmetric	0	1	0	14	14	1	1.016	0.697	5.6232790967689805	
132908	2	2	2	symm11.bmp	symmetric	1	1	0	12	12	1	0.823	0.435	5.6232790967689805	
132908	3	3	1	symm13.bmp	symmetric	1	1	0	6	6	1	0.814	0.67	5.6232790967689805	
132908	3	3	2	symm12.bmp	symmetric	1	1	0	1	1	1	1.61	0.623	5.6232790967689805	
132908	3	3	3	symm26.bmp	nonsymmetric	0	1	0	15	15	1	0.983	0.909	5.6232790967689805	
132908	4	3	1	symm33.bmp	nonsymmetric	0	1	0	5	5	1	0.953	1.16	5.6232790967689805	
132908	4	3	2	symm48.bmp	nonsymmetric	0	1	0	15	15	1	0.808	0.532	5.6232790967689805	
132908	4	3	3	symm4.bmp	symmetric	1	1	0	14	14	1	0.855	0.852	5.6232790967689805	
132908	5	5	1	symm45.bmp	nonsymmetric	0	1	0	4	4	1	1.03	0.651	5.6232790967689805	
132908	5	5	2	symm21.bmp	symmetric	1	1	0	14	14	1	0.796	0.649	5.6232790967689805	
132908	5	5	3	symm5.bmp	symmetric	1	1	0	3	2	0	1.056	0.402	5.6232790967689805	
132908	5	5	4	symm20.bmp	symmetric	1	1	0	11	3	0	1.141	0.375	5.6232790967689805	
132908	5	5	5	symm30.bmp	nonsymmetric	0	1	0	8	8	1	1.041	0.617	5.6232790967689805	
132908	6	5	1	symm38.bmp	nonsymmetric	0	1	0	6	6	1	1.113	0.607	5.6232790967689805	
132908	6	5	2	symm1.bmp	symmetric	1	1	0	4	4	1	1.5	0.6	5.6232790967689805	
132908	6	5	3	symm32.bmp	nonsymmetric	0	1	0	8	8	1	1.01	0.482	5.6232790967689805	
132908	6	5	4	symm42.bmp	nonsymmetric	0	1	0	3	3	1	2.094	1.122	5.6232790967689805	
132908	6	5	5	symm2.bmp	symmetric	1	1	0	2	2	1	0.967	0.596	5.6232790967689805	
132908	7	2	1	symm3.bmp	symmetric	1	1	0	4	4	1	0.672	0.526	5.6232790967689805	
132908	7	2	2	symm23.bmp	symmetric	1	1	0	11	11	1	0.814	0.651	5.6232790967689805	
132908	8	2	1	symm7.bmp	symmetric	1	1	0	3	3	1	0.46	0.857	5.6232790967689805	
132908	8	2	2	symm43.bmp	nonsymmetric	0	1	0	11	11	1	0.738	0.496	5.6232790967689805	
132908	9	3	1	symm44.bmp	nonsymmetric	0	1	0	16	16	1	1.002	0.506	5.6232790967689805	
132908	9	3	2	symm37.bmp	nonsymmetric	0	1	0	9	9	1	0.737	0.347	5.6232790967689805	
132908	9	3	3	symm28.bmp	nonsymmetric	1	0	0	4	4	1	0.814	0.487	5.6232790967689805	
132908	10	4	1	symm16.bmp	symmetric	1	1	0	7	7	1	2.499	0.734	5.6232790967689805	
132908	10	4	2	symm25.bmp	nonsymmetric	0	1	0	5	5	1	0.775	1	5.6232790967689805	
132908	10	4	3	symm8.bmp	symmetric	1	1	0	3	3	1	0.746	0.397	5.6232790967689805	
132908	10	4	4	symm40.bmp	nonsymmetric	0	1	0	8	8	1	0.908	0.607	5.6232790967689805	
132908	11	4	1	symm19.bmp	symmetric	1	1	0	1	1	1	0.782	0.427	5.6232790967689805	
132908	11	4	2	symm46.bmp	nonsymmetric	0	1	0	2	2	1	1.65	0.426	5.6232790967689805	
132908	11	4	3	symm24.bmp	symmetric	1	1	0	5	5	1	0.782	0.367	5.6232790967689805	
132908	11	4	4	symm29.bmp	nonsymmetric	0	1	0	11	11	1	0.861	0.407	5.6232790967689805	
132908	12	4	1	symm14.bmp	symmetric	1	1	0	9	9	1	1.14	0.76	5.6232790967689805	
132908	12	4	2	symm36.bmp	nonsymmetric	0	1	0	14	14	1	0.799	0.635	5.6232790967689805	
132908	12	4	3	symm22.bmp	symmetric	1	1	0	10	10	1	0.862	0.456	5.6232790967689805	
132908	12	4	4	symm15.bmp	symmetric	1	1	0	16	16	1	0.948	0.378	5.6232790967689805	
