SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
145119	Cal	15	1	7	*	7	3	52	51	0	4	NA	0	1	-	NA	-1	10	0	10	
145119	Cal	15	2	6	/	2	1	4	4	1	1	1	1	0	-	NA	-1	2.56	1.424	10	
145119	Cal	15	3	7	*	9	-9	54	54	1	4	1	1	0	-	NA	-1	5.686	1.315	10	
145119	Cal	15	4	1	*	2	2	4	4	1	1	1	1	0	-	NA	-1	1.736	1.899	10	
145119	Cal	15	5	9	/	1	-6	3	3	1	1	1	1	0	-	NA	-1	1.844	1.254	10	
145119	Cal	15	6	1	*	4	5	9	9	1	1	1	1	0	-	NA	-1	1.891	1.192	10	
145119	Cal	15	7	4	*	6	8	32	28	0	3	0	1	0	-	NA	-1	5.493	1.043	10	
145119	Cal	15	8	6	*	8	-5	43	43	1	4	0	0	0	-	NA	-1	4.589	1.311	10	
145119	Cal	15	9	5	*	9	5	50	46	0	4	0	1	0	-	NA	-1	3.294	1.189	10	
145119	Cal	15	10	9	/	9	3	4	4	1	1	1	1	0	-	NA	-1	1.983	0.749	10	
145119	Cal	15	11	4	*	9	-3	33	41	0	3	0	1	0	-	NA	-1	7.179	1.589	10	
145119	Cal	15	12	3	*	5	2	17	14	0	2	0	1	0	-	NA	-1	1.471	1.962	10	
145119	Cal	15	13	8	/	4	9	11	12	0	1	0	1	0	-	NA	-1	1.593	4.922	10	
145119	Cal	15	14	5	*	8	9	49	49	1	4	1	1	0	-	NA	-1	1.624	0.874	10	
145119	Cal	15	15	6	*	7	-3	39	46	0	4	NA	0	1	-	NA	-1	10	0	10	
145119	Prac1	2	1	6	/	3	9	11	11	1	1	1	1	0	Y	y	1	4.202	3.285	11.957386875137573	
145119	Prac1	2	2	7	*	5	2	37	33	0	3	0	1	0	R	r	1	2.578	1.29	11.957386875137573	
145119	Prac2	3	1	2	*	7	-3	11	11	1	2	1	1	0	T	t	1	2.919	1.362	11.957386875137573	
145119	Prac2	3	2	2	*	9	-9	9	9	1	2	1	1	0	L	l	1	3.452	0.866	11.957386875137573	
145119	Prac2	3	3	8	*	7	-1	55	50	0	4	0	1	0	J	j	1	9.83	1.019	11.957386875137573	
145119	3	6	1	1	*	5	-3	2	3	0	1	0	1	0	K	k	1	2.124	1.522	11.957386875137573	
145119	3	6	2	4	*	3	7	19	18	0	2	0	1	0	Q	q	1	3.188	2.266	11.957386875137573	
145119	3	6	3	7	/	7	9	10	10	1	1	1	1	0	L	l	1	5.464	1.705	11.957386875137573	
145119	3	6	4	1	*	9	6	15	6	0	1	0	1	0	N	n	1	6.231	1.058	11.957386875137573	
145119	3	6	5	4	/	4	8	9	9	1	1	1	1	0	H	h	1	3.546	1.324	11.957386875137573	
145119	3	6	6	7	*	4	3	31	31	1	3	1	1	0	S	s	1	5.854	2.848	11.957386875137573	
145119	4	4	1	1	/	1	8	9	9	1	1	1	1	0	K	k	1	2.794	1.372	11.957386875137573	
145119	4	4	2	2	/	1	-1	1	1	1	1	1	1	0	R	r	1	2.188	1.098	11.957386875137573	
145119	4	4	3	3	/	1	3	6	11	0	1	0	1	0	H	h	1	3.764	1.153	11.957386875137573	
145119	4	4	4	2	*	5	-6	4	1	0	2	0	1	0	Y	y	1	1.641	1.227	11.957386875137573	
145119	5	3	1	8	*	6	1	49	46	0	4	1	0	0	Y	y	1	3.855	2.129	11.957386875137573	
145119	5	3	2	1	*	8	9	17	17	1	1	1	1	0	J	j	1	2.049	1.337	11.957386875137573	
145119	5	3	3	7	*	8	3	59	59	1	4	0	0	0	R	r	1	1.94	3.545	11.957386875137573	
145119	6	5	1	3	*	7	-5	16	16	1	3	1	1	0	R	r	1	3.342	2.106	11.957386875137573	
145119	6	5	2	8	/	8	9	10	8	0	1	0	1	0	P	p	1	1.159	1.36	11.957386875137573	
145119	6	5	3	9	*	5	-2	43	44	0	4	0	1	0	Q	q	1	4.155	2.397	11.957386875137573	
145119	6	5	4	8	*	9	-2	70	70	1	4	1	1	0	Y	y	1	4.11	1.209	11.957386875137573	
145119	6	5	5	4	*	5	-7	13	17	0	3	0	1	0	S	s	1	4.358	0.978	11.957386875137573	
145119	7	7	1	5	*	7	-6	29	29	1	3	1	1	0	R	r	1	3.882	2.463	11.957386875137573	
145119	7	7	2	4	*	4	8	24	26	0	2	0	1	0	Y	y	1	2.159	6.26	11.957386875137573	
145119	7	7	3	3	/	3	4	5	1	0	1	0	1	0	L	t	0	1.879	1.055	11.957386875137573	
145119	7	7	4	2	*	4	-2	6	6	1	1	0	0	0	T	l	0	3.626	1.341	11.957386875137573	
145119	7	7	5	3	*	6	5	23	18	0	2	0	1	0	S	s	1	2.689	1.346	11.957386875137573	
145119	7	7	6	9	*	7	-2	61	61	1	4	1	1	0	H	h	1	2.877	2.507	11.957386875137573	
145119	7	7	7	8	/	1	8	16	9	0	1	0	1	0	P	-	0	3.078	2.625	11.957386875137573	
145119	8	5	1	3	*	3	-5	4	4	1	1	1	1	0	J	j	1	1.578	1.137	11.957386875137573	
145119	8	5	2	6	*	5	-1	29	29	1	3	1	1	0	P	p	1	1.38	1.624	11.957386875137573	
145119	8	5	3	7	*	3	4	25	25	1	3	1	1	0	N	n	1	1.612	3.706	11.957386875137573	
145119	8	5	4	1	*	7	1	8	6	0	1	0	1	0	Q	q	1	2.533	1.951	11.957386875137573	
145119	8	5	5	9	*	3	7	34	29	0	3	0	1	0	Y	y	1	2.908	4.276	11.957386875137573	
145119	9	4	1	8	*	3	5	29	36	0	3	NA	0	1	T	t	1	11.957386875137573	0	11.957386875137573	
145119	9	4	2	9	*	6	-1	53	50	0	4	0	1	0	Y	y	1	5.542	1.41	11.957386875137573	
145119	9	4	3	6	*	2	9	21	21	1	2	0	0	0	S	s	1	3.683	0.964	11.957386875137573	
145119	9	4	4	8	*	5	-3	37	37	1	4	1	1	0	N	n	1	2.593	1.072	11.957386875137573	
145119	10	3	1	3	*	4	-6	6	13	0	2	0	1	0	S	q	0	1.765	1.016	11.957386875137573	
145119	10	3	2	9	/	3	3	6	6	1	1	1	1	0	Q	s	0	2.222	0.865	11.957386875137573	
145119	10	3	3	6	*	4	-3	21	21	1	3	1	1	0	T	t	1	7.353	1.252	11.957386875137573	
145119	11	6	1	4	*	7	1	29	29	1	3	1	1	0	F	f	1	2.686	0.76	11.957386875137573	
145119	11	6	2	7	/	1	9	16	16	1	1	1	1	0	T	t	1	1.859	2.724	11.957386875137573	
145119	11	6	3	5	*	3	9	24	23	0	2	0	1	0	P	p	1	2.112	1.573	11.957386875137573	
145119	11	6	4	8	*	8	-2	62	62	1	4	1	1	0	Y	y	1	2.253	0.947	11.957386875137573	
145119	11	6	5	6	*	3	-7	11	13	0	2	0	1	0	S	h	0	2.295	1.019	11.957386875137573	
145119	11	6	6	5	*	5	-1	24	15	0	3	0	1	0	H	s	0	1.532	1.151	11.957386875137573	
145119	12	7	1	5	*	6	9	39	45	0	3	0	1	0	P	p	1	2.315	4.972	11.957386875137573	
