SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
135932	Cal	15	1	7	*	7	4	53	47	0	4	0	1	0	-	NA	-1	3.958	1.506	10	
135932	Cal	15	2	6	/	2	6	9	14	0	1	0	1	0	-	NA	-1	2.331	1.385	10	
135932	Cal	15	3	7	*	9	-6	57	57	1	4	0	0	0	-	NA	-1	2.718	2.333	10	
135932	Cal	15	4	1	*	2	2	4	7	0	1	0	1	0	-	NA	-1	1.592	1.239	10	
135932	Cal	15	5	9	/	1	8	17	15	0	1	0	1	0	-	NA	-1	2.357	1.671	10	
135932	Cal	15	6	1	*	4	4	8	8	1	1	1	1	0	-	NA	-1	1.328	0.885	10	
135932	Cal	15	7	4	*	6	4	28	27	0	3	0	1	0	-	NA	-1	1.827	1.236	10	
135932	Cal	15	8	6	*	8	-2	46	46	1	4	1	1	0	-	NA	-1	2.733	1.218	10	
135932	Cal	15	9	5	*	9	6	51	60	0	4	0	1	0	-	NA	-1	5.684	1.281	10	
135932	Cal	15	10	9	/	9	3	4	4	1	1	1	1	0	-	NA	-1	1.967	0.882	10	
135932	Cal	15	11	4	*	9	-6	30	30	1	3	1	1	0	-	NA	-1	4.369	0.897	10	
135932	Cal	15	12	3	*	5	9	24	24	1	2	1	1	0	-	NA	-1	5.4	1.418	10	
135932	Cal	15	13	8	/	4	8	10	3	0	1	0	1	0	-	NA	-1	2.323	0.891	10	
135932	Cal	15	14	5	*	8	-3	37	37	1	4	1	1	0	-	NA	-1	4.073	2.828	10	
135932	Cal	15	15	6	*	7	-6	36	27	0	4	0	1	0	-	NA	-1	4.897	3.069	10	
135932	Prac1	2	1	6	/	3	5	7	13	0	1	0	1	0	S	s	1	2.39	1.01	9.224193752789692	
135932	Prac1	2	2	7	*	5	3	38	38	1	3	1	1	0	Q	q	1	1.893	1.191	9.224193752789692	
135932	Prac2	3	1	2	*	7	1	15	15	1	2	1	1	0	K	s	0	1.598	0.822	9.224193752789692	
135932	Prac2	3	2	2	*	9	-7	11	20	0	2	0	1	0	P	k	0	2.034	0.986	9.224193752789692	
135932	Prac2	3	3	8	*	7	4	60	54	0	4	0	1	0	S	s	1	3.809	1.894	9.224193752789692	
135932	3	6	1	1	*	5	-3	2	1	0	1	0	1	0	R	r	1	2.046	1.686	9.224193752789692	
135932	3	6	2	4	*	3	-4	8	8	1	2	1	1	0	L	l	1	2.39	1.562	9.224193752789692	
135932	3	6	3	7	/	7	9	10	19	0	1	0	1	0	Y	y	1	1.814	1.003	9.224193752789692	
135932	3	6	4	1	*	9	1	10	10	1	1	1	1	0	T	s	0	1.596	0.953	9.224193752789692	
135932	3	6	5	4	/	4	1	2	2	1	1	1	1	0	F	k	0	1.439	0.811	9.224193752789692	
135932	3	6	6	7	*	4	-7	21	26	0	3	0	1	0	H	f	0	2.234	1.365	9.224193752789692	
135932	4	4	1	1	/	1	4	5	5	1	1	1	1	0	S	l	0	1.626	0.806	9.224193752789692	
135932	4	4	2	2	/	1	5	7	16	0	1	0	1	0	F	k	0	1.861	0.791	9.224193752789692	
135932	4	4	3	3	/	1	9	12	12	1	1	1	1	0	Y	s	0	2.265	0.952	9.224193752789692	
135932	4	4	4	2	*	5	-7	3	2	0	2	0	1	0	K	y	0	2.748	1.271	9.224193752789692	
135932	5	3	1	8	*	6	-3	45	50	0	4	0	1	0	R	r	1	2.423	1.229	9.224193752789692	
135932	5	3	2	1	*	8	7	15	23	0	1	0	1	0	Y	y	1	1.58	1.542	9.224193752789692	
135932	5	3	3	7	*	8	-5	51	51	1	4	1	1	0	Q	q	1	3.577	2.244	9.224193752789692	
135932	6	5	1	3	*	7	-2	19	19	1	3	1	1	0	P	l	0	1.779	1.033	9.224193752789692	
135932	6	5	2	8	/	8	2	3	9	0	1	0	1	0	Y	k	0	1.283	1.964	9.224193752789692	
135932	6	5	3	9	*	5	4	49	46	0	4	0	1	0	F	y	0	2.328	1.49	9.224193752789692	
135932	6	5	4	8	*	9	1	73	80	0	4	0	1	0	T	j	0	2.471	1.628	9.224193752789692	
135932	6	5	5	4	*	5	7	27	27	1	3	1	1	0	J	q	0	2.485	0.951	9.224193752789692	
135932	7	7	1	5	*	7	-4	31	31	1	3	1	1	0	F	s	0	2.5	0.963	9.224193752789692	
135932	7	7	2	4	*	4	-6	10	7	0	2	0	1	0	S	p	0	2.267	1.36	9.224193752789692	
135932	7	7	3	3	/	3	5	6	6	1	1	1	1	0	P	f	0	1.461	0.844	9.224193752789692	
135932	7	7	4	2	*	4	5	13	6	0	1	0	1	0	N	j	0	3.108	1.392	9.224193752789692	
135932	7	7	5	3	*	6	-5	13	13	1	2	1	1	0	J	y	0	2.108	2.325	9.224193752789692	
135932	7	7	6	9	*	7	-8	55	52	0	4	1	0	0	T	l	0	1.798	1.955	9.224193752789692	
135932	7	7	7	8	/	1	-6	2	2	1	1	1	1	0	L	k	0	2.547	1.139	9.224193752789692	
135932	8	5	1	3	*	3	-1	8	8	1	1	0	0	0	R	r	1	2.564	1.556	9.224193752789692	
135932	8	5	2	6	*	5	-1	29	29	1	3	1	1	0	Y	p	0	1.423	0.86	9.224193752789692	
135932	8	5	3	7	*	3	-9	12	8	0	3	0	1	0	K	y	0	2.077	1.725	9.224193752789692	
135932	8	5	4	1	*	7	7	14	13	0	1	0	1	0	J	k	0	2.64	2.06	9.224193752789692	
135932	8	5	5	9	*	3	-1	26	26	1	3	1	1	0	L	l	1	2.671	1.03	9.224193752789692	
135932	9	4	1	8	*	3	-4	20	12	0	3	0	1	0	H	r	0	2.684	1.226	9.224193752789692	
135932	9	4	2	9	*	6	5	59	59	1	4	0	0	0	J	l	0	2.472	3.232	9.224193752789692	
135932	9	4	3	6	*	2	-9	3	3	1	2	0	0	0	R	y	0	2.687	1.345	9.224193752789692	
135932	9	4	4	8	*	5	-4	36	31	0	4	0	1	0	S	s	1	2.036	1.65	9.224193752789692	
135932	10	3	1	3	*	4	-6	6	8	0	2	0	1	0	K	r	0	2.122	1.358	9.224193752789692	
135932	10	3	2	9	/	3	5	8	6	0	1	0	1	0	Q	k	0	3.514	1.355	9.224193752789692	
135932	10	3	3	6	*	4	-5	19	19	1	3	0	0	0	L	l	1	1.692	1.597	9.224193752789692	
135932	11	6	1	4	*	7	-9	19	19	1	3	1	1	0	P	l	0	2.052	4.321	9.224193752789692	
135932	11	6	2	7	/	1	-4	3	3	1	1	1	1	0	N	y	0	3.122	2.743	9.224193752789692	
135932	11	6	3	5	*	3	2	17	17	1	2	1	1	0	S	s	1	1.488	0.847	9.224193752789692	
135932	11	6	4	8	*	8	-8	56	53	0	4	0	1	0	F	r	0	3.124	3.612	9.224193752789692	
135932	11	6	5	6	*	3	3	21	15	0	2	0	1	0	Q	y	0	1.845	1.007	9.224193752789692	
135932	11	6	6	5	*	5	-6	19	17	0	3	0	1	0	K	k	1	2.159	5.546	9.224193752789692	
135932	12	7	1	5	*	6	-2	28	23	0	3	0	1	0	K	l	0	1.613	1.94	9.224193752789692	
135932	12	7	2	6	/	1	-1	5	5	1	1	1	1	0	P	s	0	2.938	0.815	9.224193752789692	
135932	12	7	3	3	*	2	-2	4	4	1	1	1	1	0	L	k	0	1.937	0.944	9.224193752789692	
135932	12	7	4	5	*	4	-5	15	23	0	3	0	1	0	Y	r	0	2.67	1.129	9.224193752789692	
135932	12	7	5	8	*	2	-3	13	13	1	2	1	1	0	J	y	0	2.424	1.062	9.224193752789692	
135932	12	7	6	4	/	1	4	8	9	0	1	0	1	0	R	k	0	2.971	1.201	9.224193752789692	
135932	12	7	7	6	*	6	-9	27	22	0	3	1	0	0	T	t	1	1.564	1.655	9.224193752789692	
135932	13	6	1	4	*	8	-3	29	29	1	3	1	1	0	P	p	1	2.536	1.579	9.224193752789692	
135932	13	6	2	1	*	3	1	4	6	0	1	0	1	0	Q	q	1	2.016	0.933	9.224193752789692	
135932	13	6	3	2	/	2	2	3	11	0	1	0	1	0	K	k	1	1.439	1.144	9.224193752789692	
135932	13	6	4	2	*	2	-3	1	1	1	1	1	1	0	T	t	1	1.519	0.934	9.224193752789692	
135932	13	6	5	5	*	2	6	16	12	0	2	0	1	0	S	k	0	1.936	1.313	9.224193752789692	
135932	13	6	6	4	*	2	-1	7	7	1	1	1	1	0	F	s	0	2.127	1.076	9.224193752789692	
135932	14	5	1	9	*	2	-7	11	16	0	2	0	1	0	K	k	1	1.502	1.483	9.224193752789692	
135932	14	5	2	1	*	6	7	13	13	1	1	1	1	0	T	t	1	1.518	0.747	9.224193752789692	
135932	14	5	3	4	/	2	3	5	13	0	1	0	1	0	S	s	1	2.125	0.993	9.224193752789692	
135932	14	5	4	7	*	6	9	51	51	1	4	0	0	0	Y	y	1	2.079	1.662	9.224193752789692	
135932	14	5	5	9	*	4	9	45	45	1	3	1	1	0	J	j	1	2.394	1.426	9.224193752789692	
135932	15	3	1	7	*	2	-1	13	13	1	2	1	1	0	T	k	0	1.501	0.784	9.224193752789692	
135932	15	3	2	8	/	2	-1	3	3	1	1	1	1	0	N	j	0	1.658	1.708	9.224193752789692	
135932	15	3	3	5	/	1	6	11	15	0	1	0	1	0	Y	y	1	2.61	6.108	9.224193752789692	
135932	16	7	1	6	*	9	-9	45	40	0	4	0	1	0	H	y	0	3.169	1.531	9.224193752789692	
135932	16	7	2	3	*	8	2	26	20	0	3	0	1	0	N	k	0	3.907	1.115	9.224193752789692	
135932	16	7	3	9	*	9	8	89	86	0	4	0	1	0	S	t	0	2.157	1.41	9.224193752789692	
135932	16	7	4	8	*	4	-7	25	25	1	3	1	1	0	P	l	0	1.878	4.293	9.224193752789692	
135932	16	7	5	2	*	6	-7	5	5	1	2	1	1	0	R	y	0	3.093	4.595	9.224193752789692	
135932	16	7	6	6	/	6	7	8	17	0	1	0	1	0	Q	r	0	1.471	1.364	9.224193752789692	
135932	16	7	7	3	*	9	-6	21	21	1	3	1	1	0	F	s	0	3.313	0.923	9.224193752789692	
135932	17	4	1	2	*	3	-4	2	2	1	1	1	1	0	Y	y	1	2.045	0.954	9.224193752789692	
135932	17	4	2	5	/	5	5	6	6	1	1	1	1	0	T	s	0	1.753	0.716	9.224193752789692	
135932	17	4	3	9	*	8	-2	70	76	0	4	0	1	0	P	t	0	3.046	2.623	9.224193752789692	
135932	17	4	4	2	*	8	1	17	15	0	2	0	1	0	F	f	1	2.25	1.252	9.224193752789692	
