Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
114913	SqPrac1	2	1	NA	NA	NA	NA	NA	7	7	1	NA	NA	10	
114913	SqPrac1	2	2	NA	NA	NA	NA	NA	4	4	1	NA	NA	10	
114913	SqPrac2	3	1	NA	NA	NA	NA	NA	4	4	1	NA	NA	10	
114913	SqPrac2	3	2	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
114913	SqPrac2	3	3	NA	NA	NA	NA	NA	7	7	1	NA	NA	10	
114913	Symm1	6	1	pracsymm13.bmp	nonsymmetric	NA	0	1	NA	NA	NA	10	0	10	
114913	Symm1	6	2	pracsymm6.bmp	symmetric	NA	0	1	NA	NA	NA	10	0	10	
114913	Symm1	6	3	pracsymm12.bmp	nonsymmetric	0	1	0	NA	NA	NA	5.496	2.475	10	
114913	Symm1	6	4	pracsymm10.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.814	0.867	10	
114913	Symm1	6	5	pracsymm11.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.186	0.53	10	
114913	Symm1	6	6	pracsymm15.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.906	0.606	10	
114913	CombPrac1	2	1	pracsymm8.bmp	nonsymmetric	0	1	0	9	9	1	3.78	1.006	10	
114913	CombPrac1	2	2	pracsymm3.bmp	symmetric	1	1	0	12	12	1	2.758	0.935	10	
114913	CombPrac2	3	1	pracsymm14.bmp	nonsymmetric	0	1	0	2	2	1	4.048	0.704	10	
114913	CombPrac2	3	2	pracsymm9.bmp	nonsymmetric	0	1	0	8	8	1	1.54	0.699	10	
114913	CombPrac2	3	3	pracsymm5.bmp	symmetric	1	1	0	14	14	1	1.673	0.68	10	
114913	1	5	1	symm35.bmp	nonsymmetric	0	1	0	1	1	1	2.685	0.729	12.406482612477143	
114913	1	5	2	symm47.bmp	nonsymmetric	0	1	0	3	3	1	1.391	0.808	12.406482612477143	
114913	1	5	3	symm6.bmp	symmetric	1	1	0	14	14	1	1.828	0.739	12.406482612477143	
114913	1	5	4	symm40.bmp	nonsymmetric	0	1	0	6	6	1	1.54	0.75	12.406482612477143	
114913	1	5	5	symm25.bmp	nonsymmetric	0	1	0	15	15	1	1.032	0.601	12.406482612477143	
114913	2	4	1	symm17.bmp	symmetric	1	1	0	14	14	1	1.828	0.782	12.406482612477143	
114913	2	4	2	symm10.bmp	symmetric	1	1	0	4	4	1	1.22	0.78	12.406482612477143	
114913	2	4	3	symm7.bmp	symmetric	1	1	0	13	9	0	2.335	0.641	12.406482612477143	
114913	2	4	4	symm45.bmp	nonsymmetric	0	1	0	3	3	1	1.215	0.73	12.406482612477143	
114913	3	5	1	symm27.bmp	nonsymmetric	0	1	0	16	16	1	1.844	0.55	12.406482612477143	
114913	3	5	2	symm5.bmp	symmetric	1	1	0	12	8	0	1.14	0.656	12.406482612477143	
114913	3	5	3	symm2.bmp	symmetric	1	1	0	1	1	1	1.531	0.65	12.406482612477143	
114913	3	5	4	symm8.bmp	symmetric	1	1	0	6	6	1	1.833	0.85	12.406482612477143	
114913	3	5	5	symm34.bmp	nonsymmetric	0	1	0	10	10	1	3.117	0.644	12.406482612477143	
114913	4	2	1	symm42.bmp	nonsymmetric	0	1	0	2	2	1	1.968	0.863	12.406482612477143	
114913	4	2	2	symm32.bmp	nonsymmetric	0	1	0	10	10	1	3.007	0.736	12.406482612477143	
114913	5	5	1	symm38.bmp	nonsymmetric	0	1	0	14	14	1	1.64	0.51	12.406482612477143	
114913	5	5	2	symm9.bmp	symmetric	1	1	0	1	1	1	1.463	0.515	12.406482612477143	
114913	5	5	3	symm33.bmp	nonsymmetric	0	1	0	2	2	1	1.197	0.574	12.406482612477143	
114913	5	5	4	symm48.bmp	nonsymmetric	0	1	0	3	3	1	1.672	0.546	12.406482612477143	
114913	5	5	5	symm30.bmp	nonsymmetric	0	1	0	8	8	1	1.845	0.491	12.406482612477143	
114913	6	3	1	symm21.bmp	symmetric	1	1	0	12	12	1	2.779	1.288	12.406482612477143	
114913	6	3	2	symm15.bmp	symmetric	1	1	0	16	16	1	1.609	0.874	12.406482612477143	
114913	6	3	3	symm12.bmp	symmetric	1	1	0	9	9	1	2.109	0.908	12.406482612477143	
114913	7	3	1	symm19.bmp	symmetric	1	1	0	3	3	1	1.952	0.729	12.406482612477143	
114913	7	3	2	symm23.bmp	symmetric	1	1	0	11	11	1	1.889	0.592	12.406482612477143	
114913	7	3	3	symm16.bmp	symmetric	1	1	0	15	15	1	1.001	0.58	12.406482612477143	
114913	8	4	1	symm20.bmp	symmetric	1	1	0	7	7	1	2.313	1.249	12.406482612477143	
114913	8	4	2	symm36.bmp	nonsymmetric	0	1	0	15	15	1	1.316	0.537	12.406482612477143	
114913	8	4	3	symm28.bmp	nonsymmetric	0	1	0	3	3	1	3.702	1.417	12.406482612477143	
114913	8	4	4	symm14.bmp	symmetric	1	1	0	6	6	1	3.389	0.512	12.406482612477143	
114913	9	2	1	symm29.bmp	nonsymmetric	0	1	0	9	9	1	1.702	0.815	12.406482612477143	
114913	9	2	2	symm43.bmp	nonsymmetric	0	1	0	3	3	1	0.922	0.577	12.406482612477143	
114913	10	4	1	symm44.bmp	nonsymmetric	0	1	0	8	8	1	2.266	0.601	12.406482612477143	
114913	10	4	2	symm1.bmp	symmetric	1	1	0	13	14	0	1.687	0.574	12.406482612477143	
114913	10	4	3	symm46.bmp	nonsymmetric	0	1	0	11	12	0	1.187	0.661	12.406482612477143	
114913	10	4	4	symm4.bmp	symmetric	1	1	0	12	0	0	1.812	1.772	12.406482612477143	
114913	11	3	1	symm18.bmp	symmetric	1	1	0	2	2	1	3.053	0.582	12.406482612477143	
