SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
145119	1	STUDY	artist	picture	0	NA	NA	
145119	2	STUDY	dizzy	confuse	10	NA	NA	
145119	3	STUDY	bath	house	5	NA	NA	
145119	4	STUDY	mask	scuba	10	NA	NA	
145119	5	STUDY	collar	blouse	0	NA	NA	
145119	6	STUDY	chief	major	5	NA	NA	
145119	7	STUDY	paint	smell	0	NA	NA	
145119	8	STUDY	spool	pool	0	NA	NA	
145119	9	STUDY	vacate	evacuate	0	NA	NA	
145119	10	STUDY	grove	group	0	NA	NA	
145119	11	STUDY	tale	end	5	NA	NA	
145119	12	STUDY	throw	move	5	NA	NA	
145119	13	STUDY	circus	lion	10	NA	NA	
145119	14	STUDY	tumble	mat	10	NA	NA	
145119	15	STUDY	coast	float	10	NA	NA	
145119	16	STUDY	grave	bad	10	NA	NA	
145119	17	STUDY	math	test	0	NA	NA	
145119	18	STUDY	crowd	big	10	NA	NA	
145119	19	STUDY	beer	taste	0	NA	NA	
145119	20	STUDY	sleeve	jacket	10	NA	NA	
145119	21	STUDY	marsh	field	10	NA	NA	
145119	22	STUDY	snake	ugly	10	NA	NA	
145119	23	STUDY	beat	blend	10	NA	NA	
145119	24	STUDY	shop	keeper	5	NA	NA	
145119	25	STUDY	bead	rain	10	NA	NA	
145119	26	STUDY	maid	honor	5	NA	NA	
145119	27	STUDY	marry	family	5	NA	NA	
145119	28	STUDY	choose	freedom	5	NA	NA	
145119	29	STUDY	demand	take	5	NA	NA	
145119	30	STUDY	piano	man	10	NA	NA	
145119	31	STUDY	stalk	kill	5	NA	NA	
145119	32	STUDY	contact	apart	5	NA	NA	
145119	33	STUDY	stare	rude	5	NA	NA	
145119	34	STUDY	student	stress	10	NA	NA	
145119	35	STUDY	stay	home	10	NA	NA	
145119	36	STUDY	taboo	norm	0	NA	NA	
145119	37	STUDY	party	friend	5	NA	NA	
145119	38	STUDY	tomato	hot	10	NA	NA	
145119	39	STUDY	cost	lot	5	NA	NA	
145119	40	STUDY	shame	abuse	5	NA	NA	
145119	41	STUDY	grow	rise	0	NA	NA	
145119	42	STUDY	dawn	night	0	NA	NA	
145119	43	STUDY	saint	priest	0	NA	NA	
145119	44	STUDY	pig	dirt	10	NA	NA	
145119	45	STUDY	damp	stink	0	NA	NA	
145119	46	STUDY	build	add	0	NA	NA	
145119	47	STUDY	curve	girl	10	NA	NA	
145119	48	STUDY	space	black	0	NA	NA	
145119	49	STUDY	barrel	drum	5	NA	NA	
145119	50	STUDY	support	love	0	NA	NA	
145119	51	STUDY	search	lost	0	NA	NA	
145119	52	STUDY	coin	bill	0	NA	NA	
145119	53	STUDY	defeat	battle	5	NA	NA	
145119	54	STUDY	peel	apple	5	NA	NA	
145119	1	TEST	pig	dirt	10	dirt	1	
145119	2	TEST	snake	ugly	10	ugly	1	
145119	3	TEST	coast	float	10	boat	0	
145119	4	TEST	beer	taste	0	drink	0	
145119	5	TEST	circus	lion	10	lion	1	
145119	6	TEST	peel	apple	5	apple	1	
145119	7	TEST	grove	group	0	street	0	
145119	8	TEST	collar	blouse	0	blue	0	
145119	9	TEST	contact	apart	5	fight	0	
145119	10	TEST	cost	lot	5	no idea	0	
145119	11	TEST	tale	end	5	end	1	
145119	12	TEST	marry	family	5	bride	0	
145119	13	TEST	vacate	evacuate	0	no clue	0	
145119	14	TEST	build	add	0	add	1	
145119	15	TEST	choose	freedom	5	pick	0	
145119	16	TEST	grave	bad	10	sad	0	
145119	17	TEST	shop	keeper	5	no idea	0	
145119	18	TEST	dizzy	confuse	10	confused	0	
145119	19	TEST	barrel	drum	5	tumble	0	
145119	20	TEST	crowd	big	10	big	1	
145119	21	TEST	demand	take	5	get	0	
145119	22	TEST	bead	rain	10	bed	0	
145119	23	TEST	sleeve	jacket	10	collar	0	
145119	24	TEST	math	test	0	test	1	
145119	25	TEST	party	friend	5	friend	1	
145119	26	TEST	coin	bill	0	dollar	0	
145119	27	TEST	dawn	night	0	dusk	0	
145119	28	TEST	artist	picture	0	art	0	
145119	29	TEST	chief	major	5	professor	0	
145119	30	TEST	student	stress	10	stress	1	
145119	31	TEST	paint	smell	0	art	0	
145119	32	TEST	saint	priest	0	priest	1	
145119	33	TEST	tomato	hot	10	hot	1	
145119	34	TEST	search	lost	0	find	0	
145119	35	TEST	curve	girl	10	girl	1	
145119	36	TEST	space	black	0	jam	0	
145119	37	TEST	tumble	mat	10	barrel	0	
145119	38	TEST	beat	blend	10	drum	0	
145119	39	TEST	stalk	kill	5	kill	1	
145119	40	TEST	stay	home	10	home	1	
145119	41	TEST	bath	house	5	house	1	
145119	42	TEST	defeat	battle	5	game	0	
145119	43	TEST	support	love	0	win	0	
145119	44	TEST	damp	stink	0	no clue	0	
145119	45	TEST	piano	man	10	man	1	
145119	46	TEST	grow	rise	0	no clue	0	
145119	47	TEST	mask	scuba	10	scuba	1	
145119	48	TEST	stare	rude	5	rude	1	
145119	49	TEST	maid	honor	5	honor	1	
145119	50	TEST	spool	pool	0	pool	1	
145119	51	TEST	marsh	field	10	field	1	
145119	52	TEST	shame	abuse	5	no idea	0	
145119	53	TEST	taboo	norm	0	i dont know	0	
145119	54	TEST	throw	move	5	run	0	
