SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155121	1	STUDY	circus	lion	10	NA	NA	
155121	2	STUDY	beat	blend	10	NA	NA	
155121	3	STUDY	sleeve	jacket	10	NA	NA	
155121	4	STUDY	artist	picture	0	NA	NA	
155121	5	STUDY	math	test	0	NA	NA	
155121	6	STUDY	party	friend	5	NA	NA	
155121	7	STUDY	stalk	kill	5	NA	NA	
155121	8	STUDY	spool	pool	0	NA	NA	
155121	9	STUDY	coin	bill	0	NA	NA	
155121	10	STUDY	support	love	0	NA	NA	
155121	11	STUDY	defeat	battle	5	NA	NA	
155121	12	STUDY	barrel	drum	5	NA	NA	
155121	13	STUDY	damp	stink	0	NA	NA	
155121	14	STUDY	stare	rude	5	NA	NA	
155121	15	STUDY	piano	man	10	NA	NA	
155121	16	STUDY	beer	taste	0	NA	NA	
155121	17	STUDY	tale	end	5	NA	NA	
155121	18	STUDY	dizzy	confuse	10	NA	NA	
155121	19	STUDY	build	add	0	NA	NA	
155121	20	STUDY	stay	home	10	NA	NA	
155121	21	STUDY	throw	move	5	NA	NA	
155121	22	STUDY	crowd	big	10	NA	NA	
155121	23	STUDY	snake	ugly	10	NA	NA	
155121	24	STUDY	student	stress	10	NA	NA	
155121	25	STUDY	tumble	mat	10	NA	NA	
155121	26	STUDY	taboo	norm	0	NA	NA	
155121	27	STUDY	collar	blouse	0	NA	NA	
155121	28	STUDY	vacate	evacuate	0	NA	NA	
155121	29	STUDY	bath	house	5	NA	NA	
155121	30	STUDY	marsh	field	10	NA	NA	
155121	31	STUDY	shop	keeper	5	NA	NA	
155121	32	STUDY	space	black	0	NA	NA	
155121	33	STUDY	mask	scuba	10	NA	NA	
155121	34	STUDY	demand	take	5	NA	NA	
155121	35	STUDY	search	lost	0	NA	NA	
155121	36	STUDY	pig	dirt	10	NA	NA	
155121	37	STUDY	bead	rain	10	NA	NA	
155121	38	STUDY	maid	honor	5	NA	NA	
155121	39	STUDY	grow	rise	0	NA	NA	
155121	40	STUDY	paint	smell	0	NA	NA	
155121	41	STUDY	curve	girl	10	NA	NA	
155121	42	STUDY	cost	lot	5	NA	NA	
155121	43	STUDY	grave	bad	10	NA	NA	
155121	44	STUDY	peel	apple	5	NA	NA	
155121	45	STUDY	marry	family	5	NA	NA	
155121	46	STUDY	coast	float	10	NA	NA	
155121	47	STUDY	grove	group	0	NA	NA	
155121	48	STUDY	contact	apart	5	NA	NA	
155121	49	STUDY	saint	priest	0	NA	NA	
155121	50	STUDY	tomato	hot	10	NA	NA	
155121	51	STUDY	choose	freedom	5	NA	NA	
155121	52	STUDY	dawn	night	0	NA	NA	
155121	53	STUDY	shame	abuse	5	NA	NA	
155121	54	STUDY	chief	major	5	NA	NA	
155121	1	TEST	throw	move	5	ball	0	
155121	2	TEST	spool	pool	0	thread	0	
155121	3	TEST	cost	lot	5	money	0	
155121	4	TEST	shop	keeper	5	keeper	1	
155121	5	TEST	marry	family	5	bride	0	
155121	6	TEST	saint	priest	0	priest	1	
155121	7	TEST	grave	bad	10	sad	0	
155121	8	TEST	tale	end	5	end	1	
155121	9	TEST	beer	taste	0	taste	1	
155121	10	TEST	contact	apart	5	lens	0	
155121	11	TEST	chief	major	5	leader	0	
155121	12	TEST	vacate	evacuate	0	evacuate	1	
155121	13	TEST	maid	honor	5	honor	1	
155121	14	TEST	collar	blouse	0	blouse	1	
155121	15	TEST	beat	blend	10	defeat	0	
155121	16	TEST	party	friend	5	friends	0	
155121	17	TEST	support	love	0	help	0	
155121	18	TEST	dawn	night	0	dusk	0	
155121	19	TEST	demand	take	5	take	1	
155121	20	TEST	damp	stink	0	dry	0	
155121	21	TEST	bead	rain	10	red	0	
155121	22	TEST	curve	girl	10	bent	0	
155121	23	TEST	math	test	0	teacher	0	
155121	24	TEST	choose	freedom	5	decide	0	
155121	25	TEST	coast	float	10	ride	0	
155121	26	TEST	student	stress	10	teacher	0	
155121	27	TEST	search	lost	0	find	0	
155121	28	TEST	marsh	field	10	field	1	
155121	29	TEST	shame	abuse	5	sad	0	
155121	30	TEST	peel	apple	5	apple	1	
155121	31	TEST	coin	bill	0	dollar	0	
155121	32	TEST	dizzy	confuse	10	confuse	1	
155121	33	TEST	piano	man	10	man	1	
155121	34	TEST	artist	picture	0	painter	0	
155121	35	TEST	stare	rude	5	gaze	0	
155121	36	TEST	sleeve	jacket	10	coat	0	
155121	37	TEST	crowd	big	10	big	1	
155121	38	TEST	grow	rise	0	tall	0	
155121	39	TEST	stalk	kill	5	creep	0	
155121	40	TEST	barrel	drum	5	roll	0	
155121	41	TEST	bath	house	5	clean	0	
155121	42	TEST	space	black	0	dark	0	
155121	43	TEST	tumble	mat	10	weed	0	
155121	44	TEST	grove	group	0	valley	0	
155121	45	TEST	defeat	battle	5	lose	0	
155121	46	TEST	tomato	hot	10	banana	0	
155121	47	TEST	stay	home	10	leave	0	
155121	48	TEST	paint	smell	0	learn	0	
155121	49	TEST	taboo	norm	0	norm	1	
155121	50	TEST	pig	dirt	10	dirty	0	
155121	51	TEST	snake	ugly	10	small	0	
155121	52	TEST	circus	lion	10	lion	1	
155121	53	TEST	build	add	0	destroy	0	
155121	54	TEST	mask	scuba	10	face	0	
