SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155327	1	STUDY	peel	apple	5	NA	NA	
155327	2	STUDY	shame	abuse	5	NA	NA	
155327	3	STUDY	grove	group	0	NA	NA	
155327	4	STUDY	beat	blend	10	NA	NA	
155327	5	STUDY	bead	rain	10	NA	NA	
155327	6	STUDY	coast	float	10	NA	NA	
155327	7	STUDY	vacate	evacuate	0	NA	NA	
155327	8	STUDY	build	add	0	NA	NA	
155327	9	STUDY	shop	keeper	5	NA	NA	
155327	10	STUDY	saint	priest	0	NA	NA	
155327	11	STUDY	chief	major	5	NA	NA	
155327	12	STUDY	sleeve	jacket	10	NA	NA	
155327	13	STUDY	grow	rise	0	NA	NA	
155327	14	STUDY	search	lost	0	NA	NA	
155327	15	STUDY	collar	blouse	0	NA	NA	
155327	16	STUDY	artist	picture	0	NA	NA	
155327	17	STUDY	stare	rude	5	NA	NA	
155327	18	STUDY	bath	house	5	NA	NA	
155327	19	STUDY	beer	taste	0	NA	NA	
155327	20	STUDY	circus	lion	10	NA	NA	
155327	21	STUDY	coin	bill	0	NA	NA	
155327	22	STUDY	student	stress	10	NA	NA	
155327	23	STUDY	defeat	battle	5	NA	NA	
155327	24	STUDY	contact	apart	5	NA	NA	
155327	25	STUDY	maid	honor	5	NA	NA	
155327	26	STUDY	taboo	norm	0	NA	NA	
155327	27	STUDY	pig	dirt	10	NA	NA	
155327	28	STUDY	tumble	mat	10	NA	NA	
155327	29	STUDY	damp	stink	0	NA	NA	
155327	30	STUDY	paint	smell	0	NA	NA	
155327	31	STUDY	grave	bad	10	NA	NA	
155327	32	STUDY	choose	freedom	5	NA	NA	
155327	33	STUDY	tomato	hot	10	NA	NA	
155327	34	STUDY	support	love	0	NA	NA	
155327	35	STUDY	marsh	field	10	NA	NA	
155327	36	STUDY	stalk	kill	5	NA	NA	
155327	37	STUDY	cost	lot	5	NA	NA	
155327	38	STUDY	demand	take	5	NA	NA	
155327	39	STUDY	space	black	0	NA	NA	
155327	40	STUDY	dizzy	confuse	10	NA	NA	
155327	41	STUDY	stay	home	10	NA	NA	
155327	42	STUDY	snake	ugly	10	NA	NA	
155327	43	STUDY	barrel	drum	5	NA	NA	
155327	44	STUDY	mask	scuba	10	NA	NA	
155327	45	STUDY	piano	man	10	NA	NA	
155327	46	STUDY	curve	girl	10	NA	NA	
155327	47	STUDY	party	friend	5	NA	NA	
155327	48	STUDY	marry	family	5	NA	NA	
155327	49	STUDY	crowd	big	10	NA	NA	
155327	50	STUDY	tale	end	5	NA	NA	
155327	51	STUDY	dawn	night	0	NA	NA	
155327	52	STUDY	math	test	0	NA	NA	
155327	53	STUDY	throw	move	5	NA	NA	
155327	54	STUDY	spool	pool	0	NA	NA	
155327	1	TEST	student	stress	10	stress	1	
155327	2	TEST	paint	smell	0	skip	0	
155327	3	TEST	snake	ugly	10	skip	0	
155327	4	TEST	tumble	mat	10	mat	1	
155327	5	TEST	saint	priest	0	priest	1	
155327	6	TEST	shop	keeper	5	skip	0	
155327	7	TEST	grave	bad	10	grove	0	
155327	8	TEST	build	add	0	skip	0	
155327	9	TEST	circus	lion	10	lion	1	
155327	10	TEST	tale	end	5	skip	0	
155327	11	TEST	beer	taste	0	taste	1	
155327	12	TEST	throw	move	5	move	1	
155327	13	TEST	choose	freedom	5	freedom	1	
155327	14	TEST	math	test	0	skip	0	
155327	15	TEST	peel	apple	5	apple	1	
155327	16	TEST	spool	pool	0	pool	1	
155327	17	TEST	contact	apart	5	skip	0	
155327	18	TEST	bath	house	5	skip	0	
155327	19	TEST	dizzy	confuse	10	skip	0	
155327	20	TEST	collar	blouse	0	skip	0	
155327	21	TEST	taboo	norm	0	skip	0	
155327	22	TEST	defeat	battle	5	skip	0	
155327	23	TEST	vacate	evacuate	0	skip	0	
155327	24	TEST	beat	blend	10	skip	0	
155327	25	TEST	chief	major	5	skip	0	
155327	26	TEST	shame	abuse	5	skip	0	
155327	27	TEST	damp	stink	0	stink	1	
155327	28	TEST	pig	dirt	10	skip	0	
155327	29	TEST	coin	bill	0	skip	0	
155327	30	TEST	sleeve	jacket	10	skip	0	
155327	31	TEST	dawn	night	0	skip	0	
155327	32	TEST	stalk	kill	5	kill	1	
155327	33	TEST	demand	take	5	skip	0	
155327	34	TEST	support	love	0	skip	0	
155327	35	TEST	bead	rain	10	skip	0	
155327	36	TEST	mask	scuba	10	skip	0	
155327	37	TEST	coast	float	10	guard	0	
155327	38	TEST	grow	rise	0	skip	0	
155327	39	TEST	piano	man	10	man	1	
155327	40	TEST	tomato	hot	10	skip	0	
155327	41	TEST	grove	group	0	grave	0	
155327	42	TEST	search	lost	0	find	0	
155327	43	TEST	barrel	drum	5	skip	0	
155327	44	TEST	crowd	big	10	skip	0	
155327	45	TEST	party	friend	5	friend	1	
155327	46	TEST	artist	picture	0	skip	0	
155327	47	TEST	curve	girl	10	skip	0	
155327	48	TEST	stay	home	10	skip	0	
155327	49	TEST	marry	family	5	skip	0	
155327	50	TEST	space	black	0	skip	0	
155327	51	TEST	stare	rude	5	skip	0	
155327	52	TEST	marsh	field	10	field	1	
155327	53	TEST	maid	honor	5	skip	0	
155327	54	TEST	cost	lot	5	skip	0	
