SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
154731	1	STUDY	tale	end	5	NA	NA	
154731	2	STUDY	maid	honor	5	NA	NA	
154731	3	STUDY	shop	keeper	5	NA	NA	
154731	4	STUDY	support	love	0	NA	NA	
154731	5	STUDY	artist	picture	0	NA	NA	
154731	6	STUDY	shame	abuse	5	NA	NA	
154731	7	STUDY	defeat	battle	5	NA	NA	
154731	8	STUDY	grave	bad	10	NA	NA	
154731	9	STUDY	math	test	0	NA	NA	
154731	10	STUDY	search	lost	0	NA	NA	
154731	11	STUDY	mask	scuba	10	NA	NA	
154731	12	STUDY	dizzy	confuse	10	NA	NA	
154731	13	STUDY	coin	bill	0	NA	NA	
154731	14	STUDY	tomato	hot	10	NA	NA	
154731	15	STUDY	build	add	0	NA	NA	
154731	16	STUDY	crowd	big	10	NA	NA	
154731	17	STUDY	damp	stink	0	NA	NA	
154731	18	STUDY	bead	rain	10	NA	NA	
154731	19	STUDY	stalk	kill	5	NA	NA	
154731	20	STUDY	circus	lion	10	NA	NA	
154731	21	STUDY	demand	take	5	NA	NA	
154731	22	STUDY	marsh	field	10	NA	NA	
154731	23	STUDY	vacate	evacuate	0	NA	NA	
154731	24	STUDY	contact	apart	5	NA	NA	
154731	25	STUDY	taboo	norm	0	NA	NA	
154731	26	STUDY	grove	group	0	NA	NA	
154731	27	STUDY	curve	girl	10	NA	NA	
154731	28	STUDY	tumble	mat	10	NA	NA	
154731	29	STUDY	dawn	night	0	NA	NA	
154731	30	STUDY	paint	smell	0	NA	NA	
154731	31	STUDY	grow	rise	0	NA	NA	
154731	32	STUDY	snake	ugly	10	NA	NA	
154731	33	STUDY	stare	rude	5	NA	NA	
154731	34	STUDY	peel	apple	5	NA	NA	
154731	35	STUDY	coast	float	10	NA	NA	
154731	36	STUDY	space	black	0	NA	NA	
154731	37	STUDY	barrel	drum	5	NA	NA	
154731	38	STUDY	pig	dirt	10	NA	NA	
154731	39	STUDY	sleeve	jacket	10	NA	NA	
154731	40	STUDY	saint	priest	0	NA	NA	
154731	41	STUDY	throw	move	5	NA	NA	
154731	42	STUDY	marry	family	5	NA	NA	
154731	43	STUDY	beat	blend	10	NA	NA	
154731	44	STUDY	choose	freedom	5	NA	NA	
154731	45	STUDY	cost	lot	5	NA	NA	
154731	46	STUDY	piano	man	10	NA	NA	
154731	47	STUDY	beer	taste	0	NA	NA	
154731	48	STUDY	student	stress	10	NA	NA	
154731	49	STUDY	spool	pool	0	NA	NA	
154731	50	STUDY	chief	major	5	NA	NA	
154731	51	STUDY	stay	home	10	NA	NA	
154731	52	STUDY	bath	house	5	NA	NA	
154731	53	STUDY	party	friend	5	NA	NA	
154731	54	STUDY	collar	blouse	0	NA	NA	
154731	1	TEST	bead	rain	10	rain	1	
154731	2	TEST	tale	end	5	end	1	
154731	3	TEST	tumble	mat	10	down	0	
154731	4	TEST	collar	blouse	0	bone	0	
154731	5	TEST	maid	honor	5	honor	1	
154731	6	TEST	artist	picture	0	painting	0	
154731	7	TEST	shop	keeper	5	keeper	1	
154731	8	TEST	pig	dirt	10	out	0	
154731	9	TEST	cost	lot	5	shame	0	
154731	10	TEST	contact	apart	5	eye	0	
154731	11	TEST	choose	freedom	5	wisely	0	
154731	12	TEST	marsh	field	10	field	1	
154731	13	TEST	vacate	evacuate	0	land	0	
154731	14	TEST	taboo	norm	0	shame	0	
154731	15	TEST	chief	major	5	major	1	
154731	16	TEST	barrel	drum	5	laugh	0	
154731	17	TEST	demand	take	5	want	0	
154731	18	TEST	piano	man	10	play	0	
154731	19	TEST	math	test	0	major	0	
154731	20	TEST	beer	taste	0	can	0	
154731	21	TEST	mask	scuba	10	costume	0	
154731	22	TEST	dawn	night	0	sun	0	
154731	23	TEST	coin	bill	0	toss	0	
154731	24	TEST	build	add	0	screw	0	
154731	25	TEST	grave	bad	10	robber	0	
154731	26	TEST	student	stress	10	stress	1	
154731	27	TEST	tomato	hot	10	sauce	0	
154731	28	TEST	space	black	0	container	0	
154731	29	TEST	shame	abuse	5	kill	0	
154731	30	TEST	crowd	big	10	shame	0	
154731	31	TEST	marry	family	5	may	0	
154731	32	TEST	support	love	0	love	1	
154731	33	TEST	bath	house	5	water	0	
154731	34	TEST	dizzy	confuse	10	confused	0	
154731	35	TEST	curve	girl	10	girl	1	
154731	36	TEST	sleeve	jacket	10	sweater	0	
154731	37	TEST	damp	stink	0	wet	0	
154731	38	TEST	stay	home	10	keep	0	
154731	39	TEST	circus	lion	10	lion	1	
154731	40	TEST	paint	smell	0	color	0	
154731	41	TEST	grove	group	0	orange	0	
154731	42	TEST	defeat	battle	5	win	0	
154731	43	TEST	stare	rude	5	look	0	
154731	44	TEST	peel	apple	5	banana	0	
154731	45	TEST	stalk	kill	5	kill	1	
154731	46	TEST	party	friend	5	hard	0	
154731	47	TEST	snake	ugly	10	ugly	1	
154731	48	TEST	spool	pool	0	yarn	0	
154731	49	TEST	search	lost	0	find	0	
154731	50	TEST	beat	blend	10	tomato	0	
154731	51	TEST	grow	rise	0	plant	0	
154731	52	TEST	coast	float	10	water	0	
154731	53	TEST	saint	priest	0	angel	0	
154731	54	TEST	throw	move	5	ball	0	
