Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
145716	SqPrac1	2	1	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
145716	SqPrac1	2	2	NA	NA	NA	NA	NA	2	2	1	NA	NA	10	
145716	SqPrac2	3	1	NA	NA	NA	NA	NA	16	16	1	NA	NA	10	
145716	SqPrac2	3	2	NA	NA	NA	NA	NA	1	1	1	NA	NA	10	
145716	SqPrac2	3	3	NA	NA	NA	NA	NA	9	9	1	NA	NA	10	
145716	Symm1	6	1	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.357	0.992	10	
145716	Symm1	6	2	pracsymm6.bmp	symmetric	1	1	0	NA	NA	NA	1.542	0.87	10	
145716	Symm1	6	3	pracsymm3.bmp	symmetric	1	1	0	NA	NA	NA	3.198	0.733	10	
145716	Symm1	6	4	pracsymm5.bmp	symmetric	1	1	0	NA	NA	NA	3.511	0.869	10	
145716	Symm1	6	5	pracsymm13.bmp	nonsymmetric	0	1	0	NA	NA	NA	1	0.763	10	
145716	Symm1	6	6	pracsymm15.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.664	0.802	10	
145716	CombPrac1	2	1	pracsymm8.bmp	nonsymmetric	0	1	0	9	9	1	1.733	1.016	10	
145716	CombPrac1	2	2	pracsymm12.bmp	nonsymmetric	0	1	0	11	11	1	2.201	0.765	10	
145716	CombPrac2	3	1	pracsymm7.bmp	symmetric	1	1	0	15	11	0	1.362	0.675	10	
145716	CombPrac2	3	2	pracsymm11.bmp	nonsymmetric	0	1	0	1	1	1	1.376	0.573	10	
145716	CombPrac2	3	3	pracsymm10.bmp	nonsymmetric	0	1	0	2	2	1	2.014	0.685	10	
145716	1	4	1	symm9.bmp	symmetric	1	1	0	1	1	1	1.613	0.898	4.846521223437014	
145716	1	4	2	symm35.bmp	nonsymmetric	0	1	0	11	11	1	3.351	0.677	4.846521223437014	
145716	1	4	3	symm23.bmp	symmetric	1	1	0	10	10	1	1.328	1.122	4.846521223437014	
145716	1	4	4	symm46.bmp	nonsymmetric	0	1	0	13	13	1	1.666	1.494	4.846521223437014	
145716	2	2	1	symm2.bmp	symmetric	1	1	0	14	14	1	1.969	0.716	4.846521223437014	
145716	2	2	2	symm36.bmp	nonsymmetric	0	1	0	6	6	1	1.228	0.531	4.846521223437014	
145716	3	4	1	symm26.bmp	nonsymmetric	0	1	0	8	8	1	2.059	0.588	4.846521223437014	
145716	3	4	2	symm42.bmp	nonsymmetric	0	1	0	7	7	1	1.214	0.68	4.846521223437014	
145716	3	4	3	symm22.bmp	symmetric	1	1	0	3	3	1	0.901	0.787	4.846521223437014	
145716	3	4	4	symm30.bmp	nonsymmetric	0	1	0	10	10	1	1.345	0.723	4.846521223437014	
145716	4	5	1	symm21.bmp	symmetric	1	1	0	3	3	1	1.251	0.4	4.846521223437014	
145716	4	5	2	symm14.bmp	symmetric	1	1	0	15	15	1	1.922	1.879	4.846521223437014	
145716	4	5	3	symm20.bmp	symmetric	1	1	0	6	6	1	1.731	1.134	4.846521223437014	
145716	4	5	4	symm39.bmp	nonsymmetric	0	1	0	2	2	1	1.19	0.543	4.846521223437014	
145716	4	5	5	symm40.bmp	nonsymmetric	0	1	0	10	10	1	3.212	1.333	4.846521223437014	
