SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
155123	Cal	15	1	7	*	7	-1	48	57	0	4	0	1	0	-	NA	-1	3.433	1.631	10	
155123	Cal	15	2	6	/	2	8	11	4	0	1	0	1	0	-	NA	-1	3.439	0.996	10	
155123	Cal	15	3	7	*	9	-3	60	60	1	4	1	1	0	-	NA	-1	3.153	2.551	10	
155123	Cal	15	4	1	*	2	4	6	2	0	1	0	1	0	-	NA	-1	3.762	1.014	10	
155123	Cal	15	5	9	/	1	-2	7	7	1	1	1	1	0	-	NA	-1	3.015	2.187	10	
155123	Cal	15	6	1	*	4	5	9	5	0	1	0	1	0	-	NA	-1	2.751	2.87	10	
155123	Cal	15	7	4	*	6	7	31	37	0	3	0	1	0	-	NA	-1	0.086	2.097	10	
155123	Cal	15	8	6	*	8	3	51	51	1	4	1	1	0	-	NA	-1	6.091	1.59	10	
155123	Cal	15	9	5	*	9	2	47	47	1	4	1	1	0	-	NA	-1	2.499	1.084	10	
155123	Cal	15	10	9	/	9	9	10	10	1	1	NA	0	1	-	NA	-1	10	0	10	
155123	Cal	15	11	4	*	9	-9	27	27	1	3	1	1	0	-	NA	-1	0.047	1.695	10	
155123	Cal	15	12	3	*	5	4	19	19	1	2	1	1	0	-	NA	-1	1.899	0.879	10	
155123	Cal	15	13	8	/	4	6	8	12	0	1	0	1	0	-	NA	-1	2.489	1.558	10	
155123	Cal	15	14	5	*	8	6	46	43	0	4	0	1	0	-	NA	-1	1.937	1.367	10	
155123	Cal	15	15	6	*	7	-3	39	39	1	4	0	0	0	-	NA	-1	0.422	1.523	10	
155123	Prac1	2	1	6	/	3	-1	1	1	1	1	1	1	0	S	s	1	3.115	1.283	10.083333947998831	
155123	Prac1	2	2	7	*	5	-4	31	35	0	3	0	1	0	F	f	1	3.423	0.959	10.083333947998831	
