SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
105835	1	STUDY	curve	girl	10	NA	NA	
105835	2	STUDY	choose	freedom	5	NA	NA	
105835	3	STUDY	dizzy	confuse	10	NA	NA	
105835	4	STUDY	grave	bad	10	NA	NA	
105835	5	STUDY	tomato	hot	10	NA	NA	
105835	6	STUDY	beat	blend	10	NA	NA	
105835	7	STUDY	taboo	norm	0	NA	NA	
105835	8	STUDY	build	add	0	NA	NA	
105835	9	STUDY	contact	apart	5	NA	NA	
105835	10	STUDY	space	black	0	NA	NA	
105835	11	STUDY	maid	honor	5	NA	NA	
105835	12	STUDY	demand	take	5	NA	NA	
105835	13	STUDY	shop	keeper	5	NA	NA	
105835	14	STUDY	snake	ugly	10	NA	NA	
105835	15	STUDY	stare	rude	5	NA	NA	
105835	16	STUDY	circus	lion	10	NA	NA	
105835	17	STUDY	crowd	big	10	NA	NA	
105835	18	STUDY	barrel	drum	5	NA	NA	
105835	19	STUDY	throw	move	5	NA	NA	
105835	20	STUDY	sleeve	jacket	10	NA	NA	
105835	21	STUDY	dawn	night	0	NA	NA	
105835	22	STUDY	math	test	0	NA	NA	
105835	23	STUDY	vacate	evacuate	0	NA	NA	
105835	24	STUDY	cost	lot	5	NA	NA	
105835	25	STUDY	student	stress	10	NA	NA	
105835	26	STUDY	marsh	field	10	NA	NA	
105835	27	STUDY	tumble	mat	10	NA	NA	
105835	28	STUDY	chief	major	5	NA	NA	
105835	29	STUDY	support	love	0	NA	NA	
105835	30	STUDY	party	friend	5	NA	NA	
105835	31	STUDY	bath	house	5	NA	NA	
105835	32	STUDY	bead	rain	10	NA	NA	
105835	33	STUDY	stalk	kill	5	NA	NA	
105835	34	STUDY	artist	picture	0	NA	NA	
105835	35	STUDY	collar	blouse	0	NA	NA	
105835	36	STUDY	coin	bill	0	NA	NA	
105835	37	STUDY	shame	abuse	5	NA	NA	
105835	38	STUDY	piano	man	10	NA	NA	
105835	39	STUDY	tale	end	5	NA	NA	
105835	40	STUDY	pig	dirt	10	NA	NA	
105835	41	STUDY	grow	rise	0	NA	NA	
105835	42	STUDY	mask	scuba	10	NA	NA	
105835	43	STUDY	saint	priest	0	NA	NA	
105835	44	STUDY	stay	home	10	NA	NA	
105835	45	STUDY	peel	apple	5	NA	NA	
105835	46	STUDY	marry	family	5	NA	NA	
105835	47	STUDY	search	lost	0	NA	NA	
105835	48	STUDY	defeat	battle	5	NA	NA	
105835	49	STUDY	damp	stink	0	NA	NA	
105835	50	STUDY	spool	pool	0	NA	NA	
105835	51	STUDY	beer	taste	0	NA	NA	
105835	52	STUDY	grove	group	0	NA	NA	
105835	53	STUDY	coast	float	10	NA	NA	
105835	54	STUDY	paint	smell	0	NA	NA	
105835	1	TEST	support	love	0	friend	0	
105835	2	TEST	spool	pool	0	skip	0	
105835	3	TEST	demand	take	5	want	0	
105835	4	TEST	crowd	big	10	people	0	
105835	5	TEST	defeat	battle	5	battle	1	
105835	6	TEST	circus	lion	10	clown	0	
105835	7	TEST	bath	house	5	house	1	
105835	8	TEST	marry	family	5	skip	0	
105835	9	TEST	barrel	drum	5	skip	0	
105835	10	TEST	curve	girl	10	girl	1	
105835	11	TEST	stare	rude	5	look	0	
105835	12	TEST	paint	smell	0	skip	0	
105835	13	TEST	saint	priest	0	nice	0	
105835	14	TEST	shame	abuse	5	bad	0	
105835	15	TEST	beat	blend	10	dre	0	
105835	16	TEST	grow	rise	0	develop	0	
105835	17	TEST	stalk	kill	5	kill	1	
105835	18	TEST	vacate	evacuate	0	evacuate	1	
105835	19	TEST	grove	group	0	grass	0	
105835	20	TEST	taboo	norm	0	bad	0	
105835	21	TEST	snake	ugly	10	poison	0	
105835	22	TEST	coin	bill	0	skip	0	
105835	23	TEST	bead	rain	10	skip	0	
105835	24	TEST	cost	lot	5	money	0	
105835	25	TEST	stay	home	10	skip	0	
105835	26	TEST	maid	honor	5	honor	1	
105835	27	TEST	peel	apple	5	skip	0	
105835	28	TEST	search	lost	0	look	0	
105835	29	TEST	build	add	0	skip	0	
105835	30	TEST	tumble	mat	10	fall	0	
105835	31	TEST	dizzy	confuse	10	confuse	1	
105835	32	TEST	grave	bad	10	danger	0	
105835	33	TEST	piano	man	10	man	1	
105835	34	TEST	math	test	0	skip	0	
105835	35	TEST	artist	picture	0	paint	0	
105835	36	TEST	throw	move	5	toss	0	
105835	37	TEST	collar	blouse	0	skip	0	
105835	38	TEST	party	friend	5	skip	0	
105835	39	TEST	choose	freedom	5	freedom	1	
105835	40	TEST	damp	stink	0	wet	0	
105835	41	TEST	shop	keeper	5	skip	0	
105835	42	TEST	student	stress	10	school	0	
105835	43	TEST	pig	dirt	10	skip	0	
105835	44	TEST	beer	taste	0	ski	0	
105835	45	TEST	coast	float	10	skip	0	
105835	46	TEST	space	black	0	skip	0	
105835	47	TEST	sleeve	jacket	10	skip	0	
105835	48	TEST	chief	major	5	king	0	
105835	49	TEST	tomato	hot	10	hot	1	
105835	50	TEST	mask	scuba	10	skip	0	
105835	51	TEST	dawn	night	0	dusk	0	
105835	52	TEST	marsh	field	10	skip	0	
105835	53	TEST	contact	apart	5	talk	0	
105835	54	TEST	tale	end	5	skip	0	
