SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155425	1	STUDY	demand	take	5	NA	NA	
155425	2	STUDY	curve	girl	10	NA	NA	
155425	3	STUDY	peel	apple	5	NA	NA	
155425	4	STUDY	space	black	0	NA	NA	
155425	5	STUDY	chief	major	5	NA	NA	
155425	6	STUDY	shop	keeper	5	NA	NA	
155425	7	STUDY	grow	rise	0	NA	NA	
155425	8	STUDY	tumble	mat	10	NA	NA	
155425	9	STUDY	student	stress	10	NA	NA	
155425	10	STUDY	defeat	battle	5	NA	NA	
155425	11	STUDY	vacate	evacuate	0	NA	NA	
155425	12	STUDY	support	love	0	NA	NA	
155425	13	STUDY	stalk	kill	5	NA	NA	
155425	14	STUDY	build	add	0	NA	NA	
155425	15	STUDY	beat	blend	10	NA	NA	
155425	16	STUDY	snake	ugly	10	NA	NA	
155425	17	STUDY	shame	abuse	5	NA	NA	
155425	18	STUDY	stare	rude	5	NA	NA	
155425	19	STUDY	crowd	big	10	NA	NA	
155425	20	STUDY	sleeve	jacket	10	NA	NA	
155425	21	STUDY	mask	scuba	10	NA	NA	
155425	22	STUDY	stay	home	10	NA	NA	
155425	23	STUDY	pig	dirt	10	NA	NA	
155425	24	STUDY	dawn	night	0	NA	NA	
155425	25	STUDY	marry	family	5	NA	NA	
155425	26	STUDY	bead	rain	10	NA	NA	
155425	27	STUDY	damp	stink	0	NA	NA	
155425	28	STUDY	math	test	0	NA	NA	
155425	29	STUDY	paint	smell	0	NA	NA	
155425	30	STUDY	tomato	hot	10	NA	NA	
155425	31	STUDY	dizzy	confuse	10	NA	NA	
155425	32	STUDY	beer	taste	0	NA	NA	
155425	33	STUDY	saint	priest	0	NA	NA	
155425	34	STUDY	throw	move	5	NA	NA	
155425	35	STUDY	spool	pool	0	NA	NA	
155425	36	STUDY	piano	man	10	NA	NA	
155425	37	STUDY	barrel	drum	5	NA	NA	
155425	38	STUDY	marsh	field	10	NA	NA	
155425	39	STUDY	grave	bad	10	NA	NA	
155425	40	STUDY	circus	lion	10	NA	NA	
155425	41	STUDY	coast	float	10	NA	NA	
155425	42	STUDY	bath	house	5	NA	NA	
155425	43	STUDY	search	lost	0	NA	NA	
155425	44	STUDY	party	friend	5	NA	NA	
155425	45	STUDY	collar	blouse	0	NA	NA	
155425	46	STUDY	maid	honor	5	NA	NA	
155425	47	STUDY	taboo	norm	0	NA	NA	
155425	48	STUDY	grove	group	0	NA	NA	
155425	49	STUDY	coin	bill	0	NA	NA	
155425	50	STUDY	tale	end	5	NA	NA	
155425	51	STUDY	contact	apart	5	NA	NA	
155425	52	STUDY	artist	picture	0	NA	NA	
155425	53	STUDY	choose	freedom	5	NA	NA	
155425	54	STUDY	cost	lot	5	NA	NA	
155425	1	TEST	spool	pool	0	pool	1	
155425	2	TEST	contact	apart	5	force	0	
155425	3	TEST	grave	bad	10	dead	0	
155425	4	TEST	bead	rain	10	done	0	
155425	5	TEST	coin	bill	0	night	0	
155425	6	TEST	defeat	battle	5	battle	1	
155425	7	TEST	cost	lot	5	mother	0	
155425	8	TEST	dawn	night	0	night	1	
155425	9	TEST	tale	end	5	fairy	0	
155425	10	TEST	paint	smell	0	scent	0	
155425	11	TEST	snake	ugly	10	ugly	1	
155425	12	TEST	vacate	evacuate	0	evacuate	1	
155425	13	TEST	student	stress	10	school	0	
155425	14	TEST	beer	taste	0	taste	1	
155425	15	TEST	grow	rise	0	big	0	
155425	16	TEST	damp	stink	0	cold	0	
155425	17	TEST	party	friend	5	home	0	
155425	18	TEST	demand	take	5	done	0	
155425	19	TEST	curve	girl	10	girl	1	
155425	20	TEST	saint	priest	0	priest	1	
155425	21	TEST	artist	picture	0	paint	0	
155425	22	TEST	sleeve	jacket	10	button	0	
155425	23	TEST	piano	man	10	music	0	
155425	24	TEST	support	love	0	income	0	
155425	25	TEST	grove	group	0	done	0	
155425	26	TEST	dizzy	confuse	10	pinch	0	
155425	27	TEST	choose	freedom	5	again	0	
155425	28	TEST	marry	family	5	bride	0	
155425	29	TEST	math	test	0	one	0	
155425	30	TEST	search	lost	0	shoe	0	
155425	31	TEST	maid	honor	5	honor	1	
155425	32	TEST	pig	dirt	10	dirty	0	
155425	33	TEST	tomato	hot	10	fruti	0	
155425	34	TEST	circus	lion	10	lion	1	
155425	35	TEST	stare	rude	5	away	0	
155425	36	TEST	build	add	0	home	0	
155425	37	TEST	stay	home	10	home	1	
155425	38	TEST	bath	house	5	tub	0	
155425	39	TEST	taboo	norm	0	apple	0	
155425	40	TEST	space	black	0	dark	0	
155425	41	TEST	peel	apple	5	apple	1	
155425	42	TEST	throw	move	5	away	0	
155425	43	TEST	chief	major	5	major	1	
155425	44	TEST	stalk	kill	5	home	0	
155425	45	TEST	mask	scuba	10	man	0	
155425	46	TEST	tumble	mat	10	wet	0	
155425	47	TEST	coast	float	10	away	0	
155425	48	TEST	shame	abuse	5	duck	0	
155425	49	TEST	marsh	field	10	monkey	0	
155425	50	TEST	barrel	drum	5	fry	0	
155425	51	TEST	beat	blend	10	drum	0	
155425	52	TEST	shop	keeper	5	house	0	
155425	53	TEST	crowd	big	10	rage	0	
155425	54	TEST	collar	blouse	0	shirt	0	
