SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
145053	1	STUDY	maid	honor	5	NA	NA	
145053	2	STUDY	stay	home	10	NA	NA	
145053	3	STUDY	party	friend	5	NA	NA	
145053	4	STUDY	tumble	mat	10	NA	NA	
145053	5	STUDY	cost	lot	5	NA	NA	
145053	6	STUDY	damp	stink	0	NA	NA	
145053	7	STUDY	dizzy	confuse	10	NA	NA	
145053	8	STUDY	build	add	0	NA	NA	
145053	9	STUDY	stalk	kill	5	NA	NA	
145053	10	STUDY	choose	freedom	5	NA	NA	
145053	11	STUDY	beat	blend	10	NA	NA	
145053	12	STUDY	piano	man	10	NA	NA	
145053	13	STUDY	grove	group	0	NA	NA	
145053	14	STUDY	saint	priest	0	NA	NA	
145053	15	STUDY	circus	lion	10	NA	NA	
145053	16	STUDY	chief	major	5	NA	NA	
145053	17	STUDY	crowd	big	10	NA	NA	
145053	18	STUDY	support	love	0	NA	NA	
145053	19	STUDY	spool	pool	0	NA	NA	
145053	20	STUDY	bead	rain	10	NA	NA	
145053	21	STUDY	sleeve	jacket	10	NA	NA	
145053	22	STUDY	contact	apart	5	NA	NA	
145053	23	STUDY	math	test	0	NA	NA	
145053	24	STUDY	barrel	drum	5	NA	NA	
145053	25	STUDY	beer	taste	0	NA	NA	
145053	26	STUDY	shop	keeper	5	NA	NA	
145053	27	STUDY	throw	move	5	NA	NA	
145053	28	STUDY	curve	girl	10	NA	NA	
145053	29	STUDY	dawn	night	0	NA	NA	
145053	30	STUDY	marry	family	5	NA	NA	
145053	31	STUDY	shame	abuse	5	NA	NA	
145053	32	STUDY	paint	smell	0	NA	NA	
145053	33	STUDY	grave	bad	10	NA	NA	
145053	34	STUDY	student	stress	10	NA	NA	
145053	35	STUDY	pig	dirt	10	NA	NA	
145053	36	STUDY	peel	apple	5	NA	NA	
145053	37	STUDY	grow	rise	0	NA	NA	
145053	38	STUDY	taboo	norm	0	NA	NA	
145053	39	STUDY	tomato	hot	10	NA	NA	
145053	40	STUDY	vacate	evacuate	0	NA	NA	
145053	41	STUDY	bath	house	5	NA	NA	
145053	42	STUDY	demand	take	5	NA	NA	
145053	43	STUDY	mask	scuba	10	NA	NA	
145053	44	STUDY	search	lost	0	NA	NA	
145053	45	STUDY	stare	rude	5	NA	NA	
145053	46	STUDY	artist	picture	0	NA	NA	
145053	47	STUDY	defeat	battle	5	NA	NA	
145053	48	STUDY	coin	bill	0	NA	NA	
145053	49	STUDY	space	black	0	NA	NA	
145053	50	STUDY	collar	blouse	0	NA	NA	
145053	51	STUDY	snake	ugly	10	NA	NA	
145053	52	STUDY	tale	end	5	NA	NA	
145053	53	STUDY	marsh	field	10	NA	NA	
145053	54	STUDY	coast	float	10	NA	NA	
145053	1	TEST	stalk	kill	5	skip	0	
145053	2	TEST	peel	apple	5	apple 	0	
145053	3	TEST	tale	end	5	fairy	0	
145053	4	TEST	collar	blouse	0	blouse	1	
145053	5	TEST	contact	apart	5	skip	0	
145053	6	TEST	saint	priest	0	priest	1	
145053	7	TEST	stay	home	10	home	1	
145053	8	TEST	coast	float	10	skip	0	
145053	9	TEST	build	add	0	home	0	
145053	10	TEST	cost	lot	5	lot	1	
145053	11	TEST	grave	bad	10	burry	0	
145053	12	TEST	support	love	0	            skip	0	
145053	13	TEST	beer	taste	0	drink	0	
145053	14	TEST	choose	freedom	5	skip	0	
145053	15	TEST	sleeve	jacket	10	arm	0	
145053	16	TEST	tumble	mat	10	mat	1	
145053	17	TEST	dizzy	confuse	10	confuse	1	
145053	18	TEST	demand	take	5	stalk	0	
145053	19	TEST	artist	picture	0	paint	0	
145053	20	TEST	maid	honor	5	honor	1	
145053	21	TEST	damp	stink	0	wet	0	
145053	22	TEST	pig	dirt	10	skip	0	
145053	23	TEST	party	friend	5	skip	0	
145053	24	TEST	dawn	night	0	night	1	
145053	25	TEST	circus	lion	10	lion	1	
145053	26	TEST	stare	rude	5	skip	0	
145053	27	TEST	search	lost	0	find	0	
145053	28	TEST	mask	scuba	10	skip	0	
145053	29	TEST	paint	smell	0	war	0	
145053	30	TEST	grove	group	0	skip	0	
145053	31	TEST	marsh	field	10	feild	0	
145053	32	TEST	crowd	big	10	skip	0	
145053	33	TEST	throw	move	5	back	0	
145053	34	TEST	vacate	evacuate	0	skip	0	
145053	35	TEST	shop	keeper	5	skip	0	
145053	36	TEST	taboo	norm	0	skip	0	
145053	37	TEST	bead	rain	10	rain	1	
145053	38	TEST	coin	bill	0	toss	0	
145053	39	TEST	chief	major	5	skip	0	
145053	40	TEST	shame	abuse	5	skip	0	
145053	41	TEST	tomato	hot	10	skip	0	
145053	42	TEST	barrel	drum	5	skip	0	
145053	43	TEST	grow	rise	0	skip	0	
145053	44	TEST	piano	man	10	man	1	
145053	45	TEST	space	black	0	skip	0	
145053	46	TEST	student	stress	10	skip	0	
145053	47	TEST	spool	pool	0	thread	0	
145053	48	TEST	snake	ugly	10	ugly	1	
145053	49	TEST	defeat	battle	5	skip	0	
145053	50	TEST	bath	house	5	towel	0	
145053	51	TEST	beat	blend	10	skip	0	
145053	52	TEST	curve	girl	10	throw	0	
145053	53	TEST	marry	family	5	skip	0	
145053	54	TEST	math	test	0	skip	0	
