SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155830	1	STUDY	taboo	norm	0	NA	NA	
155830	2	STUDY	coast	float	10	NA	NA	
155830	3	STUDY	mask	scuba	10	NA	NA	
155830	4	STUDY	spool	pool	0	NA	NA	
155830	5	STUDY	artist	picture	0	NA	NA	
155830	6	STUDY	space	black	0	NA	NA	
155830	7	STUDY	saint	priest	0	NA	NA	
155830	8	STUDY	student	stress	10	NA	NA	
155830	9	STUDY	party	friend	5	NA	NA	
155830	10	STUDY	tomato	hot	10	NA	NA	
155830	11	STUDY	grove	group	0	NA	NA	
155830	12	STUDY	damp	stink	0	NA	NA	
155830	13	STUDY	demand	take	5	NA	NA	
155830	14	STUDY	shame	abuse	5	NA	NA	
155830	15	STUDY	beer	taste	0	NA	NA	
155830	16	STUDY	bead	rain	10	NA	NA	
155830	17	STUDY	tale	end	5	NA	NA	
155830	18	STUDY	peel	apple	5	NA	NA	
155830	19	STUDY	collar	blouse	0	NA	NA	
155830	20	STUDY	marsh	field	10	NA	NA	
155830	21	STUDY	throw	move	5	NA	NA	
155830	22	STUDY	search	lost	0	NA	NA	
155830	23	STUDY	math	test	0	NA	NA	
155830	24	STUDY	sleeve	jacket	10	NA	NA	
155830	25	STUDY	grave	bad	10	NA	NA	
155830	26	STUDY	stare	rude	5	NA	NA	
155830	27	STUDY	shop	keeper	5	NA	NA	
155830	28	STUDY	vacate	evacuate	0	NA	NA	
155830	29	STUDY	coin	bill	0	NA	NA	
155830	30	STUDY	circus	lion	10	NA	NA	
155830	31	STUDY	stay	home	10	NA	NA	
155830	32	STUDY	contact	apart	5	NA	NA	
155830	33	STUDY	maid	honor	5	NA	NA	
155830	34	STUDY	defeat	battle	5	NA	NA	
155830	35	STUDY	beat	blend	10	NA	NA	
155830	36	STUDY	paint	smell	0	NA	NA	
155830	37	STUDY	stalk	kill	5	NA	NA	
155830	38	STUDY	dizzy	confuse	10	NA	NA	
155830	39	STUDY	curve	girl	10	NA	NA	
155830	40	STUDY	chief	major	5	NA	NA	
155830	41	STUDY	tumble	mat	10	NA	NA	
155830	42	STUDY	support	love	0	NA	NA	
155830	43	STUDY	crowd	big	10	NA	NA	
155830	44	STUDY	grow	rise	0	NA	NA	
155830	45	STUDY	pig	dirt	10	NA	NA	
155830	46	STUDY	bath	house	5	NA	NA	
155830	47	STUDY	marry	family	5	NA	NA	
155830	48	STUDY	barrel	drum	5	NA	NA	
155830	49	STUDY	cost	lot	5	NA	NA	
155830	50	STUDY	snake	ugly	10	NA	NA	
155830	51	STUDY	choose	freedom	5	NA	NA	
155830	52	STUDY	piano	man	10	NA	NA	
155830	53	STUDY	dawn	night	0	NA	NA	
155830	54	STUDY	build	add	0	NA	NA	
155830	1	TEST	party	friend	5	friend	1	
155830	2	TEST	grow	rise	0	field	0	
155830	3	TEST	build	add	0	trust	0	
155830	4	TEST	spool	pool	0	pool	1	
155830	5	TEST	beat	blend	10	head	0	
155830	6	TEST	artist	picture	0	frame	0	
155830	7	TEST	peel	apple	5	pear	0	
155830	8	TEST	collar	blouse	0	blouse	1	
155830	9	TEST	shame	abuse	5	abuse	1	
155830	10	TEST	throw	move	5	move	1	
155830	11	TEST	marsh	field	10	field	1	
155830	12	TEST	crowd	big	10	big	1	
155830	13	TEST	demand	take	5	ask	0	
155830	14	TEST	curve	girl	10	test	0	
155830	15	TEST	support	love	0	rely	0	
155830	16	TEST	tumble	mat	10	down	0	
155830	17	TEST	grave	bad	10	bad	1	
155830	18	TEST	coin	bill	0	flip	0	
155830	19	TEST	coast	float	10	foat	0	
155830	20	TEST	dawn	night	0	dull	0	
155830	21	TEST	tale	end	5	fairy	0	
155830	22	TEST	barrel	drum	5	bean	0	
155830	23	TEST	snake	ugly	10	ugly	1	
155830	24	TEST	vacate	evacuate	0	exit	0	
155830	25	TEST	contact	apart	5	call	0	
155830	26	TEST	marry	family	5	happy	0	
155830	27	TEST	space	black	0	bar	0	
155830	28	TEST	taboo	norm	0	blank	0	
155830	29	TEST	cost	lot	5	money	0	
155830	30	TEST	stay	home	10	home	1	
155830	31	TEST	saint	priest	0	preist	0	
155830	32	TEST	piano	man	10	keys	0	
155830	33	TEST	sleeve	jacket	10	blank	0	
155830	34	TEST	search	lost	0	blank	0	
155830	35	TEST	math	test	0	test	1	
155830	36	TEST	bath	house	5	blank	0	
155830	37	TEST	grove	group	0	blank	0	
155830	38	TEST	paint	smell	0	art	0	
155830	39	TEST	tomato	hot	10	red	0	
155830	40	TEST	circus	lion	10	lion	1	
155830	41	TEST	bead	rain	10	beard	0	
155830	42	TEST	defeat	battle	5	blank	0	
155830	43	TEST	dizzy	confuse	10	focus	0	
155830	44	TEST	student	stress	10	study	0	
155830	45	TEST	mask	scuba	10	blank	0	
155830	46	TEST	choose	freedom	5	blank	0	
155830	47	TEST	chief	major	5	major	1	
155830	48	TEST	beer	taste	0	blank	0	
155830	49	TEST	pig	dirt	10	dirty	0	
155830	50	TEST	shop	keeper	5	blank	0	
155830	51	TEST	damp	stink	0	blank	0	
155830	52	TEST	maid	honor	5	blank	0	
155830	53	TEST	stalk	kill	5	creep	0	
155830	54	TEST	stare	rude	5	blank	0	
