SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
154932	1	STUDY	shame	abuse	5	NA	NA	
154932	2	STUDY	search	lost	0	NA	NA	
154932	3	STUDY	build	add	0	NA	NA	
154932	4	STUDY	paint	smell	0	NA	NA	
154932	5	STUDY	contact	apart	5	NA	NA	
154932	6	STUDY	grave	bad	10	NA	NA	
154932	7	STUDY	space	black	0	NA	NA	
154932	8	STUDY	curve	girl	10	NA	NA	
154932	9	STUDY	beer	taste	0	NA	NA	
154932	10	STUDY	maid	honor	5	NA	NA	
154932	11	STUDY	artist	picture	0	NA	NA	
154932	12	STUDY	shop	keeper	5	NA	NA	
154932	13	STUDY	dawn	night	0	NA	NA	
154932	14	STUDY	circus	lion	10	NA	NA	
154932	15	STUDY	math	test	0	NA	NA	
154932	16	STUDY	tomato	hot	10	NA	NA	
154932	17	STUDY	collar	blouse	0	NA	NA	
154932	18	STUDY	student	stress	10	NA	NA	
154932	19	STUDY	mask	scuba	10	NA	NA	
154932	20	STUDY	vacate	evacuate	0	NA	NA	
154932	21	STUDY	sleeve	jacket	10	NA	NA	
154932	22	STUDY	saint	priest	0	NA	NA	
154932	23	STUDY	tumble	mat	10	NA	NA	
154932	24	STUDY	stalk	kill	5	NA	NA	
154932	25	STUDY	stay	home	10	NA	NA	
154932	26	STUDY	tale	end	5	NA	NA	
154932	27	STUDY	grow	rise	0	NA	NA	
154932	28	STUDY	demand	take	5	NA	NA	
154932	29	STUDY	defeat	battle	5	NA	NA	
154932	30	STUDY	bead	rain	10	NA	NA	
154932	31	STUDY	damp	stink	0	NA	NA	
154932	32	STUDY	party	friend	5	NA	NA	
154932	33	STUDY	piano	man	10	NA	NA	
154932	34	STUDY	marsh	field	10	NA	NA	
154932	35	STUDY	barrel	drum	5	NA	NA	
154932	36	STUDY	taboo	norm	0	NA	NA	
154932	37	STUDY	crowd	big	10	NA	NA	
154932	38	STUDY	marry	family	5	NA	NA	
154932	39	STUDY	support	love	0	NA	NA	
154932	40	STUDY	beat	blend	10	NA	NA	
154932	41	STUDY	cost	lot	5	NA	NA	
154932	42	STUDY	chief	major	5	NA	NA	
154932	43	STUDY	coast	float	10	NA	NA	
154932	44	STUDY	pig	dirt	10	NA	NA	
154932	45	STUDY	bath	house	5	NA	NA	
154932	46	STUDY	throw	move	5	NA	NA	
154932	47	STUDY	choose	freedom	5	NA	NA	
154932	48	STUDY	spool	pool	0	NA	NA	
154932	49	STUDY	stare	rude	5	NA	NA	
154932	50	STUDY	snake	ugly	10	NA	NA	
154932	51	STUDY	dizzy	confuse	10	NA	NA	
154932	52	STUDY	grove	group	0	NA	NA	
154932	53	STUDY	peel	apple	5	NA	NA	
154932	54	STUDY	coin	bill	0	NA	NA	
154932	1	TEST	sleeve	jacket	10	shirt	0	
154932	2	TEST	pig	dirt	10	dirt	1	
154932	3	TEST	curve	girl	10	lady	0	
154932	4	TEST	beer	taste	0	taste	1	
154932	5	TEST	vacate	evacuate	0	open	0	
154932	6	TEST	beat	blend	10	blend	1	
154932	7	TEST	barrel	drum	5	bowl	0	
154932	8	TEST	spool	pool	0	yarn	0	
154932	9	TEST	grow	rise	0	tall	0	
154932	10	TEST	grove	group	0	valley	0	
154932	11	TEST	circus	lion	10	lion	1	
154932	12	TEST	saint	priest	0	good	0	
154932	13	TEST	marry	family	5	date	0	
154932	14	TEST	coast	float	10	sea	0	
154932	15	TEST	paint	smell	0	spray	0	
154932	16	TEST	dawn	night	0	morning	0	
154932	17	TEST	student	stress	10	stress	1	
154932	18	TEST	piano	man	10	man	1	
154932	19	TEST	crowd	big	10	loud	0	
154932	20	TEST	chief	major	5	sherrif	0	
154932	21	TEST	bead	rain	10	rain	1	
154932	22	TEST	grave	bad	10	bad	1	
154932	23	TEST	marsh	field	10	wet	0	
154932	24	TEST	space	black	0	black	1	
154932	25	TEST	taboo	norm	0	tattoo	0	
154932	26	TEST	build	add	0	construct	0	
154932	27	TEST	tale	end	5	story	0	
154932	28	TEST	tumble	mat	10	fall	0	
154932	29	TEST	math	test	0	learn	0	
154932	30	TEST	snake	ugly	10	ugly	1	
154932	31	TEST	demand	take	5	take	1	
154932	32	TEST	stay	home	10	leave	0	
154932	33	TEST	shame	abuse	5	bad	0	
154932	34	TEST	mask	scuba	10	task	0	
154932	35	TEST	peel	apple	5	orange	0	
154932	36	TEST	choose	freedom	5	take	0	
154932	37	TEST	coin	bill	0	money	0	
154932	38	TEST	dizzy	confuse	10	shaken	0	
154932	39	TEST	search	lost	0	find	0	
154932	40	TEST	throw	move	5	catch	0	
154932	41	TEST	damp	stink	0	moist	0	
154932	42	TEST	bath	house	5	shower	0	
154932	43	TEST	cost	lot	5	lost	0	
154932	44	TEST	defeat	battle	5	lose	0	
154932	45	TEST	collar	blouse	0	shirt	0	
154932	46	TEST	contact	apart	5	touch	0	
154932	47	TEST	stalk	kill	5	kill	1	
154932	48	TEST	stare	rude	5	glare	0	
154932	49	TEST	tomato	hot	10	red	0	
154932	50	TEST	support	love	0	hold	0	
154932	51	TEST	maid	honor	5	clean	0	
154932	52	TEST	artist	picture	0	art	0	
154932	53	TEST	party	friend	5	fun	0	
154932	54	TEST	shop	keeper	5	lift	0	
