Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
111612	SqPrac1	2	1	NA	NA	NA	NA	NA	7	7	1	NA	NA	10	
111612	SqPrac1	2	2	NA	NA	NA	NA	NA	5	5	1	NA	NA	10	
111612	SqPrac2	3	1	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
111612	SqPrac2	3	2	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
111612	SqPrac2	3	3	NA	NA	NA	NA	NA	4	4	1	NA	NA	10	
111612	Symm1	6	1	pracsymm4.bmp	symmetric	NA	0	1	NA	NA	NA	10	0	10	
111612	Symm1	6	2	pracsymm5.bmp	symmetric	NA	0	1	NA	NA	NA	10	0	10	
111612	Symm1	6	3	pracsymm6.bmp	symmetric	NA	0	1	NA	NA	NA	10	0	10	
111612	Symm1	6	4	pracsymm15.bmp	nonsymmetric	NA	0	1	NA	NA	NA	10	0	10	
111612	Symm1	6	5	pracsymm1.bmp	symmetric	NA	0	1	NA	NA	NA	10	0	10	
111612	Symm1	6	6	pracsymm2.bmp	symmetric	NA	0	1	NA	NA	NA	10	0	10	
111612	CombPrac1	2	1	pracsymm13.bmp	nonsymmetric	0	1	0	9	9	1	5.08	1.287	10	
111612	CombPrac1	2	2	pracsymm14.bmp	nonsymmetric	0	1	0	7	7	1	2.436	0.828	10	
111612	CombPrac2	3	1	pracsymm7.bmp	symmetric	1	1	0	1	1	1	1.827	1.856	10	
111612	CombPrac2	3	2	pracsymm10.bmp	nonsymmetric	0	1	0	2	2	1	1.454	0.811	10	
111612	CombPrac2	3	3	pracsymm3.bmp	symmetric	1	1	0	3	3	1	1.267	0.915	10	
111612	1	5	1	symm46.bmp	nonsymmetric	0	1	0	14	14	1	1.004	0.898	15.905950728407278	
111612	1	5	2	symm4.bmp	symmetric	1	1	0	10	10	1	1.08	0.767	15.905950728407278	
111612	1	5	3	symm10.bmp	symmetric	1	1	0	2	2	1	0.939	0.76	15.905950728407278	
111612	1	5	4	symm6.bmp	symmetric	1	1	0	1	1	1	0.948	0.694	15.905950728407278	
111612	1	5	5	symm2.bmp	symmetric	1	1	0	9	9	1	1.336	0.771	15.905950728407278	
111612	2	3	1	symm25.bmp	nonsymmetric	0	1	0	2	2	1	1.642	0.761	15.905950728407278	
111612	2	3	2	symm28.bmp	nonsymmetric	0	1	0	8	8	1	1.173	0.774	15.905950728407278	
111612	2	3	3	symm47.bmp	nonsymmetric	0	1	0	16	16	1	1.602	0.821	15.905950728407278	
111612	3	4	1	symm45.bmp	nonsymmetric	0	1	0	2	2	1	1.25	0.747	15.905950728407278	
111612	3	4	2	symm48.bmp	nonsymmetric	0	1	0	11	3	0	0.948	0.61	15.905950728407278	
111612	3	4	3	symm38.bmp	nonsymmetric	0	1	0	10	11	0	1.092	0.773	15.905950728407278	
