SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
133948	Cal	15	1	7	*	7	1	50	44	0	4	0	1	0	-	NA	-1	3.372	1.577	10	
133948	Cal	15	2	6	/	2	2	5	9	0	1	0	1	0	-	NA	-1	2.748	0.935	10	
133948	Cal	15	3	7	*	9	2	65	73	0	4	0	1	0	-	NA	-1	8.697	1.087	10	
133948	Cal	15	4	1	*	2	-1	1	10	0	1	0	1	0	-	NA	-1	1.872	0.993	10	
133948	Cal	15	5	9	/	1	3	12	9	0	1	0	1	0	-	NA	-1	2.747	0.8	10	
133948	Cal	15	6	1	*	4	-2	2	3	0	1	0	1	0	-	NA	-1	2.155	0.91	10	
133948	Cal	15	7	4	*	6	7	31	31	1	3	1	1	0	-	NA	-1	6.103	1.082	10	
133948	Cal	15	8	6	*	8	8	56	56	1	4	1	1	0	-	NA	-1	8.55	0.933	10	
133948	Cal	15	9	5	*	9	-2	43	43	1	4	1	1	0	-	NA	-1	4.23	1.054	10	
133948	Cal	15	10	9	/	9	2	3	3	1	1	0	0	0	-	NA	-1	1.687	0.912	10	
133948	Cal	15	11	4	*	9	-9	27	27	1	3	NA	0	1	-	NA	-1	10	0	10	
133948	Cal	15	12	3	*	5	8	23	23	1	2	1	1	0	-	NA	-1	5.569	2.785	10	
133948	Cal	15	13	8	/	4	5	7	2	0	1	1	0	0	-	NA	-1	0.08	2.7	10	
133948	Cal	15	14	5	*	8	8	48	48	1	4	1	1	0	-	NA	-1	3.792	1.206	10	
133948	Cal	15	15	6	*	7	4	46	37	0	4	0	1	0	-	NA	-1	3.248	1.05	10	
133948	Prac1	2	1	6	/	3	4	6	8	0	1	0	1	0	Y	y	1	3.662	1.065	12.315537889489967	
133948	Prac1	2	2	7	*	5	-8	27	27	1	3	0	0	0	J	j	1	5.777	1.608	12.315537889489967	
133948	Prac2	3	1	2	*	7	8	22	22	1	2	1	1	0	P	p	1	3.828	1.207	12.315537889489967	
133948	Prac2	3	2	2	*	9	4	22	24	0	2	0	1	0	J	j	1	0.189	1.107	12.315537889489967	
133948	Prac2	3	3	8	*	7	8	64	68	0	4	0	1	0	F	f	1	7.494	0.891	12.315537889489967	
133948	3	6	1	1	*	5	-3	2	3	0	1	0	1	0	T	t	1	3.641	1.593	12.315537889489967	
133948	3	6	2	4	*	3	6	18	18	1	2	1	1	0	Y	p	0	3.455	1.599	12.315537889489967	
133948	3	6	3	7	/	7	1	2	10	0	1	0	1	0	S	y	0	2.517	0.902	12.315537889489967	
133948	3	6	4	1	*	9	1	10	10	1	1	1	1	0	P	j	0	4.338	0.81	12.315537889489967	
133948	3	6	5	4	/	4	6	7	5	0	1	0	1	0	Q	p	0	2.329	0.855	12.315537889489967	
133948	3	6	6	7	*	4	-6	22	22	1	3	NA	0	1	H	p	0	12.315537889489967	0	12.315537889489967	
133948	4	4	1	1	/	1	1	2	2	1	1	1	1	0	P	p	1	2.097	0.755	12.315537889489967	
133948	4	4	2	2	/	1	2	4	5	0	1	0	1	0	S	j	0	2.782	1.121	12.315537889489967	
133948	4	4	3	3	/	1	-2	1	4	0	1	0	1	0	R	y	0	6.667	2.786	12.315537889489967	
133948	4	4	4	2	*	5	-8	2	2	1	2	1	1	0	H	s	0	2.937	0.863	12.315537889489967	
133948	5	3	1	8	*	6	-5	43	35	0	4	0	1	0	F	f	1	10.251	1.233	12.315537889489967	
133948	5	3	2	1	*	8	-6	2	10	0	1	0	1	0	K	k	1	5.247	0.802	12.315537889489967	
133948	5	3	3	7	*	8	-9	47	47	1	4	NA	0	1	Y	y	1	12.315537889489967	0	12.315537889489967	
133948	6	5	1	3	*	7	8	29	27	0	3	0	1	0	N	p	0	3.873	1.296	12.315537889489967	
133948	6	5	2	8	/	8	6	7	1	0	1	0	1	0	P	j	0	2.891	2.414	12.315537889489967	
133948	6	5	3	9	*	5	-7	38	38	1	4	1	1	0	Y	k	0	6.168	1.051	12.315537889489967	
133948	6	5	4	8	*	9	7	79	79	1	4	1	1	0	R	y	0	9.32	0.769	12.315537889489967	
133948	6	5	5	4	*	5	4	24	24	1	3	1	1	0	T	t	1	5.139	0.849	12.315537889489967	
133948	7	7	1	5	*	7	-8	27	31	0	3	0	1	0	S	s	1	5.013	0.991	12.315537889489967	
133948	7	7	2	4	*	4	-2	14	14	1	2	1	1	0	R	r	1	8.521	0.881	12.315537889489967	
133948	7	7	3	3	/	3	7	8	8	1	1	1	1	0	J	j	1	1.627	0.841	12.315537889489967	
133948	7	7	4	2	*	4	8	16	24	0	1	0	1	0	F	f	1	2.828	2.371	12.315537889489967	
133948	7	7	5	3	*	6	-4	14	5	0	2	0	1	0	K	y	0	6.649	1.687	12.315537889489967	
133948	7	7	6	9	*	7	8	71	75	0	4	0	1	0	T	t	1	8.728	2.742	12.315537889489967	
133948	7	7	7	8	/	1	-6	2	2	1	1	1	1	0	Y	p	0	6.306	0.943	12.315537889489967	
133948	8	5	1	3	*	3	8	17	17	1	1	0	0	0	K	s	0	3.125	2.496	12.315537889489967	
133948	8	5	2	6	*	5	-2	28	36	0	3	0	1	0	H	j	0	2.5	1.269	12.315537889489967	
133948	8	5	3	7	*	3	3	24	24	1	3	1	1	0	P	k	0	3.077	0.772	12.315537889489967	
133948	8	5	4	1	*	7	8	15	12	0	1	0	1	0	J	y	0	4.622	0.886	12.315537889489967	
133948	8	5	5	9	*	3	9	36	41	0	3	0	1	0	T	t	1	5.26	1.271	12.315537889489967	
133948	9	4	1	8	*	3	6	30	34	0	3	0	1	0	F	f	1	6.436	1.12	12.315537889489967	
133948	9	4	2	9	*	6	-1	53	53	1	4	1	1	0	N	n	1	4.871	0.729	12.315537889489967	
