SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
155601	1	STUDY	circus	lion	10	NA	NA	
155601	2	STUDY	space	black	0	NA	NA	
155601	3	STUDY	coin	bill	0	NA	NA	
155601	4	STUDY	grove	group	0	NA	NA	
155601	5	STUDY	tale	end	5	NA	NA	
155601	6	STUDY	grow	rise	0	NA	NA	
155601	7	STUDY	throw	move	5	NA	NA	
155601	8	STUDY	grave	bad	10	NA	NA	
155601	9	STUDY	dizzy	confuse	10	NA	NA	
155601	10	STUDY	shame	abuse	5	NA	NA	
155601	11	STUDY	snake	ugly	10	NA	NA	
155601	12	STUDY	tumble	mat	10	NA	NA	
155601	13	STUDY	choose	freedom	5	NA	NA	
155601	14	STUDY	vacate	evacuate	0	NA	NA	
155601	15	STUDY	defeat	battle	5	NA	NA	
155601	16	STUDY	stare	rude	5	NA	NA	
155601	17	STUDY	math	test	0	NA	NA	
155601	18	STUDY	demand	take	5	NA	NA	
155601	19	STUDY	beat	blend	10	NA	NA	
155601	20	STUDY	build	add	0	NA	NA	
155601	21	STUDY	maid	honor	5	NA	NA	
155601	22	STUDY	student	stress	10	NA	NA	
155601	23	STUDY	saint	priest	0	NA	NA	
155601	24	STUDY	artist	picture	0	NA	NA	
155601	25	STUDY	beer	taste	0	NA	NA	
155601	26	STUDY	piano	man	10	NA	NA	
155601	27	STUDY	mask	scuba	10	NA	NA	
155601	28	STUDY	party	friend	5	NA	NA	
155601	29	STUDY	stay	home	10	NA	NA	
155601	30	STUDY	tomato	hot	10	NA	NA	
155601	31	STUDY	sleeve	jacket	10	NA	NA	
155601	32	STUDY	paint	smell	0	NA	NA	
155601	33	STUDY	curve	girl	10	NA	NA	
155601	34	STUDY	damp	stink	0	NA	NA	
155601	35	STUDY	search	lost	0	NA	NA	
155601	36	STUDY	support	love	0	NA	NA	
155601	37	STUDY	crowd	big	10	NA	NA	
155601	38	STUDY	pig	dirt	10	NA	NA	
155601	39	STUDY	taboo	norm	0	NA	NA	
155601	40	STUDY	coast	float	10	NA	NA	
155601	41	STUDY	contact	apart	5	NA	NA	
155601	42	STUDY	barrel	drum	5	NA	NA	
155601	43	STUDY	bath	house	5	NA	NA	
155601	44	STUDY	shop	keeper	5	NA	NA	
155601	45	STUDY	dawn	night	0	NA	NA	
155601	46	STUDY	stalk	kill	5	NA	NA	
155601	47	STUDY	cost	lot	5	NA	NA	
155601	48	STUDY	spool	pool	0	NA	NA	
155601	49	STUDY	marry	family	5	NA	NA	
155601	50	STUDY	peel	apple	5	NA	NA	
155601	51	STUDY	bead	rain	10	NA	NA	
155601	52	STUDY	collar	blouse	0	NA	NA	
155601	53	STUDY	chief	major	5	NA	NA	
155601	54	STUDY	marsh	field	10	NA	NA	
155601	1	TEST	vacate	evacuate	0	evacuate	1	
155601	2	TEST	demand	take	5	ask	0	
155601	3	TEST	tale	end	5	story	0	
155601	4	TEST	marry	family	5	family	1	
155601	5	TEST	shop	keeper	5	keeper	1	
155601	6	TEST	barrel	drum	5	drum	1	
155601	7	TEST	saint	priest	0	priest	1	
155601	8	TEST	shame	abuse	5	pride	0	
155601	9	TEST	bath	house	5	shower	0	
155601	10	TEST	party	friend	5	friends	0	
155601	11	TEST	throw	move	5	move	1	
155601	12	TEST	chief	major	5	major	1	
155601	13	TEST	beat	blend	10	hit	0	
155601	14	TEST	crowd	big	10	people	0	
155601	15	TEST	build	add	0	add	1	
155601	16	TEST	tumble	mat	10	mat	1	
155601	17	TEST	dizzy	confuse	10	confused	0	
155601	18	TEST	snake	ugly	10	ugly	1	
155601	19	TEST	tomato	hot	10	soup?	0	
155601	20	TEST	collar	blouse	0	skip	0	
155601	21	TEST	pig	dirt	10	food	0	
155601	22	TEST	dawn	night	0	sun	0	
155601	23	TEST	spool	pool	0	pool	1	
155601	24	TEST	circus	lion	10	lion	1	
155601	25	TEST	cost	lot	5	pay	0	
155601	26	TEST	choose	freedom	5	skip	0	
155601	27	TEST	coin	bill	0	bill	1	
155601	28	TEST	mask	scuba	10	face	0	
155601	29	TEST	stay	home	10	remain	0	
155601	30	TEST	grave	bad	10	grove	0	
155601	31	TEST	space	black	0	black	1	
155601	32	TEST	student	stress	10	stress	1	
155601	33	TEST	damp	stink	0	wet	0	
155601	34	TEST	stare	rude	5	glare	0	
155601	35	TEST	beer	taste	0	smell	0	
155601	36	TEST	support	love	0	help	0	
155601	37	TEST	curve	girl	10	girl	1	
155601	38	TEST	peel	apple	5	apple	1	
155601	39	TEST	bead	rain	10	rain	1	
155601	40	TEST	contact	apart	5	people	0	
155601	41	TEST	defeat	battle	5	battle	1	
155601	42	TEST	maid	honor	5	honor	1	
155601	43	TEST	stalk	kill	5	kill	1	
155601	44	TEST	piano	man	10	sound	0	
155601	45	TEST	sleeve	jacket	10	jacket	1	
155601	46	TEST	coast	float	10	float	1	
155601	47	TEST	artist	picture	0	picture	1	
155601	48	TEST	taboo	norm	0	norm	1	
155601	49	TEST	math	test	0	test	1	
155601	50	TEST	marsh	field	10	grove	0	
155601	51	TEST	search	lost	0	find	0	
155601	52	TEST	grove	group	0	grave	0	
155601	53	TEST	grow	rise	0	raise	0	
155601	54	TEST	paint	smell	0	smell	1	
