SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
160015	1	1	STUDY	port	cinema	5	NA	NA	
160015	2	1	STUDY	cottage	inform	5	NA	NA	
160015	3	1	STUDY	find	clown	5	NA	NA	
160015	4	1	STUDY	chicken	beet	0	NA	NA	
160015	5	1	STUDY	garage	idiot	10	NA	NA	
160015	6	1	STUDY	seven	ghetto	0	NA	NA	
160015	7	1	STUDY	flask	shiver	0	NA	NA	
160015	8	1	STUDY	cattle	jelly	10	NA	NA	
160015	9	1	STUDY	mill	feast	10	NA	NA	
160015	10	1	STUDY	glue	force	5	NA	NA	
160015	11	1	STUDY	belong	broth	0	NA	NA	
160015	12	1	STUDY	rub	boiled	10	NA	NA	
160015	13	1	STUDY	entry	bowling	5	NA	NA	
160015	14	1	STUDY	date	laugh	10	NA	NA	
160015	15	1	STUDY	crane	fool	0	NA	NA	
160015	16	1	STUDY	begin	rubber	0	NA	NA	
160015	17	1	STUDY	bath	mailman	0	NA	NA	
160015	18	1	STUDY	balcony	latin	10	NA	NA	
160015	19	1	STUDY	blossom	please	10	NA	NA	
160015	20	1	STUDY	fig	buyer	5	NA	NA	
160015	21	1	STUDY	town	depart	5	NA	NA	
160015	1	1	TEST	mill	feast	10	skip	0	
160015	2	1	TEST	seven	ghetto	0	skip	0	
160015	3	1	TEST	fig	buyer	5	buyer	1	
160015	4	1	TEST	crane	fool	0	hill	0	
160015	5	1	TEST	rub	boiled	10	feast	0	
160015	6	1	TEST	flask	shiver	0	skip	0	
160015	7	1	TEST	glue	force	5	fence	0	
160015	8	1	TEST	belong	broth	0	skip	0	
160015	9	1	TEST	bath	mailman	0	feet	0	
160015	10	1	TEST	chicken	beet	0	feed	0	
160015	11	1	TEST	balcony	latin	10	fence	0	
160015	12	1	TEST	begin	rubber	0	knife	0	
160015	13	1	TEST	port	cinema	5	skip	0	
160015	14	1	TEST	town	depart	5	hall	0	
160015	15	1	TEST	blossom	please	10	glue	0	
160015	16	1	TEST	cattle	jelly	10	quick	0	
160015	17	1	TEST	entry	bowling	5	skip	0	
160015	18	1	TEST	date	laugh	10	laugh	1	
160015	19	1	TEST	cottage	inform	5	cheese	0	
160015	20	1	TEST	garage	idiot	10	idiot	1	
160015	21	1	TEST	find	clown	5	cattle	0	
160015	1	2	STUDY	link	crisis	10	NA	NA	
160015	2	2	STUDY	collect	loyalty	10	NA	NA	
160015	3	2	STUDY	fault	elbow	5	NA	NA	
160015	4	2	STUDY	process	joker	0	NA	NA	
