SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
102812	1	1	STUDY	climax	saucer	5	NA	NA	
102812	2	1	STUDY	replace	roach	5	NA	NA	
102812	3	1	STUDY	factor	spike	0	NA	NA	
102812	4	1	STUDY	fig	buyer	5	NA	NA	
102812	5	1	STUDY	forest	knob	0	NA	NA	
102812	6	1	STUDY	entry	bowling	5	NA	NA	
102812	7	1	STUDY	balcony	latin	10	NA	NA	
102812	8	1	STUDY	capital	figure	10	NA	NA	
102812	9	1	STUDY	calf	annoy	5	NA	NA	
102812	10	1	STUDY	killer	cracker	10	NA	NA	
102812	11	1	STUDY	veteran	raft	5	NA	NA	
102812	12	1	STUDY	flask	shiver	0	NA	NA	
102812	13	1	STUDY	smother	surgery	10	NA	NA	
102812	14	1	STUDY	kid	spoil	0	NA	NA	
102812	15	1	STUDY	seven	ghetto	0	NA	NA	
102812	16	1	STUDY	board	funeral	5	NA	NA	
102812	17	1	STUDY	garage	idiot	10	NA	NA	
102812	18	1	STUDY	blossom	please	10	NA	NA	
102812	19	1	STUDY	prison	loaf	10	NA	NA	
102812	20	1	STUDY	cash	genius	0	NA	NA	
102812	21	1	STUDY	crane	fool	0	NA	NA	
102812	1	1	TEST	factor	spike	0	skip	0	
102812	2	1	TEST	smother	surgery	10	surgery	1	
102812	3	1	TEST	balcony	latin	10	latin	1	
102812	4	1	TEST	replace	roach	5	repulse	0	
102812	5	1	TEST	crane	fool	0	skip	0	
102812	6	1	TEST	calf	annoy	5	annoy	1	
102812	7	1	TEST	veteran	raft	5	raft	1	
102812	8	1	TEST	fig	buyer	5	skip	0	
102812	9	1	TEST	forest	knob	0	knob	1	
102812	10	1	TEST	garage	idiot	10	idiot	1	
102812	11	1	TEST	flask	shiver	0	silver	0	
102812	12	1	TEST	cash	genius	0	bury	0	
102812	13	1	TEST	seven	ghetto	0	skip	0	
102812	14	1	TEST	entry	bowling	5	skip	0	
102812	15	1	TEST	prison	loaf	10	skip	0	
102812	16	1	TEST	capital	figure	10	figure	1	
102812	17	1	TEST	killer	cracker	10	cracker	1	
102812	18	1	TEST	climax	saucer	5	placque	0	
102812	19	1	TEST	blossom	please	10	please	1	
102812	20	1	TEST	board	funeral	5	skip	0	
102812	21	1	TEST	kid	spoil	0	skip	0	
102812	1	2	STUDY	visit	glove	5	NA	NA	
102812	2	2	STUDY	glance	kin	0	NA	NA	
102812	3	2	STUDY	sleep	tread	5	NA	NA	
102812	4	2	STUDY	hair	pub	0	NA	NA	
102812	5	2	STUDY	link	crisis	10	NA	NA	
102812	6	2	STUDY	letter	flea	0	NA	NA	
102812	7	2	STUDY	twist	produce	10	NA	NA	
102812	8	2	STUDY	cottage	inform	5	NA	NA	
102812	9	2	STUDY	grandma	stub	0	NA	NA	
102812	10	2	STUDY	quit	defrost	5	NA	NA	
102812	11	2	STUDY	find	clown	5	NA	NA	
102812	12	2	STUDY	pork	emperor	0	NA	NA	
102812	13	2	STUDY	risk	zero	0	NA	NA	
102812	14	2	STUDY	bacon	feud	10	NA	NA	
102812	15	2	STUDY	chapel	wart	10	NA	NA	
102812	16	2	STUDY	fan	feature	0	NA	NA	
102812	17	2	STUDY	dip	spray	10	NA	NA	
102812	18	2	STUDY	fail	toaster	5	NA	NA	
102812	19	2	STUDY	tank	dwarf	5	NA	NA	
102812	20	2	STUDY	assist	plaque	10	NA	NA	
102812	21	2	STUDY	leaf	toad	10	NA	NA	
102812	1	2	TEST	assist	plaque	10	skip	0	
102812	2	2	TEST	fail	toaster	5	skip	0	
102812	3	2	TEST	leaf	toad	10	fall	0	
102812	4	2	TEST	chapel	wart	10	wart	1	
102812	5	2	TEST	visit	glove	5	skip	0	
102812	6	2	TEST	bacon	feud	10	feud	1	
102812	7	2	TEST	find	clown	5	skip	0	
102812	8	2	TEST	twist	produce	10	feature	0	
102812	9	2	TEST	glance	kin	0	skip	0	
102812	10	2	TEST	quit	defrost	5	skip	0	
102812	11	2	TEST	sleep	tread	5	skip	0	
102812	12	2	TEST	cottage	inform	5	wart	0	
102812	13	2	TEST	risk	zero	0	skip	0	
102812	14	2	TEST	fan	feature	0	future	0	
102812	15	2	TEST	grandma	stub	0	stub	1	
102812	16	2	TEST	dip	spray	10	carom	0	
102812	17	2	TEST	link	crisis	10	skip	0	
102812	18	2	TEST	letter	flea	0	skip	0	
102812	19	2	TEST	hair	pub	0	skip	0	
102812	20	2	TEST	pork	emperor	0	king	0	
102812	21	2	TEST	tank	dwarf	5	skip	0	
102812	1	3	STUDY	begin	rubber	0	NA	NA	
102812	2	3	STUDY	closet	indoor	10	NA	NA	
102812	3	3	STUDY	town	depart	5	NA	NA	
102812	4	3	STUDY	collect	loyalty	10	NA	NA	
102812	5	3	STUDY	gown	nap	5	NA	NA	
102812	6	3	STUDY	college	proverb	0	NA	NA	
102812	7	3	STUDY	word	apex	5	NA	NA	
102812	8	3	STUDY	chicken	beet	0	NA	NA	
102812	9	3	STUDY	fee	chowder	10	NA	NA	
102812	10	3	STUDY	copy	bedroom	10	NA	NA	
102812	11	3	STUDY	bullet	walkway	5	NA	NA	
102812	12	3	STUDY	anger	decay	0	NA	NA	
102812	13	3	STUDY	glue	force	5	NA	NA	
102812	14	3	STUDY	plant	worm	0	NA	NA	
102812	15	3	STUDY	intent	knuckle	0	NA	NA	
102812	16	3	STUDY	bleach	ruin	0	NA	NA	
102812	17	3	STUDY	grip	beach	10	NA	NA	
102812	18	3	STUDY	hat	inhale	5	NA	NA	
102812	19	3	STUDY	rub	boiled	10	NA	NA	
102812	20	3	STUDY	mill	feast	10	NA	NA	
102812	21	3	STUDY	taxi	nag	5	NA	NA	
102812	1	3	TEST	word	apex	5	skip	0	
102812	2	3	TEST	intent	knuckle	0	skip	0	
102812	3	3	TEST	grip	beach	10	beach	1	
102812	4	3	TEST	closet	indoor	10	indoors	0	
102812	5	3	TEST	mill	feast	10	skip	0	
102812	6	3	TEST	glue	force	5	skip	0	
102812	7	3	TEST	hat	inhale	5	skip	0	
102812	8	3	TEST	rub	boiled	10	skip	0	
102812	9	3	TEST	anger	decay	0	skip	0	
102812	10	3	TEST	plant	worm	0	worm	1	
102812	11	3	TEST	copy	bedroom	10	hat	0	
102812	12	3	TEST	begin	rubber	0	resume	0	
102812	13	3	TEST	college	proverb	0	skip	0	
102812	14	3	TEST	town	depart	5	keep	0	
102812	15	3	TEST	chicken	beet	0	skip	0	
102812	16	3	TEST	gown	nap	5	skip	0	
102812	17	3	TEST	bleach	ruin	0	skip	0	
102812	18	3	TEST	bullet	walkway	5	walkway	1	
102812	19	3	TEST	fee	chowder	10	skip	0	
102812	20	3	TEST	collect	loyalty	10	loyalty	1	
102812	21	3	TEST	taxi	nag	5	nag	1	
102812	1	4	STUDY	belong	broth	0	NA	NA	
102812	2	4	STUDY	remind	foam	5	NA	NA	
102812	3	4	STUDY	diamond	fasten	0	NA	NA	
102812	4	4	STUDY	things	relief	5	NA	NA	
102812	5	4	STUDY	percent	elk	10	NA	NA	
102812	6	4	STUDY	fault	elbow	5	NA	NA	
102812	7	4	STUDY	essence	cure	10	NA	NA	
102812	8	4	STUDY	process	joker	0	NA	NA	
102812	9	4	STUDY	date	laugh	10	NA	NA	
