SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
144603	Cal	15	1	7	*	7	-9	40	44	0	4	0	1	0	-	NA	-1	5.419	1.223	10	
144603	Cal	15	2	6	/	2	9	12	12	1	1	1	1	0	-	NA	-1	3.836	1.042	10	
144603	Cal	15	3	7	*	9	-3	60	60	1	4	1	1	0	-	NA	-1	2.388	1.422	10	
144603	Cal	15	4	1	*	2	4	6	6	1	1	1	1	0	-	NA	-1	2.285	1.141	10	
144603	Cal	15	5	9	/	1	-1	8	8	1	1	1	1	0	-	NA	-1	2.189	0.939	10	
144603	Cal	15	6	1	*	4	1	5	6	0	1	0	1	0	-	NA	-1	1.659	1.136	10	
144603	Cal	15	7	4	*	6	-9	15	15	1	3	1	1	0	-	NA	-1	4.981	0.945	10	
144603	Cal	15	8	6	*	8	-6	42	42	1	4	1	1	0	-	NA	-1	2.892	1.32	10	
144603	Cal	15	9	5	*	9	6	51	45	0	4	0	1	0	-	NA	-1	5.157	1.636	10	
144603	Cal	15	10	9	/	9	7	8	17	0	1	0	1	0	-	NA	-1	2.733	1.495	10	
144603	Cal	15	11	4	*	9	2	38	38	1	3	1	1	0	-	NA	-1	2.835	0.941	10	
144603	Cal	15	12	3	*	5	4	19	19	1	2	1	1	0	-	NA	-1	2.732	1.043	10	
144603	Cal	15	13	8	/	4	9	11	15	0	1	0	1	0	-	NA	-1	3.226	1.052	10	
144603	Cal	15	14	5	*	8	-9	31	32	0	4	0	1	0	-	NA	-1	3.52	1.093	10	
144603	Cal	15	15	6	*	7	-7	35	27	0	4	0	1	0	-	NA	-1	5	1.798	10	
144603	Prac1	2	1	6	/	3	5	7	7	1	1	1	1	0	N	n	1	3.628	1.432	7.93424818014313	
144603	Prac1	2	2	7	*	5	-2	33	31	0	3	0	1	0	Q	q	1	2.375	1.587	7.93424818014313	
144603	Prac2	3	1	2	*	7	-2	12	12	1	2	1	1	0	N	n	1	2.281	0.983	7.93424818014313	
144603	Prac2	3	2	2	*	9	-8	10	10	1	2	1	1	0	T	s	0	1.874	1.339	7.93424818014313	
144603	Prac2	3	3	8	*	7	1	57	48	0	4	1	0	0	P	t	0	2.332	2.402	7.93424818014313	
144603	3	6	1	1	*	5	-1	4	5	0	1	0	1	0	L	l	1	1.705	1.23	7.93424818014313	
144603	3	6	2	4	*	3	-3	9	9	1	2	1	1	0	K	k	1	2.469	1.37	7.93424818014313	
144603	3	6	3	7	/	7	9	10	10	1	1	1	1	0	P	p	1	2.984	1.129	7.93424818014313	
144603	3	6	4	1	*	9	4	13	13	1	1	1	1	0	Q	j	0	2.811	1.168	7.93424818014313	
144603	3	6	5	4	/	4	5	6	7	0	1	0	1	0	J	t	0	3.333	1.364	7.93424818014313	
144603	3	6	6	7	*	4	6	34	33	0	3	0	1	0	F	-	0	4.951	2.429	7.93424818014313	
144603	4	4	1	1	/	1	4	5	6	0	1	0	1	0	F	f	1	6.149	1.582	7.93424818014313	
144603	4	4	2	2	/	1	5	7	10	0	1	0	1	0	P	p	1	3.985	1.641	7.93424818014313	
144603	4	4	3	3	/	1	-2	1	1	1	1	1	1	0	Y	y	1	3.124	1.344	7.93424818014313	
144603	4	4	4	2	*	5	-2	8	8	1	2	1	1	0	K	k	1	2.013	1.398	7.93424818014313	
144603	5	3	1	8	*	6	7	55	57	0	4	0	1	0	S	s	1	3.065	1.403	7.93424818014313	
144603	5	3	2	1	*	8	-2	6	6	1	1	1	1	0	L	l	1	2.266	1.132	7.93424818014313	
144603	5	3	3	7	*	8	1	57	61	0	4	0	1	0	Q	q	1	1.937	1.125	7.93424818014313	
144603	6	5	1	3	*	7	8	29	29	1	3	1	1	0	Y	y	1	2.965	1.78	7.93424818014313	
144603	6	5	2	8	/	8	6	7	12	0	1	0	1	0	R	r	1	1.971	1.14	7.93424818014313	
144603	6	5	3	9	*	5	1	46	46	1	4	1	1	0	T	t	1	1.877	1.072	7.93424818014313	
144603	6	5	4	8	*	9	-5	67	67	1	4	1	1	0	J	j	1	2.111	2.036	7.93424818014313	
144603	6	5	5	4	*	5	-1	19	23	0	3	0	1	0	Q	q	1	2.583	1.616	7.93424818014313	
144603	7	7	1	5	*	7	7	42	42	1	3	1	1	0	J	j	1	2.608	2.14	7.93424818014313	
144603	7	7	2	4	*	4	-7	9	9	1	2	0	0	0	T	t	1	2.26	1.066	7.93424818014313	
144603	7	7	3	3	/	3	2	3	3	1	1	1	1	0	H	k	0	1.689	1.162	7.93424818014313	
144603	7	7	4	2	*	4	-1	7	5	0	1	0	1	0	K	h	0	2.094	1.12	7.93424818014313	
144603	7	7	5	3	*	6	-3	15	15	1	2	1	1	0	S	s	1	2.204	0.993	7.93424818014313	
144603	7	7	6	9	*	7	-7	56	50	0	4	0	1	0	L	l	1	2.813	2.699	7.93424818014313	
144603	7	7	7	8	/	1	-5	3	5	0	1	0	1	0	R	-	0	2.805	1.109	7.93424818014313	
144603	8	5	1	3	*	3	7	16	16	1	1	0	0	0	Y	y	1	2.485	1.015	7.93424818014313	
144603	8	5	2	6	*	5	5	35	39	0	3	0	1	0	Q	q	1	1.816	1.015	7.93424818014313	
144603	8	5	3	7	*	3	-4	17	18	0	3	0	1	0	H	g	0	1.271	1.93	7.93424818014313	
144603	8	5	4	1	*	7	-6	1	5	0	1	0	1	0	K	j	0	1.208	0.758	7.93424818014313	
144603	8	5	5	9	*	3	2	29	29	1	3	0	0	0	P	k	0	2.103	1.105	7.93424818014313	
144603	9	4	1	8	*	3	9	33	33	1	3	0	0	0	Q	q	1	1.923	1.661	7.93424818014313	
144603	9	4	2	9	*	6	-5	49	46	0	4	0	1	0	N	n	1	2.518	0.959	7.93424818014313	
144603	9	4	3	6	*	2	-2	10	6	0	2	0	1	0	F	f	1	1.362	0.871	7.93424818014313	
144603	9	4	4	8	*	5	-8	32	32	1	4	0	0	0	L	l	1	2.018	1.263	7.93424818014313	
144603	10	3	1	3	*	4	5	17	17	1	2	1	1	0	P	q	0	1.328	1.352	7.93424818014313	
144603	10	3	2	9	/	3	-2	1	10	0	1	0	1	0	S	p	0	2.422	0.957	7.93424818014313	
144603	10	3	3	6	*	4	-5	19	21	0	3	0	1	0	L	s	0	1.798	1.486	7.93424818014313	
144603	11	6	1	4	*	7	6	34	26	0	3	0	1	0	L	l	1	1.682	1.201	7.93424818014313	
144603	11	6	2	7	/	1	-1	6	6	1	1	1	1	0	F	f	1	1.797	1.166	7.93424818014313	
144603	11	6	3	5	*	3	4	19	19	1	2	1	1	0	S	s	1	1.459	1.344	7.93424818014313	
144603	11	6	4	8	*	8	-1	63	67	0	4	0	1	0	Y	j	0	2.436	0.927	7.93424818014313	
144603	11	6	5	6	*	3	-2	16	16	1	2	1	1	0	J	y	0	2.064	1.234	7.93424818014313	
144603	11	6	6	5	*	5	-2	23	18	0	3	0	1	0	K	-	0	1.693	1.043	7.93424818014313	
144603	12	7	1	5	*	6	2	32	26	0	3	0	1	0	N	n	1	1.643	2.606	7.93424818014313	
144603	12	7	2	6	/	1	5	11	11	1	1	1	1	0	F	f	1	2.001	0.931	7.93424818014313	
144603	12	7	3	3	*	2	-2	4	12	0	1	0	1	0	R	r	1	1.281	0.997	7.93424818014313	
144603	12	7	4	5	*	4	6	26	26	1	3	1	1	0	P	t	0	1.924	1.142	7.93424818014313	
144603	12	7	5	8	*	2	-9	7	12	0	2	0	1	0	T	p	0	2.723	0.963	7.93424818014313	
144603	12	7	6	4	/	1	-2	2	2	1	1	0	0	0	H	h	1	2.735	2.059	7.93424818014313	
144603	12	7	7	6	*	6	3	39	32	0	3	1	0	0	Q	q	1	3.994	1.202	7.93424818014313	
144603	13	6	1	4	*	8	-2	30	34	0	3	0	1	0	Y	y	1	1.971	1.013	7.93424818014313	
144603	13	6	2	1	*	3	8	11	11	1	1	1	1	0	L	l	1	4.545	1.572	7.93424818014313	
144603	13	6	3	2	/	2	2	3	3	1	1	1	1	0	T	t	1	3.11	1.903	7.93424818014313	
144603	13	6	4	2	*	2	1	5	2	0	1	0	1	0	Q	q	1	2.063	1.623	7.93424818014313	
144603	13	6	5	5	*	2	9	19	10	0	2	0	1	0	K	k	1	3.901	1.344	7.93424818014313	
144603	13	6	6	4	*	2	6	14	14	1	1	1	1	0	F	f	1	3.124	1.127	7.93424818014313	
144603	14	5	1	9	*	2	9	27	19	0	2	0	1	0	T	t	1	2.233	1.194	7.93424818014313	
144603	14	5	2	1	*	6	3	9	9	1	1	1	1	0	J	j	1	1.496	1.417	7.93424818014313	
144603	14	5	3	4	/	2	1	3	3	1	1	1	1	0	H	h	1	2.425	1.044	7.93424818014313	
144603	14	5	4	7	*	6	2	44	44	1	4	1	1	0	L	l	1	1.765	1.147	7.93424818014313	
144603	14	5	5	9	*	4	-3	33	36	0	3	0	1	0	P	p	1	2.408	1.108	7.93424818014313	
144603	15	3	1	7	*	2	1	15	21	0	2	0	1	0	L	l	1	1.427	1.324	7.93424818014313	
144603	15	3	2	8	/	2	8	12	12	1	1	1	1	0	Y	y	1	3.234	1.131	7.93424818014313	
144603	15	3	3	5	/	1	6	11	11	1	1	1	1	0	J	j	1	2.456	0.896	7.93424818014313	
144603	16	7	1	6	*	9	-1	53	53	1	4	0	0	0	H	h	1	1.737	1.128	7.93424818014313	
144603	16	7	2	3	*	8	1	25	25	1	3	1	1	0	Q	q	1	2.267	1.148	7.93424818014313	
144603	16	7	3	9	*	9	8	89	92	0	4	0	1	0	R	r	1	4.229	1.464	7.93424818014313	
144603	16	7	4	8	*	4	5	37	37	1	3	1	1	0	K	k	1	2.579	1.344	7.93424818014313	
144603	16	7	5	2	*	6	1	13	16	0	2	0	1	0	S	s	1	1.706	1.705	7.93424818014313	
144603	16	7	6	6	/	6	1	2	4	0	1	0	1	0	J	j	1	1.986	0.931	7.93424818014313	
144603	16	7	7	3	*	9	1	28	28	1	3	1	1	0	N	n	1	2.219	0.96	7.93424818014313	
144603	17	4	1	2	*	3	5	11	11	1	1	1	1	0	Q	q	1	1.672	1.007	7.93424818014313	
