SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
145210	Cal	15	1	7	*	7	6	55	58	0	4	0	1	0	-	NA	-1	2.885	1.233	10	
145210	Cal	15	2	6	/	2	9	12	12	1	1	1	1	0	-	NA	-1	2.391	0.649	10	
145210	Cal	15	3	7	*	9	-4	59	59	1	4	0	0	0	-	NA	-1	2.182	0.864	10	
145210	Cal	15	4	1	*	2	7	9	9	1	1	1	1	0	-	NA	-1	5.994	0.584	10	
145210	Cal	15	5	9	/	1	-5	4	11	0	1	0	1	0	-	NA	-1	3.162	0.72	10	
145210	Cal	15	6	1	*	4	3	7	7	1	1	1	1	0	-	NA	-1	1.67	0.648	10	
145210	Cal	15	7	4	*	6	6	30	31	0	3	0	1	0	-	NA	-1	2.431	1.12	10	
145210	Cal	15	8	6	*	8	7	55	61	0	4	0	1	0	-	NA	-1	3.265	0.832	10	
145210	Cal	15	9	5	*	9	-2	43	39	0	4	0	1	0	-	NA	-1	1.372	1.104	10	
145210	Cal	15	10	9	/	9	4	5	5	1	1	0	0	0	-	NA	-1	1.312	1.168	10	
145210	Cal	15	11	4	*	9	-2	34	34	1	3	1	1	0	-	NA	-1	2.709	0.881	10	
145210	Cal	15	12	3	*	5	-1	14	6	0	2	0	1	0	-	NA	-1	0.235	2.384	10	
145210	Cal	15	13	8	/	4	8	10	1	0	1	0	1	0	-	NA	-1	2.216	0.872	10	
145210	Cal	15	14	5	*	8	5	45	47	0	4	0	1	0	-	NA	-1	2.435	1.121	10	
145210	Cal	15	15	6	*	7	9	51	51	1	4	1	1	0	-	NA	-1	7.564	0.929	10	
145210	Prac1	2	1	6	/	3	1	3	11	0	1	0	1	0	R	r	1	2.069	0.992	7.959644242245353	
145210	Prac1	2	2	7	*	5	4	39	39	1	3	1	1	0	P	p	1	2.898	1.017	7.959644242245353	
145210	Prac2	3	1	2	*	7	-7	7	3	0	2	0	1	0	S	s	1	3.311	1.24	7.959644242245353	
145210	Prac2	3	2	2	*	9	-7	11	11	1	2	1	1	0	F	f	1	2.608	0.825	7.959644242245353	
145210	Prac2	3	3	8	*	7	-5	51	47	0	4	0	1	0	K	k	1	0.046	1.864	7.959644242245353	
145210	3	6	1	1	*	5	-3	2	5	0	1	0	1	0	L	l	1	1.327	1.345	7.959644242245353	
145210	3	6	2	4	*	3	-1	11	11	1	2	1	1	0	F	f	1	4.075	1.016	7.959644242245353	
145210	3	6	3	7	/	7	2	3	4	0	1	0	1	0	R	r	1	3.31	0.968	7.959644242245353	
145210	3	6	4	1	*	9	4	13	11	0	1	0	1	0	Q	q	1	3.435	0.897	7.959644242245353	
145210	3	6	5	4	/	4	9	10	10	1	1	1	1	0	N	n	1	3.198	0.969	7.959644242245353	
145210	3	6	6	7	*	4	3	31	31	1	3	1	1	0	P	p	1	3.03	0.649	7.959644242245353	
145210	4	4	1	1	/	1	7	8	5	0	1	0	1	0	H	h	1	3.607	1.177	7.959644242245353	
145210	4	4	2	2	/	1	7	9	4	0	1	0	1	0	J	j	1	0.198	1.12	7.959644242245353	
