SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
150922	1	1	STUDY	wrap	suede	0	NA	NA	
150922	2	1	STUDY	hair	pub	0	NA	NA	
150922	3	1	STUDY	remind	foam	5	NA	NA	
150922	4	1	STUDY	things	relief	5	NA	NA	
150922	5	1	STUDY	veteran	raft	5	NA	NA	
150922	6	1	STUDY	cattle	jelly	10	NA	NA	
150922	7	1	STUDY	intent	knuckle	0	NA	NA	
150922	8	1	STUDY	fan	feature	0	NA	NA	
150922	9	1	STUDY	bunch	bond	5	NA	NA	
150922	10	1	STUDY	fig	buyer	5	NA	NA	
150922	11	1	STUDY	closet	indoor	10	NA	NA	
150922	12	1	STUDY	rest	pole	10	NA	NA	
150922	13	1	STUDY	process	joker	0	NA	NA	
150922	14	1	STUDY	quit	defrost	5	NA	NA	
150922	15	1	STUDY	link	crisis	10	NA	NA	
150922	16	1	STUDY	pea	bathtub	10	NA	NA	
150922	17	1	STUDY	bath	mailman	0	NA	NA	
150922	18	1	STUDY	banner	glide	5	NA	NA	
150922	19	1	STUDY	pinch	fact	10	NA	NA	
150922	20	1	STUDY	forest	knob	0	NA	NA	
150922	21	1	STUDY	prison	loaf	10	NA	NA	
150922	1	1	TEST	intent	knuckle	0	skill	0	
150922	2	1	TEST	banner	glide	5	police	0	
150922	3	1	TEST	fig	buyer	5	tree	0	
150922	4	1	TEST	veteran	raft	5	raft	1	
150922	5	1	TEST	pea	bathtub	10	pole	0	
150922	6	1	TEST	pinch	fact	10	knob	0	
150922	7	1	TEST	forest	knob	0	cloth	0	
150922	8	1	TEST	rest	pole	10	tea	0	
150922	9	1	TEST	remind	foam	5	war	0	
150922	10	1	TEST	link	crisis	10	cold	0	
150922	11	1	TEST	process	joker	0	bee	0	
150922	12	1	TEST	cattle	jelly	10	deer	0	
150922	13	1	TEST	fan	feature	0	person	0	
150922	14	1	TEST	closet	indoor	10	damn	0	
150922	15	1	TEST	wrap	suede	0	fear	0	
150922	16	1	TEST	things	relief	5	fawn	0	
150922	17	1	TEST	prison	loaf	10	monday	0	
150922	18	1	TEST	quit	defrost	5	girl	0	
150922	19	1	TEST	hair	pub	0	gone	0	
150922	20	1	TEST	bunch	bond	5	real	0	
150922	21	1	TEST	bath	mailman	0	beer	0	
150922	1	2	STUDY	hat	inhale	5	NA	NA	
150922	2	2	STUDY	fault	elbow	5	NA	NA	
150922	3	2	STUDY	nose	adverb	10	NA	NA	
150922	4	2	STUDY	bullet	walkway	5	NA	NA	
150922	5	2	STUDY	pray	scarf	5	NA	NA	
150922	6	2	STUDY	essence	cure	10	NA	NA	
150922	7	2	STUDY	chicken	beet	0	NA	NA	
150922	8	2	STUDY	letter	flea	0	NA	NA	
150922	9	2	STUDY	copy	bedroom	10	NA	NA	
150922	10	2	STUDY	capital	figure	10	NA	NA	
150922	11	2	STUDY	rose	herb	10	NA	NA	
150922	12	2	STUDY	seven	ghetto	0	NA	NA	
150922	13	2	STUDY	college	proverb	0	NA	NA	
150922	14	2	STUDY	killer	cracker	10	NA	NA	
150922	15	2	STUDY	ritual	rope	5	NA	NA	
150922	16	2	STUDY	rock	milk	0	NA	NA	
150922	17	2	STUDY	fail	toaster	5	NA	NA	
150922	18	2	STUDY	garage	idiot	10	NA	NA	
150922	19	2	STUDY	tank	dwarf	5	NA	NA	
150922	20	2	STUDY	diamond	fasten	0	NA	NA	
150922	21	2	STUDY	belong	broth	0	NA	NA	
150922	1	2	TEST	essence	cure	10	pure	0	
150922	2	2	TEST	diamond	fasten	0	pear	0	
