SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
134439	1	1	STUDY	grandma	stub	0	NA	NA	
134439	2	1	STUDY	child	leader	5	NA	NA	
134439	3	1	STUDY	collect	loyalty	10	NA	NA	
134439	4	1	STUDY	toy	casket	0	NA	NA	
134439	5	1	STUDY	anger	decay	0	NA	NA	
134439	6	1	STUDY	hat	inhale	5	NA	NA	
134439	7	1	STUDY	flight	grind	10	NA	NA	
134439	8	1	STUDY	find	clown	5	NA	NA	
134439	9	1	STUDY	smother	surgery	10	NA	NA	
134439	10	1	STUDY	core	lettuce	0	NA	NA	
134439	11	1	STUDY	knock	otter	10	NA	NA	
134439	12	1	STUDY	things	relief	5	NA	NA	
134439	13	1	STUDY	rock	milk	0	NA	NA	
134439	14	1	STUDY	garage	idiot	10	NA	NA	
134439	15	1	STUDY	letter	flea	0	NA	NA	
134439	16	1	STUDY	storage	stone	5	NA	NA	
134439	17	1	STUDY	essence	cure	10	NA	NA	
134439	18	1	STUDY	fee	chowder	10	NA	NA	
134439	19	1	STUDY	ritual	rope	5	NA	NA	
134439	20	1	STUDY	biology	temper	5	NA	NA	
134439	21	1	STUDY	glance	kin	0	NA	NA	
134439	1	1	TEST	hat	inhale	5	skip	0	
134439	2	1	TEST	garage	idiot	10	otter	0	
134439	3	1	TEST	letter	flea	0	skip	0	
134439	4	1	TEST	child	leader	5	skip	0	
134439	5	1	TEST	things	relief	5	skip	0	
134439	6	1	TEST	anger	decay	0	skip	0	
134439	7	1	TEST	rock	milk	0	stone	0	
134439	8	1	TEST	collect	loyalty	10	skip	0	
134439	9	1	TEST	flight	grind	10	skip	0	
134439	10	1	TEST	fee	chowder	10	skip	0	
134439	11	1	TEST	core	lettuce	0	skip	0	
134439	12	1	TEST	storage	stone	5	skip	0	
134439	13	1	TEST	toy	casket	0	skip	0	
134439	14	1	TEST	essence	cure	10	cure	1	
134439	15	1	TEST	ritual	rope	5	skip	0	
134439	16	1	TEST	knock	otter	10	skip	0	
134439	17	1	TEST	glance	kin	0	skip	0	
134439	18	1	TEST	smother	surgery	10	skip	0	
134439	19	1	TEST	biology	temper	5	skip	0	
134439	20	1	TEST	grandma	stub	0	skip	0	
134439	21	1	TEST	find	clown	5	skip	0	
134439	1	2	STUDY	prison	loaf	10	NA	NA	
134439	2	2	STUDY	process	joker	0	NA	NA	
134439	3	2	STUDY	climax	saucer	5	NA	NA	
134439	4	2	STUDY	word	apex	5	NA	NA	
134439	5	2	STUDY	blossom	please	10	NA	NA	
134439	6	2	STUDY	want	ascent	0	NA	NA	
134439	7	2	STUDY	fan	feature	0	NA	NA	
134439	8	2	STUDY	veteran	raft	5	NA	NA	
134439	9	2	STUDY	fault	elbow	5	NA	NA	
134439	10	2	STUDY	bleach	ruin	0	NA	NA	
134439	11	2	STUDY	dip	spray	10	NA	NA	
134439	12	2	STUDY	board	funeral	5	NA	NA	
134439	13	2	STUDY	pea	bathtub	10	NA	NA	
134439	14	2	STUDY	wrap	suede	0	NA	NA	
134439	15	2	STUDY	seven	ghetto	0	NA	NA	
134439	16	2	STUDY	remind	foam	5	NA	NA	
134439	17	2	STUDY	mill	feast	10	NA	NA	
134439	18	2	STUDY	visit	glove	5	NA	NA	
134439	19	2	STUDY	capital	figure	10	NA	NA	
