Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
123422	SqPrac1	2	1	NA	NA	NA	NA	NA	13	13	1	NA	NA	10	
123422	SqPrac1	2	2	NA	NA	NA	NA	NA	1	1	1	NA	NA	10	
123422	SqPrac2	3	1	NA	NA	NA	NA	NA	4	4	1	NA	NA	10	
123422	SqPrac2	3	2	NA	NA	NA	NA	NA	13	13	1	NA	NA	10	
123422	SqPrac2	3	3	NA	NA	NA	NA	NA	14	14	1	NA	NA	10	
123422	Symm1	6	1	pracsymm11.bmp	nonsymmetric	1	0	0	NA	NA	NA	3.876	1.565	10	
123422	Symm1	6	2	pracsymm3.bmp	symmetric	1	1	0	NA	NA	NA	5.214	0.911	10	
123422	Symm1	6	3	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	5.54	0.869	10	
123422	Symm1	6	4	pracsymm5.bmp	symmetric	1	1	0	NA	NA	NA	6.3	0.83	10	
123422	Symm1	6	5	pracsymm15.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.495	1.031	10	
123422	Symm1	6	6	pracsymm12.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.27	0.693	10	
123422	CombPrac1	2	1	pracsymm8.bmp	nonsymmetric	0	1	0	16	16	1	2.6	1.389	10	
123422	CombPrac1	2	2	pracsymm6.bmp	symmetric	1	1	0	10	10	1	3.438	1.665	10	
123422	CombPrac2	3	1	pracsymm10.bmp	nonsymmetric	0	1	0	1	6	0	5.343	1.317	10	
123422	CombPrac2	3	2	pracsymm13.bmp	nonsymmetric	0	1	0	5	5	1	3.184	0.821	10	
123422	CombPrac2	3	3	pracsymm4.bmp	symmetric	1	1	0	9	9	1	1.259	0.73	10	
123422	1	4	1	symm21.bmp	symmetric	1	1	0	16	16	1	4.998	2.951	9.4075935353654	
123422	1	4	2	symm17.bmp	symmetric	1	1	0	10	12	0	4.13	0.634	9.4075935353654	
123422	1	4	3	symm3.bmp	symmetric	0	0	0	12	14	0	4.284	0.899	9.4075935353654	
123422	1	4	4	symm22.bmp	symmetric	1	1	0	4	4	1	1.8	0.802	9.4075935353654	
123422	2	5	1	symm48.bmp	nonsymmetric	0	1	0	15	2	0	3.918	1.201	9.4075935353654	
123422	2	5	2	symm18.bmp	symmetric	1	1	0	7	4	0	8.311	0.7	9.4075935353654	
123422	2	5	3	symm26.bmp	nonsymmetric	0	1	0	8	8	1	6.986	1.236	9.4075935353654	
123422	2	5	4	symm40.bmp	nonsymmetric	0	1	0	11	7	0	2.631	0.994	9.4075935353654	
123422	2	5	5	symm16.bmp	symmetric	1	1	0	2	15	0	4.398	0.797	9.4075935353654	
123422	3	2	1	symm7.bmp	symmetric	1	1	0	2	2	1	4.745	0.767	9.4075935353654	
123422	3	2	2	symm31.bmp	nonsymmetric	0	1	0	3	3	1	3.013	0.765	9.4075935353654	
123422	4	3	1	symm46.bmp	nonsymmetric	0	1	0	5	1	0	5.075	0.814	9.4075935353654	
