SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
094233	1	1	STUDY	percent	elk	10	NA	NA	
094233	2	1	STUDY	find	clown	5	NA	NA	
094233	3	1	STUDY	rock	milk	0	NA	NA	
094233	4	1	STUDY	pork	emperor	0	NA	NA	
094233	5	1	STUDY	board	funeral	5	NA	NA	
094233	6	1	STUDY	visit	glove	5	NA	NA	
094233	7	1	STUDY	fault	elbow	5	NA	NA	
094233	8	1	STUDY	smother	surgery	10	NA	NA	
094233	9	1	STUDY	essence	cure	10	NA	NA	
094233	10	1	STUDY	anger	decay	0	NA	NA	
094233	11	1	STUDY	plant	worm	0	NA	NA	
094233	12	1	STUDY	capital	figure	10	NA	NA	
094233	13	1	STUDY	highway	push	0	NA	NA	
094233	14	1	STUDY	grip	beach	10	NA	NA	
094233	15	1	STUDY	tank	dwarf	5	NA	NA	
094233	16	1	STUDY	storage	stone	5	NA	NA	
094233	17	1	STUDY	bacon	feud	10	NA	NA	
094233	18	1	STUDY	lake	soak	10	NA	NA	
094233	19	1	STUDY	cottage	inform	5	NA	NA	
094233	20	1	STUDY	risk	zero	0	NA	NA	
094233	21	1	STUDY	hair	pub	0	NA	NA	
094233	1	1	TEST	rock	milk	0	paint	0	
094233	2	1	TEST	tank	dwarf	5	skip	0	
094233	3	1	TEST	risk	zero	0	pub	0	
094233	4	1	TEST	essence	cure	10	life	0	
094233	5	1	TEST	anger	decay	0	skip	0	
094233	6	1	TEST	cottage	inform	5	skip	0	
094233	7	1	TEST	grip	beach	10	skip	0	
094233	8	1	TEST	bacon	feud	10	cook	0	
094233	9	1	TEST	highway	push	0	place	0	
094233	10	1	TEST	hair	pub	0	skip	0	
094233	11	1	TEST	board	funeral	5	walk	0	
094233	12	1	TEST	find	clown	5	skip	0	
094233	13	1	TEST	visit	glove	5	skip	0	
094233	14	1	TEST	pork	emperor	0	bacon	0	
094233	15	1	TEST	fault	elbow	5	skip	0	
094233	16	1	TEST	plant	worm	0	grow	0	
094233	17	1	TEST	storage	stone	5	skip	0	
094233	18	1	TEST	percent	elk	10	skip	0	
094233	19	1	TEST	capital	figure	10	skip	0	
094233	20	1	TEST	lake	soak	10	skip	0	
094233	21	1	TEST	smother	surgery	10	skip	0	
094233	1	2	STUDY	core	lettuce	0	NA	NA	
094233	2	2	STUDY	begin	rubber	0	NA	NA	
094233	3	2	STUDY	date	laugh	10	NA	NA	
094233	4	2	STUDY	cave	senate	10	NA	NA	
094233	5	2	STUDY	nerve	bumper	5	NA	NA	
094233	6	2	STUDY	bullet	walkway	5	NA	NA	
094233	7	2	STUDY	quit	defrost	5	NA	NA	
094233	8	2	STUDY	assist	plaque	10	NA	NA	
094233	9	2	STUDY	rub	boiled	10	NA	NA	
094233	10	2	STUDY	garage	idiot	10	NA	NA	
094233	11	2	STUDY	shrink	mafia	0	NA	NA	
094233	12	2	STUDY	veteran	raft	5	NA	NA	
094233	13	2	STUDY	process	joker	0	NA	NA	
094233	14	2	STUDY	pray	scarf	5	NA	NA	
094233	15	2	STUDY	bleach	ruin	0	NA	NA	
094233	16	2	STUDY	nose	adverb	10	NA	NA	
094233	17	2	STUDY	grandma	stub	0	NA	NA	
094233	18	2	STUDY	fig	buyer	5	NA	NA	
094233	19	2	STUDY	future	wrench	5	NA	NA	
094233	20	2	STUDY	killer	cracker	10	NA	NA	
094233	21	2	STUDY	cash	genius	0	NA	NA	
094233	1	2	TEST	begin	rubber	0	skip	0	
094233	2	2	TEST	cave	senate	10	senate	1	
094233	3	2	TEST	core	lettuce	0	skip	0	
094233	4	2	TEST	fig	buyer	5	buyer	1	
094233	5	2	TEST	rub	boiled	10	boil	0	
094233	6	2	TEST	garage	idiot	10	skip	0	
094233	7	2	TEST	process	joker	0	fry	0	
094233	8	2	TEST	killer	cracker	10	ruin	0	
094233	9	2	TEST	shrink	mafia	0	skip	0	
094233	10	2	TEST	date	laugh	10	laugh	1	
094233	11	2	TEST	grandma	stub	0	skip	0	
094233	12	2	TEST	cash	genius	0	skip	0	
094233	13	2	TEST	nose	adverb	10	adverb	1	
094233	14	2	TEST	quit	defrost	5	skip	0	
094233	15	2	TEST	bleach	ruin	0	ruin	1	
094233	16	2	TEST	assist	plaque	10	skip	0	
094233	17	2	TEST	nerve	bumper	5	skip	0	
094233	18	2	TEST	pray	scarf	5	skip	0	
094233	19	2	TEST	future	wrench	5	time	0	
094233	20	2	TEST	veteran	raft	5	raft	1	
094233	21	2	TEST	bullet	walkway	5	skip	0	
094233	1	3	STUDY	link	crisis	10	NA	NA	
094233	2	3	STUDY	knock	otter	10	NA	NA	
094233	3	3	STUDY	replace	roach	5	NA	NA	
094233	4	3	STUDY	pea	bathtub	10	NA	NA	
094233	5	3	STUDY	word	apex	5	NA	NA	
094233	6	3	STUDY	sleep	tread	5	NA	NA	
094233	7	3	STUDY	banner	glide	5	NA	NA	
094233	8	3	STUDY	bias	sirloin	0	NA	NA	
094233	9	3	STUDY	remind	foam	5	NA	NA	
094233	10	3	STUDY	rose	herb	10	NA	NA	
094233	11	3	STUDY	rest	pole	10	NA	NA	
094233	12	3	STUDY	glance	kin	0	NA	NA	
094233	13	3	STUDY	dip	spray	10	NA	NA	
094233	14	3	STUDY	college	proverb	0	NA	NA	
094233	15	3	STUDY	collect	loyalty	10	NA	NA	
094233	16	3	STUDY	caring	skirt	0	NA	NA	
094233	17	3	STUDY	things	relief	5	NA	NA	
094233	18	3	STUDY	forest	knob	0	NA	NA	
094233	19	3	STUDY	glue	force	5	NA	NA	
094233	20	3	STUDY	toy	casket	0	NA	NA	
094233	21	3	STUDY	crane	fool	0	NA	NA	
094233	1	3	TEST	pea	bathtub	10	bacth	0	
094233	2	3	TEST	caring	skirt	0	skip	0	
094233	3	3	TEST	collect	loyalty	10	skip	0	
094233	4	3	TEST	crane	fool	0	skip	0	
094233	5	3	TEST	link	crisis	10	chain	0	
094233	6	3	TEST	rest	pole	10	pole	1	
094233	7	3	TEST	rose	herb	10	herb	1	
094233	8	3	TEST	college	proverb	0	skip	0	
094233	9	3	TEST	word	apex	5	skip	0	
094233	10	3	TEST	dip	spray	10	spring	0	
094233	11	3	TEST	sleep	tread	5	roach	0	
094233	12	3	TEST	knock	otter	10	otter	1	
094233	13	3	TEST	things	relief	5	skip	0	
094233	14	3	TEST	toy	casket	0	skip	0	
094233	15	3	TEST	forest	knob	0	skip	0	
094233	16	3	TEST	remind	foam	5	skip	0	
094233	17	3	TEST	glance	kin	0	look	0	
094233	18	3	TEST	bias	sirloin	0	skip	0	
094233	19	3	TEST	banner	glide	5	sign	0	
094233	20	3	TEST	glue	force	5	fence	0	
094233	21	3	TEST	replace	roach	5	skip	0	
094233	1	4	STUDY	intent	knuckle	0	NA	NA	
094233	2	4	STUDY	ritual	rope	5	NA	NA	
094233	3	4	STUDY	taxi	nag	5	NA	NA	
094233	4	4	STUDY	entry	bowling	5	NA	NA	
094233	5	4	STUDY	want	ascent	0	NA	NA	
094233	6	4	STUDY	twist	produce	10	NA	NA	
094233	7	4	STUDY	seven	ghetto	0	NA	NA	
094233	8	4	STUDY	calf	annoy	5	NA	NA	
094233	9	4	STUDY	flight	grind	10	NA	NA	
094233	10	4	STUDY	climax	saucer	5	NA	NA	
094233	11	4	STUDY	bath	mailman	0	NA	NA	
094233	12	4	STUDY	belong	broth	0	NA	NA	
094233	13	4	STUDY	flask	shiver	0	NA	NA	
094233	14	4	STUDY	port	cinema	5	NA	NA	
094233	15	4	STUDY	closet	indoor	10	NA	NA	
