SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
125358	Cal	15	1	silver	1	1	1	0	-	NA	-1	2.272	0.531	10	
125358	Cal	15	2	tennis	0	0	1	0	-	NA	-1	1.316	1.167	10	
125358	Cal	15	3	quarter	0	0	1	0	-	NA	-1	1.967	0.479	10	
125358	Cal	15	4	mountain	1	1	1	0	-	NA	-1	2.271	0.875	10	
125358	Cal	15	5	juice	0	0	1	0	-	NA	-1	1.97	3.29	10	
125358	Cal	15	6	nephew	0	0	1	0	-	NA	-1	3.301	0.711	10	
125358	Cal	15	7	spoon	0	0	1	0	-	NA	-1	6.435	2.944	10	
125358	Cal	15	8	deer	1	1	1	0	-	NA	-1	2.444	2.034	10	
125358	Cal	15	9	corn	0	0	1	0	-	NA	-1	1.935	1.186	10	
125358	Cal	15	10	gray	1	1	1	0	-	NA	-1	1.517	0.82	10	
125358	Cal	15	11	flute	0	0	1	0	-	NA	-1	1.508	0.942	10	
125358	Cal	15	12	cousin	0	NA	0	1	-	NA	-1	10	0	10	
125358	Cal	15	13	boat	1	1	1	0	-	NA	-1	2.755	0.495	10	
125358	Cal	15	14	island	1	1	1	0	-	NA	-1	1.517	0.547	10	
125358	Cal	15	15	screw	0	1	0	0	-	NA	-1	2.685	1.107	10	
125358	Prac1	2	1	cabin	0	0	1	0	J	j	1	1.632	1.093	10.186440375851003	
125358	Prac1	2	2	egg	1	1	1	0	N	n	1	1.565	0.571	10.186440375851003	
125358	Prac2	2	1	robe	0	0	1	0	R	r	1	1.683	1.074	10.186440375851003	
125358	Prac2	2	2	garlic	0	1	0	0	Y	y	1	3.147	0.648	10.186440375851003	
125358	3	5	1	rabbit	0	0	1	0	Q	q	1	1.599	0.611	10.186440375851003	
125358	3	5	2	door	1	1	1	0	R	r	1	1.753	0.453	10.186440375851003	
125358	3	5	3	emerald	1	1	1	0	L	l	1	2.096	0.474	10.186440375851003	
125358	3	5	4	sweater	0	NA	0	1	T	t	1	10.186440375851003	0	10.186440375851003	
125358	3	5	5	gasoline	0	1	0	0	S	s	1	2.238	0.504	10.186440375851003	
125358	4	6	1	hail	1	0	0	0	N	n	1	1.383	1.077	10.186440375851003	
125358	4	6	2	inch	1	1	1	0	K	k	1	1.641	0.494	10.186440375851003	
125358	4	6	3	bureau	1	0	0	0	P	p	1	2.509	0.517	10.186440375851003	
125358	4	6	4	doctor	1	1	1	0	L	l	1	1.588	0.479	10.186440375851003	
125358	4	6	5	baseball	1	1	1	0	Y	y	1	1.839	0.748	10.186440375851003	
125358	4	6	6	perch	0	0	1	0	Q	a	0	3.823	1.289	10.186440375851003	
125358	5	4	1	professor	1	1	1	0	Q	q	1	1.482	0.496	10.186440375851003	
125358	5	4	2	toe	0	0	1	0	P	p	1	1.415	0.648	10.186440375851003	
125358	5	4	3	pine	0	0	1	0	F	f	1	1.28	1.486	10.186440375851003	
125358	5	4	4	sock	1	0	0	0	T	t	1	1.085	0.769	10.186440375851003	
125358	6	2	1	week	0	0	1	0	K	k	1	2.019	0.658	10.186440375851003	
125358	6	2	2	pound	1	1	1	0	L	l	1	1.831	0.448	10.186440375851003	
125358	7	2	1	daisy	0	0	1	0	F	l	0	1.64	0.63	10.186440375851003	
125358	7	2	2	poem	1	1	1	0	T	t	1	4.473	0.526	10.186440375851003	
125358	8	6	1	orange	1	1	1	0	J	k	0	1.494	0.545	10.186440375851003	
125358	8	6	2	rose	1	1	1	0	P	t	0	1.52	0.4	10.186440375851003	
125358	8	6	3	bed	0	0	1	0	Y	y	1	3.204	0.909	10.186440375851003	
125358	8	6	4	hammer	1	1	1	0	H	p	0	3.177	3.283	10.186440375851003	
125358	8	6	5	pepper	0	1	0	0	T	t	1	5.376	0.454	10.186440375851003	
125358	8	6	6	desert	0	0	1	0	L	l	1	3.005	0.536	10.186440375851003	
125358	9	3	1	harp	0	0	1	0	T	t	1	2.771	0.671	10.186440375851003	
125358	9	3	2	track	1	1	1	0	Q	q	1	2.369	0.487	10.186440375851003	
125358	9	3	3	plumber	1	1	1	0	S	s	1	1.93	0.636	10.186440375851003	
125358	10	5	1	coat	0	0	1	0	F	f	1	2.121	0.663	10.186440375851003	
125358	10	5	2	foot	0	0	1	0	L	l	1	3.35	1.293	10.186440375851003	
125358	10	5	3	velvet	0	0	1	0	P	p	1	1.695	0.686	10.186440375851003	
125358	10	5	4	parrot	1	1	1	0	K	k	1	2.168	0.408	10.186440375851003	
125358	10	5	5	valley	1	1	1	0	H	h	1	2.466	0.549	10.186440375851003	
125358	11	4	1	pear	0	0	1	0	L	l	1	1.539	0.602	10.186440375851003	
125358	11	4	2	wolf	1	1	1	0	J	j	1	4.309	0.579	10.186440375851003	
125358	11	4	3	hour	1	1	1	0	R	r	1	2.35	0.55	10.186440375851003	
125358	11	4	4	bee	1	1	1	0	S	p	0	2.041	0.505	10.186440375851003	
125358	12	3	1	carpenter	0	0	1	0	N	n	1	1.315	0.654	10.186440375851003	
125358	12	3	2	windows	1	1	1	0	Q	q	1	1.493	0.457	10.186440375851003	
125358	12	3	3	canary	0	0	1	0	F	f	1	0.284	0.844	10.186440375851003	
