SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
110831	1	1	STUDY	essence	cure	10	NA	NA	
110831	2	1	STUDY	gown	nap	5	NA	NA	
110831	3	1	STUDY	college	proverb	0	NA	NA	
110831	4	1	STUDY	banner	glide	5	NA	NA	
110831	5	1	STUDY	fig	buyer	5	NA	NA	
110831	6	1	STUDY	board	funeral	5	NA	NA	
110831	7	1	STUDY	fan	feature	0	NA	NA	
110831	8	1	STUDY	grip	beach	10	NA	NA	
110831	9	1	STUDY	hair	pub	0	NA	NA	
110831	10	1	STUDY	mission	thesis	10	NA	NA	
110831	11	1	STUDY	things	relief	5	NA	NA	
110831	12	1	STUDY	rock	milk	0	NA	NA	
110831	13	1	STUDY	forest	knob	0	NA	NA	
110831	14	1	STUDY	highway	push	0	NA	NA	
110831	15	1	STUDY	blossom	please	10	NA	NA	
110831	16	1	STUDY	town	depart	5	NA	NA	
110831	17	1	STUDY	prison	loaf	10	NA	NA	
110831	18	1	STUDY	bullet	walkway	5	NA	NA	
110831	19	1	STUDY	balcony	latin	10	NA	NA	
110831	20	1	STUDY	anger	decay	0	NA	NA	
110831	21	1	STUDY	nose	adverb	10	NA	NA	
110831	1	1	TEST	essence	cure	10	cure	1	
110831	2	1	TEST	town	depart	5	depart	1	
110831	3	1	TEST	grip	beach	10	beach	1	
110831	4	1	TEST	forest	knob	0	knob	1	
110831	5	1	TEST	fig	buyer	5	buyer	1	
110831	6	1	TEST	blossom	please	10	please	1	
110831	7	1	TEST	gown	nap	5	nap	1	
110831	8	1	TEST	balcony	latin	10	latin	1	
110831	9	1	TEST	bullet	walkway	5	lockway	0	
110831	10	1	TEST	fan	feature	0	feature	1	
110831	11	1	TEST	board	funeral	5	funeral	1	
110831	12	1	TEST	prison	loaf	10	loaf	1	
110831	13	1	TEST	mission	thesis	10	thesis	1	
110831	14	1	TEST	rock	milk	0	milk	1	
110831	15	1	TEST	banner	glide	5	guide	0	
110831	16	1	TEST	nose	adverb	10	adverb	1	
110831	17	1	TEST	hair	pub	0	pub	1	
110831	18	1	TEST	college	proverb	0	proverb	1	
110831	19	1	TEST	anger	decay	0	decay	1	
110831	20	1	TEST	things	relief	5	relief	1	
110831	21	1	TEST	highway	push	0	push	1	
110831	1	2	STUDY	cattle	jelly	10	NA	NA	
110831	2	2	STUDY	rub	boiled	10	NA	NA	
110831	3	2	STUDY	glance	kin	0	NA	NA	
110831	4	2	STUDY	lake	soak	10	NA	NA	
110831	5	2	STUDY	cave	senate	10	NA	NA	
110831	6	2	STUDY	need	faucet	5	NA	NA	
110831	7	2	STUDY	begin	rubber	0	NA	NA	
110831	8	2	STUDY	word	apex	5	NA	NA	
110831	9	2	STUDY	replace	roach	5	NA	NA	
